,F79,F112,F116,F115,F132,F18,category,1
114,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00021455706810748605
115,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00021455706810748605
116,0.22830538,-0.87700605,1.7505759,1.5003821,0.09478488,-0.3384457,1,0.9813800601155219
128,1.5362606,0.05230195,0.4125422,-0.118374914,0.09478488,-0.3384457,1,0.26651820504080714
139,0.22830538,0.51695615,1.7505759,-0.32071954,-0.22436656,-0.3384457,1,0.9149313695335584
148,0.22830538,-0.87700605,1.7505759,1.5003821,0.08316695,-0.3384457,1,0.9811936576234864
153,0.22830538,-0.87700605,1.7505759,1.5003821,0.08316695,-0.3384457,1,0.9811936576234864
155,0.22830538,0.05230195,1.7505759,0.6910036,0.08316695,-0.3384457,1,0.9758261441610461
156,0.22830538,0.05230195,1.7505759,0.6910036,0.08316695,-0.3384457,1,0.9758261441610461
157,0.22830538,-0.41235194,1.7505759,1.5003821,0.08316695,-0.3384457,1,0.9883805168562418
117,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
118,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
119,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
120,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
121,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
122,1.5362606,-0.41235194,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.0009936994935243102
123,1.5362606,-0.41235194,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.0009936994935243102
124,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
125,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
126,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
127,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
129,0.22830538,0.05230195,-0.9254915,-0.118374914,0.09478488,-0.3384457,0,0.001979334232760412
130,1.5362606,0.05230195,0.4125422,-0.118374914,0.09478488,-0.3384457,0,0.2999638813230965
131,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
132,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
133,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
134,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
135,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
136,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.09478488,-0.3384457,0,0.00023654467232122882
137,-1.0796498,-0.87700605,0.4125422,-0.9277533,-0.9590299,-0.3384457,0,0.0028388585644247245
138,0.22830538,0.51695615,-0.9254915,-0.32071954,-0.22436656,-0.3384457,0,0.0018016911487038067
140,0.22830538,0.51695615,-0.9254915,-0.32071954,-0.22436656,-0.3384457,0,0.0018016911487038067
141,0.22830538,0.51695615,-0.9254915,-0.32071954,-0.22436656,-0.3384457,0,0.0018016911487038067
142,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.22436656,-0.3384457,0,0.0002860665106575674
143,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.22436656,-0.3384457,0,0.0002860665106575674
144,0.22830538,0.05230195,-0.9254915,0.6910036,-0.22436656,-0.3384457,0,0.00454197683625623
145,-1.0796498,0.05230195,0.4125422,0.6910036,-0.22436656,-0.3384457,0,0.13037098942714362
146,-1.0796498,0.05230195,0.4125422,0.6910036,-0.22436656,-0.3384457,0,0.13037098942714362
147,-1.0796498,-0.87700605,0.4125422,-0.9277533,0.08316695,-0.3384457,0,0.0076296573054081916
149,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.08316695,-0.3384457,0,0.000233940096924177
150,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.08316695,-0.3384457,0,0.000233940096924177
151,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.08316695,-0.3384457,0,0.000233940096924177
152,0.22830538,-0.87700605,-0.9254915,-0.9277533,0.08316695,-0.3384457,0,0.000233940096924177
154,0.22830538,0.05230195,-0.9254915,0.6910036,0.08316695,-0.3384457,0,0.0060797742039924016
158,0.22830538,-0.41235194,1.7505759,1.5003821,0.08316695,-0.3384457,1,0.9880387350220934
159,0.22830538,-0.41235194,-0.9254915,-0.9277533,0.08316695,-0.3384457,0,0.00038347641453415163
160,-1.0796498,-0.41235194,0.4125422,-0.9277533,0.08316695,-0.3384457,0,0.012447734027202244
161,1.5362606,0.9816101,-0.9254915,-0.9277533,-0.6811108,-0.3384457,0,0.002087697332924979
162,0.22830538,0.9816101,-0.9254915,-0.9277533,-0.6811108,-0.3384457,0,0.0008151715573452912
163,0.22830538,0.9816101,-0.9254915,-0.9277533,-0.6811108,-0.3384457,0,0.0008151715573452912
164,0.22830538,0.9816101,-0.9254915,-0.9277533,-0.6811108,-0.3384457,0,0.0008151715573452912
165,1.5362606,0.9816101,-0.9254915,-0.9277533,-0.6811108,-0.3384457,0,0.002087697332924979
166,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.6811108,-0.3384457,0,0.00018510837114065116
167,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.6811108,-0.3384457,0,0.00018510837114065116
168,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.13757378,-0.3384457,0,0.0003107328208569905
169,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.13757378,-0.3384457,0,0.00018955742964415104
170,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.13757378,-0.3384457,0,0.00018955742964415104
171,0.22830538,0.05230195,-0.9254915,-0.9277533,-0.13757378,-0.3384457,0,0.0005093305087761097
186,0.22830538,0.05230195,1.7505759,0.6910036,-0.81437534,-0.3384457,1,0.9486046747569442
188,0.22830538,-0.87700605,1.7505759,1.5003821,-0.91187483,-0.3384457,1,0.9512549606903011
189,0.22830538,-0.41235194,1.7505759,0.2863143,-0.94969,-0.3384457,1,0.8485658386834991
192,0.22830538,0.05230195,1.7505759,1.5003821,-0.23940152,-0.3384457,1,0.9900573345168558
193,0.22830538,0.05230195,1.7505759,1.5003821,-0.23940152,-0.3384457,1,0.9900573345168558
201,0.22830538,0.51695615,1.7505759,0.2863143,-0.23940152,-0.3384457,1,0.9673650617270231
204,0.22830538,0.05230195,1.7505759,1.5003821,-0.23940152,-0.3384457,1,0.9900573345168558
205,0.22830538,0.05230195,1.7505759,1.5003821,-0.23940152,-0.3384457,1,0.9900573345168558
213,0.22830538,-0.87700605,1.7505759,1.5003821,-0.7255323,-0.3384457,1,0.9588616737600065
214,0.22830538,0.05230195,1.7505759,1.5003821,-0.7255323,-0.3384457,1,0.9842885849245407
215,0.22830538,0.05230195,1.7505759,1.5003821,-0.7255323,-0.3384457,1,0.9842885849245407
216,0.22830538,0.05230195,1.7505759,1.5003821,-0.7255323,-0.3384457,1,0.9842885849245407
221,-1.0796498,-0.87700605,0.4125422,1.5003821,-0.543518,-0.3384457,1,0.11372592738576952
222,-1.0796498,-0.87700605,0.4125422,1.5003821,-0.543518,-0.3384457,1,0.11372592738576952
172,0.22830538,0.05230195,-0.9254915,-0.9277533,-0.13757378,-0.3384457,0,0.000669462907245263
173,-1.0796498,-0.87700605,-0.25647464,-0.9277533,-0.13757378,-0.3384457,0,0.0010441172125017855
174,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.13757378,-0.3384457,0,0.00046074534038006
175,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.13757378,-0.3384457,0,0.00046074534038006
176,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.13757378,-0.3384457,0,0.0003170786682729189
177,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.13757378,-0.3384457,0,0.0003170786682729189
178,-1.0796498,-0.87700605,0.4125422,1.5003821,-0.85014033,2.9546845,0,0.013136936161500518
179,-1.0796498,-0.87700605,0.4125422,1.5003821,-0.85014033,2.9546845,0,0.013136936161500518
180,-1.0796498,-0.41235194,0.4125422,0.2863143,-0.85014033,-0.3384457,0,0.04088800584835215
181,-1.0796498,-0.41235194,0.4125422,0.2863143,-0.85014033,-0.3384457,0,0.04088800584835215
182,-1.0796498,-0.87700605,0.4125422,1.5003821,-0.85014033,2.9546845,0,0.013136936161500518
183,-1.0796498,-0.87700605,0.4125422,1.5003821,-0.85014033,2.9546845,0,0.013136936161500518
184,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.81437534,-0.3384457,0,0.00019136826320898946
185,0.22830538,0.05230195,-0.9254915,0.6910036,-0.81437534,-0.3384457,0,0.004221903575509429
187,-1.0796498,0.05230195,0.4125422,0.6910036,-0.81437534,-0.3384457,0,0.10274491204978166
190,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.92599857,-0.3384457,0,0.00017607569654051706
191,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.69409555,-0.3384457,0,0.00020933644717620553
194,-1.0796498,0.05230195,0.4125422,1.5003821,-0.23940152,2.9546845,0,0.042466318441492075
195,-1.0796498,-0.41235194,-0.25647464,0.2863143,-0.23940152,-0.3384457,0,0.008138008628081152
196,-1.0796498,-0.41235194,0.4125422,0.2863143,-0.23940152,-0.3384457,0,0.06300902587844479
197,0.22830538,-0.41235194,-0.9254915,0.2863143,-0.23940152,-0.3384457,0,0.0024836404880541176
198,-1.0796498,-0.41235194,0.4125422,0.2863143,-0.23940152,-0.3384457,0,0.06300902587844479
199,-1.0796498,-0.87700605,0.4125422,-0.9277533,-0.23940152,-0.3384457,0,0.007877101819313306
200,0.22830538,0.51695615,-0.9254915,0.2863143,-0.23940152,-0.3384457,0,0.005231226021893292
202,-1.0796498,0.51695615,0.4125422,0.2863143,-0.23940152,-0.3384457,0,0.1243662368534842
203,-1.0796498,-0.87700605,0.4125422,-0.9277533,-0.23940152,-0.3384457,0,0.007877101819313306
206,-1.0796498,0.05230195,0.4125422,1.5003821,-0.23940152,-0.3384457,0,0.36287570396198865
207,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.23940152,-0.3384457,0,0.00029388314675595547
208,-1.0796498,-0.41235194,0.4125422,0.2863143,-0.23940152,-0.3384457,0,0.06300902587844479
209,0.22830538,-0.41235194,-0.9254915,0.2863143,-0.7255323,-0.3384457,0,0.0017292660700340351
210,-1.0796498,-0.41235194,0.4125422,0.2863143,-0.7255323,-0.3384457,0,0.044694532440216504
211,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.7255323,-0.3384457,0,0.00029714907577192245
212,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.7255323,-0.3384457,0,0.00029714907577192245
217,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.613909,-0.3384457,0,0.0003229537530105641
218,0.22830538,-0.41235194,-0.9254915,-0.9277533,-0.613909,-0.3384457,0,0.0003229537530105641
219,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.613909,-0.3384457,0,0.00022224282132491587
220,-1.0796498,-0.87700605,0.4125422,1.5003821,-0.543518,-0.3384457,0,0.17689382520345515
223,-1.0796498,-0.87700605,0.4125422,1.5003821,-0.543518,2.9546845,0,0.016459099343862298
224,-1.0796498,-0.87700605,0.4125422,-0.9277533,-0.543518,2.9546845,0,0.0004924697751110934
225,0.22830538,-0.87700605,1.7505759,1.5003821,-0.835561,-0.3384457,1,0.9665262147213625
226,0.22830538,-0.41235194,1.7505759,1.5003821,-0.835561,-0.3384457,1,0.9767240861215557
227,0.22830538,-0.41235194,1.7505759,1.5003821,-0.835561,-0.3384457,1,0.9767240861215557
228,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.25329745,-0.3384457,0,0.0002908521783047023
229,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.25329745,-0.3384457,0,0.0002908521783047023
230,-1.0796498,-0.87700605,-0.25647464,-0.9277533,-0.25329745,-0.3384457,0,0.0009578128871541716
231,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.12709485,-0.3384457,0,0.000319567180049892
232,1.5362606,0.05230195,-0.9254915,-0.9277533,-0.12709485,-0.3384457,0,0.0016764369504917826
233,1.5362606,0.05230195,-0.9254915,-0.9277533,-0.12709485,-0.3384457,0,0.0016764369504917826
234,0.22830538,0.05230195,-0.9254915,-0.9277533,-0.12709485,-0.3384457,0,0.0006747151510631742
236,0.22830538,0.9816101,1.7505759,-0.44212633,-0.12709485,-0.3384457,1,0.9286918016189648
242,0.22830538,3.7695339,1.7505759,-0.04479505,-0.12709485,-0.3384457,1,0.9954436590461033
247,-1.0796498,3.7695339,0.4125422,-0.04479505,-0.12709485,-0.3384457,1,0.5666619351099641
248,-1.0796498,3.7695339,0.4125422,-0.04479505,-0.12709485,-0.3384457,1,0.5666619351099641
249,-1.0796498,3.7695339,0.4125422,-0.04479505,-0.12709485,-0.3384457,1,0.5666619351099641
255,0.22830538,0.51695615,1.7505759,1.5003821,1.4627395,-0.3384457,1,0.9979738990249306
256,-1.0796498,0.51695615,0.4125422,1.5003821,1.4627395,-0.3384457,1,0.7467191040946817
257,-1.0796498,0.51695615,0.4125422,1.5003821,1.4627395,-0.3384457,1,0.7467191040946817
258,0.22830538,0.51695615,1.7505759,1.5003821,1.4627395,-0.3384457,1,0.9979738990249306
260,-1.0796498,0.51695615,0.4125422,0.2863143,1.4627395,-0.3384457,1,0.3359350322657461
266,0.22830538,0.51695615,1.7505759,0.8933482,1.4627395,-0.3384457,1,0.9951227659479326
267,0.22830538,0.51695615,1.7505759,0.8933482,1.4627395,-0.3384457,1,0.9951227659479326
235,0.22830538,0.9816101,-0.9254915,-0.44212633,-0.12709485,-0.3384457,0,0.004157753337261249
237,2.8442159,0.9816101,-0.9254915,-0.44212633,-0.12709485,-0.3384457,0,0.02299461784747662
238,2.8442159,0.9816101,-0.9254915,-0.44212633,-0.12709485,-0.3384457,0,0.02299461784747662
239,2.8442159,0.9816101,-0.9254915,-0.44212633,-0.12709485,-0.3384457,0,0.02299461784747662
240,0.22830538,3.7695339,-0.9254915,-0.04479505,-0.12709485,-0.3384457,0,0.12238617325617458
241,-1.0796498,3.7695339,-0.25647464,-0.04479505,-0.12709485,-0.3384457,0,0.3200595819696392
243,0.22830538,3.7695339,-0.9254915,-0.04479505,-0.12709485,-0.3384457,0,0.12238617325617458
244,0.22830538,3.7695339,-0.9254915,-0.04479505,-0.12709485,-0.3384457,0,0.12238617325617458
245,0.22830538,3.7695339,-0.9254915,-0.04479505,-0.12709485,-0.3384457,0,0.12238617325617458
246,0.22830538,3.7695339,-0.9254915,-0.04479505,-0.12709485,-0.3384457,0,0.12238617325617458
250,0.22830538,-0.87700605,-0.9254915,-0.9277533,-0.12709485,-0.3384457,0,0.0002947211971971223
251,0.22830538,-0.41235194,-0.9254915,0.2863143,-0.89547306,-0.3384457,0,0.0014093764245932576
252,-1.0796498,-0.41235194,0.4125422,0.2863143,-0.89547306,-0.3384457,0,0.036775588487318316
253,-1.0796498,-0.41235194,0.4125422,0.2863143,1.4627395,2.9546845,0,0.010209320175807668
254,0.22830538,-0.41235194,-0.9254915,-0.9277533,1.4627395,-0.3384457,0,0.0018030433614504616
