,F66,F69,F68,F109,F79,F112,F116,F118,F115,F43,F45,F130,F132,F135,F136,F83,F18,category,1
44,-0.6196962,-0.47047913,-0.6811251,-0.8848052,-1.0796498,0.05230195,-0.25647464,0.21051858,-0.9277533,-0.178356,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.3384457,0,0.02239374807040397
45,-0.6196962,-0.47047913,-0.6811251,-0.8848052,-1.0796498,0.05230195,-0.25647464,0.21051858,-0.9277533,-0.178356,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.3384457,0,0.02239374807040397
46,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,0.05230195,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.3384457,0,0.0347234974156109
47,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-1.3363158,0.73651195,-0.105909206,0.06270904,-0.5580109,0.084224164,-0.3384457,0,0.13838984558997827
48,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.44186872,-0.105909206,0.06270904,-0.5580109,-0.5300511,-0.3384457,0,0.0669129716480804
49,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.35349017,-0.105909206,0.06270904,-0.5580109,-0.62720686,2.9546845,0,0.00898346303515229
50,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-1.3363158,-1.275573,-0.105909206,0.06270904,-0.5580109,0.13645846,-0.3384457,0,0.0007216720732919217
51,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.178356,-1.3363158,-1.6290872,-0.105909206,0.06270904,-0.5580109,0.12496691,-0.3384457,0,0.009180723543009065
52,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-1.3363158,0.1591054,-0.105909206,0.06270904,-0.5580109,1.6314039,-0.3384457,0,0.0029078738270215585
53,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.38589564,-0.105909206,0.06270904,-0.5580109,-0.3754376,-0.3384457,0,0.07396740490637041
54,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-1.3363158,-0.18557094,-0.105909206,0.06270904,-0.5580109,-0.6042238,-0.3384457,0,0.0007366070419748905
55,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-1.3363158,0.16205136,-0.105909206,0.06270904,-0.5580109,0.10302851,-0.3384457,0,0.0012500765130944599
56,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-1.3363158,0.06483496,-0.105909206,0.06270904,-0.5580109,2.193445,-0.3384457,0,0.28386730762785073
64,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,0.2598304,-0.5361392,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,1,0.9952766878615417
65,-0.32744575,0.14874512,-0.24243712,0.6473575,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,0.2598304,-0.5361392,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,1,0.9941610945043061
68,-0.32744575,-0.0060609463,-0.24243712,-1.0064054,1.5362606,0.05230195,0.4125422,-0.4251954,-0.118374914,-0.178356,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.3384457,1,0.31301603563165403
76,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,0.2598304,0.2710516,-0.3077423,-0.38286573,-0.14518377,0.5407519,-0.3384457,1,0.9949252033795098
77,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,0.2598304,0.2710516,-0.3077423,-0.38286573,-0.14518377,0.5407519,-0.3384457,1,0.9949252033795098
57,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-1.3363158,-0.3888416,-0.105909206,0.06270904,-0.5580109,3.9182212,2.9546845,0,0.0014072740281917042
58,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.3564361,-0.105909206,0.06270904,-0.5580109,1.3712772,2.9546845,0,0.024537065827742233
59,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.02059764,-0.105909206,0.06270904,-0.5580109,-0.470504,-0.3384457,0,0.07214944559151788
60,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-1.3363158,0.1591054,-0.105909206,0.06270904,-0.5580109,0.3558425,-0.3384457,0,0.1181876148815602
61,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.2598304,0.28872728,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,0,0.00033587722896042353
62,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.23859806,-0.3077423,-0.38286573,-0.14518377,0.3558425,-0.3384457,0,0.0001784631598050751
63,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.23859806,-0.3077423,-0.38286573,-0.14518377,0.3558425,-0.3384457,0,0.0001784631598050751
66,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,0.05230195,-0.9254915,-0.45086932,-0.118374914,-0.178356,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.3384457,0,0.0009386749435560227
67,-0.32744575,-0.0060609463,-0.24243712,0.6473575,1.5362606,0.05230195,0.4125422,-0.45086932,-0.118374914,-0.178356,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.3384457,0,0.21356717859109833
69,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.5184635,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,0,0.00022733922806204956
70,-0.32744575,0.14874512,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.5184635,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,0,0.00017125434139586738
71,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.17673308,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,0,0.00036605239149264447
72,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.17673308,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,0,0.00036605239149264447
73,-0.32744575,-0.160867,-0.24243712,-1.0064054,0.22830538,-0.87700605,-0.9254915,-0.4251954,-0.9277533,-0.178356,0.2598304,-0.46249038,-0.3077423,-0.38286573,-0.14518377,-0.105908655,-0.3384457,0,0.0001520953068457428
74,-0.32744575,0.7679693,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.36527398,-0.3077423,-0.38286573,-0.14518377,-0.3743929,-0.3384457,0,3.616811483801704e-05
75,-0.32744575,1.3871936,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.36527398,-0.3077423,-0.38286573,-0.14518377,-0.3743929,-0.3384457,0,2.0521937547062343e-05
78,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.2598304,0.1591054,-0.3077423,-0.38286573,-0.14518377,1.3462048,-0.3384457,0,0.00026792623066916886
79,-0.5914139,-0.47047913,-0.51239896,-0.009283644,0.22830538,-0.87700605,-0.9254915,-0.4143329,-0.9277533,-0.178356,-0.36895445,-0.15905736,-0.5332669,-0.5284616,-0.43443307,-0.2981308,-0.3384457,0,0.00010739962905659573
80,-0.5914139,-0.47047913,-0.51239896,0.039356392,0.22830538,-0.41235194,-0.9254915,2.770824,-0.9277533,-0.178356,-0.36895445,-0.3947335,-0.5332669,-0.5284616,-0.43443307,-0.5300511,-0.3384457,0,0.0010275165503104027
81,-0.5914139,-0.31567305,-0.51239896,-0.009283644,0.22830538,-0.41235194,-0.9254915,-0.4143329,-0.9277533,-0.178356,-0.36895445,-0.3947335,-0.5332669,-0.5284616,-0.43443307,-0.5300511,-0.3384457,0,0.00010215708410953233
82,-0.5914139,-0.47047913,-0.51239896,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.36895445,-0.26216567,-0.5332669,-0.5284616,-0.43443307,3.6069047,-0.3384457,0,0.013132469053185868
83,-0.5914139,0.6131633,-0.51239896,-1.1036855,0.22830538,1.4462639,-0.9254915,-0.5256185,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,0,0.01917539378914967
84,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,1,0.9976643773179343
85,-0.5914139,-0.47047913,-0.51239896,-1.0550454,0.22830538,1.4462639,1.7505759,-0.4639111,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,1,0.9984313160067059
86,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,1,0.9976643773179343
87,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,1,0.9976643773179343
88,-0.5914139,4.0188966,-0.51239896,-1.3225659,4.152171,1.4462639,1.7505759,-0.632908,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,1,0.9967260215294989
89,-0.8365272,-0.47047913,-0.6811251,-0.009283644,0.22830538,-0.87700605,-0.9254915,-0.4143329,-0.9277533,-0.178356,-0.36895445,0.23570015,-0.4578642,-0.48604032,-0.36916855,-0.5300511,-0.3384457,0,0.00018240737036443703
90,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.3093009,-0.6478516,-0.69693464,-0.49197397,1.6314039,2.9546845,0,0.03624240736804319
91,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.16789523,-0.6478516,-0.69693464,-0.49197397,1.6314039,2.9546845,0,0.03913949414625381
92,-0.5819865,-0.47047913,-0.5798894,-0.5929647,-1.0796498,-0.87700605,0.4125422,0.15438141,1.5003821,-0.178356,-0.36895445,-0.32403064,-0.6478516,-0.69693464,-0.49197397,-0.5331852,-0.3384457,1,0.25896893743035293
93,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.36895445,0.27694348,-0.6478516,-0.69693464,-0.49197397,-0.5300511,2.9546845,0,0.016179345617354367
94,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.39767945,-0.6478516,-0.69693464,-0.49197397,-0.4611018,2.9546845,0,0.011520887367563648
95,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.178356,-0.36895445,-0.15905736,-0.6478516,-0.69693464,-0.49197397,-0.5300511,2.9546845,0,0.0021951111519235645
96,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.18557094,-0.6478516,-0.69693464,-0.49197397,-0.5300511,2.9546845,0,0.01250442715809865
97,-0.9166604,-0.47047913,-0.9848321,0.6473575,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.36895445,0.06778091,-0.8745152,-0.95540136,-0.61207616,0.3558425,-0.3384457,0,0.00012015788248314458
98,-1.0015074,3.8640907,-0.9848321,-0.009283644,0.22830538,-0.41235194,-0.9254915,-0.4143329,0.2863143,-0.178356,2.0978167,-0.38589564,-0.95629627,-1.0290325,-0.7209791,-0.64601123,-0.3384457,0,3.21921499522563e-05
99,-1.0015074,-0.47047913,-0.9848321,1.571519,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.178356,2.0978167,-0.38589564,-0.95629627,-1.0290325,-0.7209791,-0.64601123,2.9546845,0,0.003998111460794216
100,-1.0250759,-0.47047913,-1.0523226,0.6473575,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.36895445,-0.3888416,-0.9672308,-1.0358502,-0.7406743,-0.63765377,-0.3384457,0,5.113337707611509e-05
101,-1.006221,-0.31567305,-1.0523226,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,8.095457,0.12669994,-0.92577076,-1.0072159,-0.67309266,-0.63765377,-0.3384457,0,0.0009664607926844673
102,0.087361395,0.45835724,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,3.5488586,-0.22681426,0.09478488,0.12573491,-0.022764519,-0.5300511,-0.3384457,0,8.307913872432923e-05
103,0.087361395,0.45835724,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,3.5488586,-0.4300849,0.09478488,0.12573491,-0.022764519,-0.5300511,-0.3384457,0,7.406389399132479e-05
104,0.087361395,0.14874512,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,3.5488586,-0.30046302,0.09478488,0.12573491,-0.022764519,-0.5300511,-0.3384457,0,0.00010579458121340588
105,0.087361395,-0.31567305,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,3.5488586,-0.19735475,0.09478488,0.12573491,-0.022764519,-0.53945327,-0.3384457,0,0.00017066276127220657
106,0.087361395,-0.47047913,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,3.5488586,-0.38589564,0.09478488,0.12573491,-0.022764519,-0.5300511,-0.3384457,0,0.0001776554437932238
107,0.087361395,0.14874512,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,3.5488586,-0.40946326,0.09478488,0.12573491,-0.022764519,-0.5300511,-0.3384457,0,9.947498829526219e-05
108,0.087361395,-0.47047913,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,3.5488586,-0.3888416,0.09478488,0.12573491,-0.022764519,-0.5300511,-0.3384457,0,0.00017735997220848327
109,0.087361395,-0.31567305,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,3.5488586,-0.3151928,0.09478488,0.12573491,-0.022764519,-0.5300511,-0.3384457,0,0.00016047604901108455
