,F69,F79,F112,F116,F118,F115,F132,F18,category,1
17,2.935254,1.5362606,0.9816101,1.7505759,-0.4143329,1.5003821,-0.24008493,-0.3384457,1,0.994394604019971
18,-0.47047913,-1.0796498,0.9816101,0.4125422,-0.4078659,1.5003821,-0.24008493,-0.3384457,0,0.6872501112900077
19,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.24008493,2.9546845,0,0.022139858226885557
20,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.24008493,2.9546845,0,0.022139858226885557
21,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.24008493,-0.3384457,0,0.2410020386997889
22,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.24008493,-0.3384457,0,0.0035063113974983184
23,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.24008493,2.9546845,0,0.022139858226885557
24,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.24008493,2.9546845,0,0.022139858226885557
25,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.24008493,2.9546845,0,0.022139858226885557
26,-0.47047913,-1.0796498,-0.41235194,-0.25647464,0.21051858,0.2863143,-0.24008493,-0.3384457,0,0.008595397501700188
27,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.24008493,2.9546845,0,0.0038508335925879315
28,1.5419996,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,2.4406820532587483e-05
29,0.30355117,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,8.720763174056023e-05
30,4.483315,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,6.065165294876405e-06
31,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,0.00014286568133764122
32,-0.31567305,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,0.00012943574428636402
33,0.30355117,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,8.720763174056023e-05
34,-0.160867,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,0.00011726812840307869
35,0.30355117,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,8.720763174056023e-05
36,0.30355117,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,8.720763174056023e-05
37,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,0.00014286568133764122
38,-0.31567305,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,0.00012943574428636402
39,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.38952342,-0.3384457,0,8.8088109276117e-05
40,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.7120919,-0.3384457,0,0.18444617347195094
41,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.7120919,-0.3384457,0,0.18444617347195094
42,6.960212,0.22830538,-0.87700605,1.7505759,-0.632908,1.5003821,-0.7120919,-0.3384457,0,0.3045121211132186
43,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.7120919,-0.3384457,0,0.0024999181175734304
44,-0.47047913,-1.0796498,0.05230195,-0.25647464,0.21051858,-0.9277533,-0.7120919,-0.3384457,0,0.001053238116502487
45,-0.47047913,-1.0796498,0.05230195,-0.25647464,0.21051858,-0.9277533,-0.7120919,-0.3384457,0,0.001053238116502487
46,-0.47047913,-1.0796498,0.05230195,0.4125422,-0.4078659,-0.9277533,-0.7120919,-0.3384457,0,0.006549794659944335
47,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.105909206,-0.3384457,0,0.2590834962345088
48,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.105909206,-0.3384457,0,0.2590834962345088
49,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.105909206,2.9546845,0,0.0243272293324246
50,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.105909206,-0.3384457,0,0.003859994503621777
51,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.105909206,-0.3384457,0,0.05634017981652715
52,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.105909206,-0.3384457,0,0.003859994503621777
53,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.105909206,-0.3384457,0,0.2590834962345088
54,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.105909206,-0.3384457,0,0.003859994503621777
55,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.105909206,-0.3384457,0,0.003859994503621777
56,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.105909206,-0.3384457,0,0.2590834962345088
64,-0.160867,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.3077423,-0.3384457,1,0.9902532568558335
65,0.14874512,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.3077423,-0.3384457,1,0.9881506253036699
68,-0.0060609463,1.5362606,0.05230195,0.4125422,-0.4251954,-0.118374914,-0.3077423,-0.3384457,1,0.178529304328298
76,-0.47047913,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.3077423,-0.3384457,1,0.9919858095243543
77,-0.47047913,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.3077423,-0.3384457,1,0.9919858095243543
57,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.105909206,2.9546845,0,0.0003332116781974409
58,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.105909206,2.9546845,0,0.01752549415136714
59,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.105909206,-0.3384457,0,0.19325397346089238
60,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.105909206,-0.3384457,0,0.19325397346089238
61,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.3077423,-0.3384457,0,0.00010948206816715347
62,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.3077423,-0.3384457,0,0.000175398769740037
63,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.3077423,-0.3384457,0,0.000175398769740037
66,-0.160867,0.22830538,0.05230195,-0.9254915,-0.45086932,-0.118374914,-0.3077423,-0.3384457,0,0.0008319420810755625
67,-0.0060609463,1.5362606,0.05230195,0.4125422,-0.45086932,-0.118374914,-0.3077423,-0.3384457,0,0.2125500791445935
69,-0.160867,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.3077423,-0.3384457,0,0.0001378863497182235
70,0.14874512,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.3077423,-0.3384457,0,0.00010839581661508627
71,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.3077423,-0.3384457,0,0.000175398769740037
72,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.3077423,-0.3384457,0,0.000175398769740037
73,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.4251954,-0.9277533,-0.3077423,-0.3384457,0,8.743623634818689e-05
74,0.7679693,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.3077423,-0.3384457,0,6.698651786254499e-05
75,1.3871936,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.3077423,-0.3384457,0,4.139571541970494e-05
78,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.3077423,-0.3384457,0,0.00010948206816715347
79,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.4143329,-0.9277533,-0.5332669,-0.3384457,0,9.24132523356332e-05
80,-0.47047913,0.22830538,-0.41235194,-0.9254915,2.770824,-0.9277533,-0.5332669,-0.3384457,0,0.00104990734498506
81,-0.31567305,0.22830538,-0.41235194,-0.9254915,-0.4143329,-0.9277533,-0.5332669,-0.3384457,0,0.00013127099359136284
82,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.5332669,-0.3384457,0,0.0031014097626032816
83,0.6131633,0.22830538,1.4462639,-0.9254915,-0.5256185,1.0956928,-0.5332669,-0.3384457,0,0.010702924100794023
84,4.0188966,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.5332669,-0.3384457,1,0.9977476011816926
85,-0.47047913,0.22830538,1.4462639,1.7505759,-0.4639111,1.0956928,-0.5332669,-0.3384457,1,0.9968832372992684
86,4.0188966,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.5332669,-0.3384457,1,0.9977476011816926
87,4.0188966,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.5332669,-0.3384457,1,0.9977476011816926
88,4.0188966,4.152171,1.4462639,1.7505759,-0.632908,1.0956928,-0.5332669,-0.3384457,1,0.9968525914515179
89,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.4143329,-0.9277533,-0.4578642,-0.3384457,0,9.853917054941118e-05
90,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.6478516,2.9546845,0,0.011120633643682265
91,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.6478516,2.9546845,0,0.011120633643682265
92,-0.47047913,-1.0796498,-0.87700605,0.4125422,0.15438141,1.5003821,-0.6478516,-0.3384457,1,0.17589453784481385
93,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.6478516,2.9546845,0,0.011120633643682265
94,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.6478516,2.9546845,0,0.011120633643682265
95,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.6478516,2.9546845,0,0.0024569029900460503
96,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.6478516,2.9546845,0,0.011120633643682265
97,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.8745152,-0.3384457,0,6.75800156217238e-05
98,3.8640907,0.22830538,-0.41235194,-0.9254915,-0.4143329,0.2863143,-0.95629627,-0.3384457,0,2.6002565749715724e-05
99,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.95629627,2.9546845,0,0.0018905958360916281
100,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.9672308,-0.3384457,0,6.245143324731095e-05
101,-0.31567305,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.92577076,-0.3384457,0,5.32343636128289e-05
102,0.45835724,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,6.953333494123356e-05
103,0.45835724,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,6.953333494123356e-05
104,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,8.845174492459819e-05
105,-0.31567305,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00012690304476422918
106,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00014312838825782882
107,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,8.845174492459819e-05
108,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00014312838825782882
109,-0.31567305,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00012690304476422918
110,-0.160867,0.22830538,-0.87700605,1.7505759,2.770824,1.5003821,0.09478488,-0.3384457,1,0.9982712095374632
111,0.45835724,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,6.953333494123356e-05
112,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00011251683690334202
113,-0.47047913,-1.0796498,-0.87700605,0.4125422,0.15438141,-0.9277533,0.09478488,-0.3384457,0,0.007449037803284607
114,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00011251683690334202
115,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,8.845174492459819e-05
116,0.14874512,0.22830538,-0.87700605,1.7505759,-0.5722019,1.5003821,0.09478488,-0.3384457,1,0.9830604786281848
128,1.0775815,1.5362606,0.05230195,0.4125422,2.770824,-0.118374914,0.09478488,-0.3384457,1,0.5431326421724096
139,-0.31567305,0.22830538,0.51695615,1.7505759,-0.632908,-0.32071954,-0.22436656,-0.3384457,1,0.9270408466769126
148,0.14874512,0.22830538,-0.87700605,1.7505759,-0.632908,1.5003821,0.08316695,-0.3384457,1,0.9822555623388972
153,-0.0060609463,0.22830538,-0.87700605,1.7505759,-0.5256185,1.5003821,0.08316695,-0.3384457,1,0.9852278296610236
155,0.30355117,0.22830538,0.05230195,1.7505759,2.7328048,0.6910036,0.08316695,-0.3384457,1,0.9962430699748177
156,-0.31567305,0.22830538,0.05230195,1.7505759,2.7328048,0.6910036,0.08316695,-0.3384457,1,0.9976750490794034
157,-0.160867,0.22830538,-0.41235194,1.7505759,2.7328048,1.5003821,0.08316695,-0.3384457,1,0.9988837764947804
117,0.45835724,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,6.0605316299712e-05
118,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,7.77965182070993e-05
119,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,9.986366047459525e-05
120,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,7.77965182070993e-05
121,-0.31567305,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00011314364354984828
122,-0.160867,1.5362606,-0.41235194,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.0005644321198526866
123,-0.160867,1.5362606,-0.41235194,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.0005644321198526866
124,0.7679693,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,4.7212788834027485e-05
125,0.7679693,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,4.7212788834027485e-05
126,-0.0060609463,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,8.814224759352572e-05
127,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,7.77965182070993e-05
129,1.3871936,0.22830538,0.05230195,-0.9254915,-0.5722019,-0.118374914,0.09478488,-0.3384457,0,0.00026900325844306363
130,1.0775815,1.5362606,0.05230195,0.4125422,-0.5722019,-0.118374914,0.09478488,-0.3384457,0,0.12734898062423516
131,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00012818939054615462
132,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00012818939054615462
133,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00012818939054615462
134,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00012818939054615462
135,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,0.00012818939054615462
136,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,0.09478488,-0.3384457,0,9.986366047459525e-05
137,-0.47047913,-1.0796498,-0.87700605,0.4125422,0.15438141,-0.9277533,-0.9590299,-0.3384457,0,0.0028703946917083565
138,-0.47047913,0.22830538,0.51695615,-0.9254915,-0.45086932,-0.32071954,-0.22436656,-0.3384457,0,0.0011526285173670192
140,-0.47047913,0.22830538,0.51695615,-0.9254915,-0.4143329,-0.32071954,-0.22436656,-0.3384457,0,0.001184679908787991
141,-0.31567305,0.22830538,0.51695615,-0.9254915,-0.4143329,-0.32071954,-0.22436656,-0.3384457,0,0.001045762258423091
142,-0.47047913,0.22830538,-0.41235194,-0.9254915,2.7328048,-0.9277533,-0.22436656,-0.3384457,0,0.0018464371638469226
143,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.14218709,-0.9277533,-0.22436656,-0.3384457,0,0.00021312707518033333
144,0.14874512,0.22830538,0.05230195,-0.9254915,-0.4251954,0.6910036,-0.22436656,-0.3384457,0,0.00216680532576504
145,-0.47047913,-1.0796498,0.05230195,0.4125422,0.15438141,0.6910036,-0.22436656,-0.3384457,0,0.16085394196291714
146,-0.47047913,-1.0796498,0.05230195,0.4125422,0.15438141,0.6910036,-0.22436656,-0.3384457,0,0.16085394196291714
147,-0.47047913,-1.0796498,-0.87700605,0.4125422,0.15438141,-0.9277533,0.08316695,-0.3384457,0,0.007530681941384715
149,-0.31567305,0.22830538,-0.87700605,-0.9254915,-0.49091697,-0.9277533,0.08316695,-0.3384457,0,0.00011897808449434133
150,1.8516117,0.22830538,-0.87700605,-0.9254915,-0.08766253,-0.9277533,0.08316695,-0.3384457,0,2.8049919564501556e-05
151,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.4639111,-0.9277533,0.08316695,-0.3384457,0,8.348565077967943e-05
152,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.3083571,-0.9277533,0.08316695,-0.3384457,0,9.383840814276018e-05
154,-0.160867,0.22830538,0.05230195,-0.9254915,2.7328048,0.6910036,0.08316695,-0.3384457,0,0.03830411055562784
158,0.30355117,0.22830538,-0.41235194,1.7505759,2.7328048,1.5003821,0.08316695,-0.3384457,1,0.9988732945058163
159,0.9227754,0.22830538,-0.41235194,-0.9254915,0.006051538,-0.9277533,0.08316695,-0.3384457,0,0.00010309175414267713
160,-0.47047913,-1.0796498,-0.41235194,0.4125422,0.15438141,-0.9277533,0.08316695,-0.3384457,0,0.012138883694332633
161,-0.47047913,1.5362606,0.9816101,-0.9254915,-0.5722019,-0.9277533,-0.6811108,-0.3384457,0,0.0014941319932629058
162,-0.47047913,0.22830538,0.9816101,-0.9254915,-0.5722019,-0.9277533,-0.6811108,-0.3384457,0,0.00042836289575012094
163,-0.160867,0.22830538,0.9816101,-0.9254915,-0.5722019,-0.9277533,-0.6811108,-0.3384457,0,0.0003337306196077441
164,0.14874512,0.22830538,0.9816101,-0.9254915,-0.5722019,-0.9277533,-0.6811108,-0.3384457,0,0.00025999870253222836
165,-0.47047913,1.5362606,0.9816101,-0.9254915,-0.5722019,-0.9277533,-0.6811108,-0.3384457,0,0.0014941319932629058
166,1.0775815,0.22830538,-0.41235194,-0.9254915,-0.5256185,-0.9277533,-0.6811108,-0.3384457,0,2.9978406060681346e-05
167,0.7679693,0.22830538,-0.41235194,-0.9254915,-0.5256185,-0.9277533,-0.6811108,-0.3384457,0,3.848236732694397e-05
168,0.45835724,0.22830538,-0.41235194,-0.9254915,-0.4251954,-0.9277533,-0.13757378,-0.3384457,0,8.830832123524081e-05
169,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.14218709,-0.9277533,-0.13757378,-0.3384457,0,0.00014267827381749332
170,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.4143329,-0.9277533,-0.13757378,-0.3384457,0,0.00011628939194231284
171,-0.47047913,0.22830538,0.05230195,-0.9254915,-0.632908,-0.9277533,-0.13757378,-0.3384457,0,0.0002587413491255797
186,-0.0060609463,0.22830538,0.05230195,1.7505759,-0.45086932,0.6910036,-0.81437534,-0.3384457,1,0.9532967810169638
188,0.30355117,0.22830538,-0.87700605,1.7505759,-0.632908,1.5003821,-0.91187483,-0.3384457,1,0.9453346681596554
189,3.2448664,0.22830538,-0.41235194,1.7505759,2.770824,0.2863143,-0.94969,-0.3384457,1,0.8277200171053393
192,0.7679693,0.22830538,0.05230195,1.7505759,2.770824,1.5003821,-0.23940152,-0.3384457,1,0.9986728686461142
193,-0.160867,0.22830538,0.05230195,1.7505759,2.770824,1.5003821,-0.23940152,-0.3384457,1,0.999372162557309
201,-0.0060609463,0.22830538,0.51695615,1.7505759,2.770824,0.2863143,-0.23940152,-0.3384457,1,0.9970306825677384
204,0.30355117,0.22830538,0.05230195,1.7505759,2.770824,1.5003821,-0.23940152,-0.3384457,1,0.9990871305331257
205,-0.160867,0.22830538,0.05230195,1.7505759,2.770824,1.5003821,-0.23940152,-0.3384457,1,0.999372162557309
213,-0.47047913,0.22830538,-0.87700605,1.7505759,-0.45086932,1.5003821,-0.7255323,-0.3384457,1,0.9777898829276306
214,0.30355117,0.22830538,0.05230195,1.7505759,-0.45086932,1.5003821,-0.7255323,-0.3384457,1,0.9840870787722555
215,-0.47047913,0.22830538,0.05230195,1.7505759,-0.45086932,1.5003821,-0.7255323,-0.3384457,1,0.9914132494815009
216,-0.31567305,0.22830538,0.05230195,1.7505759,-0.4143329,1.5003821,-0.7255323,-0.3384457,1,0.9905430662333551
221,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.543518,-0.3384457,1,0.11306128110645813
222,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.543518,-0.3384457,1,0.11306128110645813
172,0.6131633,0.22830538,0.05230195,-0.9254915,-0.4143329,-0.9277533,-0.13757378,-0.3384457,0,0.00016926253074148713
173,-0.47047913,-1.0796498,-0.87700605,-0.25647464,0.21051858,-0.9277533,-0.13757378,-0.3384457,0,0.0009225374601813136
174,-0.160867,0.22830538,-0.41235194,-0.9254915,-0.14218709,-0.9277533,-0.13757378,-0.3384457,0,0.00026860324287201104
175,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.4143329,-0.9277533,-0.13757378,-0.3384457,0,0.0002788227833250248
176,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.5256185,-0.9277533,-0.13757378,-0.3384457,0,0.00014174441848610248
177,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.13757378,-0.3384457,0,0.0001911439843566346
178,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.85014033,2.9546845,0,0.015035846083481342
179,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.85014033,2.9546845,0,0.015035846083481342
180,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.85014033,-0.3384457,0,0.03331817846430556
181,-0.47047913,-1.0796498,-0.41235194,0.4125422,0.15438141,0.2863143,-0.85014033,-0.3384457,0,0.05003969356889547
182,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.85014033,2.9546845,0,0.015035846083481342
183,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.85014033,2.9546845,0,0.015035846083481342
184,-0.0060609463,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.81437534,-0.3384457,0,8.144391501222479e-05
185,-0.160867,0.22830538,0.05230195,-0.9254915,-0.45086932,0.6910036,-0.81437534,-0.3384457,0,0.0024778214567037888
187,-0.47047913,-1.0796498,0.05230195,0.4125422,0.15438141,0.6910036,-0.81437534,-0.3384457,0,0.12801317113058083
190,0.6131633,0.22830538,-0.87700605,-0.9254915,-0.4251954,-0.9277533,-0.92599857,-0.3384457,0,4.7148881835184264e-05
191,0.7679693,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.69409555,-0.3384457,0,4.843603400003604e-05
194,-0.47047913,-1.0796498,0.05230195,0.4125422,-0.4078659,1.5003821,-0.23940152,2.9546845,0,0.04562755613218205
195,-0.47047913,-1.0796498,-0.41235194,-0.25647464,0.21051858,0.2863143,-0.23940152,-0.3384457,0,0.008460200856135545
196,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.23940152,-0.3384457,0,0.0508692612705001
197,2.0064178,0.22830538,-0.41235194,-0.9254915,-0.34441832,0.2863143,-0.23940152,-0.3384457,0,0.00027466364382011134
198,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.23940152,-0.3384457,0,0.0508692612705001
