,F66,F69,F79,F112,F116,F118,F115,F43,F132,F136,F18,category,1
18,-0.16717936,-0.47047913,-1.0796498,0.9816101,0.4125422,-0.4078659,1.5003821,1.7066827,-0.24008493,-0.083781056,-0.3384457,0,0.5509705374114627
19,-0.16717936,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,-0.24008493,-0.083781056,2.9546845,0,0.013153642037787787
20,-0.16717936,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,-0.24008493,-0.083781056,2.9546845,0,0.013153642037787787
21,-0.16717936,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,-0.24008493,-0.083781056,-0.3384457,0,0.1623155907774355
22,-0.16717936,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,1.7066827,-0.24008493,-0.083781056,-0.3384457,0,0.0022112417755544684
23,-0.16717936,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,-0.24008493,-0.083781056,2.9546845,0,0.013153642037787787
24,-0.16717936,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,-0.24008493,-0.083781056,2.9546845,0,0.013153642037787787
25,-0.16717936,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,-0.24008493,-0.083781056,2.9546845,0,0.013153642037787787
26,-0.16717936,-0.47047913,-1.0796498,-0.41235194,-0.25647464,0.21051858,0.2863143,1.7066827,-0.24008493,-0.083781056,-0.3384457,0,0.005477361447559046
27,-0.16717936,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,1.7066827,-0.24008493,-0.083781056,2.9546845,0,0.002256149446673494
28,-0.5348493,1.5419996,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,3.6153327829674734e-05
29,-0.5348493,0.30355117,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,0.00013494299206494165
30,-0.5348493,4.483315,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,7.514182598171855e-06
31,-0.5348493,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,0.0002303515246173082
32,-0.5348493,-0.31567305,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,0.00020698782207142266
33,-0.5348493,0.30355117,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,0.00013494299206494165
34,-0.5348493,-0.160867,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,0.00018599337637968487
35,-0.5348493,0.30355117,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,0.00013494299206494165
36,-0.5348493,0.30355117,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,0.00013494299206494165
37,-0.5348493,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,0.0002303515246173082
38,-0.5348493,-0.31567305,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,0.00020698782207142266
39,-0.5348493,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38952342,-0.16526516,-0.3384457,0,0.00014522273221778987
40,-0.6196962,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.7120919,-0.62057215,-0.3384457,0,0.20401420300404483
41,-0.6196962,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.7120919,-0.62057215,-0.3384457,0,0.20401420300404483
42,-0.6196962,6.960212,0.22830538,-0.87700605,1.7505759,-0.632908,1.5003821,-0.178356,-0.7120919,-0.62057215,-0.3384457,0,0.23419400289478956
43,-0.6196962,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.7120919,-0.62057215,-0.3384457,0,0.0029228173868429265
44,-0.6196962,-0.47047913,-1.0796498,0.05230195,-0.25647464,0.21051858,-0.9277533,-0.178356,-0.7120919,-0.62057215,-0.3384457,0,0.0012343772718978528
45,-0.6196962,-0.47047913,-1.0796498,0.05230195,-0.25647464,0.21051858,-0.9277533,-0.178356,-0.7120919,-0.62057215,-0.3384457,0,0.0012343772718978528
46,-0.6196962,-0.47047913,-1.0796498,0.05230195,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.7120919,-0.62057215,-0.3384457,0,0.007322642835238935
47,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.20250791255719205
48,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.20250791255719205
49,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.105909206,-0.5580109,2.9546845,0,0.017167684125126852
50,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.002895836007497685
51,0.06850653,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.04130005632632863
52,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.002895836007497685
53,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.20250791255719205
54,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.002895836007497685
55,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.002895836007497685
56,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.20250791255719205
64,-0.32744575,-0.160867,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,-0.3077423,-0.14518377,-0.3384457,1,0.9913534919412653
65,-0.32744575,0.14874512,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,-0.3077423,-0.14518377,-0.3384457,1,0.9893129270226877
68,-0.32744575,-0.0060609463,1.5362606,0.05230195,0.4125422,-0.4251954,-0.118374914,-0.178356,-0.3077423,-0.14518377,-0.3384457,1,0.20641491645808005
76,-0.32744575,-0.47047913,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,-0.3077423,-0.14518377,-0.3384457,1,0.9930071901043678
77,-0.32744575,-0.47047913,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,-0.3077423,-0.14518377,-0.3384457,1,0.9930071901043678
57,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.105909206,-0.5580109,2.9546845,0,0.00023189016638818603
58,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.105909206,-0.5580109,2.9546845,0,0.013477513946823203
59,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.15530620097438486
60,0.06850653,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.105909206,-0.5580109,-0.3384457,0,0.15530620097438486
61,-0.32744575,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.0001495399376210121
62,-0.32744575,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.0002352524021532975
63,-0.32744575,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.0002352524021532975
66,-0.32744575,-0.160867,0.22830538,0.05230195,-0.9254915,-0.45086932,-0.118374914,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.0011248941288476502
67,-0.32744575,-0.0060609463,1.5362606,0.05230195,0.4125422,-0.45086932,-0.118374914,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.23777346466185922
69,-0.32744575,-0.160867,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.0001839359777649378
70,-0.32744575,0.14874512,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.00014381177325788365
71,-0.32744575,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.0002352524021532975
72,-0.32744575,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.0002352524021532975
73,-0.32744575,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.4251954,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.00011880476148164798
74,-0.32744575,0.7679693,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,8.791022618095788e-05
75,-0.32744575,1.3871936,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,5.373718280516898e-05
78,-0.32744575,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3077423,-0.14518377,-0.3384457,0,0.0001495399376210121
79,-0.5914139,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.4143329,-0.9277533,-0.178356,-0.5332669,-0.43443307,-0.3384457,0,0.00012729756512981337
80,-0.5914139,-0.47047913,0.22830538,-0.41235194,-0.9254915,2.770824,-0.9277533,-0.178356,-0.5332669,-0.43443307,-0.3384457,0,0.0014576571498496756
81,-0.5914139,-0.31567305,0.22830538,-0.41235194,-0.9254915,-0.4143329,-0.9277533,-0.178356,-0.5332669,-0.43443307,-0.3384457,0,0.00017707927505364952
82,-0.5914139,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.5332669,-0.43443307,-0.3384457,0,0.003928881659897455
83,-0.5914139,0.6131633,0.22830538,1.4462639,-0.9254915,-0.5256185,1.0956928,-0.178356,-0.5332669,-0.43443307,-0.3384457,0,0.014241762390704462
84,-0.5914139,4.0188966,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.178356,-0.5332669,-0.43443307,-0.3384457,1,0.9974814074597663
85,-0.5914139,-0.47047913,0.22830538,1.4462639,1.7505759,-0.4639111,1.0956928,-0.178356,-0.5332669,-0.43443307,-0.3384457,1,0.9970970254935431
86,-0.5914139,4.0188966,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.178356,-0.5332669,-0.43443307,-0.3384457,1,0.9974814074597663
87,-0.5914139,4.0188966,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.178356,-0.5332669,-0.43443307,-0.3384457,1,0.9974814074597663
88,-0.5914139,4.0188966,4.152171,1.4462639,1.7505759,-0.632908,1.0956928,-0.178356,-0.5332669,-0.43443307,-0.3384457,1,0.9964650949585577
89,-0.8365272,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.4143329,-0.9277533,-0.178356,-0.4578642,-0.36916855,-0.3384457,0,0.00017680997996538208
90,-0.5819865,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.6478516,-0.49197397,2.9546845,0,0.014522497579126586
91,-0.5819865,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.6478516,-0.49197397,2.9546845,0,0.014522497579126586
92,-0.5819865,-0.47047913,-1.0796498,-0.87700605,0.4125422,0.15438141,1.5003821,-0.178356,-0.6478516,-0.49197397,-0.3384457,1,0.2197315079062062
93,-0.5819865,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.6478516,-0.49197397,2.9546845,0,0.014522497579126586
94,-0.5819865,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.6478516,-0.49197397,2.9546845,0,0.014522497579126586
95,-0.5819865,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.178356,-0.6478516,-0.49197397,2.9546845,0,0.0030118876238442523
96,-0.5819865,-0.47047913,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.6478516,-0.49197397,2.9546845,0,0.014522497579126586
97,-0.9166604,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.8745152,-0.61207616,-0.3384457,0,0.00010495800257067263
98,-1.0015074,3.8640907,0.22830538,-0.41235194,-0.9254915,-0.4143329,0.2863143,-0.178356,-0.95629627,-0.7209791,-0.3384457,0,3.8209626342325505e-05
99,-1.0015074,-0.47047913,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.178356,-0.95629627,-0.7209791,2.9546845,0,0.00275146981036839
100,-1.0250759,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.9672308,-0.7406743,-0.3384457,0,9.668820794982596e-05
101,-1.006221,-0.31567305,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.92577076,-0.67309266,-0.3384457,0,8.492241083376086e-05
102,0.087361395,0.45835724,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,7.44278814643542e-05
103,0.087361395,0.45835724,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,7.44278814643542e-05
104,0.087361395,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,9.519547600158788e-05
105,0.087361395,-0.31567305,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00013769949642112062
106,0.087361395,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.0001557289524322836
107,0.087361395,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,9.519547600158788e-05
108,0.087361395,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.0001557289524322836
109,0.087361395,-0.31567305,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00013769949642112062
110,0.087361395,-0.160867,0.22830538,-0.87700605,1.7505759,2.770824,1.5003821,-0.178356,0.09478488,-0.022764519,-0.3384457,1,0.9982096995318368
111,0.087361395,0.45835724,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,7.44278814643542e-05
112,0.087361395,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00012175714202747171
113,0.087361395,-0.47047913,-1.0796498,-0.87700605,0.4125422,0.15438141,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.007503948250296695
114,0.087361395,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00012175714202747171
115,0.087361395,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,9.519547600158788e-05
116,0.087361395,0.14874512,0.22830538,-0.87700605,1.7505759,-0.5722019,1.5003821,-0.178356,0.09478488,-0.022764519,-0.3384457,1,0.9818862547554664
128,0.087361395,1.0775815,1.5362606,0.05230195,0.4125422,2.770824,-0.118374914,-0.178356,0.09478488,-0.022764519,-0.3384457,1,0.52469444434841
139,-0.06347756,-0.31567305,0.22830538,0.51695615,1.7505759,-0.632908,-0.32071954,-0.178356,-0.22436656,-0.3583555,-0.3384457,1,0.9023002323148155
148,-0.18132052,0.14874512,0.22830538,-0.87700605,1.7505759,-0.632908,1.5003821,-0.178356,0.08316695,0.064898476,-0.3384457,1,0.9857078919709134
153,-0.18132052,-0.0060609463,0.22830538,-0.87700605,1.7505759,-0.5256185,1.5003821,-0.178356,0.08316695,0.064898476,-0.3384457,1,0.9881513004891447
155,-0.18132052,0.30355117,0.22830538,0.05230195,1.7505759,2.7328048,0.6910036,-0.178356,0.08316695,0.064898476,-0.3384457,1,0.9968498073386604
156,-0.18132052,-0.31567305,0.22830538,0.05230195,1.7505759,2.7328048,0.6910036,-0.178356,0.08316695,0.064898476,-0.3384457,1,0.9980720757927054
157,-0.18132052,-0.160867,0.22830538,-0.41235194,1.7505759,2.7328048,1.5003821,-0.178356,0.08316695,0.064898476,-0.3384457,1,0.9991174008417831
117,0.087361395,0.45835724,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,6.312484689954557e-05
118,0.087361395,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,8.16961358716485e-05
119,0.087361395,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00010573050828922571
120,0.087361395,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,8.16961358716485e-05
121,0.087361395,-0.31567305,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00012028143932067574
122,0.087361395,-0.160867,1.5362606,-0.41235194,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.0005747303585833753
123,0.087361395,-0.160867,1.5362606,-0.41235194,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.0005747303585833753
124,0.087361395,0.7679693,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,4.877500787390853e-05
125,0.087361395,0.7679693,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,4.877500787390853e-05
126,0.087361395,-0.0060609463,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,9.293969757415965e-05
127,0.087361395,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,8.16961358716485e-05
129,0.087361395,1.3871936,0.22830538,0.05230195,-0.9254915,-0.5722019,-0.118374914,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.000273680770713316
130,0.087361395,1.0775815,1.5362606,0.05230195,0.4125422,-0.5722019,-0.118374914,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.11534685576742512
131,0.087361395,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00013683463990914456
132,0.087361395,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00013683463990914456
133,0.087361395,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00013683463990914456
134,0.087361395,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00013683463990914456
135,0.087361395,-0.47047913,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00013683463990914456
136,0.087361395,-0.160867,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.09478488,-0.022764519,-0.3384457,0,0.00010573050828922571
137,-1.0486445,-0.47047913,-1.0796498,-0.87700605,0.4125422,0.15438141,-0.9277533,-0.178356,-0.9590299,-0.80632496,-0.3384457,0,0.0038919835573768594
138,-0.06347756,-0.47047913,0.22830538,0.51695615,-0.9254915,-0.45086932,-0.32071954,-0.178356,-0.22436656,-0.3583555,-0.3384457,0,0.0010950451396033185
140,-0.06347756,-0.47047913,0.22830538,0.51695615,-0.9254915,-0.4143329,-0.32071954,-0.178356,-0.22436656,-0.3583555,-0.3384457,0,0.0011276079088397466
141,-0.06347756,-0.31567305,0.22830538,0.51695615,-0.9254915,-0.4143329,-0.32071954,-0.178356,-0.22436656,-0.3583555,-0.3384457,0,0.0009913174226203266
142,-0.06347756,-0.47047913,0.22830538,-0.41235194,-0.9254915,2.7328048,-0.9277533,-0.178356,-0.22436656,-0.3583555,-0.3384457,0,0.0020790125189410953
143,-0.06347756,-0.47047913,0.22830538,-0.41235194,-0.9254915,-0.14218709,-0.9277533,-0.178356,-0.22436656,-0.3583555,-0.3384457,0,0.00020709115005398515
144,-0.06347756,0.14874512,0.22830538,0.05230195,-0.9254915,-0.4251954,0.6910036,-0.178356,-0.22436656,-0.3583555,-0.3384457,0,0.0021400060139692683
145,-0.06347756,-0.47047913,-1.0796498,0.05230195,0.4125422,0.15438141,0.6910036,-0.178356,-0.22436656,-0.3583555,-0.3384457,0,0.1533780032480769
146,-0.06347756,-0.47047913,-1.0796498,0.05230195,0.4125422,0.15438141,0.6910036,-0.178356,-0.22436656,-0.3583555,-0.3384457,0,0.1533780032480769
147,-0.18132052,-0.47047913,-1.0796498,-0.87700605,0.4125422,0.15438141,-0.9277533,-0.178356,0.08316695,0.064898476,-0.3384457,0,0.009599854083382873
149,-0.18132052,-0.31567305,0.22830538,-0.87700605,-0.9254915,-0.49091697,-0.9277533,-0.178356,0.08316695,0.064898476,-0.3384457,0,0.00016023336224692353
150,-0.18132052,1.8516117,0.22830538,-0.87700605,-0.9254915,-0.08766253,-0.9277533,-0.178356,0.08316695,0.064898476,-0.3384457,0,3.6421417302903214e-05
151,-0.18132052,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.4639111,-0.9277533,-0.178356,0.08316695,0.064898476,-0.3384457,0,0.00011121857448852094
152,-0.18132052,0.14874512,0.22830538,-0.87700605,-0.9254915,-0.3083571,-0.9277533,-0.178356,0.08316695,0.064898476,-0.3384457,0,0.00012601219205025878
154,-0.18132052,-0.160867,0.22830538,0.05230195,-0.9254915,2.7328048,0.6910036,-0.178356,0.08316695,0.064898476,-0.3384457,0,0.061119549011180885
158,-0.18132052,0.30355117,0.22830538,-0.41235194,1.7505759,2.7328048,1.5003821,-0.178356,0.08316695,0.064898476,-0.3384457,1,0.9991625203869933
159,-0.18132052,0.9227754,0.22830538,-0.41235194,-0.9254915,0.006051538,-0.9277533,-0.178356,0.08316695,0.064898476,-0.3384457,0,0.00013578835019675047
160,-0.18132052,-0.47047913,-1.0796498,-0.41235194,0.4125422,0.15438141,-0.9277533,-0.178356,0.08316695,0.064898476,-0.3384457,0,0.015227647039516479
