,F66,F69,F68,F109,F79,F112,F113,F116,F117,F118,F115,F43,F45,F130,F132,F135,F136,F83,F18,category,1
14,-0.16717936,1.2323875,-0.27618235,0.039356392,1.5362606,0.9816101,1.5402172,1.7505759,0.3843472,2.770824,1.5003821,1.7066827,-0.12711412,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.3384457,1,0.9992655639344362
15,-0.16717936,-0.160867,-0.27618235,0.039356392,0.22830538,0.9816101,0.21042407,1.7505759,0.3843472,2.770824,1.5003821,1.7066827,-0.12711412,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.3384457,1,0.9989916984088394
16,-0.16717936,-0.47047913,-0.27618235,-0.8848052,-1.0796498,0.9816101,-0.45447248,1.081559,0.1597715,0.21051858,1.5003821,1.7066827,-0.12711412,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.3384457,1,0.9418994902879654
17,-0.16717936,2.935254,-0.27618235,-0.009283644,1.5362606,0.9816101,1.5402172,1.7505759,-0.62747735,-0.4143329,1.5003821,1.7066827,-0.12711412,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.3384457,1,0.9737936757744953
18,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,0.9816101,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,1.7066827,-0.12711412,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.3384457,0,0.30169936411370496
19,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,1.7066827,-0.12711412,-0.27689543,-0.24008493,-0.3175673,-0.083781056,-0.4611018,2.9546845,0,0.00963826711700349
20,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,1.7066827,-0.12711412,0.18856493,-0.24008493,-0.3175673,-0.083781056,-0.5958663,2.9546845,0,0.010595685305402008
21,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,1.7066827,-0.12711412,-0.15611142,-0.24008493,-0.3175673,-0.083781056,0.5073219,-0.3384457,0,0.1199941598469977
22,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,1.7066827,-0.12711412,-0.28573328,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.3384457,0,0.0012475283739918459
23,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,1.7066827,-0.12711412,-0.33581445,-0.24008493,-0.3175673,-0.083781056,-0.5958663,2.9546845,0,0.008832604918137529
24,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,1.7066827,-0.12711412,-0.28867924,-0.24008493,-0.3175673,-0.083781056,-0.5958663,2.9546845,0,0.008978404260700583
25,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,1.7066827,-0.12711412,0.03537544,-0.24008493,-0.3175673,-0.083781056,0.07273262,2.9546845,0,0.013985064057027426
26,-0.16717936,-0.47047913,-0.27618235,-0.8848052,-1.0796498,-0.41235194,-0.45447248,-0.25647464,0.1597715,0.21051858,0.2863143,1.7066827,-0.12711412,0.17383517,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.3384457,0,0.006654349712222333
27,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,0.2863143,1.7066827,-0.12711412,0.17383517,-0.24008493,-0.3175673,-0.083781056,-0.5958663,2.9546845,0,0.001973850079386857
28,-0.5348493,1.5419996,-0.37741804,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,1.2991887,-0.38952342,-0.46422365,-0.16526516,0.5167241,-0.3384457,0,3.792831621184612e-05
29,-0.5348493,0.30355117,-0.37741804,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,0.4595925,-0.38952342,-0.46422365,-0.16526516,-0.5958663,-0.3384457,0,5.098144837407038e-05
30,-0.5348493,4.483315,-0.37741804,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,0.4595925,-0.38952342,-0.46422365,-0.16526516,-0.5958663,-0.3384457,0,3.625271664885176e-06
31,-0.5348493,-0.47047913,-0.37741804,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,-0.56265277,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.3384457,0,0.0001774190522705304
32,-0.5348493,-0.31567305,-0.37741804,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,-0.56265277,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.3384457,0,0.00016087386889467197
33,-0.5348493,0.30355117,-0.37741804,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,-0.3770578,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.3384457,0,0.00011605553102730286
34,-0.5348493,-0.160867,-0.37741804,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,-0.3770578,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.3384457,0,0.00015567340492972747
35,-0.5348493,0.30355117,-0.37741804,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,-0.38000372,-0.38952342,-0.46422365,-0.16526516,0.034079242,-0.3384457,0,5.206668308663816e-05
36,-0.5348493,0.30355117,-0.37741804,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,-0.38000372,-0.38952342,-0.46422365,-0.16526516,0.034079242,-0.3384457,0,5.206668308663816e-05
37,-0.5348493,-0.47047913,-0.37741804,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,0.032429487,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.3384457,0,0.0002185532212516518
38,-0.5348493,-0.31567305,-0.37741804,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,0.032429487,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.3384457,0,0.00019817283830050834
39,-0.5348493,-0.47047913,-0.37741804,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,-0.33286852,-0.38952342,-0.46422365,-0.16526516,1.5133544,-0.3384457,0,0.00012587882825344077
40,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.68049085,-0.7120919,-0.7296596,-0.62057215,0.5386625,-0.3384457,0,0.1564496923031076
41,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.008813834,-0.7120919,-0.7296596,-0.62057215,-0.5300511,-0.3384457,0,0.12084826671697974
42,-0.6196962,6.960212,-0.6811251,-1.3468859,0.22830538,-0.87700605,0.21042407,1.7505759,1.9966856,-0.632908,1.5003821,-0.178356,-0.36895445,0.0501052,-0.7120919,-0.7296596,-0.62057215,0.7726721,-0.3384457,0,0.8632058632658053
43,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-0.36895445,-0.40946326,-0.7120919,-0.7296596,-0.62057215,1.6303593,-0.3384457,0,0.005831140816877947
44,-0.6196962,-0.47047913,-0.6811251,-0.8848052,-1.0796498,0.05230195,-0.45447248,-0.25647464,0.1597715,0.21051858,-0.9277533,-0.178356,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.3384457,0,0.020646853270314403
45,-0.6196962,-0.47047913,-0.6811251,-0.8848052,-1.0796498,0.05230195,-0.45447248,-0.25647464,0.1597715,0.21051858,-0.9277533,-0.178356,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.3384457,0,0.020646853270314403
46,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,0.05230195,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.3384457,0,0.04896059989641465
47,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,0.73651195,-0.105909206,0.06270904,-0.5580109,0.084224164,-0.3384457,0,0.14210818024686947
48,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.44186872,-0.105909206,0.06270904,-0.5580109,-0.5300511,-0.3384457,0,0.07458222519167539
49,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.35349017,-0.105909206,0.06270904,-0.5580109,-0.62720686,2.9546845,0,0.009482539965405714
50,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-1.3363158,-1.275573,-0.105909206,0.06270904,-0.5580109,0.13645846,-0.3384457,0,0.0013968356300794846
51,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,0.2863143,-0.178356,-1.3363158,-1.6290872,-0.105909206,0.06270904,-0.5580109,0.12496691,-0.3384457,0,0.013512525114458333
52,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-1.3363158,0.1591054,-0.105909206,0.06270904,-0.5580109,1.6314039,-0.3384457,0,0.004863809523729577
53,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.38589564,-0.105909206,0.06270904,-0.5580109,-0.3754376,-0.3384457,0,0.08156014311729275
54,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-1.3363158,-0.18557094,-0.105909206,0.06270904,-0.5580109,-0.6042238,-0.3384457,0,0.0014126387527407741
55,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-1.3363158,0.16205136,-0.105909206,0.06270904,-0.5580109,0.10302851,-0.3384457,0,0.0022714964561233145
56,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,0.06483496,-0.105909206,0.06270904,-0.5580109,2.193445,-0.3384457,0,0.2733812889243292
64,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,1.5003821,-0.178356,0.2598304,-0.5361392,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,1,0.9881797640749556
65,-0.32744575,0.14874512,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,1.5003821,-0.178356,0.2598304,-0.5361392,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,1,0.9856596083982028
68,-0.32744575,-0.0060609463,-0.24243712,-1.0064054,1.5362606,0.05230195,1.5402172,0.4125422,-0.6751894,-0.4251954,-0.118374914,-0.178356,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.3384457,1,0.2973787741869091
76,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,1.5003821,-0.178356,0.2598304,0.2710516,-0.3077423,-0.38286573,-0.14518377,0.5407519,-0.3384457,1,0.9873684741491103
77,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,1.5003821,-0.178356,0.2598304,0.2710516,-0.3077423,-0.38286573,-0.14518377,0.5407519,-0.3384457,1,0.9873684741491103
57,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-1.3363158,-0.3888416,-0.105909206,0.06270904,-0.5580109,3.9182212,2.9546845,0,0.001665384518469779
58,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.3564361,-0.105909206,0.06270904,-0.5580109,1.3712772,2.9546845,0,0.021862094550303166
59,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.02059764,-0.105909206,0.06270904,-0.5580109,-0.470504,-0.3384457,0,0.07521380047154104
60,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,0.1591054,-0.105909206,0.06270904,-0.5580109,0.3558425,-0.3384457,0,0.11846991909480394
61,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,0.28872728,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,0,0.00023971759282178726
62,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.23859806,-0.3077423,-0.38286573,-0.14518377,0.3558425,-0.3384457,0,0.00013435816201447915
63,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.23859806,-0.3077423,-0.38286573,-0.14518377,0.3558425,-0.3384457,0,0.00013435816201447915
66,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,0.05230195,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.118374914,-0.178356,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.3384457,0,0.0006100884650948054
67,-0.32744575,-0.0060609463,-0.24243712,0.6473575,1.5362606,0.05230195,1.5402172,0.4125422,-0.779811,-0.45086932,-0.118374914,-0.178356,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.3384457,0,0.20200293196781582
69,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.5184635,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,0,0.00015920584401383462
70,-0.32744575,0.14874512,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.5184635,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,0,0.00011777729844246691
71,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.17673308,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,0,0.0002593089015995335
72,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.17673308,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.3384457,0,0.0002593089015995335
73,-0.32744575,-0.160867,-0.24243712,-1.0064054,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.6751894,-0.4251954,-0.9277533,-0.178356,0.2598304,-0.46249038,-0.3077423,-0.38286573,-0.14518377,-0.105908655,-0.3384457,0,0.00012551951326461957
74,-0.32744575,0.7679693,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.36527398,-0.3077423,-0.38286573,-0.14518377,-0.3743929,-0.3384457,0,2.6273429335680977e-05
75,-0.32744575,1.3871936,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.36527398,-0.3077423,-0.38286573,-0.14518377,-0.3743929,-0.3384457,0,1.4377755877965788e-05
78,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,0.1591054,-0.3077423,-0.38286573,-0.14518377,1.3462048,-0.3384457,0,0.00019427661057451077
79,-0.5914139,-0.47047913,-0.51239896,-0.009283644,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.9277533,-0.178356,-0.36895445,-0.15905736,-0.5332669,-0.5284616,-0.43443307,-0.2981308,-0.3384457,0,8.821678638640125e-05
80,-0.5914139,-0.47047913,-0.51239896,0.039356392,0.22830538,-0.41235194,0.21042407,-0.9254915,0.3843472,2.770824,-0.9277533,-0.178356,-0.36895445,-0.3947335,-0.5332669,-0.5284616,-0.43443307,-0.5300511,-0.3384457,0,0.0012459167883007841
81,-0.5914139,-0.31567305,-0.51239896,-0.009283644,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.9277533,-0.178356,-0.36895445,-0.3947335,-0.5332669,-0.5284616,-0.43443307,-0.5300511,-0.3384457,0,8.306445988202526e-05
82,-0.5914139,-0.47047913,-0.51239896,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-0.36895445,-0.26216567,-0.5332669,-0.5284616,-0.43443307,3.6069047,-0.3384457,0,0.017298524943690528
83,-0.5914139,0.6131633,-0.51239896,-1.1036855,0.22830538,1.4462639,0.21042407,-0.9254915,-1.039536,-0.5256185,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,0,0.00821558274589446
84,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,4.1998034,1.7505759,1.3287169,-0.08766253,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,1,0.999147877395125
85,-0.5914139,-0.47047913,-0.51239896,-1.0550454,0.22830538,1.4462639,0.21042407,1.7505759,-0.82933605,-0.4639111,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,1,0.9974148374412596
86,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,4.1998034,1.7505759,1.3287169,-0.08766253,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,1,0.999147877395125
87,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,4.1998034,1.7505759,1.3287169,-0.08766253,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,1,0.999147877395125
88,-0.5914139,4.0188966,-0.51239896,-1.3225659,4.152171,1.4462639,4.1998034,1.7505759,1.9966856,-0.632908,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.3384457,1,0.999125216186177
89,-0.8365272,-0.47047913,-0.6811251,-0.009283644,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.9277533,-0.178356,-0.36895445,0.23570015,-0.4578642,-0.48604032,-0.36916855,-0.5300511,-0.3384457,0,0.00014805177149910327
90,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.3093009,-0.6478516,-0.69693464,-0.49197397,1.6314039,2.9546845,0,0.032495716137888576
91,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.16789523,-0.6478516,-0.69693464,-0.49197397,1.6314039,2.9546845,0,0.03501121086807674
92,-0.5819865,-0.47047913,-0.5798894,-0.5929647,-1.0796498,-0.87700605,-1.119369,0.4125422,1.0573546,0.15438141,1.5003821,-0.178356,-0.36895445,-0.32403064,-0.6478516,-0.69693464,-0.49197397,-0.5331852,-0.3384457,1,0.25910777206216906
93,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-0.36895445,0.27694348,-0.6478516,-0.69693464,-0.49197397,-0.5300511,2.9546845,0,0.01581473209030619
94,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.39767945,-0.6478516,-0.69693464,-0.49197397,-0.4611018,2.9546845,0,0.011370661657213784
95,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,0.2863143,-0.178356,-0.36895445,-0.15905736,-0.6478516,-0.69693464,-0.49197397,-0.5300511,2.9546845,0,0.0026047773119753596
96,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.18557094,-0.6478516,-0.69693464,-0.49197397,-0.5300511,2.9546845,0,0.01233063777948811
97,-0.9166604,-0.47047913,-0.9848321,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,-0.36895445,0.06778091,-0.8745152,-0.95540136,-0.61207616,0.3558425,-0.3384457,0,8.74757291295351e-05
98,-1.0015074,3.8640907,-0.9848321,-0.009283644,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.62747735,-0.4143329,0.2863143,-0.178356,2.0978167,-0.38589564,-0.95629627,-1.0290325,-0.7209791,-0.64601123,-0.3384457,0,1.8967160802531843e-05
99,-1.0015074,-0.47047913,-0.9848321,1.571519,-1.0796498,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,0.2863143,-0.178356,2.0978167,-0.38589564,-0.95629627,-1.0290325,-0.7209791,-0.64601123,2.9546845,0,0.005380735543092388
