,F66,F69,F68,F109,F79,F112,F116,F118,F115,F43,F130,F132,F135,F136,F18,category,1
14,-0.16717936,1.2323875,-0.27618235,0.039356392,1.5362606,0.9816101,1.7505759,2.770824,1.5003821,1.7066827,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.3384457,1,0.9995035722582101
15,-0.16717936,-0.160867,-0.27618235,0.039356392,0.22830538,0.9816101,1.7505759,2.770824,1.5003821,1.7066827,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.3384457,1,0.9994844755249755
16,-0.16717936,-0.47047913,-0.27618235,-0.8848052,-1.0796498,0.9816101,1.081559,0.21051858,1.5003821,1.7066827,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.3384457,1,0.9638147842680644
17,-0.16717936,2.935254,-0.27618235,-0.009283644,1.5362606,0.9816101,1.7505759,-0.4143329,1.5003821,1.7066827,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.3384457,1,0.9866334478327599
18,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,0.9816101,0.4125422,-0.4078659,1.5003821,1.7066827,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.3384457,0,0.3768407655176519
19,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,-0.27689543,-0.24008493,-0.3175673,-0.083781056,2.9546845,0,0.015344623835034103
20,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,0.18856493,-0.24008493,-0.3175673,-0.083781056,2.9546845,0,0.017758633817009088
21,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,-0.15611142,-0.24008493,-0.3175673,-0.083781056,-0.3384457,0,0.10091868569375538
22,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,1.7066827,-0.28573328,-0.24008493,-0.3175673,-0.083781056,-0.3384457,0,0.0009062024729045375
23,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,-0.33581445,-0.24008493,-0.3175673,-0.083781056,2.9546845,0,0.01506306708404003
24,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,-0.28867924,-0.24008493,-0.3175673,-0.083781056,2.9546845,0,0.015287901033962381
25,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,1.7066827,0.03537544,-0.24008493,-0.3175673,-0.083781056,2.9546845,0,0.0169255782290495
26,-0.16717936,-0.47047913,-0.27618235,-0.8848052,-1.0796498,-0.41235194,-0.25647464,0.21051858,0.2863143,1.7066827,0.17383517,-0.24008493,-0.3175673,-0.083781056,-0.3384457,0,0.008832661904233952
27,-0.16717936,-0.47047913,-0.27618235,1.571519,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,1.7066827,0.17383517,-0.24008493,-0.3175673,-0.083781056,2.9546845,0,0.002370636382287145
28,-0.5348493,1.5419996,-0.37741804,0.6473575,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,1.2991887,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,4.245592967789922e-05
29,-0.5348493,0.30355117,-0.37741804,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.4595925,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,0.00010649574582066936
30,-0.5348493,4.483315,-0.37741804,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.4595925,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,6.6058383597413125e-06
31,-0.5348493,-0.47047913,-0.37741804,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.56265277,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,0.00012859572381962575
32,-0.5348493,-0.31567305,-0.37741804,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.56265277,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,0.00011601434806465593
33,-0.5348493,0.30355117,-0.37741804,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3770578,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,8.154017152340343e-05
34,-0.5348493,-0.160867,-0.37741804,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3770578,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,0.00011105027808222542
35,-0.5348493,0.30355117,-0.37741804,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38000372,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,8.14635453056989e-05
36,-0.5348493,0.30355117,-0.37741804,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.38000372,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,8.14635453056989e-05
37,-0.5348493,-0.47047913,-0.37741804,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.032429487,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,0.0001554896917081704
38,-0.5348493,-0.31567305,-0.37741804,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.032429487,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,0.00014027746918261627
39,-0.5348493,-0.47047913,-0.37741804,0.6473575,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.33286852,-0.38952342,-0.46422365,-0.16526516,-0.3384457,0,9.617288200607894e-05
40,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.68049085,-0.7120919,-0.7296596,-0.62057215,-0.3384457,0,0.12973991749753294
41,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.008813834,-0.7120919,-0.7296596,-0.62057215,-0.3384457,0,0.15592309239666016
42,-0.6196962,6.960212,-0.6811251,-1.3468859,0.22830538,-0.87700605,1.7505759,-0.632908,1.5003821,-0.178356,0.0501052,-0.7120919,-0.7296596,-0.62057215,-0.3384457,0,0.4932897465927647
43,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.40946326,-0.7120919,-0.7296596,-0.62057215,-0.3384457,0,0.0013671381867345004
44,-0.6196962,-0.47047913,-0.6811251,-0.8848052,-1.0796498,0.05230195,-0.25647464,0.21051858,-0.9277533,-0.178356,-0.3093009,-0.7120919,-0.7296596,-0.62057215,-0.3384457,0,0.0015811475871676905
45,-0.6196962,-0.47047913,-0.6811251,-0.8848052,-1.0796498,0.05230195,-0.25647464,0.21051858,-0.9277533,-0.178356,-0.3093009,-0.7120919,-0.7296596,-0.62057215,-0.3384457,0,0.0015811475871676905
46,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,0.05230195,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.3093009,-0.7120919,-0.7296596,-0.62057215,-0.3384457,0,0.002918097720120655
47,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,0.73651195,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.21679880601661328
48,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.44186872,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.15969162156812786
49,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.35349017,-0.105909206,0.06270904,-0.5580109,2.9546845,0,0.027431888521911977
50,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-1.275573,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.001225072308062829
51,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.178356,-1.6290872,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.016889881006505524
52,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,0.1591054,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.0019351713177076992
53,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.38589564,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.16210352404054343
54,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.18557094,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.0017339237615715023
55,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,0.16205136,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.0019369882187384381
56,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,0.06483496,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.18260465449612476
64,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,-0.5361392,-0.3077423,-0.38286573,-0.14518377,-0.3384457,1,0.9869179462747385
65,-0.32744575,0.14874512,-0.24243712,0.6473575,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,-0.5361392,-0.3077423,-0.38286573,-0.14518377,-0.3384457,1,0.9839742202464409
68,-0.32744575,-0.0060609463,-0.24243712,-1.0064054,1.5362606,0.05230195,0.4125422,-0.4251954,-0.118374914,-0.178356,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.3384457,1,0.325347382019722
76,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,0.2710516,-0.3077423,-0.38286573,-0.14518377,-0.3384457,1,0.9917308633863583
77,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,1.7505759,-0.45086932,1.5003821,-0.178356,0.2710516,-0.3077423,-0.38286573,-0.14518377,-0.3384457,1,0.9917308633863583
57,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.3888416,-0.105909206,0.06270904,-0.5580109,2.9546845,0,0.0002768892593347569
58,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.3564361,-0.105909206,0.06270904,-0.5580109,2.9546845,0,0.022995774886812703
59,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.02059764,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.14807081164927138
60,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,0.1591054,-0.105909206,0.06270904,-0.5580109,-0.3384457,0,0.15964162103390225
61,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.28872728,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,0.00012066100291154929
62,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.23859806,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,0.000129703144194048
63,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.23859806,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,0.000129703144194048
66,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,0.05230195,-0.9254915,-0.45086932,-0.118374914,-0.178356,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,0.0011450408439715213
67,-0.32744575,-0.0060609463,-0.24243712,0.6473575,1.5362606,0.05230195,0.4125422,-0.45086932,-0.118374914,-0.178356,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,0.2382496466492727
69,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.5184635,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,8.624752099075304e-05
70,-0.32744575,0.14874512,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.5184635,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,6.586759791972637e-05
71,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.17673308,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,0.00013373425460155402
72,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.17673308,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,0.00013373425460155402
73,-0.32744575,-0.160867,-0.24243712,-1.0064054,0.22830538,-0.87700605,-0.9254915,-0.4251954,-0.9277533,-0.178356,-0.46249038,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,0.000138228262784844
74,-0.32744575,0.7679693,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.36527398,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,4.144130434684314e-05
75,-0.32744575,1.3871936,-0.24243712,0.6473575,0.22830538,-0.41235194,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.36527398,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,2.4169831551794865e-05
78,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.1591054,-0.3077423,-0.38286573,-0.14518377,-0.3384457,0,0.00011316608278276134
79,-0.5914139,-0.47047913,-0.51239896,-0.009283644,0.22830538,-0.87700605,-0.9254915,-0.4143329,-0.9277533,-0.178356,-0.15905736,-0.5332669,-0.5284616,-0.43443307,-0.3384457,0,0.00012723176445206982
80,-0.5914139,-0.47047913,-0.51239896,0.039356392,0.22830538,-0.41235194,-0.9254915,2.770824,-0.9277533,-0.178356,-0.3947335,-0.5332669,-0.5284616,-0.43443307,-0.3384457,0,0.000951216389239295
81,-0.5914139,-0.31567305,-0.51239896,-0.009283644,0.22830538,-0.41235194,-0.9254915,-0.4143329,-0.9277533,-0.178356,-0.3947335,-0.5332669,-0.5284616,-0.43443307,-0.3384457,0,0.00013807269251232178
82,-0.5914139,-0.47047913,-0.51239896,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,-0.9277533,-0.178356,-0.26216567,-0.5332669,-0.5284616,-0.43443307,-0.3384457,0,0.0018145034593511457
83,-0.5914139,0.6131633,-0.51239896,-1.1036855,0.22830538,1.4462639,-0.9254915,-0.5256185,1.0956928,-0.178356,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.3384457,0,0.026489945848134237
84,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.178356,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.3384457,1,0.9983229543283656
85,-0.5914139,-0.47047913,-0.51239896,-1.0550454,0.22830538,1.4462639,1.7505759,-0.4639111,1.0956928,-0.178356,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.3384457,1,0.9985451676804721
86,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.178356,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.3384457,1,0.9983229543283656
87,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,1.7505759,-0.08766253,1.0956928,-0.178356,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.3384457,1,0.9983229543283656
88,-0.5914139,4.0188966,-0.51239896,-1.3225659,4.152171,1.4462639,1.7505759,-0.632908,1.0956928,-0.178356,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.3384457,1,0.9977874740416375
89,-0.8365272,-0.47047913,-0.6811251,-0.009283644,0.22830538,-0.87700605,-0.9254915,-0.4143329,-0.9277533,-0.178356,0.23570015,-0.4578642,-0.48604032,-0.36916855,-0.3384457,0,0.00022321736730983316
90,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.3093009,-0.6478516,-0.69693464,-0.49197397,2.9546845,0,0.019525297326696226
91,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.16789523,-0.6478516,-0.69693464,-0.49197397,2.9546845,0,0.02091075040354452
92,-0.5819865,-0.47047913,-0.5798894,-0.5929647,-1.0796498,-0.87700605,0.4125422,0.15438141,1.5003821,-0.178356,-0.32403064,-0.6478516,-0.69693464,-0.49197397,-0.3384457,1,0.316186021117582
93,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,0.27694348,-0.6478516,-0.69693464,-0.49197397,2.9546845,0,0.025925610294211185
94,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.39767945,-0.6478516,-0.69693464,-0.49197397,2.9546845,0,0.01870550041633359
95,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.178356,-0.15905736,-0.6478516,-0.69693464,-0.49197397,2.9546845,0,0.0032624854912258437
96,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,0.4125422,-0.4078659,1.5003821,-0.178356,-0.18557094,-0.6478516,-0.69693464,-0.49197397,2.9546845,0,0.020732441261149818
97,-0.9166604,-0.47047913,-0.9848321,0.6473575,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,0.06778091,-0.8745152,-0.95540136,-0.61207616,-0.3384457,0,9.457504947031022e-05
98,-1.0015074,3.8640907,-0.9848321,-0.009283644,0.22830538,-0.41235194,-0.9254915,-0.4143329,0.2863143,-0.178356,-0.38589564,-0.95629627,-1.0290325,-0.7209791,-0.3384457,0,2.7408684502733038e-05
99,-1.0015074,-0.47047913,-0.9848321,1.571519,-1.0796498,-0.41235194,0.4125422,-0.4078659,0.2863143,-0.178356,-0.38589564,-0.95629627,-1.0290325,-0.7209791,2.9546845,0,0.002862404995797008
100,-1.0250759,-0.47047913,-1.0523226,0.6473575,0.22830538,-0.87700605,-0.9254915,-0.45086932,-0.9277533,-0.178356,-0.3888416,-0.9672308,-1.0358502,-0.7406743,-0.3384457,0,7.033752054683617e-05
101,-1.006221,-0.31567305,-1.0523226,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,0.12669994,-0.92577076,-1.0072159,-0.67309266,-0.3384457,0,0.00010152212503573584
102,0.087361395,0.45835724,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.22681426,0.09478488,0.12573491,-0.022764519,-0.3384457,0,4.3414883346528535e-05
103,0.087361395,0.45835724,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.4300849,0.09478488,0.12573491,-0.022764519,-0.3384457,0,3.926091901319881e-05
104,0.087361395,0.14874512,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.30046302,0.09478488,0.12573491,-0.022764519,-0.3384457,0,5.481397020563561e-05
105,0.087361395,-0.31567305,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.19735475,0.09478488,0.12573491,-0.022764519,-0.3384457,0,8.642900193907012e-05
106,0.087361395,-0.47047913,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.38589564,0.09478488,0.12573491,-0.022764519,-0.3384457,0,9.009173963453716e-05
107,0.087361395,0.14874512,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.40946326,0.09478488,0.12573491,-0.022764519,-0.3384457,0,5.1936168209324255e-05
108,0.087361395,-0.47047913,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.3888416,0.09478488,0.12573491,-0.022764519,-0.3384457,0,8.99605257969644e-05
109,0.087361395,-0.31567305,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.3151928,0.09478488,0.12573491,-0.022764519,-0.3384457,0,8.15342161864185e-05
110,0.087361395,-0.160867,0.56744826,0.039356392,0.22830538,-0.87700605,1.7505759,2.770824,1.5003821,-0.178356,-0.30046302,0.09478488,0.12573491,-0.022764519,-0.3384457,1,0.9975417176492978
111,0.087361395,0.45835724,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.3505442,0.09478488,0.12573491,-0.022764519,-0.3384457,0,4.0836822739335366e-05
112,0.087361395,-0.160867,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.4300849,0.09478488,0.12573491,-0.022764519,-0.3384457,0,6.731557662546987e-05
113,0.087361395,-0.47047913,0.56744826,-0.5929647,-1.0796498,-0.87700605,0.4125422,0.15438141,-0.9277533,-0.178356,-0.0412193,0.09478488,0.12573491,-0.022764519,-0.3384457,0,0.006905381396574861
114,0.087361395,-0.160867,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.050057154,0.09478488,0.12573491,-0.022764519,-0.3384457,0,8.124040830097602e-05
115,0.087361395,0.14874512,0.56744826,0.11231656,0.22830538,-0.87700605,-0.9254915,-0.5722019,-0.9277533,-0.178356,-0.047111206,0.09478488,0.12573491,-0.022764519,-0.3384457,0,6.213406844523173e-05
116,0.087361395,0.14874512,0.56744826,0.11231656,0.22830538,-0.87700605,1.7505759,-0.5722019,1.5003821,-0.178356,-0.17084117,0.09478488,0.12573491,-0.022764519,-0.3384457,1,0.9793302100165234
128,0.087361395,1.0775815,0.56744826,0.039356392,1.5362606,0.05230195,0.4125422,2.770824,-0.118374914,-0.178356,-0.5508689,0.09478488,0.12573491,-0.022764519,-0.3384457,1,0.2856703034718257
139,-0.06347756,-0.31567305,-0.0062205424,-1.3468859,0.22830538,0.51695615,1.7505759,-0.632908,-0.32071954,-0.178356,-0.11192214,-0.22436656,-0.18151623,-0.3583555,-0.3384457,1,0.9253975428477839
148,-0.18132052,0.14874512,0.9386457,-1.3468859,0.22830538,-0.87700605,1.7505759,-0.632908,1.5003821,-0.178356,1.3168644,0.08316695,0.10316074,0.064898476,-0.3384457,1,0.9941723014396997
153,-0.18132052,-0.0060609463,0.9386457,-1.1036855,0.22830538,-0.87700605,1.7505759,-0.5256185,1.5003821,-0.178356,-0.22092235,0.08316695,0.10316074,0.064898476,-0.3384457,1,0.9885958505691373
155,-0.18132052,0.30355117,0.9386457,-1.1523256,0.22830538,0.05230195,1.7505759,2.7328048,0.6910036,-0.178356,-0.19735475,0.08316695,0.10316074,0.064898476,-0.3384457,1,0.9949230155861118
156,-0.18132052,-0.31567305,0.9386457,-1.1523256,0.22830538,0.05230195,1.7505759,2.7328048,0.6910036,-0.178356,-0.19735475,0.08316695,0.10316074,0.064898476,-0.3384457,1,0.9970327203283619
