,F66,F69,F68,F95,F109,F22,F79,F112,F113,F116,F117,F118,F114,F115,F43,F42,F45,F130,F132,F135,F136,F83,F16,F18,F9,F15,category,1
10,-0.16717936,-0.47047913,-0.27618235,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,-0.28278732,-0.24008493,-0.3175673,-0.083781056,1.6345379,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,0.0064912885649708795
11,-0.16717936,-0.47047913,-0.27618235,-0.87700605,-0.8848052,0.5312503,-1.0796498,-0.87700605,-0.45447248,-0.25647464,0.1597715,0.21051858,1.187976,-0.9277533,1.7066827,4.624978,-0.12711412,-0.18557094,-0.24008493,-0.3175673,-0.083781056,1.6345379,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.0006651302449518388
12,-0.16717936,-0.47047913,-0.27618235,0.052302018,1.571519,0.5312503,-1.0796498,0.05230195,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,-0.118374914,1.7066827,4.624978,-0.12711412,0.005915924,-0.24008493,-0.3175673,-0.083781056,-0.5300511,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.005525228424141215
13,-0.16717936,-0.47047913,-0.27618235,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,-0.9277533,1.7066827,4.624978,-0.12711412,-0.38294968,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,6.209043257287675e-05
14,-0.16717936,1.2323875,-0.27618235,0.98161006,0.039356392,-2.4701915,1.5362606,0.9816101,1.5402172,1.7505759,0.3843472,2.770824,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,-0.3384457,-0.1295937,-0.5440433,1,0.9984334200644989
15,-0.16717936,-0.160867,-0.27618235,0.98161006,0.039356392,-2.4701915,0.22830538,0.9816101,0.21042407,1.7505759,0.3843472,2.770824,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,-0.3384457,-0.1295937,-0.5440433,1,0.9978527471698485
16,-0.16717936,-0.47047913,-0.27618235,0.98161006,-0.8848052,0.5312503,-1.0796498,0.9816101,-0.45447248,1.081559,0.1597715,0.21051858,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,-0.3384457,-0.1295937,-0.5440433,1,0.8379161948850605
17,-0.16717936,2.935254,-0.27618235,0.98161006,-0.009283644,0.5312503,1.5362606,0.9816101,1.5402172,1.7505759,-0.62747735,-0.4143329,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,-0.3384457,-0.1295937,-0.5440433,1,0.9320514564317561
18,-0.16717936,-0.47047913,-0.27618235,0.98161006,1.571519,0.5312503,-1.0796498,0.9816101,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,0.55975485,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.1345731562325202
19,-0.16717936,-0.47047913,-0.27618235,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,-0.27689543,-0.24008493,-0.3175673,-0.083781056,-0.4611018,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,0.0022946952495558103
20,-0.16717936,-0.47047913,-0.27618235,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,0.18856493,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,0.002410621196169183
21,-0.16717936,-0.47047913,-0.27618235,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,-0.15611142,-0.24008493,-0.3175673,-0.083781056,0.5073219,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.03729671325916291
22,-0.16717936,-0.47047913,-0.27618235,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,-0.9277533,1.7066827,4.624978,-0.12711412,-0.28573328,-0.24008493,-0.3175673,-0.083781056,-0.5958663,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.0008292869604345544
23,-0.16717936,-0.47047913,-0.27618235,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,-0.33581445,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,0.0021144190244735983
24,-0.16717936,-0.47047913,-0.27618235,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,-0.28867924,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,0.0021394874786981634
25,-0.16717936,-0.47047913,-0.27618235,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,1.7066827,4.624978,-0.12711412,0.03537544,-0.24008493,-0.3175673,-0.083781056,0.07273262,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,0.0032357031565544672
26,-0.16717936,-0.47047913,-0.27618235,-0.412352,-0.8848052,0.5312503,-1.0796498,-0.41235194,-0.45447248,-0.25647464,0.1597715,0.21051858,1.187976,0.2863143,1.7066827,4.624978,-0.12711412,0.17383517,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.002153916383531606
27,-0.16717936,-0.47047913,-0.27618235,-0.412352,1.571519,0.5312503,-1.0796498,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,0.2863143,1.7066827,4.624978,-0.12711412,0.17383517,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,0.0006434281969556823
28,-0.5348493,1.5419996,-0.37741804,-0.87700605,0.6473575,0.5312503,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,1.2991887,-0.38952342,-0.46422365,-0.16526516,0.5167241,1.9089866,-0.3384457,-0.1295937,1.8380892,0,1.4269534030040526e-05
29,-0.5348493,0.30355117,-0.37741804,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,0.4595925,-0.38952342,-0.46422365,-0.16526516,-0.5958663,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,1.857585308950841e-05
30,-0.5348493,4.483315,-0.37741804,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,0.4595925,-0.38952342,-0.46422365,-0.16526516,-0.5958663,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,1.0659105448098005e-06
31,-0.5348493,-0.47047913,-0.37741804,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.56265277,-0.38952342,-0.46422365,-0.16526516,1.6334933,1.9089866,-0.3384457,-0.1295937,1.8380892,0,9.605842168051762e-05
32,-0.5348493,-0.31567305,-0.37741804,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.56265277,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.5138059,-0.3384457,4.2837915,-0.5440433,0,1.9190576650874675e-05
33,-0.5348493,0.30355117,-0.37741804,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.3770578,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,4.580767395667212e-05
34,-0.5348493,-0.160867,-0.37741804,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.3770578,-0.38952342,-0.46422365,-0.16526516,1.6334933,1.9089866,-0.3384457,-0.1295937,1.8380892,0,8.143221389265182e-05
35,-0.5348493,0.30355117,-0.37741804,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.38000372,-0.38952342,-0.46422365,-0.16526516,0.034079242,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,2.0609704157394454e-05
36,-0.5348493,0.30355117,-0.37741804,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.38000372,-0.38952342,-0.46422365,-0.16526516,0.034079242,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,2.0609704157394454e-05
37,-0.5348493,-0.47047913,-0.37741804,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,0.032429487,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,8.616731916825079e-05
38,-0.5348493,-0.31567305,-0.37741804,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,0.032429487,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,7.751301822278475e-05
39,-0.5348493,-0.47047913,-0.37741804,-0.87700605,0.6473575,0.5312503,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.33286852,-0.38952342,-0.46422365,-0.16526516,1.5133544,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,4.768737952669372e-05
40,-0.6196962,-0.47047913,-0.6811251,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.2536228,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.68049085,-0.7120919,-0.7296596,-0.62057215,0.5386625,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.12741451200469006
41,-0.6196962,-0.47047913,-0.6811251,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.2536228,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.008813834,-0.7120919,-0.7296596,-0.62057215,-0.5300511,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.0920461248542033
42,-0.6196962,6.960212,-0.6811251,-0.87700605,-1.3468859,-0.96947056,0.22830538,-0.87700605,0.21042407,1.7505759,1.9966856,-0.632908,0.2536228,1.5003821,-0.178356,-0.38885123,-0.36895445,0.0501052,-0.7120919,-0.7296596,-0.62057215,0.7726721,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.7210597859131025
43,-0.6196962,-0.47047913,-0.6811251,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.2536228,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.40946326,-0.7120919,-0.7296596,-0.62057215,1.6303593,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.00792623668227641
44,-0.6196962,-0.47047913,-0.6811251,0.052302018,-0.8848052,0.5312503,-1.0796498,0.05230195,-0.45447248,-0.25647464,0.1597715,0.21051858,0.2536228,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.020280705300523196
45,-0.6196962,-0.47047913,-0.6811251,0.052302018,-0.8848052,0.5312503,-1.0796498,0.05230195,-0.45447248,-0.25647464,0.1597715,0.21051858,0.2536228,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.020280705300523196
46,-0.6196962,-0.47047913,-0.6811251,0.052302018,1.571519,0.5312503,-1.0796498,0.05230195,-1.119369,0.4125422,1.2514312,-0.4078659,0.2536228,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.07453963024964194
47,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,0.73651195,-0.105909206,0.06270904,-0.5580109,0.084224164,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.04264195689940675
48,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,-0.44186872,-0.105909206,0.06270904,-0.5580109,-0.5300511,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.023820601314609707
49,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,-0.35349017,-0.105909206,0.06270904,-0.5580109,-0.62720686,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,0.0023522938920353814
50,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,-0.9277533,-0.178356,2.5358827,-1.3363158,-1.275573,-0.105909206,0.06270904,-0.5580109,0.13645846,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.000818137385166867
51,0.06850653,-0.47047913,-0.17494668,-0.412352,1.571519,0.5312503,-1.0796498,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,0.2863143,-0.178356,2.5358827,-1.3363158,-1.6290872,-0.105909206,0.06270904,-0.5580109,0.12496691,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.00667491328666405
52,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,-0.9277533,-0.178356,2.5358827,-1.3363158,0.1591054,-0.105909206,0.06270904,-0.5580109,1.6314039,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.0031901097229129426
53,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,-0.38589564,-0.105909206,0.06270904,-0.5580109,-0.3754376,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.033435289618974275
54,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,-0.9277533,-0.178356,2.5358827,-1.3363158,-0.18557094,-0.105909206,0.06270904,-0.5580109,-0.6042238,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.0009612922501492504
55,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,-0.9277533,-0.178356,2.5358827,-1.3363158,0.16205136,-0.105909206,0.06270904,-0.5580109,0.10302851,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.0014917676118205716
56,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,0.06483496,-0.105909206,0.06270904,-0.5580109,2.193445,-0.5138059,-0.3384457,-0.1295937,1.8380892,0,0.0385746209209923
64,-0.32744575,-0.160867,-0.24243712,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,-0.33813417,1.5003821,-0.178356,-0.17994168,0.2598304,-0.5361392,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.5138059,-0.3384457,-0.1295937,-0.5440433,1,0.9801194388420674
65,-0.32744575,0.14874512,-0.24243712,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,-0.33813417,1.5003821,-0.178356,-0.17994168,0.2598304,-0.5361392,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,-0.1295937,1.8380892,1,0.9809978538735988
68,-0.32744575,-0.0060609463,-0.24243712,0.052302018,-1.0064054,-0.96947056,1.5362606,0.05230195,1.5402172,0.4125422,-0.6751894,-0.4251954,-0.33813417,-0.118374914,-0.178356,-0.17994168,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.5138059,-0.3384457,-0.1295937,-0.5440433,1,0.25617423464858113
76,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,-0.33813417,1.5003821,-0.178356,-0.17994168,0.2598304,0.2710516,-0.3077423,-0.38286573,-0.14518377,0.5407519,-0.5138059,-0.3384457,-0.1295937,-0.5440433,1,0.977418034030918
77,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,-0.33813417,1.5003821,-0.178356,-0.17994168,0.2598304,0.2710516,-0.3077423,-0.38286573,-0.14518377,0.5407519,1.9089866,-0.3384457,-0.1295937,1.8380892,1,0.9824596717134013
57,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,-0.9277533,-0.178356,2.5358827,-1.3363158,-0.3888416,-0.105909206,0.06270904,-0.5580109,3.9182212,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,0.0011580265659976074
58,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,-0.3564361,-0.105909206,0.06270904,-0.5580109,1.3712772,-0.5138059,2.9546845,-0.1295937,-0.5440433,0,0.01018351113453804
59,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,-0.02059764,-0.105909206,0.06270904,-0.5580109,-0.470504,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.040991557951006743
60,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,0.5312503,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,0.1591054,-0.105909206,0.06270904,-0.5580109,0.3558425,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.06610390639074842
61,-0.32744575,-0.47047913,-0.24243712,-0.87700605,0.6473575,0.5312503,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,0.28872728,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.00023299349032335274
62,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.23859806,-0.3077423,-0.38286573,-0.14518377,0.3558425,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.00012697144251163527
63,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.23859806,-0.3077423,-0.38286573,-0.14518377,0.3558425,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.00012697144251163527
66,-0.32744575,-0.160867,-0.24243712,0.052302018,0.6473575,0.5312503,0.22830538,0.05230195,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.118374914,-0.178356,-0.17994168,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.0004796958923599541
67,-0.32744575,-0.0060609463,-0.24243712,0.052302018,0.6473575,0.5312503,1.5362606,0.05230195,1.5402172,0.4125422,-0.779811,-0.45086932,-0.33813417,-0.118374914,-0.178356,-0.17994168,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.1774457282290465
69,-0.32744575,-0.160867,-0.24243712,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.5184635,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.00017021286351695948
70,-0.32744575,0.14874512,-0.24243712,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.5184635,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.00012538640881065453
71,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.17673308,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,-0.1295937,1.8380892,0,0.0002721539753080954
72,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.5312503,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.17673308,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.5138059,-0.3384457,-0.1295937,-0.5440433,0,0.00024942867216474563
