,F66,F69,F68,F95,F109,F79,F112,F113,F116,F117,F118,F114,F115,F43,F42,F45,F130,F132,F135,F136,F83,F16,F18,F15,category,1
27,-0.16717936,-0.47047913,-0.27618235,-0.412352,1.571519,-1.0796498,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,0.2863143,1.7066827,4.624978,-0.12711412,0.17383517,-0.24008493,-0.3175673,-0.083781056,-0.5958663,-0.5138059,2.9546845,-0.5440433,0,0.0006557961456523858
28,-0.5348493,1.5419996,-0.37741804,-0.87700605,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,1.2991887,-0.38952342,-0.46422365,-0.16526516,0.5167241,1.9089866,-0.3384457,1.8380892,0,1.2409493189773173e-05
29,-0.5348493,0.30355117,-0.37741804,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,0.4595925,-0.38952342,-0.46422365,-0.16526516,-0.5958663,-0.5138059,-0.3384457,-0.5440433,0,1.5868056170667792e-05
30,-0.5348493,4.483315,-0.37741804,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,0.4595925,-0.38952342,-0.46422365,-0.16526516,-0.5958663,-0.5138059,-0.3384457,-0.5440433,0,1.0336314875743433e-06
31,-0.5348493,-0.47047913,-0.37741804,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.56265277,-0.38952342,-0.46422365,-0.16526516,1.6334933,1.9089866,-0.3384457,1.8380892,0,7.883985705950989e-05
32,-0.5348493,-0.31567305,-0.37741804,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.56265277,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.5138059,-0.3384457,-0.5440433,0,5.513515075332562e-05
33,-0.5348493,0.30355117,-0.37741804,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.3770578,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.5138059,-0.3384457,-0.5440433,0,3.8552027169726815e-05
34,-0.5348493,-0.160867,-0.37741804,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.3770578,-0.38952342,-0.46422365,-0.16526516,1.6334933,1.9089866,-0.3384457,1.8380892,0,6.74879491313831e-05
35,-0.5348493,0.30355117,-0.37741804,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.38000372,-0.38952342,-0.46422365,-0.16526516,0.034079242,-0.5138059,-0.3384457,-0.5440433,0,1.7512928679021878e-05
36,-0.5348493,0.30355117,-0.37741804,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.38000372,-0.38952342,-0.46422365,-0.16526516,0.034079242,-0.5138059,-0.3384457,-0.5440433,0,1.7512928679021878e-05
37,-0.5348493,-0.47047913,-0.37741804,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,0.032429487,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.5138059,-0.3384457,-0.5440433,0,7.088743861762841e-05
38,-0.5348493,-0.31567305,-0.37741804,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,0.032429487,-0.38952342,-0.46422365,-0.16526516,1.6334933,-0.5138059,-0.3384457,-0.5440433,0,6.406786134161624e-05
39,-0.5348493,-0.47047913,-0.37741804,-0.87700605,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.17994168,-0.36895445,-0.33286852,-0.38952342,-0.46422365,-0.16526516,1.5133544,-0.5138059,-0.3384457,-0.5440433,0,3.8720954890744514e-05
40,-0.6196962,-0.47047913,-0.6811251,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.2536228,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.68049085,-0.7120919,-0.7296596,-0.62057215,0.5386625,1.9089866,-0.3384457,1.8380892,0,0.12887200735640406
41,-0.6196962,-0.47047913,-0.6811251,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.2536228,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.008813834,-0.7120919,-0.7296596,-0.62057215,-0.5300511,1.9089866,-0.3384457,1.8380892,0,0.09378744570275901
42,-0.6196962,6.960212,-0.6811251,-0.87700605,-1.3468859,0.22830538,-0.87700605,0.21042407,1.7505759,1.9966856,-0.632908,0.2536228,1.5003821,-0.178356,-0.38885123,-0.36895445,0.0501052,-0.7120919,-0.7296596,-0.62057215,0.7726721,-0.5138059,-0.3384457,-0.5440433,0,0.7509137425900168
43,-0.6196962,-0.47047913,-0.6811251,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.2536228,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.40946326,-0.7120919,-0.7296596,-0.62057215,1.6303593,1.9089866,-0.3384457,1.8380892,0,0.007331595006306051
44,-0.6196962,-0.47047913,-0.6811251,0.052302018,-0.8848052,-1.0796498,0.05230195,-0.45447248,-0.25647464,0.1597715,0.21051858,0.2536228,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.5138059,-0.3384457,-0.5440433,0,0.017666797056138165
45,-0.6196962,-0.47047913,-0.6811251,0.052302018,-0.8848052,-1.0796498,0.05230195,-0.45447248,-0.25647464,0.1597715,0.21051858,0.2536228,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.5138059,-0.3384457,-0.5440433,0,0.017666797056138165
46,-0.6196962,-0.47047913,-0.6811251,0.052302018,1.571519,-1.0796498,0.05230195,-1.119369,0.4125422,1.2514312,-0.4078659,0.2536228,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,1.9089866,-0.3384457,1.8380892,0,0.06991472665033532
47,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,0.73651195,-0.105909206,0.06270904,-0.5580109,0.084224164,-0.5138059,-0.3384457,-0.5440433,0,0.042871008934272765
48,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,-0.44186872,-0.105909206,0.06270904,-0.5580109,-0.5300511,-0.5138059,-0.3384457,-0.5440433,0,0.023989148730170447
49,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,-0.35349017,-0.105909206,0.06270904,-0.5580109,-0.62720686,-0.5138059,2.9546845,-0.5440433,0,0.0023830574715756835
50,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,-0.9277533,-0.178356,2.5358827,-1.3363158,-1.275573,-0.105909206,0.06270904,-0.5580109,0.13645846,-0.5138059,-0.3384457,-0.5440433,0,0.0007524294762361518
51,0.06850653,-0.47047913,-0.17494668,-0.412352,1.571519,-1.0796498,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,0.2863143,-0.178356,2.5358827,-1.3363158,-1.6290872,-0.105909206,0.06270904,-0.5580109,0.12496691,-0.5138059,-0.3384457,-0.5440433,0,0.006489154059044182
52,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,-0.9277533,-0.178356,2.5358827,-1.3363158,0.1591054,-0.105909206,0.06270904,-0.5580109,1.6314039,1.9089866,-0.3384457,1.8380892,0,0.002911798266198574
53,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,-0.38589564,-0.105909206,0.06270904,-0.5580109,-0.3754376,1.9089866,-0.3384457,1.8380892,0,0.033600335019250645
54,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,-0.9277533,-0.178356,2.5358827,-1.3363158,-0.18557094,-0.105909206,0.06270904,-0.5580109,-0.6042238,1.9089866,-0.3384457,1.8380892,0,0.0008885952500839341
55,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,-0.9277533,-0.178356,2.5358827,-1.3363158,0.16205136,-0.105909206,0.06270904,-0.5580109,0.10302851,1.9089866,-0.3384457,1.8380892,0,0.0013739958285334589
56,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,0.06483496,-0.105909206,0.06270904,-0.5580109,2.193445,-0.5138059,-0.3384457,1.8380892,0,0.03886575842859099
64,-0.32744575,-0.160867,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,-0.33813417,1.5003821,-0.178356,-0.17994168,0.2598304,-0.5361392,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.5138059,-0.3384457,-0.5440433,1,0.9792815798816663
65,-0.32744575,0.14874512,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,-0.33813417,1.5003821,-0.178356,-0.17994168,0.2598304,-0.5361392,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,1.8380892,1,0.9803528324299245
68,-0.32744575,-0.0060609463,-0.24243712,0.052302018,-1.0064054,1.5362606,0.05230195,1.5402172,0.4125422,-0.6751894,-0.4251954,-0.33813417,-0.118374914,-0.178356,-0.17994168,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.5138059,-0.3384457,-0.5440433,1,0.215672492203726
76,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,-0.33813417,1.5003821,-0.178356,-0.17994168,0.2598304,0.2710516,-0.3077423,-0.38286573,-0.14518377,0.5407519,-0.5138059,-0.3384457,-0.5440433,1,0.9764366930756332
77,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,-0.33813417,1.5003821,-0.178356,-0.17994168,0.2598304,0.2710516,-0.3077423,-0.38286573,-0.14518377,0.5407519,1.9089866,-0.3384457,1.8380892,1,0.9816700138832513
57,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,-0.9277533,-0.178356,2.5358827,-1.3363158,-0.3888416,-0.105909206,0.06270904,-0.5580109,3.9182212,-0.5138059,2.9546845,-0.5440433,0,0.0010177133190203307
58,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,-0.3564361,-0.105909206,0.06270904,-0.5580109,1.3712772,-0.5138059,2.9546845,-0.5440433,0,0.009836689998168375
59,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,-0.02059764,-0.105909206,0.06270904,-0.5580109,-0.470504,-0.5138059,-0.3384457,-0.5440433,0,0.040638004946549025
60,0.06850653,-0.47047913,-0.17494668,-0.87700605,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.64934886,1.5003821,-0.178356,2.5358827,-1.3363158,0.1591054,-0.105909206,0.06270904,-0.5580109,0.3558425,-0.5138059,-0.3384457,-0.5440433,0,0.06543792498238633
61,-0.32744575,-0.47047913,-0.24243712,-0.87700605,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,0.28872728,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,1.8380892,0,0.0001897062945640009
62,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.23859806,-0.3077423,-0.38286573,-0.14518377,0.3558425,-0.5138059,-0.3384457,-0.5440433,0,0.00010981446024144663
63,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.23859806,-0.3077423,-0.38286573,-0.14518377,0.3558425,-0.5138059,-0.3384457,-0.5440433,0,0.00010981446024144663
66,-0.32744575,-0.160867,-0.24243712,0.052302018,0.6473575,0.22830538,0.05230195,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.118374914,-0.178356,-0.17994168,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.5138059,-0.3384457,-0.5440433,0,0.0004439552644066482
67,-0.32744575,-0.0060609463,-0.24243712,0.052302018,0.6473575,1.5362606,0.05230195,1.5402172,0.4125422,-0.779811,-0.45086932,-0.33813417,-0.118374914,-0.178356,-0.17994168,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,1.9089866,-0.3384457,1.8380892,0,0.17484076689501607
69,-0.32744575,-0.160867,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.5184635,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,1.8380892,0,0.00013913196142050996
70,-0.32744575,0.14874512,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.5184635,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,1.8380892,0,0.00010360142141234777
71,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.17673308,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,1.8380892,0,0.00022121103327881622
72,-0.32744575,-0.47047913,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.17673308,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.5138059,-0.3384457,-0.5440433,0,0.0002144307021866458
73,-0.32744575,-0.160867,-0.24243712,-0.87700605,-1.0064054,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.6751894,-0.4251954,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.46249038,-0.3077423,-0.38286573,-0.14518377,-0.105908655,-0.5138059,-0.3384457,-0.5440433,0,8.76148380695275e-05
74,-0.32744575,0.7679693,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.36527398,-0.3077423,-0.38286573,-0.14518377,-0.3743929,-0.5138059,-0.3384457,-0.5440433,0,2.1998907834762824e-05
75,-0.32744575,1.3871936,-0.24243712,-0.412352,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,-0.36527398,-0.3077423,-0.38286573,-0.14518377,-0.3743929,-0.5138059,-0.3384457,-0.5440433,0,1.2196974747652892e-05
78,-0.32744575,-0.47047913,-0.24243712,-0.87700605,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.33813417,-0.9277533,-0.178356,-0.17994168,0.2598304,0.1591054,-0.3077423,-0.38286573,-0.14518377,1.3462048,-0.5138059,-0.3384457,-0.5440433,0,0.00014953265273925492
79,-0.5914139,-0.47047913,-0.51239896,-0.87700605,-0.009283644,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.62747735,-0.4143329,0.53392875,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.15905736,-0.5332669,-0.5284616,-0.43443307,-0.2981308,-0.5138059,-0.3384457,-0.5440433,0,9.75787157084408e-05
