,F66,F69,F68,F109,F79,F112,F113,F116,F117,F118,F115,F43,F45,F130,F132,F135,F136,F83,F16,F18,F15,category,1
43,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-0.36895445,-0.40946326,-0.7120919,-0.7296596,-0.62057215,1.6303593,1.9089866,-0.3384457,1.8380892,0,0.007110807920555387
44,-0.6196962,-0.47047913,-0.6811251,-0.8848052,-1.0796498,0.05230195,-0.45447248,-0.25647464,0.1597715,0.21051858,-0.9277533,-0.178356,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.5138059,-0.3384457,-0.5440433,0,0.017135719960518856
45,-0.6196962,-0.47047913,-0.6811251,-0.8848052,-1.0796498,0.05230195,-0.45447248,-0.25647464,0.1597715,0.21051858,-0.9277533,-0.178356,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,-0.5138059,-0.3384457,-0.5440433,0,0.017135719960518856
46,-0.6196962,-0.47047913,-0.6811251,1.571519,-1.0796498,0.05230195,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-0.36895445,-0.3093009,-0.7120919,-0.7296596,-0.62057215,4.446832,1.9089866,-0.3384457,1.8380892,0,0.056250994841721164
47,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,0.73651195,-0.105909206,0.06270904,-0.5580109,0.084224164,-0.5138059,-0.3384457,-0.5440433,0,0.12856258260100487
48,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.44186872,-0.105909206,0.06270904,-0.5580109,-0.5300511,-0.5138059,-0.3384457,-0.5440433,0,0.06869166253246482
49,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.35349017,-0.105909206,0.06270904,-0.5580109,-0.62720686,-0.5138059,2.9546845,-0.5440433,0,0.009330132255063078
50,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-1.3363158,-1.275573,-0.105909206,0.06270904,-0.5580109,0.13645846,-0.5138059,-0.3384457,-0.5440433,0,0.001394254455800429
51,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,0.2863143,-0.178356,-1.3363158,-1.6290872,-0.105909206,0.06270904,-0.5580109,0.12496691,-0.5138059,-0.3384457,-0.5440433,0,0.012960362814680321
52,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-1.3363158,0.1591054,-0.105909206,0.06270904,-0.5580109,1.6314039,1.9089866,-0.3384457,1.8380892,0,0.006232916422345683
53,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.38589564,-0.105909206,0.06270904,-0.5580109,-0.3754376,1.9089866,-0.3384457,1.8380892,0,0.09824686089207553
54,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-1.3363158,-0.18557094,-0.105909206,0.06270904,-0.5580109,-0.6042238,1.9089866,-0.3384457,1.8380892,0,0.0018878096800285188
55,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-1.3363158,0.16205136,-0.105909206,0.06270904,-0.5580109,0.10302851,1.9089866,-0.3384457,1.8380892,0,0.002985195433209537
56,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,0.06483496,-0.105909206,0.06270904,-0.5580109,2.193445,-0.5138059,-0.3384457,1.8380892,0,0.11909973020635185
64,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,1.5003821,-0.178356,0.2598304,-0.5361392,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.5138059,-0.3384457,-0.5440433,1,0.9866033810448599
65,-0.32744575,0.14874512,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,1.5003821,-0.178356,0.2598304,-0.5361392,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,1.8380892,1,0.9879212798592809
68,-0.32744575,-0.0060609463,-0.24243712,-1.0064054,1.5362606,0.05230195,1.5402172,0.4125422,-0.6751894,-0.4251954,-0.118374914,-0.178356,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.5138059,-0.3384457,-0.5440433,1,0.28341493865263495
76,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,1.5003821,-0.178356,0.2598304,0.2710516,-0.3077423,-0.38286573,-0.14518377,0.5407519,-0.5138059,-0.3384457,-0.5440433,1,0.985704696094873
77,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,1.7505759,-0.779811,-0.45086932,1.5003821,-0.178356,0.2598304,0.2710516,-0.3077423,-0.38286573,-0.14518377,0.5407519,1.9089866,-0.3384457,1.8380892,1,0.9893325575439713
57,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-1.3363158,-0.3888416,-0.105909206,0.06270904,-0.5580109,3.9182212,-0.5138059,2.9546845,-0.5440433,0,0.0019511919144699248
58,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.3564361,-0.105909206,0.06270904,-0.5580109,1.3712772,-0.5138059,2.9546845,-0.5440433,0,0.02330840050220887
59,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,-0.02059764,-0.105909206,0.06270904,-0.5580109,-0.470504,-0.5138059,-0.3384457,-0.5440433,0,0.07983366241260104
60,0.06850653,-0.47047913,-0.17494668,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-1.3363158,0.1591054,-0.105909206,0.06270904,-0.5580109,0.3558425,-0.5138059,-0.3384457,-0.5440433,0,0.12622039248866992
61,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,0.28872728,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,1.8380892,0,0.0002624318764919075
62,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.23859806,-0.3077423,-0.38286573,-0.14518377,0.3558425,-0.5138059,-0.3384457,-0.5440433,0,0.00013189820660230086
63,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.23859806,-0.3077423,-0.38286573,-0.14518377,0.3558425,-0.5138059,-0.3384457,-0.5440433,0,0.00013189820660230086
66,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,0.05230195,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.118374914,-0.178356,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,-0.5138059,-0.3384457,-0.5440433,0,0.0005762767773525933
67,-0.32744575,-0.0060609463,-0.24243712,0.6473575,1.5362606,0.05230195,1.5402172,0.4125422,-0.779811,-0.45086932,-0.118374914,-0.178356,0.2598304,1.0546747,-0.3077423,-0.38286573,-0.14518377,-0.66168153,1.9089866,-0.3384457,1.8380892,0,0.21224406667824827
69,-0.32744575,-0.160867,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.5184635,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,1.8380892,0,0.0001739007337645494
70,-0.32744575,0.14874512,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.5184635,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,1.8380892,0,0.00012878442603553485
71,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.17673308,-0.3077423,-0.38286573,-0.14518377,1.6314039,1.9089866,-0.3384457,1.8380892,0,0.00028277313607299174
72,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.17673308,-0.3077423,-0.38286573,-0.14518377,1.6314039,-0.5138059,-0.3384457,-0.5440433,0,0.0002576554470063528
73,-0.32744575,-0.160867,-0.24243712,-1.0064054,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.6751894,-0.4251954,-0.9277533,-0.178356,0.2598304,-0.46249038,-0.3077423,-0.38286573,-0.14518377,-0.105908655,-0.5138059,-0.3384457,-0.5440433,0,0.00012147181906874996
74,-0.32744575,0.7679693,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.36527398,-0.3077423,-0.38286573,-0.14518377,-0.3743929,-0.5138059,-0.3384457,-0.5440433,0,2.5726883253150476e-05
75,-0.32744575,1.3871936,-0.24243712,0.6473575,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,-0.36527398,-0.3077423,-0.38286573,-0.14518377,-0.3743929,-0.5138059,-0.3384457,-0.5440433,0,1.4108371688623388e-05
78,-0.32744575,-0.47047913,-0.24243712,0.6473575,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.9277533,-0.178356,0.2598304,0.1591054,-0.3077423,-0.38286573,-0.14518377,1.3462048,-0.5138059,-0.3384457,-0.5440433,0,0.00019330925044913484
79,-0.5914139,-0.47047913,-0.51239896,-0.009283644,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.9277533,-0.178356,-0.36895445,-0.15905736,-0.5332669,-0.5284616,-0.43443307,-0.2981308,-0.5138059,-0.3384457,-0.5440433,0,8.925930392464781e-05
80,-0.5914139,-0.47047913,-0.51239896,0.039356392,0.22830538,-0.41235194,0.21042407,-0.9254915,0.3843472,2.770824,-0.9277533,-0.178356,-0.36895445,-0.3947335,-0.5332669,-0.5284616,-0.43443307,-0.5300511,-0.5138059,-0.3384457,-0.5440433,0,0.001262438367204328
81,-0.5914139,-0.31567305,-0.51239896,-0.009283644,0.22830538,-0.41235194,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.9277533,-0.178356,-0.36895445,-0.3947335,-0.5332669,-0.5284616,-0.43443307,-0.5300511,-0.5138059,-0.3384457,-0.5440433,0,8.354364995345318e-05
82,-0.5914139,-0.47047913,-0.51239896,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.9277533,-0.178356,-0.36895445,-0.26216567,-0.5332669,-0.5284616,-0.43443307,3.6069047,1.9089866,-0.3384457,1.8380892,0,0.020444178390252494
83,-0.5914139,0.6131633,-0.51239896,-1.1036855,0.22830538,1.4462639,0.21042407,-0.9254915,-1.039536,-0.5256185,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,1.9089866,-0.3384457,1.8380892,0,0.008301324264977487
84,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,4.1998034,1.7505759,1.3287169,-0.08766253,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.5138059,-0.3384457,-0.5440433,1,0.9991494620150534
85,-0.5914139,-0.47047913,-0.51239896,-1.0550454,0.22830538,1.4462639,0.21042407,1.7505759,-0.82933605,-0.4639111,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.5138059,-0.3384457,-0.5440433,1,0.9972677240727048
86,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,4.1998034,1.7505759,1.3287169,-0.08766253,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.5138059,-0.3384457,-0.5440433,1,0.9991494620150534
87,-0.5914139,4.0188966,-0.51239896,-1.2496058,4.152171,1.4462639,4.1998034,1.7505759,1.3287169,-0.08766253,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.5138059,-0.3384457,-0.5440433,1,0.9991494620150534
88,-0.5914139,4.0188966,-0.51239896,-1.3225659,4.152171,1.4462639,4.1998034,1.7505759,1.9966856,-0.632908,1.0956928,-0.178356,-0.36895445,0.8779176,-0.5332669,-0.5284616,-0.43443307,-0.54363203,-0.5138059,-0.3384457,-0.5440433,1,0.999128499801544
89,-0.8365272,-0.47047913,-0.6811251,-0.009283644,0.22830538,-0.87700605,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.9277533,-0.178356,-0.36895445,0.23570015,-0.4578642,-0.48604032,-0.36916855,-0.5300511,-0.5138059,-0.3384457,-0.5440433,0,0.000149075616328021
90,-0.5819865,-0.47047913,-0.5798894,1.571519,-1.0796498,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.5003821,-0.178356,-0.36895445,-0.3093009,-0.6478516,-0.69693464,-0.49197397,1.6314039,-0.5138059,2.9546845,-0.5440433,0,0.03148870005541923
