,F102,F104,F112,F116,F117,F115,F42,category,1
28,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,0.00019216352870111877
29,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,0.00019216352870111877
30,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,0.00019216352870111877
31,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,0.00019216352870111877
32,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,0.00019216352870111877
33,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,0.00019216352870111877
34,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,0.00019216352870111877
35,-0.4443601,-0.07560259,-0.66992265,-0.7312871,0.19328807,-0.4404178,-0.5775109,0,0.0003607588797956885
36,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,0.0001156227984499243
37,-0.4443601,-0.07560259,-0.66992265,0.11483291,0.12111464,-0.4404178,-0.5775109,0,0.002589418695100821
38,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,0.0001156227984499243
39,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.25158468,-0.4404178,-0.5775109,0,0.00023273049273960894
40,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.23975296,-0.4404178,-0.5775109,0,0.00023545962358064614
41,-0.4443601,-0.07560259,-0.66992265,0.9609529,0.7471093,-0.4404178,-0.5775109,0,0.035832168226332305
42,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.25158468,-0.4404178,-0.5775109,0,0.00023273049273960894
43,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.25158468,-0.4404178,-0.5775109,0,0.00023273049273960894
44,-0.4443601,-0.07560259,-0.66992265,0.9609529,1.6490431,-0.4404178,-0.5775109,0,0.0829067045089414
45,-0.4443601,-0.07560259,-0.66992265,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,0.00019216352870111877
46,-0.4443601,-0.07560259,-0.66992265,0.9609529,1.6490431,-0.4404178,-0.5775109,0,0.0829067045089414
47,-0.4443601,-0.07560259,-0.66992265,0.9609529,-0.961488,-0.4404178,-0.5775109,0,0.006851754625289055
48,-0.4443601,-0.07560259,-0.66992265,0.9609529,-0.961488,-0.4404178,-0.5775109,0,0.006851754625289055
49,-0.594776,0.7160006,-0.8112896,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,0.00015246014621340392
50,-0.594776,0.7160006,-0.8112896,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,0.00015246014621340392
51,-0.44767094,0.23756158,-0.78301626,0.11483291,0.12111464,-0.4404178,-0.5775109,0,0.0023863789435673377
52,-0.44767094,0.23756158,-0.78301626,0.11483291,0.12111464,-0.4404178,-0.5775109,0,0.0023863789435673377
53,-0.44767094,0.23756158,-0.78301626,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,0.00012671701633886793
54,-0.44767094,0.23756158,-0.78301626,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,0.00012671701633886793
55,-0.44767094,0.23756158,-0.78301626,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,0.00012671701633886793
56,-0.44767094,0.23756158,-0.78301626,0.9609529,0.022696203,-0.4404178,-0.5775109,0,0.01649209121192159
57,-0.5821818,-0.021407738,-0.78301626,-0.7312871,-0.190703,-0.4404178,-0.5775109,0,0.0002909545189909814
58,-0.5821818,-0.021407738,-0.78301626,-0.7312871,0.19328807,-0.4404178,-0.5775109,0,0.0004247438440864798
59,-0.5821818,-0.021407738,-0.78301626,-0.7312871,1.4442958,-0.4404178,-0.5775109,0,0.0014559584434236789
60,-0.5821818,-0.021407738,-0.78301626,-0.7312871,1.4442958,-0.4404178,-0.5775109,0,0.0014559584434236789
61,-0.5821818,-0.021407738,-0.78301626,-0.7312871,2.6471875,-0.4404178,-0.5775109,0,0.004748861030522851
62,-0.5821818,-0.021407738,-0.78301626,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,0.0001789662501260327
63,-0.5871805,0.26117876,-0.8112896,-0.7312871,0.19328807,-0.4404178,-0.5775109,0,0.00037070668674023656
64,-0.5871805,0.26117876,-0.8112896,-0.7312871,-0.25158468,-0.4404178,-0.5775109,0,0.00023914880378279646
65,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
66,-0.13060966,0.098204404,-0.026702674,0.9609529,-0.23975296,-0.4404178,-0.5775109,0,0.005809750147323305
67,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
68,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
69,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
70,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
71,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
72,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
73,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
74,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
75,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
76,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
77,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
78,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
79,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
80,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
81,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
82,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
83,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
84,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
85,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
86,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
87,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
88,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
89,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
90,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
91,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
92,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
93,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
94,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
95,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
96,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
97,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
98,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
99,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
100,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
101,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
102,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
103,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
104,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
105,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
106,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
107,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
108,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
109,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.961488,-0.4404178,-0.5775109,0,4.8089251772275384e-05
110,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
111,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
112,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
113,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
114,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
115,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
116,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
117,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
118,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
119,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
120,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
121,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
122,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
123,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
124,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
125,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
126,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
127,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
128,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
129,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
130,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
131,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
132,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
133,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
134,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
135,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
136,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
137,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
138,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
139,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
140,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
141,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
142,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
143,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
144,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
145,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
146,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
147,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
148,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
149,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
150,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
151,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
152,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
153,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.6838976,-0.4404178,-0.5775109,0,6.322062150349634e-05
154,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
155,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
156,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
157,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
158,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
159,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
160,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
161,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
162,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
163,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
164,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
165,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
166,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
167,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
168,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
169,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
170,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
171,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
172,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
173,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
174,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
175,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
176,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
177,-0.13060966,0.098204404,-0.026702674,-0.7312871,-0.7854551,-0.4404178,-0.5775109,0,5.719941850902593e-05
178,-0.5977622,0.9254055,-0.818358,0.9609529,-0.961488,-0.4404178,-0.5775109,0,0.004863007675200258
179,-0.5835451,-0.2861967,-0.7971529,-0.7312871,0.6423678,-0.4404178,-0.5775109,0,0.0007810361845127991
180,-0.5835451,-0.2861967,-0.7971529,-0.7312871,-0.190703,-0.4404178,-0.5775109,0,0.00034378029615926434
181,-0.5835451,-0.2861967,-0.7971529,-0.7312871,-0.190703,-0.4404178,-0.5775109,0,0.00034378029615926434
182,-0.5835451,-0.2861967,-0.7971529,-0.7312871,-0.25158468,-0.4404178,-0.5775109,0,0.0003237653952508326
183,-0.597113,1.8737291,-0.818358,-0.7312871,-0.44596297,-0.4404178,-0.5775109,0,7.8460657628578e-05
184,-0.596334,0.5447042,-0.818358,2.6531928,0.84284973,2.844369,-0.57599336,1,0.9999425403695383
185,-0.5967235,0.9290991,-0.8042213,2.6531928,-0.190703,2.844369,-0.57599336,1,0.9997987241145031
186,-0.5967235,0.9290991,-0.8042213,2.6531928,-0.190703,2.844369,-0.57599336,1,0.9997987241145031
187,-0.5967235,0.9290991,-0.8042213,2.6531928,6.2558627,2.844369,-0.57599336,1,0.9999996496124999
188,-0.59016675,-0.28211284,-0.818358,2.6531928,0.33393395,2.844369,-0.38478476,1,0.9999395734888674
189,-0.5971779,0.65252364,-0.8042213,0.9609529,0.7471093,-0.4404178,-0.38478476,0,0.028857865630705363
190,-0.5971779,0.65252364,-0.8042213,0.9609529,0.7471093,-0.4404178,-0.38478476,0,0.028857865630705363
191,-0.5971779,0.65252364,-0.8042213,0.9609529,0.7471093,-0.4404178,-0.38478476,0,0.028857865630705363
192,-0.5900369,1.341238,-0.818358,-0.7312871,-0.8665229,-0.4404178,-0.38478476,0,6.855472117592976e-05
193,-0.599515,1.8205683,-0.818358,0.9609529,0.7471093,-0.4404178,-0.38478476,0,0.015062673150731386
194,-0.5968534,0.44397804,-0.818358,0.9609529,2.6471875,-0.4404178,-0.38478476,0,0.18088410176051872
195,-0.5894527,-0.21409929,-0.818358,-0.7312871,-0.44596297,-0.4404178,-0.38478476,0,0.00025582449580906425
196,-0.59016675,-0.10748342,-0.8112896,-0.7312871,-0.36004212,-0.4404178,-0.38478476,0,0.00026025832424092553
197,-0.59016675,-0.10748342,-0.8112896,-0.7312871,-0.36004212,-0.4404178,-0.38478476,0,0.00026025832424092553
198,-0.5882192,0.2516827,-0.8112896,0.11483291,0.12111464,-0.4404178,-0.38478476,0,0.0026123093181670367
199,-0.5882192,0.2516827,-0.8112896,-0.7312871,0.33393395,-0.4404178,-0.38478476,0,0.0004180471166806985
200,-0.59932023,5.2620435,-0.82542634,0.9609529,3.5493562,1.2019756,-0.38478476,0,0.7481647110545091
201,-0.58653134,1.3590854,-0.8042213,0.9609529,1.3068224,0.6545111,-0.38478476,1,0.40550811918037183
202,-0.5988658,0.9558159,-0.8112896,-0.7312871,-0.44596297,-0.4404178,-0.38478476,0,0.00012979425490317005
203,-0.5988658,0.9558159,-0.8112896,-0.7312871,-0.961488,-0.4404178,-0.38478476,0,7.809391407662793e-05
204,-0.59581465,0.23960614,-0.8042213,-0.7312871,-0.44225416,-0.4404178,-0.38478476,0,0.00019579904441114246
205,-0.59581465,0.23960614,-0.8042213,0.9609529,0.7471093,-0.4404178,-0.38478476,0,0.03635718375018839
206,-0.59581465,0.23960614,-0.8042213,0.9609529,0.7471093,-0.4404178,-0.38478476,0,0.03635718375018839
207,-0.4878554,-0.08486756,-0.78301626,-0.7312871,0.84284973,1.2019756,0.54394263,0,0.05748499299334257
208,-0.4878554,-0.08486756,-0.78301626,-0.7312871,-0.44596297,1.2019756,0.54394263,0,0.016836052752710964
209,-0.4878554,-0.08486756,-0.78301626,2.6531928,-0.190703,1.2019756,0.54394263,1,0.987403977896625
210,-0.4878554,-0.08486756,-0.78301626,-0.7312871,-0.25158468,1.2019756,0.54394263,0,0.02031884572108118
211,-0.4878554,-0.08486756,-0.78301626,2.6531928,-0.7854551,1.2019756,0.54394263,1,0.9775886978117926
212,-0.4878554,-0.08486756,-0.78301626,-0.7312871,-0.44596297,1.2019756,0.54394263,0,0.016836052752710964
213,-0.57893586,0.14418429,-0.8042213,2.6531928,3.8500795,0.6545111,0.54394263,1,0.9988807326922283
214,-0.57893586,0.14418429,-0.8042213,-0.7312871,-0.44596297,0.6545111,0.54394263,0,0.003620570239605001
215,-0.57893586,0.14418429,-0.8042213,-0.7312871,-0.44596297,0.6545111,0.54394263,0,0.003620570239605001
216,-0.5121998,-0.4755249,-0.77594787,-0.7312871,0.19328807,0.4980927,0.54394263,0,0.0058954305343620755
217,-0.5121998,-0.4755249,-0.77594787,1.5250329,0.19328807,0.4980927,0.54394263,0,0.5802786292967653
218,-0.5121998,-0.4755249,-0.77594787,-0.7312871,0.19328807,0.4980927,0.54394263,0,0.0058954305343620755
219,-0.5121998,-0.4755249,-0.77594787,-0.7312871,0.19328807,0.4980927,0.54394263,0,0.0058954305343620755
220,-0.5121998,-0.4755249,-0.77594787,1.5250329,1.4442958,0.4980927,0.54394263,1,0.8259056143322728
221,-0.5121998,-0.4755249,-0.77594787,-0.7312871,0.5579543,0.4980927,0.54394263,0,0.00842360734475487
222,-0.5121998,-0.4755249,-0.77594787,1.5250329,-0.25158468,0.4980927,0.54394263,1,0.47139639412924894
223,-0.57640404,-0.10301715,-0.8112896,-0.7312871,0.6423678,-0.4404178,0.54394263,0,0.000612944787085346
224,-0.57640404,-0.10301715,-0.8112896,-0.7312871,1.4442958,-0.4404178,0.54394263,0,0.0013500535981081075
