,F25,F67,F102,F104,F108,F95,F109,F23,F79,F112,F113,F116,F117,F119,F110,F115,F43,F42,F44,F46,F131,F37,F133,F134,F136,F6,F13,category,1
20,-0.20903929,-0.42249298,-0.5870507,-0.3180498,0.30309504,-0.7971529,-0.43251657,0.6765245,-0.28837857,-0.7971529,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.15853691,0.065921165,-0.36744055,2.3011935,1.546651,-0.20265988,-0.65902686,-0.59157753,-0.6557053,-0.3540827,-0.36197066,0,4.6676595320169936e-05
21,-0.20903929,-0.42249298,-0.5870507,-0.3180498,0.30309504,-0.7971529,-0.43251657,0.6765245,-0.28837857,-0.7971529,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.15853691,0.065921165,-0.36744055,2.3011935,1.546651,-0.20265988,-0.65902686,-0.59157753,-0.6557053,-0.3540827,-0.36197066,0,4.6676595320169936e-05
22,-0.20903929,-0.42249298,-0.5870507,-0.3180498,0.30309504,-0.7971529,-0.43251657,0.6765245,-0.22745155,-0.7971529,-0.2276532,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.15853691,0.065921165,-0.36744055,2.3011935,1.546651,-0.20265988,-0.65902686,-0.59157753,-0.6557053,-0.3540827,-0.36197066,0,4.849681687003487e-05
23,-0.6640821,-0.43871537,-0.5810782,-0.1432226,0.30309504,-0.81835794,-1.3971652,-0.46461707,-0.1665245,-0.818358,-0.16672236,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,0.54745513,1.4453545,1.4538893,0.27343845,-0.026130931,-0.20265988,-0.5012068,-0.5261326,-0.31568092,-0.3540827,-0.36197066,0,7.969148362182002e-06
24,0.4308248,-0.43871537,-0.5990606,1.6079243,0.30309504,-0.81128955,-1.3971652,0.6765245,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.9254524,-0.8985054,1.7948568,-0.4404178,-0.15853691,0.065921165,-0.36744055,2.3011935,-0.11696967,-0.20265988,-0.65902686,-0.59157753,-0.6557053,-0.3540827,2.6653144,0,0.026203559101102718
25,-0.81321377,-0.43465978,-0.5989307,1.0956454,0.30309504,-0.81128955,-0.5302025,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.15853691,0.065921165,-0.36744055,2.3011935,-0.478505,-0.20265988,-0.65902686,-0.59157753,-0.6557053,-0.3540827,-0.36197066,0,1.9128624251196922e-05
26,-0.81321377,-0.43465978,-0.5989307,1.0956454,0.30309504,-0.81128955,-0.5302025,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,-0.15853691,0.065921165,-0.36744055,2.3011935,-0.478505,-0.20265988,-0.65902686,-0.59157753,-0.6557053,-0.3540827,-0.36197066,0,1.9128624251196922e-05
27,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-1.3361114,-0.8449975,-0.22745155,-0.66992265,-0.2276532,-0.7312871,0.48198214,0.769874,1.095118,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.00014079088480322503
28,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.43251657,0.6765245,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,2.2182724116013487e-05
29,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.43251657,0.6765245,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,2.2182724116013487e-05
30,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.43251657,0.6765245,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,2.2182724116013487e-05
31,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.43251657,0.6765245,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,2.2182724116013487e-05
32,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.43251657,0.6765245,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,2.2182724116013487e-05
33,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.43251657,0.6765245,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,2.2182724116013487e-05
34,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.43251657,0.6765245,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,2.2182724116013487e-05
35,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.8476818,-0.8449975,-0.28837857,-0.66992265,-0.28858408,-0.7312871,0.19328807,1.2523291,0.25543147,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.00012829548039617803
36,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-1.3971652,-0.08423652,-0.22745155,-0.66992265,-0.2276532,-0.7312871,-0.961488,0.769874,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,1.8865810004823004e-05
37,0.13383608,-0.40627062,-0.4443601,-0.07560259,-2.1682222,-0.6699226,-1.214004,0.296144,-0.34930563,-0.66992265,-0.3190495,0.11483291,0.12111464,1.2523291,0.04550982,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.0023331304003759
38,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,0.48328903,0.296144,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,2.5680024107469203e-05
39,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.71336365,0.6765245,-0.22745155,-0.66992265,-0.2276532,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,2.0676195001130874e-05
40,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-1.3361114,-0.08423652,-0.22745155,-0.66992265,-0.2276532,-0.7312871,-0.23975296,0.769874,-0.30435964,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,3.668006028978013e-05
41,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,1.5334128,0.6765245,-0.34930563,-0.66992265,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.02575889370069397
42,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.71336365,0.6765245,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,1.9900138634442673e-05
43,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.71336365,0.6765245,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,1.9900138634442673e-05
44,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.88431406,0.296144,-0.34930563,-0.66992265,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.019053436956291074
45,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.43251657,0.6765245,-0.28837857,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,2.2182724116013487e-05
46,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.88431406,0.296144,-0.34930563,-0.66992265,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.019053436956291074
47,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-1.3971652,-0.46461707,-0.34930563,-0.66992265,-0.34951493,0.9609529,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.0010831175677527636
48,0.13383608,-0.40627062,-0.4443601,-0.07560259,0.30309504,-0.6699226,-1.3971652,-0.46461707,-0.34930563,-0.66992265,-0.34951493,0.9609529,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,0.33887675,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.0010831175677527636
49,2.1311808,-0.43465978,-0.594776,0.7160006,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,-0.6399528,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,5.6613108901910915e-05
50,2.1311808,-0.43465978,-0.594776,0.7160006,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,-0.6399528,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,5.6613108901910915e-05
51,2.1311808,-0.43465978,-0.44767094,0.23756158,-2.1682222,-0.78301615,-1.214004,0.296144,-0.34930563,-0.78301626,-0.3190495,0.11483291,0.12111464,1.2523291,0.04550982,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,2.6931443,-0.20265988,-0.045113854,-0.49211848,-1.3290167,1.305321,-0.36197066,0,0.0010088617097350136
52,2.1311808,-0.43465978,-0.44767094,0.23756158,-2.1682222,-0.78301615,-1.214004,0.296144,-0.34930563,-0.78301626,-0.3190495,0.11483291,0.12111464,1.2523291,0.04550982,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,2.6931443,-0.20265988,-0.045113854,-0.49211848,-1.3290167,1.305321,-0.36197066,0,0.0010088617097350136
53,2.1311808,-0.43465978,-0.44767094,0.23756158,0.30309504,-0.78301615,1.5456235,0.296144,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,2.6931443,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,5.008760171003596e-05
54,2.1311808,-0.43465978,-0.44767094,0.23756158,0.30309504,-0.78301615,1.5456235,0.296144,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,2.6931443,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,5.008760171003596e-05
55,2.1311808,-0.43465978,-0.44767094,0.23756158,0.30309504,-0.78301615,1.5456235,0.296144,-0.28837857,-0.78301626,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,2.6931443,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,5.008760171003596e-05
56,2.1311808,-0.43465978,-0.44767094,0.23756158,0.30309504,-0.78301615,-0.92094624,-0.08423652,-0.34930563,-0.78301626,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,2.6931443,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.004295080662433197
57,0.7392851,-0.43871537,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.20051245,0.296144,-0.1665245,-0.78301626,-0.16672236,-0.7312871,-0.190703,-0.44818425,-0.15490082,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,7.615925371600334e-05
58,0.7392851,-0.43871537,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.8476818,0.296144,-0.28837857,-0.78301626,-0.28858408,-0.7312871,0.19328807,1.2523291,0.25543147,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.00011765619529398456
59,0.7392851,-0.43871537,-0.5821818,-0.021407738,0.30309504,-0.78301615,-1.4215866,-0.46461707,-0.28837857,-0.78301626,-0.28858408,-0.7312871,1.4442958,3.5688426,1.3283643,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.000748527882871203
60,0.7392851,-0.43871537,-0.5821818,-0.021407738,0.30309504,-0.78301615,-1.4215866,-0.46461707,-0.1665245,-0.78301626,-0.16672236,-0.7312871,1.4442958,3.5688426,1.3283643,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.0008080008966041737
61,0.7392851,-0.43871537,-0.5821818,-0.021407738,0.30309504,-0.78301615,-1.4337972,-2.7469003,-0.28837857,-0.78301626,-0.28858408,-0.7312871,2.6471875,3.5688426,2.4945955,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.0074915642761359345
62,0.7392851,-0.43871537,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.18830174,-0.08423652,-0.1665245,-0.78301626,-0.16672236,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,-0.122592606,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,5.127221402062736e-05
63,2.1311808,-0.4306042,-0.5871805,0.26117876,-2.1682222,-0.81128955,-0.8476818,-0.8449975,-0.28837857,-0.8112896,-0.28858408,-0.7312871,0.19328807,1.2523291,0.25543147,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,-0.30485693,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.0020147909586673393
64,2.1311808,-0.4306042,-0.5871805,0.26117876,0.30309504,-0.81128955,-0.71336365,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.25158468,-0.8985054,-0.25847515,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,-0.30485693,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,5.848019211836179e-05
65,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-1.3605329,-0.08423652,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.5378598,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,7.437428420769114e-06
66,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,-1.3361114,-0.08423652,-0.34930563,-0.026702674,-0.34951493,0.9609529,-0.23975296,-0.5378598,-0.30435964,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,0.0011524736496005329
67,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,1.5507858450184374e-05
68,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.28837857,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,1.5507858450184374e-05
69,2.1311808,-0.14265692,-0.13060966,0.098204404,0.30309504,-0.026702657,0.48328903,0.296144,-0.22745155,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.42328393,-0.5775109,-0.73838127,-0.9635271,1.9280963,-0.20265988,-0.045113854,-0.49211848,-1.3290167,-0.3540827,-0.36197066,0,1.6112629473570854e-05
