,F102,F104,F108,F95,F112,F113,F116,F117,F115,F43,F42,category,1
20,-0.5870507,-0.3180498,0.30309504,-0.7971529,-0.7971529,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.15853691,0.065921165,0,0.00018592827497199878
21,-0.5870507,-0.3180498,0.30309504,-0.7971529,-0.7971529,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.15853691,0.065921165,0,0.00018592827497199878
22,-0.5870507,-0.3180498,0.30309504,-0.7971529,-0.7971529,-0.2276532,-0.7312871,-0.44596297,-0.4404178,-0.15853691,0.065921165,0,0.00019019273863700185
23,-0.5810782,-0.1432226,0.30309504,-0.81835794,-0.818358,-0.16672236,-0.7312871,-0.961488,-0.4404178,0.54745513,1.4453545,0,5.8066877821519775e-05
24,-0.5990606,1.6079243,0.30309504,-0.81128955,-0.8112896,-0.34951493,0.9609529,1.9254524,-0.4404178,-0.15853691,0.065921165,0,0.038457236961324026
25,-0.5989307,1.0956454,0.30309504,-0.81128955,-0.8112896,-0.28858408,-0.7312871,-0.8665229,-0.4404178,-0.15853691,0.065921165,0,5.4547838376103754e-05
26,-0.5989307,1.0956454,0.30309504,-0.81128955,-0.8112896,-0.28858408,-0.7312871,-0.8665229,-0.4404178,-0.15853691,0.065921165,0,5.4547838376103754e-05
27,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.2276532,-0.7312871,0.48198214,-0.4404178,-0.42328393,-0.5775109,0,0.0004608610306906034
28,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5775109,0,0.00018023439961627655
29,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5775109,0,0.00018023439961627655
30,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5775109,0,0.00018023439961627655
31,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5775109,0,0.00018023439961627655
32,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5775109,0,0.00018023439961627655
33,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5775109,0,0.00018023439961627655
34,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5775109,0,0.00018023439961627655
35,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,0.19328807,-0.4404178,-0.42328393,-0.5775109,0,0.00033880454682789487
36,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.00011081662664471358
37,-0.4443601,-0.07560259,-2.1682222,-0.6699226,-0.66992265,-0.3190495,0.11483291,0.12111464,-0.4404178,-0.42328393,-0.5775109,0,0.010186933260228926
38,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.00010833172549610997
39,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.2276532,-0.7312871,-0.25158468,-0.4404178,-0.42328393,-0.5775109,0,0.00022337772108766305
40,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.2276532,-0.7312871,-0.23975296,-0.4404178,-0.42328393,-0.5775109,0,0.00022600260410409774
41,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.34951493,0.9609529,0.7471093,-0.4404178,-0.42328393,-0.5775109,0,0.03554409940954069
42,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.25158468,-0.4404178,-0.42328393,-0.5775109,0,0.00021836935287493944
43,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.25158468,-0.4404178,-0.42328393,-0.5775109,0,0.00021836935287493944
44,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.34951493,0.9609529,1.6490431,-0.4404178,-0.42328393,-0.5775109,0,0.08241022382286328
45,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5775109,0,0.00018023439961627655
46,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.34951493,0.9609529,1.6490431,-0.4404178,-0.42328393,-0.5775109,0,0.08241022382286328
47,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.34951493,0.9609529,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.006771762045916678
48,-0.4443601,-0.07560259,0.30309504,-0.6699226,-0.66992265,-0.34951493,0.9609529,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.006771762045916678
49,-0.594776,0.7160006,0.30309504,-0.81128955,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5775109,0,0.0001441423386382128
50,-0.594776,0.7160006,0.30309504,-0.81128955,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.4404178,-0.42328393,-0.5775109,0,0.0001441423386382128
51,-0.44767094,0.23756158,-2.1682222,-0.78301615,-0.78301626,-0.3190495,0.11483291,0.12111464,-0.4404178,-0.42328393,-0.5775109,0,0.009610905369133258
52,-0.44767094,0.23756158,-2.1682222,-0.78301615,-0.78301626,-0.3190495,0.11483291,0.12111464,-0.4404178,-0.42328393,-0.5775109,0,0.009610905369133258
53,-0.44767094,0.23756158,0.30309504,-0.78301615,-0.78301626,-0.28858408,-0.7312871,-0.7854551,-0.4404178,-0.42328393,-0.5775109,0,0.00012154026153320635
54,-0.44767094,0.23756158,0.30309504,-0.78301615,-0.78301626,-0.28858408,-0.7312871,-0.7854551,-0.4404178,-0.42328393,-0.5775109,0,0.00012154026153320635
55,-0.44767094,0.23756158,0.30309504,-0.78301615,-0.78301626,-0.28858408,-0.7312871,-0.7854551,-0.4404178,-0.42328393,-0.5775109,0,0.00012154026153320635
56,-0.44767094,0.23756158,0.30309504,-0.78301615,-0.78301626,-0.34951493,0.9609529,0.022696203,-0.4404178,-0.42328393,-0.5775109,0,0.016708157544967364
57,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.78301626,-0.16672236,-0.7312871,-0.190703,-0.4404178,-0.42328393,-0.5775109,0,0.0002884510760897696
58,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.78301626,-0.28858408,-0.7312871,0.19328807,-0.4404178,-0.42328393,-0.5775109,0,0.0004027346553541363
59,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.78301626,-0.28858408,-0.7312871,1.4442958,-0.4404178,-0.42328393,-0.5775109,0,0.0013840784385205237
60,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.78301626,-0.16672236,-0.7312871,1.4442958,-0.4404178,-0.42328393,-0.5775109,0,0.0014482165054813636
61,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.78301626,-0.28858408,-0.7312871,2.6471875,-0.4404178,-0.42328393,-0.5775109,0,0.004526088098652522
62,-0.5821818,-0.021407738,0.30309504,-0.78301615,-0.78301626,-0.16672236,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00017724946556713545
63,-0.5871805,0.26117876,-2.1682222,-0.81128955,-0.8112896,-0.28858408,-0.7312871,0.19328807,-0.4404178,-0.42328393,-0.5775109,0,0.0014482949191683147
64,-0.5871805,0.26117876,0.30309504,-0.81128955,-0.8112896,-0.28858408,-0.7312871,-0.25158468,-0.4404178,-0.42328393,-0.5775109,0,0.0002273281066340193
65,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
66,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.34951493,0.9609529,-0.23975296,-0.4404178,-0.42328393,-0.5775109,0,0.005132831596596149
67,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
68,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
69,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
70,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
71,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
72,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
73,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.00016899937692366272
74,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
75,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
76,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
77,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
78,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
79,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
80,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
81,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
82,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.00016899937692366272
83,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
84,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
85,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.00016899937692366272
86,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
87,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
88,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
89,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,0.00016899937692366272
90,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
91,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
92,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
93,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
94,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
95,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
96,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
97,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
98,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
99,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
100,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
101,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
102,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
103,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
104,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
105,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
106,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
107,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
108,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.019444069415238e-05
109,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.961488,-0.4404178,-0.42328393,-0.5775109,0,4.111648060220458e-05
110,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
111,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
112,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
113,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
114,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
115,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
116,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.0005631690825725151
117,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
118,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
119,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
120,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
121,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
122,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
123,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
124,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
125,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.0005631690825725151
126,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
127,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
128,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.0005631690825725151
129,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
130,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
131,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
132,-0.13060966,0.098204404,-2.1682222,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.0005631690825725151
133,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
134,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
135,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
136,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
137,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
138,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
139,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
140,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
141,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,5.408430823673386e-05
142,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
143,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
144,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
145,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
146,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
147,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
148,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
149,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
150,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
151,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
152,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
153,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,2.2705119,-0.7312871,-0.6838976,-0.4404178,-0.42328393,-0.5775109,0,0.00013705636627924552
154,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.4404178,-0.42328393,-0.5775109,0,4.892317262175652e-05
155,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.28858408,-0.7312871,-0.7854551,-0.4404178,-0.42328393,-0.5775109,0,4.782607548078141e-05
156,-0.13060966,0.098204404,0.30309504,-0.026702657,-0.026702674,-0.2276532,-0.7312871,-0.7854551,-0.4404178,-0.42328393,-0.5775109,0,4.892317262175652e-05
