,F62,F107,F109,F116,F117,F110,F122,F114,F115,F88,F70,F42,F130,F37,F74,F84,F7,F6,F13,F1,F5,category,1
51,0.22871034,-0.31727704,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,2.5312111,-0.3449856,0,2.052660236385764e-06
52,0.934248,-0.31727704,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,2.5312111,-0.3449856,0,1.6100086221696442e-06
53,-0.32984027,-0.31727704,-1.1257653,-0.54470265,-0.31713596,-0.24578345,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,1.8176982169076026e-05
54,-0.32984027,-0.31727704,-1.1257653,-0.54470265,-0.31713596,-0.24578345,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,1.8176982169076026e-05
55,-0.6238143,-0.31727704,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,0,5.5634793942600465e-06
56,-0.6238143,-0.31727704,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,9.045601632805531e-06
57,-0.32984027,-0.31727704,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,0,5.027973056122167e-06
58,-0.53562206,-0.31727704,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,0,5.397099448758303e-06
59,-0.32984027,-0.31727704,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,0,5.027973056122167e-06
60,-0.32984027,-0.31727704,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,0,5.027973056122167e-06
61,-0.32984027,-0.31727704,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,0,5.027973056122167e-06
62,-0.47682726,-0.31727704,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,0,3.348015936641057e-05
63,-0.32984027,-0.10305287,0.6090452,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,0,4.688275043158823e-06
64,0.08172334,-0.31727704,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,9.509182130134848e-06
65,0.22871034,4.395655,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,1.9400340822295805e-06
66,0.22871034,4.395655,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,1.9400340822295805e-06
67,-0.6238143,-0.31727704,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.8051069,-0.86780494,-0.25175604,-1.3030815,-0.26441452,0.14897572,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.892117765221599e-05
68,-0.6238143,-0.31727704,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.8051069,-0.86780494,-0.25175604,-1.3030815,-0.26441452,0.14897572,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.892117765221599e-05
69,-0.6238143,-0.21016496,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.8051069,-0.86780494,-0.25175604,-1.3030815,-0.26441452,0.14897572,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.586507046025182e-05
70,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,-0.2469495,-0.23607753,0.5015696,0.7270307,-0.25175604,-0.85807264,-0.26441452,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.002816276661419868
71,2.5805025,-0.31727704,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,-1.0446504,-1.289922,-0.25175604,-1.1691003,3.0704699,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,0,3.0124558239900854e-05
72,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,-0.2469495,-0.23607753,0.5015696,0.7270307,-0.25175604,-1.1691003,3.0704699,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0011443487342632157
73,-0.6238143,-0.31727704,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.88412297,-0.9838164,-0.25175604,-0.17381164,-0.26441452,0.4528713,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,3.993121127549237e-05
74,0.08172334,1.6107407,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.3074828,-1.4182805,-0.25175604,-0.17381164,-0.26441452,0.4528713,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,6.410811185511326e-05
75,-0.7120065,-0.31727704,-1.3570733,1.4852144,0.91148347,0.6737503,0.65025586,-0.2469495,-0.23607753,0.20796247,0.20099218,-0.25175604,-0.0063352045,-0.26441452,1.6948794,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.005094868518283084
76,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,-0.2469495,-0.23607753,-1.0238568,-1.2587969,-0.25175604,-0.2838676,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.006027180622614389
77,-0.41803247,0.32539552,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.8051069,-0.86780494,-0.25175604,-0.26951247,0.68840957,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,5.516326594804984e-05
78,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,-0.2469495,-0.23607753,-1.0238568,-1.2587969,-0.25175604,-0.2838676,0.21199754,0.0696986,-1.2664572,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.006027180622614389
79,-0.27104548,-0.31727704,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-0.12224159,-0.39887184,-0.25175604,-2.1308937,-0.26441452,4.507329,-0.7750381,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,9.809356690796758e-05
80,-0.5062247,-0.31727704,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-0.12224159,-0.39887184,-0.25175604,-2.1308937,-0.26441452,4.507329,-0.7750381,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,0,0.0040440126541877
81,-0.38863507,0.004059224,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-0.12224159,-0.39887184,-0.25175604,-2.1308937,-0.26441452,4.507329,-0.7750381,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,0,0.003498635774613195
82,-0.38863507,0.004059224,-1.492003,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.12224159,-0.39887184,-0.25175604,-2.1308937,-0.26441452,4.507329,-0.7750381,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00013788770860612468
83,-0.6238143,-0.31727704,-1.4149003,-0.54470265,-0.31713596,0.44386676,0.65025586,1.3100516,-0.23607753,-2.357149,-1.6605927,0.40112218,3.49153,-0.26441452,0.0508231,-1.2685483,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0024399242388284887
84,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,1.3100516,-0.23607753,-0.8051069,-0.86780494,0.40112218,3.49153,-0.26441452,0.0508231,-1.2685483,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0037862412319861374
85,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,1.3100516,2.7760584,-0.29275,-0.61674696,0.40112218,0.103720754,-0.26441452,2.8896985,-1.2685483,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.07871662471017495
86,-0.35923767,0.64673173,-1.434176,3.515131,2.140103,1.8231676,0.65025586,1.3100516,2.7760584,-0.8051069,-0.86780494,0.40112218,0.103720754,-0.26441452,2.8896985,-1.2685483,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,1,0.9916645038224433
87,-0.6238143,-0.31727704,-1.2992463,-0.54470265,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-2.5068636,-1.6966051,-0.25175604,2.3048398,-0.26441452,0.065923505,-1.2681301,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00044667302481624793
88,-0.5062247,-0.31727704,-1.2992463,-0.54470265,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-2.5068636,-1.6966051,-0.25175604,2.3048398,-0.26441452,0.065923505,-1.2681301,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0004276324214652792
