,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F102,F103,F104,F105,F108,F94,F109,F23,F22,F79,F111,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F40,F42,F46,F126,F127,F130,F35,F131,F133,F39,F135,F83,F16,F3,F7,F12,F17,F13,F18,F14,F1,F9,F15,F4,F8,F11,F71,category,1
10,1.0112346,0.98726386,-0.32682276,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.02022947,0.60358304,1.2376341,3.5886726,2.351365,-0.43024486,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,3.251688252255411e-05
11,1.0112346,0.98726386,-0.32682276,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.02022947,0.60358304,1.2376341,3.5886726,2.351365,-0.43024486,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,3.251688252255411e-05
12,1.0112346,0.98726386,-0.32682276,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.02022947,0.60358304,1.2376341,3.5886726,2.351365,-0.43024486,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,3.251688252255411e-05
13,1.0112346,0.98726386,-0.32682276,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.02022947,0.60358304,1.2376341,3.5886726,2.351365,-0.43024486,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,3.251688252255411e-05
14,1.0112346,0.98726386,-0.32682276,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.02022947,0.60358304,1.2376341,3.5886726,2.351365,-0.43024486,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,3.251688252255411e-05
15,1.0112346,0.98726386,-0.09935877,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.85709035,0.60358304,1.2376341,3.5886726,2.351365,-1.5295497,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.6482428642858616e-05
16,1.0112346,0.98726386,-0.09935877,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.85709035,0.60358304,1.2376341,3.5886726,2.351365,-1.5295497,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.6482428642858616e-05
17,1.0112346,0.98726386,-0.09935877,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.85709035,0.60358304,1.2376341,3.5886726,2.351365,-1.5295497,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.6482428642858616e-05
18,1.0112346,0.98726386,-0.09935877,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.85709035,0.60358304,1.2376341,3.5886726,2.351365,-1.5295497,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.6482428642858616e-05
19,1.0112346,0.98726386,-0.09935877,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.85709035,0.60358304,1.2376341,3.5886726,2.351365,-1.5295497,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.6482428642858616e-05
20,1.0112346,0.98726386,-0.09935877,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.85709035,0.60358304,1.2376341,3.5886726,2.351365,-1.5295497,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.6482428642858616e-05
21,1.0112346,0.98726386,-0.061448094,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.85709035,0.60358304,1.2376341,3.5886726,2.351365,-1.5845151,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.6216162939760847e-05
22,1.0112346,0.98726386,-0.09935877,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.85709035,0.60358304,1.2376341,3.5886726,2.351365,-1.5295497,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.6482428642858616e-05
23,1.0112346,0.98726386,-0.09935877,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.85709035,0.60358304,1.2376341,3.5886726,2.351365,-1.5295497,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.8250965,0.99417984,1.8250126,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.6482428642858616e-05
24,1.0112346,0.98726386,-0.19413544,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.57813674,0.60358304,1.2376341,3.5886726,2.351365,-1.318145,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.5572611,0.99417984,1.5570979,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.7656628465671666e-05
25,1.0112346,0.98726386,-0.19413544,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.57813674,0.60358304,1.2376341,3.5886726,2.351365,-1.318145,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.5572611,0.99417984,1.5570979,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.7656628465671666e-05
26,1.0112346,0.98726386,-0.19413544,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.57813674,0.60358304,1.2376341,3.5886726,2.351365,-1.318145,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.5572611,0.99417984,1.5570979,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.7656628465671666e-05
27,1.0112346,0.98726386,-0.19413544,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.57813674,0.60358304,1.2376341,3.5886726,2.351365,-1.318145,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.5572611,0.99417984,1.5570979,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.7656628465671666e-05
28,1.0112346,0.98726386,-0.19413544,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.57813674,0.60358304,1.2376341,3.5886726,2.351365,-1.318145,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.5572611,0.99417984,1.5570979,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.7656628465671666e-05
29,1.0112346,0.98726386,-0.19413544,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.57813674,0.60358304,1.2376341,3.5886726,2.351365,-1.318145,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.5572611,0.99417984,1.5570979,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.7656628465671666e-05
30,1.0112346,0.98726386,-0.19413544,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.57813674,0.60358304,1.2376341,3.5886726,2.351365,-1.318145,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.5572611,0.99417984,1.5570979,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.7656628465671666e-05
31,1.0112346,0.98726386,-0.19413544,1.8879957,1.0674683,-0.605991,0.97634614,1.0524594,0.57813674,0.60358304,1.2376341,3.5886726,2.351365,-1.318145,0.3199755,0.9941797,-0.40096387,0.6133628,0.6739104,1.5572611,0.99417984,1.5570979,-0.54905343,0.46320823,0.021801338,-0.33675015,0.8670261,0.4632082,-0.45056695,0.74823207,0.8670261,-0.13757694,-0.3213848,1.687093,0.64405185,0.61868346,0.64405185,2.6920524,0.7176568,0.21152742,1.4977403,3.1450884,-0.25265446,1.9748315,1.8513548,1.0689131,1.6987131,1.0753267,-0.6228499,-0.2926352,-0.56463736,-0.3223858,-0.22256665,-0.20934352,-0.21908905,-0.061898455,-0.21908905,-0.62333846,-0.061898444,-0.30526212,-0.2530184,-0.050507616,-0.21834165,2.2545798,0,2.7656628465671666e-05
