,F25,F65,F67,F34,F103,F104,F105,F94,F79,F111,F113,F116,F117,F118,F110,F121,F123,F115,F77,F88,F70,F40,F130,F12,F18,F1,F71,category,1
210,0.98726386,1.5621275,-0.30604836,0.97634614,-0.23036593,-0.56395143,-0.15541871,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.12353984,0.64405185,0.61868346,0.64405185,0.9414501,1.9365501,-0.22256665,-0.061898455,-0.62333846,1.3295234,0,0.0010852368409752524
211,0.98726386,1.5621275,-0.30604836,0.97634614,-0.23036593,-0.56395143,-0.15541871,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.12353984,0.64405185,0.61868346,0.64405185,0.9414501,1.9365501,-0.22256665,-0.061898455,-0.62333846,1.3295234,0,0.0010852368409752524
212,0.98726386,1.5621275,-0.30604836,0.97634614,-0.23036593,-0.56395143,-0.15541871,0.9941797,0.48592,0.99417984,0.48543918,0.45327014,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.12353984,0.64405185,0.61868346,0.64405185,0.9414501,1.9365501,-0.22256665,-0.061898455,-0.62333846,1.3295234,0,0.005925321136995249
213,0.98726386,1.5621275,-0.30604836,1.2725284,-0.23036593,-0.56395143,-0.15541871,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.12353984,-0.6202095,-0.32770917,-0.6202095,0.9414501,1.9365501,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,0.0023438153850604106
214,0.98726386,1.5621275,-0.30604836,1.2725284,-0.23036593,-0.56395143,-0.15541871,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.12353984,-0.6202095,-0.32770917,-0.6202095,0.9414501,1.9365501,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,0.0023438153850604106
215,0.98726386,1.5621275,-0.30604836,1.2725284,-0.23036593,-0.56395143,-0.15541871,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.12353984,-0.6156727,-0.32770917,-0.6156727,0.9414501,1.9365501,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,0.0023363606279935348
216,0.98726386,1.5621275,-0.30604836,1.2725284,-0.23036593,-0.56395143,-0.15541871,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.12353984,-0.617185,-0.32770917,-0.617185,0.9414501,1.9365501,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,0.002338842947581809
217,0.98726386,1.5621275,-0.30604836,0.97634614,-0.23036593,-0.56395143,-0.15541871,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.12353984,-0.6186973,-0.32770917,-0.6186973,0.9414501,1.9365501,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,0.002068641604649769
218,0.98726386,1.5621275,-0.30604836,-2.57784,-0.23036593,-0.56395143,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.12353984,0.64405185,0.61868346,0.64405185,0.9414501,1.9365501,-0.22256665,-0.061898455,-0.62333846,1.3295234,0,0.00045794637375227455
221,0.98726386,1.5621275,-0.30604836,-1.3931115,-0.23036593,-0.56395143,1.2187127,0.9941797,-0.5854212,0.99417984,-0.5862196,1.4555937,0.57373697,0.530955,0.5737369,1.7287908,-1.2152728,-0.12353984,-2.3381531,-2.445676,-2.3381531,0.9414501,1.9365501,-0.22256665,16.155497,-0.62333846,-1.1372938,0,0.8362756715076877
222,-1.6329348,-0.5609539,-0.7559623,-0.20838265,0.22496429,2.9746213,-1.9875937,0.9941797,1.0215906,0.99417984,1.0212684,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.6159253,-0.87693924,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,1.0193330679339735e-07
223,-1.6329348,-0.5609539,-0.7559623,-2.57784,0.22496429,2.9746213,1.2187127,0.9941797,0.21808472,0.99417984,0.21752442,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,-0.42512614,-0.23795147,-0.4251261,-0.6159253,-0.87693924,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,4.509426344457539e-07
224,-1.6329348,-0.5609539,-0.7559623,-0.20838265,0.22496429,2.9746213,-1.6912124,0.9941797,0.21808472,0.99417984,0.21752442,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,-0.42512614,-0.23795147,-0.4251261,-0.6159253,-0.87693924,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,4.6170021876077377e-07
225,-1.6329348,-0.5609539,-0.7559623,0.97634614,0.22496429,2.9746213,-0.43024486,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.6159253,-0.87693924,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,6.518453319959033e-07
226,-1.6329348,-0.5609539,-0.7559623,0.97634614,0.22496429,2.9746213,0.39423388,0.9941797,1.0215906,0.99417984,1.0212684,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.6159253,-0.87693924,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,3.701985595906789e-07
227,-1.6329348,-0.5609539,-0.7559623,0.97634614,0.22496429,2.9746213,-0.43024486,0.9941797,1.0215906,0.99417984,1.0212684,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.6159253,-0.87693924,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,2.813016449488229e-07
228,-1.6329348,-0.5609539,-0.7559623,1.5687106,0.22496429,2.9746213,-1.0037951,0.9941797,1.0215906,0.99417984,1.0212684,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.6159253,-0.87693924,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,2.978505446770023e-07
229,-1.6329348,-0.5609539,-0.7559623,0.38398176,0.22496429,2.9746213,-1.1974682,0.9941797,1.0215906,0.99417984,1.0212684,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.6159253,-0.87693924,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,1.6998109779010378e-07
331,0.98726386,1.0387633,-0.7559623,0.97634614,4.0500855,3.293009,-1.8215528,0.9941797,-0.3175859,0.99417984,-0.3183049,3.460241,1.9553461,9.051437,1.9553461,-0.81379324,-1.2842175,4.189481,-1.6757771,-1.7496601,-1.6757771,1.383773,-0.31800383,-0.22256665,-0.061898455,-0.62333846,0.09611485,1,0.9979376049060231
333,0.98726386,1.0387633,-0.7559623,0.97634614,4.0500855,3.293009,-1.7700229,0.9941797,-0.3175859,0.99417984,-0.3183049,3.460241,0.46320823,0.021801338,0.4632082,-0.45056695,0.8670261,4.189481,0.64405185,0.61868346,0.64405185,1.383773,-0.31800383,-0.22256665,-0.061898455,-0.62333846,1.9462277,1,0.9964328583079718
334,0.98726386,1.0387633,-0.7559623,0.97634614,4.0500855,3.293009,-1.8852074,0.9941797,-0.3175859,0.99417984,-0.3183049,3.460241,0.46320823,0.021801338,0.4632082,-0.45056695,0.8670261,4.189481,0.64405185,0.61868346,0.64405185,1.383773,-0.31800383,-0.22256665,-0.061898455,-0.62333846,1.9462277,1,0.9962938631722915
335,0.98726386,1.0387633,-0.7559623,0.97634614,4.0500855,3.293009,-1.7600495,0.9941797,-0.049750574,0.99417984,-0.05039022,3.460241,0.46320823,0.021801338,0.4632082,-0.45056695,0.8670261,4.189481,0.64405185,0.61868346,0.64405185,1.383773,-0.31800383,-0.22256665,-0.061898455,-0.62333846,1.9462277,1,0.9957966572373441
230,-1.6329348,-0.5609539,-0.7559623,1.5687106,0.22496429,2.9746213,-1.0037951,0.9941797,1.0215906,0.99417984,1.0212684,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.6159253,-0.87693924,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,2.3682972496524242e-07
231,-1.6329348,-0.5609539,-0.7559623,-0.20838265,0.22496429,2.9746213,0.11940769,0.9941797,0.21808472,0.99417984,0.21752442,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.29017964,0.26910084,0.29017964,-0.6159253,-0.87693924,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,2.933407787824131e-07
232,0.97663426,-0.25483513,-0.7559623,-2.57784,-0.33898476,-0.557266,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,1.7287908,-1.2152728,-0.3213848,0.64405185,0.61868346,0.64405185,-0.72396415,-0.6115811,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,4.917822588951263e-05
233,0.97663426,-0.25483513,-0.7559623,-2.57784,-0.33898476,-0.557266,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,1.7287908,-1.2152728,-0.3213848,0.64405185,0.61868346,0.64405185,-0.72396415,-0.6115811,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,4.917822588951263e-05
234,0.97663426,-0.25483513,-0.7559623,-0.20838265,-0.33898476,-0.557266,-1.3463323,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,1.7287908,-1.2152728,-0.3213848,-0.821342,-0.4820294,-0.82134205,-0.72396415,-0.6115811,-0.22256665,-0.061898455,3.0193682,-0.5205895,0,0.00225719334829833
235,0.97663426,-0.25483513,-0.7559623,-0.20838265,-0.33898476,-0.557266,-1.2547235,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.72396415,-0.6115811,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,8.373034143709972e-06
236,0.97663426,-0.25483513,-0.7559623,-0.20838265,-0.33898476,-0.557266,0.55912966,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.72396415,-0.6115811,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,1.1524213387068452e-05
237,0.97663426,-0.25483513,-0.7559623,-0.20838265,-0.33898476,-0.557266,-0.100453295,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.72396415,-0.6115811,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,9.596988331768843e-06
238,-0.3507382,-0.88682216,-0.7559623,-0.20838265,-0.34680533,0.27811342,0.11940769,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.77809817,-0.7591123,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,2.05773874433269e-06
239,-0.3507382,-0.88682216,-0.7559623,-0.20838265,-0.34680533,0.27811342,0.11940769,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.3213848,0.64405185,0.61868346,0.64405185,-0.77809817,-0.7591123,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,1.1558319560527518e-06
240,-0.5261267,-0.8078238,-0.7559623,-2.57784,-0.34680533,-0.457937,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.10824888,-0.19345725,-0.10824886,-0.45056695,0.8670261,-0.3213848,0.64405185,0.61868346,0.64405185,-0.72862,-0.541281,-0.22256665,-0.061898455,-0.62333846,-0.5205895,0,1.6208493987031602e-06
241,-0.5261267,-0.8078238,-0.7559623,-0.5045649,-0.34680533,-0.457937,-0.50047827,0.9941797,-0.5854212,0.99417984,-0.45226222,0.45327014,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.72862,-0.541281,-0.22256665,-0.061898455,3.0193682,-0.5205895,0,0.00013296823736659238
242,-0.3600391,-0.9460709,-0.7559623,-0.20838265,-0.34680533,0.86897695,-1.2547235,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,-0.00017702588,-0.04111439,-0.00017705196,-0.7325986,-0.84525466,-0.22256665,-0.061898455,-0.62333846,-0.8289416,0,1.7355793701234337e-06
243,-1.6329348,-0.85719776,-0.7559623,-0.20838265,-0.352888,-0.39142275,-1.2547235,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.7390402,-0.65663254,-0.22256665,-0.061898455,-0.62333846,-0.5205895,0,1.8387404343762154e-06
244,-1.6329348,-0.85719776,-0.7559623,-0.5045649,-0.352888,-0.39142275,-0.25667048,0.9941797,-0.5854212,0.99417984,-0.45226222,0.45327014,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.7390402,-0.65663254,-0.22256665,-0.061898455,1.1980149,-0.5205895,0,3.0142503481114605e-05
245,-1.6329348,-0.8966969,-0.7559623,-2.57784,-0.3511501,-0.19560872,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.3213848,0.64405185,0.61868346,0.64405185,-0.77828705,-0.7303982,-0.22256665,-0.061898455,-0.62333846,-1.1372938,0,3.8707400655455936e-07
246,-1.6329348,-0.8966969,-0.7559623,-2.57784,-0.3511501,-0.19560872,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.3213848,0.64405185,0.61868346,0.64405185,-0.77828705,-0.7303982,-0.22256665,-0.061898455,-0.62333846,-1.1372938,0,3.8707400655455936e-07
247,-1.6329348,-0.8966969,-0.7559623,-2.57784,-0.3511501,-0.19560872,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.3213848,0.64405185,0.61868346,0.64405185,-0.77828705,-0.7303982,-0.22256665,-0.061898455,-0.62333846,-1.1372938,0,3.8707400655455936e-07
248,-1.6329348,-0.7288254,-0.7559623,-2.57784,-0.3581017,-0.53170526,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,1.223906,0.9564223,1.2239059,1.7287908,-1.2152728,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,0.00010398364898553293
249,-1.6329348,-0.7288254,-0.7559623,-0.20838265,-0.3581017,-0.53170526,-1.0191582,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,1.223906,0.9564223,1.2239059,1.7287908,-1.2152728,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,1.1980149,-0.2122373,0,0.0004683437886816714
250,-1.6329348,-0.7288254,-0.7559623,-0.20838265,-0.3581017,-0.53170526,-1.7320534,0.9941797,0.48592,0.99417984,0.48543918,-0.54905343,1.223906,0.9564223,1.2239059,1.7287908,-1.2152728,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,9.151452002049488e-05
251,-1.6329348,-0.7288254,-0.7559623,-0.20838265,-0.3581017,-0.53170526,-1.7847457,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,1.223906,0.9564223,1.2239059,1.7287908,-1.2152728,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,1.1980149,-0.2122373,0,0.00045514797776822976
252,-1.6329348,-0.7288254,-0.7559623,-0.20838265,-0.3581017,-0.53170526,-1.5295497,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,1.223906,0.9564223,1.2239059,1.7287908,-1.2152728,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,1.1980149,-0.2122373,0,0.0004885266156946898
253,-1.6329348,-0.7288254,-0.7559623,-0.20838265,-0.3581017,-0.53170526,0.55912966,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,4.258474851943228e-06
254,-1.6329348,-0.7288254,-0.7559623,0.97634614,-0.3581017,-0.53170526,-1.2154626,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,3.0193682,-0.2122373,0,3.4096415224642044e-05
255,-1.6329348,-0.7288254,-0.7559623,-0.20838265,-0.3581017,-0.53170526,-1.6080716,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,1.942152949392553e-06
256,-1.6329348,-0.7288254,-0.7559623,-0.20838265,-0.3581017,-0.53170526,-1.2547235,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,2.574498322609035e-06
257,-1.6329348,-0.7288254,-0.7559623,-0.20838265,-0.3581017,-0.53170526,0.7475819,0.9941797,-0.049750574,0.99417984,-0.05039022,-0.54905343,0.46320823,0.5330983,0.4632082,-1.1770196,-1.3235173,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,9.135998190057874e-06
258,-1.6329348,-0.7288254,-0.7559623,0.97634614,-0.3581017,-0.53170526,-1.1679363,0.9941797,0.48592,0.99417984,0.48543918,-0.54905343,0.46320823,0.5330983,0.4632082,-1.1770196,-1.3235173,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,1.1980149,-0.2122373,0,2.0124857573784337e-05
259,-1.6329348,-0.7288254,-0.7559623,-0.20838265,-0.3581017,-0.53170526,1.0451384,0.9941797,0.48592,0.99417984,0.48543918,-0.54905343,0.46320823,0.5330983,0.4632082,-1.1770196,-1.3235173,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,6.869839011209676e-06
260,-1.6329348,-0.7288254,-0.7559623,-0.20838265,-0.3581017,-0.53170526,-1.558479,0.9941797,0.48592,0.99417984,0.48543918,-0.54905343,0.46320823,0.5330983,0.4632082,-1.1770196,-1.3235173,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,3.335972092156267e-06
261,-1.6329348,-0.7288254,-0.7559623,1.5687106,-0.3581017,-0.53170526,-0.94554406,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.45056695,0.8670261,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74168414,-0.5368253,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,4.000648528924586e-06
262,-1.6329348,-0.8374482,-0.7559623,-0.20838265,-0.35897064,-0.18543042,-1.2547235,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,-1.7029979,-1.7528095,-1.7029979,-0.7783588,-0.80663913,-0.22256665,-0.061898455,-0.62333846,-0.8289416,0,1.6657890676419395e-05
263,-1.1904774,-0.5412043,-0.0061057066,0.97634614,0.1684825,1.3683861,-1.318145,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,0.46320823,0.021801338,0.4632082,-0.45056695,0.8670261,-0.3213848,0.64405185,0.61868346,0.64405185,-0.7259971,-1.2091321,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,1.4670678611448014e-06
264,-1.1904774,-0.5412043,-0.0061057066,0.97634614,0.1684825,1.3683861,-1.318145,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,0.46320823,0.021801338,0.4632082,-0.45056695,0.8670261,-0.3213848,0.64405185,0.61868346,0.64405185,-0.7259971,-1.2091321,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,1.4670678611448014e-06
265,-1.1904774,-0.5412043,-0.0061057066,0.97634614,0.1684825,1.3683861,-1.318145,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,0.46320823,0.021801338,0.4632082,-0.45056695,0.8670261,-0.3213848,0.64405185,0.61868346,0.64405185,-0.7259971,-1.2091321,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,1.4670678611448014e-06
266,-1.1904774,-0.5412043,-0.0061057066,-2.57784,0.1684825,1.3683861,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.7259971,-1.2091321,-0.22256665,-0.061898455,-0.62333846,0.40446702,0,2.3744446409304666e-07
267,-1.6329348,-0.36345792,3.2932634,-2.57784,-0.28424087,-0.4543326,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,1.7287908,-1.2152728,-0.3213848,-0.47049436,-0.28046826,-0.47049433,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,9.907590373734966e-06
268,-1.6329348,-0.36345792,3.2932634,-2.57784,-0.28424087,-0.4543326,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,1.7287908,-1.2152728,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,3.521353295408484e-06
269,-1.6329348,-0.36345792,3.2932634,-2.57784,-0.28424087,-0.4543326,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,1.7287908,-1.2152728,-0.3213848,-0.47049436,-0.28046826,-0.47049433,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,9.907590373734966e-06
270,-1.6329348,-0.36345792,3.2932634,-2.57784,-0.28424087,-0.4543326,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,1.7287908,-1.2152728,-0.3213848,-0.47049436,-0.28046826,-0.47049433,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,9.907590373734966e-06
271,-1.6329348,-0.36345792,3.2932634,-2.57784,-0.28424087,-0.4543326,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,1.7287908,-1.2152728,-0.3213848,-0.47049436,-0.28046826,-0.47049433,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,9.907590373734966e-06
272,-1.6329348,-0.36345792,3.2932634,-2.57784,-0.28424087,-0.4543326,1.2187127,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,1.7287908,-1.2152728,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,3.521353295408484e-06
273,-1.6329348,-0.36345792,3.2932634,-0.20838265,-0.28424087,-0.4543326,-1.2547235,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,5.995192762539035e-07
274,-1.6329348,-0.36345792,3.2932634,-0.20838265,-0.28424087,-0.4543326,-1.4196193,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64253956,0.61868346,0.64253956,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,5.733444626863888e-07
275,-1.6329348,-0.36345792,3.2932634,-0.20838265,-0.28424087,-0.4543326,-0.7600364,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64253956,0.61868346,0.64253956,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,6.884822205478334e-07
276,-1.6329348,-0.36345792,3.2932634,-0.20838265,-0.28424087,-0.4543326,-1.4196193,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,5.727088159928772e-07
277,-1.6329348,-0.36345792,3.2932634,-0.20838265,-0.28424087,-0.4543326,-1.5718307,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,0.64405185,0.61868346,0.64405185,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,0.09611485,0,5.490261092193804e-07
278,-1.6329348,-0.36345792,3.2932634,-0.20838265,-0.28424087,-0.4543326,-0.9798973,0.9941797,-0.3175859,0.99417984,-0.3183049,-0.54905343,-0.5315504,-0.37150404,-0.5315504,-0.08734065,0.32973,-0.3213848,-0.34648785,-0.16236603,-0.34648788,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,1.5943699109435708e-06
279,-1.6329348,-0.36345792,3.2932634,-0.20838265,-0.28424087,-0.4543326,1.2187127,0.9941797,-0.5854212,0.99417984,-0.5862196,1.4555937,0.57373697,0.530955,0.5737369,1.7287908,-1.2152728,-0.3213848,-0.47049436,-0.28046826,-0.47049433,-0.74403024,-0.07739926,-0.22256665,-0.061898455,-0.62333846,-0.2122373,0,0.002546663048146626
