,F67,F34,F103,F104,F94,F111,F116,F117,F121,F115,F77,F70,F40,F130,F1,F71,category,1
10,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
11,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
12,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
13,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
14,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
15,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
16,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
17,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
18,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
19,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
20,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
21,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
22,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
23,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
24,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
25,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
26,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
27,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
28,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
29,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
30,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
31,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
32,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
33,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
34,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
35,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
36,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
37,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
38,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
39,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
40,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
41,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
42,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
43,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
44,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
45,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
46,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
47,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.57227578885704e-05
48,-0.7559623,1.8648928,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.6001959,0.6001959,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,0.00012738769652236397
49,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,8.147014978909505e-05
50,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,8.147014978909505e-05
51,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,8.147014978909505e-05
52,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,8.147014978909505e-05
53,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,8.147014978909505e-05
54,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,8.147014978909505e-05
55,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,8.147014978909505e-05
56,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,8.147014978909505e-05
57,-0.7559623,-2.57784,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.52609444,0.52609444,-0.6799923,-0.5818768,-0.62333846,-1.1372938,0,1.5196746641422729e-05
58,-0.7559623,-0.20838265,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-0.6202095,-0.6202095,-0.6799923,-0.5818768,-0.62333846,-1.4456459,0,8.403954482692274e-05
59,-0.7559623,-2.57784,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.52609444,0.52609444,-0.6799923,-0.5818768,-0.62333846,-1.1372938,0,1.239898146767958e-05
60,-0.7559623,-2.57784,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.52609444,0.52609444,-0.6799923,-0.5818768,-0.62333846,-1.1372938,0,1.239898146767958e-05
61,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.000594074554678509
62,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.000594074554678509
63,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.000594074554678509
64,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.000594074554678509
65,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.000594074554678509
66,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.000594074554678509
67,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.000594074554678509
68,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.000594074554678509
69,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.000594074554678509
70,-0.30604836,-2.57784,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0001891282170538438
71,-0.30604836,-2.57784,-0.23036593,-0.56395143,0.9941797,0.99417984,0.78737795,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.028074066239637725
72,-0.30604836,0.97634614,-0.23036593,-0.56395143,0.9941797,0.99417984,0.45327014,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.07013048052639168
73,-0.30604836,-2.57784,-0.23036593,-0.56395143,0.9941797,0.99417984,0.78737795,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.04887188193681537
74,-0.30604836,-0.8007471,-0.23036593,-0.56395143,0.9941797,0.99417984,1.2328552,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,4.8407216,1.3295234,1,0.47862838954312287
75,-0.30604836,-0.5045649,-0.23036593,-0.56395143,0.9941797,0.99417984,1.1214858,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,4.8407216,1.3295234,1,0.45607376924709353
76,-0.30604836,-0.8007471,-0.23036593,-0.56395143,0.9941797,0.99417984,1.2328552,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,4.8407216,1.3295234,1,0.47862838954312287
77,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,1.7287908,-0.12353984,-1.2220947,-1.2220947,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.004434201586979878
219,-0.30604836,0.97634614,-0.23036593,-0.56395143,0.9941797,0.99417984,1.4555937,0.57373697,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,1,0.26906161581599536
78,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,1.7287908,-0.12353984,-1.2220947,-1.2220947,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.006363557658575728
79,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
80,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
81,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
82,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
83,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
84,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
85,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
86,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
87,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
88,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
89,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
90,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
91,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
92,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
93,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
94,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
95,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
96,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
97,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
98,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
99,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
100,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
101,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.000743420599068311
102,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00024276246629589967
103,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.08734065,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0006511105404269926
104,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.00366318787281647
105,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.00366318787281647
106,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.00366318787281647
107,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.00366318787281647
108,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.00366318787281647
109,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.00366318787281647
110,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.00366318787281647
111,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.00366318787281647
112,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.00366318787281647
113,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0016876414045478628
114,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0016876414045478628
115,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005514467455911042
116,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005514467455911042
