,F25,F67,F34,F103,F104,F94,F111,F116,F117,F110,F121,F115,F77,F70,F40,F130,F12,F1,F71,category,1
45,0.98726386,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,0.4632082,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.22256665,-0.62333846,2.2545798,0,3.3495852975754214e-05
46,0.98726386,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,0.4632082,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.22256665,-0.62333846,2.2545798,0,3.3495852975754214e-05
47,0.98726386,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,0.99417984,-0.54905343,0.46320823,0.4632082,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.22256665,-0.62333846,2.2545798,0,3.3495852975754214e-05
48,0.3494873,-0.7559623,1.8648928,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.3213848,0.6001959,0.6001959,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-0.8289416,0,9.361550637374532e-05
49,0.3494873,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-0.8289416,0,5.971075008380996e-05
50,0.3494873,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-0.8289416,0,5.971075008380996e-05
51,0.3494873,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-0.8289416,0,5.971075008380996e-05
52,0.3494873,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-0.8289416,0,5.971075008380996e-05
53,0.3494873,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-0.8289416,0,5.971075008380996e-05
54,0.3494873,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-0.8289416,0,5.971075008380996e-05
55,0.3494873,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-0.8289416,0,5.971075008380996e-05
56,0.3494873,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-0.8289416,0,5.971075008380996e-05
57,0.3494873,-0.7559623,-2.57784,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.3213848,0.52609444,0.52609444,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-1.1372938,0,1.0998819376889315e-05
58,0.3494873,-0.7559623,-0.20838265,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,-0.6202095,-0.6202095,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-1.4456459,0,6.511544333081215e-05
59,0.3494873,-0.7559623,-2.57784,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,0.52609444,0.52609444,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-1.1372938,0,8.810083583607999e-06
60,0.3494873,-0.7559623,-2.57784,-0.33898476,-0.4964923,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,0.52609444,0.52609444,-0.6799923,-0.5818768,-0.22256665,-0.62333846,-1.1372938,0,8.810083583607999e-06
61,0.98726386,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.22256665,-0.62333846,-1.4456459,0,0.0007519205038581209
62,0.98726386,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.22256665,-0.62333846,-1.4456459,0,0.0007519205038581209
63,0.98726386,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.22256665,-0.62333846,-1.4456459,0,0.0007519205038581209
64,0.98726386,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.22256665,-0.62333846,-1.4456459,0,0.0007519205038581209
65,0.98726386,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.22256665,-0.62333846,-1.4456459,0,0.0007519205038581209
66,0.98726386,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.22256665,-0.62333846,-1.4456459,0,0.0007519205038581209
67,0.98726386,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.22256665,-0.62333846,-1.4456459,0,0.0007519205038581209
68,0.98726386,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.22256665,-0.62333846,-1.4456459,0,0.0007519205038581209
69,0.98726386,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.22256665,-0.62333846,-1.4456459,0,0.0007519205038581209
70,0.98726386,-0.30604836,-2.57784,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.10824888,-0.10824886,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.22256665,-0.62333846,1.3295234,0,0.00021763514855004614
71,0.98726386,-0.30604836,-2.57784,-0.23036593,-0.56395143,0.9941797,0.99417984,0.78737795,1.223906,1.2239059,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.22256665,-0.62333846,1.3295234,0,0.03242153617714253
72,0.98726386,-0.30604836,0.97634614,-0.23036593,-0.56395143,0.9941797,0.99417984,0.45327014,1.223906,1.2239059,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.22256665,-0.62333846,1.3295234,0,0.08038328533514186
73,0.98726386,-0.30604836,-2.57784,-0.23036593,-0.56395143,0.9941797,0.99417984,0.78737795,1.223906,1.2239059,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.22256665,1.1980149,1.3295234,0,0.05404745291822091
74,0.98726386,-0.30604836,-0.8007471,-0.23036593,-0.56395143,0.9941797,0.99417984,1.2328552,1.223906,1.2239059,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.22256665,4.8407216,1.3295234,1,0.48031014011453893
75,0.98726386,-0.30604836,-0.5045649,-0.23036593,-0.56395143,0.9941797,0.99417984,1.1214858,1.223906,1.2239059,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.22256665,4.8407216,1.3295234,1,0.45820842844270293
76,0.98726386,-0.30604836,-0.8007471,-0.23036593,-0.56395143,0.9941797,0.99417984,1.2328552,1.223906,1.2239059,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.22256665,4.8407216,1.3295234,1,0.48031014011453893
77,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,1.7287908,-0.12353984,-1.2220947,-1.2220947,0.9414501,1.9365501,-0.22256665,-0.62333846,0.09611485,0,0.005046095634283967
219,0.98726386,-0.30604836,0.97634614,-0.23036593,-0.56395143,0.9941797,0.99417984,1.4555937,0.57373697,0.5737369,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.22256665,-0.62333846,1.3295234,1,0.2855776014006118
78,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,1.7287908,-0.12353984,-1.2220947,-1.2220947,0.9414501,1.9365501,-0.22256665,-0.62333846,0.09611485,0,0.006880468792569848
79,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,1.1980149,0.71281916,0,0.0007601510320539707
80,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,1.1980149,0.71281916,0,0.0007601510320539707
81,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
82,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
83,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,1.1980149,0.71281916,0,0.0007601510320539707
84,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
85,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
86,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,1.1980149,0.71281916,0,0.0007601510320539707
87,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
88,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
89,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,1.1980149,0.71281916,0,0.0007601510320539707
90,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
91,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
92,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,1.1980149,0.71281916,0,0.0007601510320539707
93,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
94,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,1.1980149,0.71281916,0,0.0007601510320539707
95,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,1.1980149,0.71281916,0,0.0007601510320539707
96,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
97,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,1.1980149,0.71281916,0,0.0007601510320539707
98,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,1.1980149,0.71281916,0,0.0007601510320539707
99,0.98726386,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.22256665,-0.62333846,0.71281916,0,0.000258648864339359
