,F67,F34,F103,F104,F94,F116,F117,F121,F115,F77,F70,F40,F130,F1,F71,category,1
35,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
36,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
37,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
38,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
39,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
40,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
41,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
42,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
43,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
44,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
45,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
46,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
47,-0.605991,0.97634614,3.5886726,2.351365,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,0.64405185,2.6920524,-0.25265446,-0.62333846,2.2545798,0,4.77595064793411e-05
48,-0.7559623,1.8648928,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.6001959,0.6001959,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,9.73228408996409e-05
49,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,6.40284248294314e-05
50,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,6.40284248294314e-05
51,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,6.40284248294314e-05
52,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,6.40284248294314e-05
53,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,6.40284248294314e-05
54,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,6.40284248294314e-05
55,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,6.40284248294314e-05
56,-0.7559623,0.97634614,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,0.64405185,-0.6799923,-0.5818768,-0.62333846,-0.8289416,0,6.40284248294314e-05
57,-0.7559623,-2.57784,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.52609444,0.52609444,-0.6799923,-0.5818768,-0.62333846,-1.1372938,0,1.3257734324046918e-05
58,-0.7559623,-0.20838265,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-0.6202095,-0.6202095,-0.6799923,-0.5818768,-0.62333846,-1.4456459,0,6.766757290616703e-05
59,-0.7559623,-2.57784,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.52609444,0.52609444,-0.6799923,-0.5818768,-0.62333846,-1.1372938,0,1.0867729217999759e-05
60,-0.7559623,-2.57784,-0.33898476,-0.4964923,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.52609444,0.52609444,-0.6799923,-0.5818768,-0.62333846,-1.1372938,0,1.0867729217999759e-05
61,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.00047829748585008415
62,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.00047829748585008415
63,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.00047829748585008415
64,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.00047829748585008415
65,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.00047829748585008415
66,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.00047829748585008415
67,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.00047829748585008415
68,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.00047829748585008415
69,-0.7559623,-0.20838265,-0.3581017,-0.5892823,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-2.3230305,-2.3230305,0.40486044,-0.54524153,-0.62333846,-1.4456459,0,0.00047829748585008415
70,-0.30604836,-2.57784,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.00020502093184670937
71,-0.30604836,-2.57784,-0.23036593,-0.56395143,0.9941797,0.78737795,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.030619096000540504
72,-0.30604836,0.97634614,-0.23036593,-0.56395143,0.9941797,0.45327014,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.06860565475706745
73,-0.30604836,-2.57784,-0.23036593,-0.56395143,0.9941797,0.78737795,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.053294762320009556
74,-0.30604836,-0.8007471,-0.23036593,-0.56395143,0.9941797,1.2328552,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,4.8407216,1.3295234,1,0.4882385882579701
75,-0.30604836,-0.5045649,-0.23036593,-0.56395143,0.9941797,1.1214858,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,4.8407216,1.3295234,1,0.4632961359150086
76,-0.30604836,-0.8007471,-0.23036593,-0.56395143,0.9941797,1.2328552,1.223906,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,4.8407216,1.3295234,1,0.4882385882579701
77,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.12353984,-1.2220947,-1.2220947,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.004466075243619237
219,-0.30604836,0.97634614,-0.23036593,-0.56395143,0.9941797,1.4555937,0.57373697,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,1,0.2664840889612918
78,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.12353984,-1.2220947,-1.2220947,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.006347042054454981
79,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
80,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
81,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
82,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
83,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
84,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
85,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
86,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
87,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
88,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
89,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
90,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
91,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
92,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
93,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
94,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
95,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
96,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
97,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
98,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
99,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
100,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
101,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,1.1980149,0.71281916,0,0.0007257010942697343
102,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-1.1770196,-0.12353984,0.48072618,0.4807262,0.9414501,1.9365501,-0.62333846,0.71281916,0,0.00023976409929717005
103,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0006590760948790626
104,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0035390980392275583
105,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0035390980392275583
106,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0035390980392275583
107,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0035390980392275583
108,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0035390980392275583
109,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0035390980392275583
110,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0035390980392275583
111,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0035390980392275583
112,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0035390980392275583
113,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0016798811880801292
114,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0016798811880801292
115,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005553703853383727
116,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005553703853383727
117,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0016798811880801292
118,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005553703853383727
119,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0016798811880801292
120,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0016798811880801292
121,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0016798811880801292
122,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005553703853383727
