,F64,F69,F102,F103,F108,F94,F109,F22,F111,F116,F117,F110,F114,F115,F61,F40,F45,F131,F38,F39,F1,category,1
13,-0.40897584,-0.084033705,-0.8599754,-0.7094368,0.024615882,-1.062283,1.514659,0.9631263,-1.062283,-0.80678064,-0.28713745,-0.28713742,-0.9299314,-0.6877364,-0.4788919,-0.4870455,-0.37762898,-1.3349987,-0.2588163,-0.14385693,-0.32707766,0,0.00016673873764918025
14,-0.66116804,-0.32537416,-0.80921155,-0.53562874,0.024615882,-1.062283,1.514659,-0.6413419,-1.062283,-0.80678064,-0.28713745,-0.28713742,2.2367778,-0.6877364,-0.66438913,-0.4870455,-0.37149706,2.774335,-0.2588163,-0.14385693,-0.32707766,0,0.0001701101335306469
15,-0.66116804,0.036636516,-0.8063108,-0.55988103,0.024615882,-1.062283,1.514659,0.9631263,-1.062283,-0.80678064,-0.28713745,-0.28713742,2.2367778,-0.6877364,-0.42830178,-0.4870455,-0.37149706,-1.0762385,-0.2588163,-0.14385693,-0.32707766,0,0.0007521381750617254
16,-0.66116804,-0.20470393,-0.8193643,-0.47904003,0.024615882,-1.062283,1.1822237,0.9631263,-1.062283,1.8314286,0.9045822,0.9045822,2.2367778,2.4259,-0.46202853,-0.4870455,-0.37149706,-1.3837254,-0.2588163,-0.14385693,-0.32707766,1,0.9999674777118035
17,-0.66116804,0.45898232,-0.34508523,0.014089659,0.024615882,-1.062283,-0.73851484,0.9631263,-1.062283,1.8314286,2.2937868,2.2937868,2.2367778,2.4259,-0.31025812,1.5369143,-0.37149706,-0.24165371,-0.23353381,-0.12671424,-0.32707766,1,0.9999951507393583
18,-0.66116804,0.45898232,-0.34508523,0.014089659,0.024615882,-1.062283,-0.73851484,0.9631263,-1.062283,1.8314286,2.2937868,2.2937868,2.2367778,2.4259,-0.31025812,1.5369143,-0.37149706,-0.24165371,-0.23353381,-0.12671424,-0.32707766,1,0.9999951507393583
19,-0.66116804,0.45898232,-0.34508523,0.014089659,0.024615882,-1.062283,0.5173526,-0.6413419,-1.062283,1.8314286,2.5048914,2.5048914,2.2367778,2.4259,-0.31025812,1.5369143,-0.37149706,-0.24165371,-0.23353381,-0.12671424,-0.32707766,1,0.9999971804700315
20,-0.66116804,0.45898232,-0.34508523,0.014089659,0.024615882,-1.062283,0.5173526,-0.6413419,-1.062283,1.8314286,2.5048914,2.5048914,2.2367778,2.4259,-0.31025812,1.5369143,-0.37149706,-0.24165371,-0.23353381,-0.12671424,-0.32707766,1,0.9999971804700315
21,-0.10058861,0.3383121,-0.20874813,0.6446489,0.024615882,-0.72101676,1.1822237,0.9631263,-0.72101665,-0.80678064,0.9045822,0.9045822,-0.9299314,-0.6877364,0.44859406,-0.4870455,0.042406283,0.47690418,-0.2588163,-0.14385693,-0.32707766,0,0.0006944974640930102
22,-0.10058861,-0.38570926,-0.39149788,-0.2769377,0.024615882,-0.72101676,1.1822237,-0.6413419,-0.72101665,-0.80678064,0.9045822,0.9045822,-0.9299314,-0.6877364,-0.1584877,-0.4870455,0.042406283,0.21265967,-0.2588163,-0.14385693,-0.32707766,0,0.0004952838378388978
23,-0.10058861,-0.14436881,-0.3334821,-0.21226497,0.024615882,-0.72101676,1.1822237,-0.6413419,-0.72101665,-0.80678064,0.9045822,0.9045822,-0.9299314,-0.6877364,-0.42830178,-0.4870455,0.042406283,0.21933322,-0.2588163,-0.14385693,-0.32707766,0,0.000502762859850413
24,-0.10058861,-0.26503903,-0.52928543,0.16364539,0.024615882,-0.72101676,-1.4033859,-0.6413419,-0.72101665,-0.80678064,-0.8319236,-0.8319236,-0.9299314,-0.6877364,-0.4788919,-0.4870455,0.042406283,0.63291985,-0.2588163,-0.14385693,-0.32707766,0,5.227603957955554e-06
25,-0.10058861,-0.084033705,-0.52928543,0.16364539,0.024615882,-0.72101676,-1.0340132,0.9631263,-0.72101665,-0.80678064,0.7002874,0.7002874,-0.9299314,-0.6877364,-0.66438913,-0.4870455,0.042406283,0.63291985,-0.2588163,-0.14385693,-0.32707766,0,0.00021735959152494028
26,-0.10058861,-0.38570926,-0.52928543,0.16364539,0.024615882,-0.72101676,0.73897624,-0.6413419,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.4788919,-0.4870455,0.042406283,0.63291985,-0.2588163,-0.14385693,-0.32707766,0,0.004922457793345778
27,-0.10058861,-0.38570926,-0.8237155,-0.43457752,0.024615882,-0.72101676,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.39457503,-0.4870455,0.042406283,-0.57964987,-0.2588163,-0.14385693,-0.32707766,0,0.009805939649397815
28,-0.10058861,-0.38570926,-0.8237155,-0.43457752,0.024615882,-0.72101676,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.5632089,-0.4870455,0.042406283,-0.57964987,-0.2588163,-0.14385693,2.6749535,0,0.02589927331415884
29,-0.10058861,-0.38570926,-0.8237155,-0.43457752,0.024615882,-0.72101676,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.39457503,-0.4870455,0.042406283,-0.57964987,-0.2588163,-0.14385693,-0.32707766,0,0.009805939649397815
30,-0.10058861,-0.38570926,-0.8237155,-0.43457752,0.024615882,-0.72101676,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.39457503,-0.4870455,0.042406283,-0.57964987,-0.2588163,-0.14385693,-0.32707766,0,0.009805939649397815
31,-0.10058861,-0.38570926,-0.8237155,-0.43457752,0.024615882,-0.72101676,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.39457503,-0.4870455,0.042406283,-0.57964987,-0.2588163,-0.14385693,-0.32707766,0,0.009805939649397815
32,-0.10058861,-0.38570926,-0.81646353,-0.76198334,-0.8849096,-0.72101676,-0.44301668,0.9631263,-0.72101665,-0.1472283,-0.43792647,-0.4379264,-0.9299314,-0.6877364,-0.6475258,-0.4870455,0.042406283,1.5199777,-0.2588163,-0.14385693,-0.32707766,0,0.0004608093221956935
33,-0.10058861,-0.38570926,-0.81646353,-0.76198334,-0.8849096,-0.72101676,-0.44301668,0.9631263,-0.72101665,-0.1472283,-0.43792647,-0.4379264,-0.9299314,-0.6877364,-0.66438913,-0.4870455,0.042406283,1.5199777,-0.2588163,-0.14385693,-0.32707766,0,0.00046375306980418854
34,-0.10058861,-0.38570926,-0.4190554,-0.5962594,0.024615882,-0.72101676,0.29572892,0.9631263,-0.72101665,0.512324,-0.6787025,-0.67870253,-0.9299314,-0.6877364,-0.20907785,6.302088,0.042406283,1.7942309,0.6071081,1.0304165,-0.32707766,0,0.057533169772072845
35,-0.76670504,-0.38570926,-0.7700509,-0.8024038,0.024615882,-1.1646628,0.59122705,0.9631263,-1.1646628,1.8314286,-0.109595545,-0.109595545,2.3951132,2.4259,-0.6475258,3.7857585,0.12825291,3.519899,0.24683298,0.46470812,-0.32707766,1,0.9997776597137563
36,-0.76670504,-0.38570926,-0.7700509,-0.8024038,0.024615882,-1.1646628,0.59122705,0.9631263,-1.1646628,1.8314286,-0.109595545,-0.109595545,2.3951132,2.4259,-0.6475258,3.7857585,0.12825291,3.519899,0.24683298,0.46470812,-0.32707766,1,0.9997776597137563
37,-0.76670504,-0.38570926,-0.78600526,-0.7781516,0.024615882,-1.1646628,0.73897624,-0.6413419,-1.1646628,0.512324,-0.52548134,-0.52548134,2.3951132,2.4259,-0.5463455,1.5748308,0.12825291,0.90700644,0.2657948,0.31899536,-0.32707766,1,0.8798575952976675
38,-0.8489416,-0.38570926,-0.87447935,-0.78623563,0.024615882,-1.1987895,0.73897624,0.9631263,-1.1987896,0.512324,-0.52548134,-0.52548134,3.5034614,2.4259,-0.61379904,0.14944181,-0.3071121,-0.7775299,-0.20193073,-0.08385756,-0.32707766,1,0.9476616760841048
39,-0.8489416,-0.38570926,-0.87447935,-0.78623563,0.024615882,-1.1987895,-1.3295113,-0.6413419,-1.1987896,0.512324,0.08740303,0.08740303,3.5034614,2.4259,-0.61379904,0.14944181,-0.3071121,-0.7775299,-0.20193073,-0.08385756,-0.32707766,1,0.9205924385158775
40,-0.8489416,-0.38570926,-0.87447935,-0.78623563,0.024615882,-1.1987895,-0.81238943,0.9631263,-1.1987896,1.8314286,1.0067296,1.0067296,3.5034614,2.4259,-0.61379904,0.14944181,-0.3071121,-0.7775299,-0.20193073,-0.08385756,-0.32707766,1,0.9999599507016265
41,-0.7879495,-0.38570926,-0.7047832,-0.5962594,0.024615882,-1.2329161,1.4038471,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.407619,3.5034614,2.4259,-0.61379904,0.6451069,1.1614784,-0.19174884,-0.2208926,-0.16099961,-0.32707766,1,0.9993489636765305
42,-0.7879495,-0.38570926,-0.34653562,-0.42245138,0.024615882,-1.2329161,1.4038471,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.407619,3.5034614,2.4259,-0.59693563,2.7981908,1.1614784,2.3527832,3.0658276,4.0818133,-0.32707766,1,0.9999557549562631
43,0.20916922,-0.38570926,-0.26386312,0.58401823,0.024615882,-0.78927,-1.0709504,-0.6413419,-0.7892699,0.512324,0.1709782,0.17097814,0.5478661,2.4259,-0.36084825,1.6493565,-0.28565046,0.82006806,-0.1892895,-0.11814291,-0.32707766,1,0.8305079418662029
44,0.20916922,0.09697163,0.35545543,0.24044427,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,2.8769212,-0.4870455,-0.28565046,1.1132106,-0.2588163,-0.14385693,2.6749535,0,0.0007554859797423881
45,0.20916922,0.09697163,0.35545543,0.24044427,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,-0.6475258,-0.4870455,-0.28565046,1.1132106,-0.2588163,-0.14385693,2.6749535,0,0.0028548263523574574
46,0.20916922,1.9070251,0.35545543,0.24044427,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,2.8769212,-0.4870455,-0.28565046,1.1132106,-0.2588163,-0.14385693,-0.32707766,0,0.00014682076158810593
47,0.20916922,-0.38570926,-0.7511958,-0.733689,0.024615882,-0.78927,-1.2556367,-0.6413419,-0.7892699,-0.80678064,-0.8319236,-0.8319236,0.5478661,-0.6877364,-0.5463455,-0.4870455,-0.28565046,-1.084814,-0.2588163,-0.14385693,-0.32707766,0,1.3061361676138489e-05
48,0.20916922,0.94166327,1.7579871,2.7869337,0.024615882,-0.78927,0.22185442,-2.24581,-0.7892699,-0.80678064,-0.35227492,-0.3522749,0.5478661,0.09067267,0.54977435,1.2579869,-0.28565046,0.4971925,-0.05023596,0.05328387,-0.32707766,0,0.00019012428164407762
49,0.20916922,-0.26503903,1.7579871,2.7869337,0.024615882,-0.78927,-0.73851484,0.9631263,-0.7892699,1.8314286,2.2937868,2.2937868,0.5478661,0.09067267,-0.39457503,1.2579869,-0.28565046,0.4971925,-0.05023596,0.05328387,-0.32707766,1,0.9997051628514427
50,0.20916922,-0.32537416,1.7579871,2.7869337,0.024615882,-0.78927,1.4038471,-0.6413419,-0.7892699,-0.80678064,-0.407619,-0.407619,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,0.05328387,-0.32707766,0,0.0003646249906373393
51,0.20916922,-0.084033705,1.7579871,2.7869337,0.024615882,-0.78927,0.59122705,0.9631263,-0.7892699,-0.80678064,-0.109595545,-0.109595545,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,0.05328387,-0.32707766,0,0.0006596608577922747
52,0.20916922,-0.38570926,1.7579871,2.7869337,0.024615882,-0.78927,1.1822237,-0.6413419,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,0.05328387,-0.32707766,0,0.004287113659188576
53,0.20916922,-0.38570926,1.7579871,2.7869337,0.024615882,-0.78927,1.1822237,-0.6413419,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,0.05328387,-0.32707766,0,0.004287113659188576
54,0.20916922,-0.084033705,1.7579871,2.7869337,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,0.667818,1.2579869,-0.28565046,0.4971925,-0.05023596,0.05328387,-0.32707766,0,0.015355768119856837
55,0.20916922,-0.32537416,1.7579871,2.7869337,0.9341414,-0.78927,-1.1817622,-0.6413419,-0.7892699,1.8314286,-0.3722603,-0.37226027,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,0.05328387,-0.32707766,1,0.5632984844568651
56,0.20916922,0.3383121,0.42217356,1.3803015,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,1.8314286,0.9045822,0.9045822,0.5478661,2.4259,0.11132641,1.8689076,-0.28565046,0.32541648,0.1330619,-0.14385693,-0.32707766,1,0.9999532642804971
57,0.20916922,-0.38570926,0.42217356,1.3803015,0.024615882,-0.78927,-1.3295113,-0.6413419,-0.7892699,1.8314286,1.9260561,1.9260561,0.5478661,2.4259,1.1737195,1.8689076,-0.28565046,0.32541648,0.1330619,-0.14385693,-0.32707766,1,0.9999532808154294
58,0.56621313,-0.38570926,0.03201739,-0.51541847,0.024615882,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,-0.14385693,-0.32707766,0,0.00015303947981674924
59,0.56621313,-0.32537416,0.03201739,-0.51541847,0.024615882,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,-0.14385693,-0.32707766,0,0.00014943643108153676
60,0.56621313,-0.32537416,0.03201739,-0.51541847,0.024615882,1.497214,1.514659,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,-0.14385693,-0.32707766,0,0.001894003451407571
61,0.56621313,-0.38570926,0.03201739,-0.51541847,0.024615882,1.497214,0.29572892,0.9631263,1.4972138,0.512324,-0.6787025,-0.67870253,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,-0.14385693,2.6749535,1,0.15838598406034657
62,0.56621313,-0.20470393,0.04942213,0.050468083,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.37762898,-0.12149758,-0.2588163,-0.14385693,-0.32707766,0,0.00011539744359388204
63,0.56621313,-0.20470393,0.04942213,0.050468083,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.37762898,-0.12149758,-0.2588163,-0.14385693,-0.32707766,0,0.00011539744359388204
64,0.56621313,-0.20470393,0.04942213,0.050468083,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.37762898,-0.12149758,-0.2588163,-0.14385693,-0.32707766,0,0.00011539744359388204
65,0.56621313,0.21764186,-0.68302727,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.14385693,-0.32707766,0,0.0001451085538219352
66,0.56621313,0.21764186,-0.68302727,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.14385693,-0.32707766,0,0.0001451085538219352
67,0.56621313,0.21764186,-0.68302727,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.14385693,-0.32707766,0,0.0001451085538219352
68,0.56621313,0.21764186,-0.68302727,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.14385693,-0.32707766,0,0.0001451085538219352
69,0.56621313,0.21764186,-0.68302727,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.5126187,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.14385693,-0.32707766,0,0.0001460358359597703
70,0.56621313,-0.32537416,-0.68302727,-0.51541847,0.024615882,1.497214,-1.292574,0.9631263,1.4972138,1.8314286,-0.09646228,-0.09646234,-0.44333947,-0.16879705,-0.24280462,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.14385693,-0.32707766,1,0.9248658267829589
71,0.56621313,-0.14436881,-0.27981746,0.31320113,0.024615882,1.497214,-1.0709504,-0.6413419,1.4972138,1.8314286,2.5110824,2.5110822,-0.44333947,2.4259,-0.07417078,-0.4870455,-0.37762898,-0.6246217,-0.2588163,-0.14385693,2.6749535,1,0.9999965240769302
72,0.56621313,-0.38570926,-0.9005864,-0.8670766,-0.8849096,1.497214,-0.44301668,0.9631263,1.4972138,-0.1472283,-0.43792647,-0.4379264,-0.44333947,-0.6877364,-0.66438913,-0.4870455,-0.37762898,-1.5297359,-0.2588163,-0.14385693,-0.32707766,0,0.00706279146065577
73,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,0.04369414699103911
74,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.6509546,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,0.03235691994037249
75,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.4317307,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,0.035052920352256246
76,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.29682362,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,0.03681828454929855
77,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.54977435,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,0.03357537836911854
78,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,0.04369414699103911
79,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.6509546,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,0.03235691994037249
80,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,-0.77545214,-2.24581,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.14505316,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,3.388869190691927e-05
81,0.56621313,-0.20470393,-0.5365374,-0.60434353,0.024615882,1.497214,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,6.109178104499321e-05
82,0.56621313,-0.20470393,-0.5365374,-0.60434353,0.024615882,1.497214,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.38114053,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,4.95088177634855e-05
83,0.56621313,-0.20470393,-0.5365374,-0.60434353,0.9341414,1.497214,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.38114053,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.14385693,-0.32707766,0,2.5918583875607817e-05
84,0.56621313,-0.14436881,-0.25661117,-0.72156286,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.38114053,-0.4870455,-0.37762898,1.1732236,-0.2588163,-0.14385693,-0.32707766,0,5.3551505484200256e-05
85,0.56621313,-0.14436881,-0.25661117,-0.72156286,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.38114053,-0.4870455,-0.37762898,1.1732236,-0.2588163,-0.14385693,-0.32707766,0,5.3551505484200256e-05
86,0.56621313,0.277977,-0.25661117,-0.72156286,0.024615882,1.497214,1.1822237,0.9631263,1.4972138,-0.80678064,0.9045822,0.9045822,-0.44333947,-0.6877364,0.16191655,-0.4870455,-0.37762898,1.1732236,-0.2588163,-0.14385693,-0.32707766,0,0.0019828653379917556
87,0.56621313,-0.023698593,0.17415608,0.8427092,0.024615882,1.497214,-0.036706623,0.9631263,1.4972138,-0.80678064,-0.6433438,-0.6433438,-0.44333947,-0.6877364,-0.1584877,2.5344374,-0.37762898,0.38188925,-0.1892895,-0.14385693,2.6749535,0,0.0013385012109555629
88,0.56621313,-0.14436881,-0.060807873,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,-0.14385693,2.6749535,0,0.00029644810817412113
89,0.56621313,-0.023698593,-0.060807873,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,-0.14385693,2.6749535,0,0.0002826555736031364
90,0.56621313,0.09697163,-0.060807873,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,-0.14385693,2.6749535,0,0.00026950457663349074
