,F64,F69,F103,F108,F94,F109,F22,F111,F116,F117,F110,F114,F115,F61,F40,F45,F131,F38,F1,category,1
38,-0.8489416,-0.38570926,-0.78623563,0.024615882,-1.1987895,0.73897624,0.9631263,-1.1987896,0.512324,-0.52548134,-0.52548134,3.5034614,2.4259,-0.61379904,0.14944181,-0.3071121,-0.7775299,-0.20193073,-0.32707766,1,0.9460879053642768
39,-0.8489416,-0.38570926,-0.78623563,0.024615882,-1.1987895,-1.3295113,-0.6413419,-1.1987896,0.512324,0.08740303,0.08740303,3.5034614,2.4259,-0.61379904,0.14944181,-0.3071121,-0.7775299,-0.20193073,-0.32707766,1,0.9203410937299963
40,-0.8489416,-0.38570926,-0.78623563,0.024615882,-1.1987895,-0.81238943,0.9631263,-1.1987896,1.8314286,1.0067296,1.0067296,3.5034614,2.4259,-0.61379904,0.14944181,-0.3071121,-0.7775299,-0.20193073,-0.32707766,1,0.9999580826135274
41,-0.7879495,-0.38570926,-0.5962594,0.024615882,-1.2329161,1.4038471,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.407619,3.5034614,2.4259,-0.61379904,0.6451069,1.1614784,-0.19174884,-0.2208926,-0.32707766,1,0.9993462888932735
42,-0.7879495,-0.38570926,-0.42245138,0.024615882,-1.2329161,1.4038471,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.407619,3.5034614,2.4259,-0.59693563,2.7981908,1.1614784,2.3527832,3.0658276,-0.32707766,1,0.9999344458445948
43,0.20916922,-0.38570926,0.58401823,0.024615882,-0.78927,-1.0709504,-0.6413419,-0.7892699,0.512324,0.1709782,0.17097814,0.5478661,2.4259,-0.36084825,1.6493565,-0.28565046,0.82006806,-0.1892895,-0.32707766,1,0.814130293847952
44,0.20916922,0.09697163,0.24044427,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,2.8769212,-0.4870455,-0.28565046,1.1132106,-0.2588163,2.6749535,0,0.0007138054682447299
45,0.20916922,0.09697163,0.24044427,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,-0.6475258,-0.4870455,-0.28565046,1.1132106,-0.2588163,2.6749535,0,0.003266082381386612
46,0.20916922,1.9070251,0.24044427,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,2.8769212,-0.4870455,-0.28565046,1.1132106,-0.2588163,-0.32707766,0,0.00012860681033210211
47,0.20916922,-0.38570926,-0.733689,0.024615882,-0.78927,-1.2556367,-0.6413419,-0.7892699,-0.80678064,-0.8319236,-0.8319236,0.5478661,-0.6877364,-0.5463455,-0.4870455,-0.28565046,-1.084814,-0.2588163,-0.32707766,0,1.2985405537366943e-05
48,0.20916922,0.94166327,2.7869337,0.024615882,-0.78927,0.22185442,-2.24581,-0.7892699,-0.80678064,-0.35227492,-0.3522749,0.5478661,0.09067267,0.54977435,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.00020817127180510237
49,0.20916922,-0.26503903,2.7869337,0.024615882,-0.78927,-0.73851484,0.9631263,-0.7892699,1.8314286,2.2937868,2.2937868,0.5478661,0.09067267,-0.39457503,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,1,0.9997370280422667
50,0.20916922,-0.32537416,2.7869337,0.024615882,-0.78927,1.4038471,-0.6413419,-0.7892699,-0.80678064,-0.407619,-0.407619,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.00036491769118717035
51,0.20916922,-0.084033705,2.7869337,0.024615882,-0.78927,0.59122705,0.9631263,-0.7892699,-0.80678064,-0.109595545,-0.109595545,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.0006217650227785818
52,0.20916922,-0.38570926,2.7869337,0.024615882,-0.78927,1.1822237,-0.6413419,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.004403525067255886
53,0.20916922,-0.38570926,2.7869337,0.024615882,-0.78927,1.1822237,-0.6413419,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.004403525067255886
54,0.20916922,-0.084033705,2.7869337,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,0.667818,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.016825802338169125
55,0.20916922,-0.32537416,2.7869337,0.9341414,-0.78927,-1.1817622,-0.6413419,-0.7892699,1.8314286,-0.3722603,-0.37226027,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,1,0.5329485281156104
56,0.20916922,0.3383121,1.3803015,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,1.8314286,0.9045822,0.9045822,0.5478661,2.4259,0.11132641,1.8689076,-0.28565046,0.32541648,0.1330619,-0.32707766,1,0.9999486865410295
57,0.20916922,-0.38570926,1.3803015,0.024615882,-0.78927,-1.3295113,-0.6413419,-0.7892699,1.8314286,1.9260561,1.9260561,0.5478661,2.4259,1.1737195,1.8689076,-0.28565046,0.32541648,0.1330619,-0.32707766,1,0.9999493234581949
58,0.56621313,-0.38570926,-0.51541847,0.024615882,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,-0.32707766,0,0.00017273385367073783
59,0.56621313,-0.32537416,-0.51541847,0.024615882,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,-0.32707766,0,0.00016810938309535248
60,0.56621313,-0.32537416,-0.51541847,0.024615882,1.497214,1.514659,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,-0.32707766,0,0.002230038614318187
61,0.56621313,-0.38570926,-0.51541847,0.024615882,1.497214,0.29572892,0.9631263,1.4972138,0.512324,-0.6787025,-0.67870253,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,2.6749535,1,0.17155385330375425
62,0.56621313,-0.20470393,0.050468083,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.37762898,-0.12149758,-0.2588163,-0.32707766,0,0.000111314195466476
63,0.56621313,-0.20470393,0.050468083,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.37762898,-0.12149758,-0.2588163,-0.32707766,0,0.000111314195466476
64,0.56621313,-0.20470393,0.050468083,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.37762898,-0.12149758,-0.2588163,-0.32707766,0,0.000111314195466476
65,0.56621313,0.21764186,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,0,0.00012158067465295645
66,0.56621313,0.21764186,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,0,0.00012158067465295645
67,0.56621313,0.21764186,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,0,0.00012158067465295645
68,0.56621313,0.21764186,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,0,0.00012158067465295645
69,0.56621313,0.21764186,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.5126187,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,0,0.00012246994305847568
70,0.56621313,-0.32537416,-0.51541847,0.024615882,1.497214,-1.292574,0.9631263,1.4972138,1.8314286,-0.09646228,-0.09646234,-0.44333947,-0.16879705,-0.24280462,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,1,0.909450017557541
71,0.56621313,-0.14436881,0.31320113,0.024615882,1.497214,-1.0709504,-0.6413419,1.4972138,1.8314286,2.5110824,2.5110822,-0.44333947,2.4259,-0.07417078,-0.4870455,-0.37762898,-0.6246217,-0.2588163,2.6749535,1,0.999996302813404
72,0.56621313,-0.38570926,-0.8670766,-0.8849096,1.497214,-0.44301668,0.9631263,1.4972138,-0.1472283,-0.43792647,-0.4379264,-0.44333947,-0.6877364,-0.66438913,-0.4870455,-0.37762898,-1.5297359,-0.2588163,-0.32707766,0,0.006511360714828737
73,0.56621313,-0.38570926,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.04025902739517092
74,0.56621313,-0.38570926,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.6509546,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.028513079006765245
75,0.56621313,-0.38570926,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.4317307,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.03125825283431983
76,0.56621313,-0.38570926,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.29682362,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.03307296853058161
77,0.56621313,-0.38570926,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.54977435,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.029749729252808995
78,0.56621313,-0.38570926,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.04025902739517092
79,0.56621313,-0.38570926,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.6509546,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.028513079006765245
80,0.56621313,-0.38570926,-0.60434353,0.024615882,1.497214,-0.77545214,-2.24581,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.14505316,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,3.172246540701271e-05
81,0.56621313,-0.20470393,-0.60434353,0.024615882,1.497214,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,5.523497127834296e-05
82,0.56621313,-0.20470393,-0.60434353,0.024615882,1.497214,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.38114053,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,4.342729214138061e-05
83,0.56621313,-0.20470393,-0.60434353,0.9341414,1.497214,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.38114053,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,2.1794743239526536e-05
84,0.56621313,-0.14436881,-0.72156286,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.38114053,-0.4870455,-0.37762898,1.1732236,-0.2588163,-0.32707766,0,5.114109903536398e-05
85,0.56621313,-0.14436881,-0.72156286,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.38114053,-0.4870455,-0.37762898,1.1732236,-0.2588163,-0.32707766,0,5.114109903536398e-05
86,0.56621313,0.277977,-0.72156286,0.024615882,1.497214,1.1822237,0.9631263,1.4972138,-0.80678064,0.9045822,0.9045822,-0.44333947,-0.6877364,0.16191655,-0.4870455,-0.37762898,1.1732236,-0.2588163,-0.32707766,0,0.0019707272807835303
87,0.56621313,-0.023698593,0.8427092,0.024615882,1.497214,-0.036706623,0.9631263,1.4972138,-0.80678064,-0.6433438,-0.6433438,-0.44333947,-0.6877364,-0.1584877,2.5344374,-0.37762898,0.38188925,-0.1892895,2.6749535,0,0.0010340758473331689
88,0.56621313,-0.14436881,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,2.6749535,0,0.0002895017530620878
89,0.56621313,-0.023698593,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,2.6749535,0,0.0002742096939926661
90,0.56621313,0.09697163,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,2.6749535,0,0.00025972518164299685
91,0.56621313,0.09697163,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,2.6749535,0,0.00025972518164299685
92,0.56621313,-0.20470393,-0.018246718,0.024615882,1.497214,-1.3295113,0.9631263,1.4972138,1.8314286,2.8453827,2.8453827,-0.44333947,0.35014236,-0.17535108,-0.4870455,-0.37762898,-0.09054939,-0.2588163,2.6749535,1,0.9999504245111467
93,0.56621313,-0.26503903,-0.018246718,0.024615882,1.497214,1.514659,-0.6413419,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.35014236,0.027009506,-0.4870455,-0.37762898,-0.09054939,-0.2588163,-0.32707766,0,0.0019245130008236314
94,0.56621313,-0.26503903,-0.018246718,0.024615882,1.497214,1.514659,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.35014236,0.027009506,-0.4870455,-0.37762898,-0.09054939,-0.2588163,-0.32707766,0,0.0031612637018843875
95,0.56621313,-0.20470393,5.9033523,0.024615882,1.497214,0.22185442,-2.24581,1.4972138,1.8314286,-0.35227492,-0.3522749,-0.44333947,0.09067267,-0.057307404,0.7441967,-0.37762898,0.61737305,-0.15768641,-0.32707766,1,0.9844570777498265
96,0.56621313,-0.38570926,5.9033523,0.024615882,1.497214,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,-0.14162432,0.7441967,-0.37762898,0.61737305,-0.15768641,-0.32707766,0,0.008335893095757791
97,0.56621313,-0.38570926,5.9033523,0.024615882,1.497214,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,4.81621,0.7441967,-0.37762898,0.61737305,-0.15768641,-0.32707766,0,0.0009852511341170368
98,0.56621313,-0.38570926,5.9033523,0.024615882,1.497214,1.4038471,-0.6413419,1.4972138,1.8314286,-0.407619,-0.407619,-0.44333947,0.09067267,4.81621,0.7441967,-0.37762898,0.61737305,-0.15768641,-0.32707766,1,0.9591946895297576
99,0.56621313,-0.32537416,5.9033523,0.024615882,1.497214,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,4.81621,0.7441967,-0.37762898,0.61737305,-0.15768641,-0.32707766,0,0.0009588946258269212
