,F64,F69,F108,F109,F22,F111,F116,F117,F110,F114,F115,F40,F45,F38,F1,category,1
11,-0.40897584,-0.14436881,-0.8849096,0.22185442,-2.24581,-1.062283,-0.80678064,-0.35227492,-0.3522749,-0.9299314,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,4.740746554545972e-05
12,-0.40897584,-0.38570926,-0.8849096,-0.44301668,0.9631263,-1.062283,-0.1472283,-0.43792647,-0.4379264,-0.9299314,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.0009502493783328378
13,-0.40897584,-0.084033705,0.024615882,1.514659,0.9631263,-1.062283,-0.80678064,-0.28713745,-0.28713742,-0.9299314,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00015053844162188105
14,-0.66116804,-0.32537416,0.024615882,1.514659,-0.6413419,-1.062283,-0.80678064,-0.28713745,-0.28713742,2.2367778,-0.6877364,-0.4870455,-0.37149706,-0.2588163,-0.32707766,0,0.0005454595640036229
15,-0.66116804,0.036636516,0.024615882,1.514659,0.9631263,-1.062283,-0.80678064,-0.28713745,-0.28713742,2.2367778,-0.6877364,-0.4870455,-0.37149706,-0.2588163,-0.32707766,0,0.0007467610346573095
16,-0.66116804,-0.20470393,0.024615882,1.1822237,0.9631263,-1.062283,1.8314286,0.9045822,0.9045822,2.2367778,2.4259,-0.4870455,-0.37149706,-0.2588163,-0.32707766,1,0.9999585819300044
17,-0.66116804,0.45898232,0.024615882,-0.73851484,0.9631263,-1.062283,1.8314286,2.2937868,2.2937868,2.2367778,2.4259,1.5369143,-0.37149706,-0.23353381,-0.32707766,1,0.9999933834836459
18,-0.66116804,0.45898232,0.024615882,-0.73851484,0.9631263,-1.062283,1.8314286,2.2937868,2.2937868,2.2367778,2.4259,1.5369143,-0.37149706,-0.23353381,-0.32707766,1,0.9999933834836459
19,-0.66116804,0.45898232,0.024615882,0.5173526,-0.6413419,-1.062283,1.8314286,2.5048914,2.5048914,2.2367778,2.4259,1.5369143,-0.37149706,-0.23353381,-0.32707766,1,0.9999966281684979
20,-0.66116804,0.45898232,0.024615882,0.5173526,-0.6413419,-1.062283,1.8314286,2.5048914,2.5048914,2.2367778,2.4259,1.5369143,-0.37149706,-0.23353381,-0.32707766,1,0.9999966281684979
21,-0.10058861,0.3383121,0.024615882,1.1822237,0.9631263,-0.72101665,-0.80678064,0.9045822,0.9045822,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.0009580769835922374
22,-0.10058861,-0.38570926,0.024615882,1.1822237,-0.6413419,-0.72101665,-0.80678064,0.9045822,0.9045822,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.0008290899477803962
23,-0.10058861,-0.14436881,0.024615882,1.1822237,-0.6413419,-0.72101665,-0.80678064,0.9045822,0.9045822,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.000740523735040984
24,-0.10058861,-0.26503903,0.024615882,-1.4033859,-0.6413419,-0.72101665,-0.80678064,-0.8319236,-0.8319236,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,5.6050742145862414e-06
25,-0.10058861,-0.084033705,0.024615882,-1.0340132,0.9631263,-0.72101665,-0.80678064,0.7002874,0.7002874,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.00021068715097593646
26,-0.10058861,-0.38570926,0.024615882,0.73897624,-0.6413419,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.005455102118880748
27,-0.10058861,-0.38570926,0.024615882,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.008820417645647716
28,-0.10058861,-0.38570926,0.024615882,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,2.6749535,0,0.02324336410160476
29,-0.10058861,-0.38570926,0.024615882,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.008820417645647716
30,-0.10058861,-0.38570926,0.024615882,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.008820417645647716
31,-0.10058861,-0.38570926,0.024615882,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.008820417645647716
32,-0.10058861,-0.38570926,-0.8849096,-0.44301668,0.9631263,-0.72101665,-0.1472283,-0.43792647,-0.4379264,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.0008648288716315956
33,-0.10058861,-0.38570926,-0.8849096,-0.44301668,0.9631263,-0.72101665,-0.1472283,-0.43792647,-0.4379264,-0.9299314,-0.6877364,-0.4870455,0.042406283,-0.2588163,-0.32707766,0,0.0008648288716315956
34,-0.10058861,-0.38570926,0.024615882,0.29572892,0.9631263,-0.72101665,0.512324,-0.6787025,-0.67870253,-0.9299314,-0.6877364,6.302088,0.042406283,0.6071081,-0.32707766,0,0.04703359884773008
35,-0.76670504,-0.38570926,0.024615882,0.59122705,0.9631263,-1.1646628,1.8314286,-0.109595545,-0.109595545,2.3951132,2.4259,3.7857585,0.12825291,0.24683298,-0.32707766,1,0.9998877152640359
36,-0.76670504,-0.38570926,0.024615882,0.59122705,0.9631263,-1.1646628,1.8314286,-0.109595545,-0.109595545,2.3951132,2.4259,3.7857585,0.12825291,0.24683298,-0.32707766,1,0.9998877152640359
37,-0.76670504,-0.38570926,0.024615882,0.73897624,-0.6413419,-1.1646628,0.512324,-0.52548134,-0.52548134,2.3951132,2.4259,1.5748308,0.12825291,0.2657948,-0.32707766,1,0.9122638808366337
38,-0.8489416,-0.38570926,0.024615882,0.73897624,0.9631263,-1.1987896,0.512324,-0.52548134,-0.52548134,3.5034614,2.4259,0.14944181,-0.3071121,-0.20193073,-0.32707766,1,0.9497112350833442
39,-0.8489416,-0.38570926,0.024615882,-1.3295113,-0.6413419,-1.1987896,0.512324,0.08740303,0.08740303,3.5034614,2.4259,0.14944181,-0.3071121,-0.20193073,-0.32707766,1,0.9193574988794913
40,-0.8489416,-0.38570926,0.024615882,-0.81238943,0.9631263,-1.1987896,1.8314286,1.0067296,1.0067296,3.5034614,2.4259,0.14944181,-0.3071121,-0.20193073,-0.32707766,1,0.9999540859497015
41,-0.7879495,-0.38570926,0.024615882,1.4038471,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.407619,3.5034614,2.4259,0.6451069,1.1614784,-0.2208926,-0.32707766,1,0.9994488371046443
42,-0.7879495,-0.38570926,0.024615882,1.4038471,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.407619,3.5034614,2.4259,2.7981908,1.1614784,3.0658276,-0.32707766,1,0.9999466896134642
43,0.20916922,-0.38570926,0.024615882,-1.0709504,-0.6413419,-0.7892699,0.512324,0.1709782,0.17097814,0.5478661,2.4259,1.6493565,-0.28565046,-0.1892895,-0.32707766,1,0.8240127372277086
44,0.20916922,0.09697163,0.024615882,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,-0.4870455,-0.28565046,-0.2588163,2.6749535,0,0.005926567313623203
45,0.20916922,0.09697163,0.024615882,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,-0.4870455,-0.28565046,-0.2588163,2.6749535,0,0.005926567313623203
46,0.20916922,1.9070251,0.024615882,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,-0.4870455,-0.28565046,-0.2588163,-0.32707766,0,0.000953972169152556
47,0.20916922,-0.38570926,0.024615882,-1.2556367,-0.6413419,-0.7892699,-0.80678064,-0.8319236,-0.8319236,0.5478661,-0.6877364,-0.4870455,-0.28565046,-0.2588163,-0.32707766,0,1.3440150370104074e-05
48,0.20916922,0.94166327,0.024615882,0.22185442,-2.24581,-0.7892699,-0.80678064,-0.35227492,-0.3522749,0.5478661,0.09067267,1.2579869,-0.28565046,-0.05023596,-0.32707766,0,0.00017509473430802158
49,0.20916922,-0.26503903,0.024615882,-0.73851484,0.9631263,-0.7892699,1.8314286,2.2937868,2.2937868,0.5478661,0.09067267,1.2579869,-0.28565046,-0.05023596,-0.32707766,1,0.9994073532579439
50,0.20916922,-0.32537416,0.024615882,1.4038471,-0.6413419,-0.7892699,-0.80678064,-0.407619,-0.407619,0.5478661,0.09067267,1.2579869,-0.28565046,-0.05023596,-0.32707766,0,0.0009280194108770845
51,0.20916922,-0.084033705,0.024615882,0.59122705,0.9631263,-0.7892699,-0.80678064,-0.109595545,-0.109595545,0.5478661,0.09067267,1.2579869,-0.28565046,-0.05023596,-0.32707766,0,0.0014915728418878093
52,0.20916922,-0.38570926,0.024615882,1.1822237,-0.6413419,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,1.2579869,-0.28565046,-0.05023596,-0.32707766,0,0.0109068083568193
53,0.20916922,-0.38570926,0.024615882,1.1822237,-0.6413419,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,1.2579869,-0.28565046,-0.05023596,-0.32707766,0,0.0109068083568193
54,0.20916922,-0.084033705,0.024615882,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,1.2579869,-0.28565046,-0.05023596,-0.32707766,0,0.01529496505828348
55,0.20916922,-0.32537416,0.9341414,-1.1817622,-0.6413419,-0.7892699,1.8314286,-0.3722603,-0.37226027,0.5478661,0.09067267,1.2579869,-0.28565046,-0.05023596,-0.32707766,1,0.6897946401421031
56,0.20916922,0.3383121,0.024615882,1.1822237,0.9631263,-0.7892699,1.8314286,0.9045822,0.9045822,0.5478661,2.4259,1.8689076,-0.28565046,0.1330619,-0.32707766,1,0.9999358334673244
57,0.20916922,-0.38570926,0.024615882,-1.3295113,-0.6413419,-0.7892699,1.8314286,1.9260561,1.9260561,0.5478661,2.4259,1.8689076,-0.28565046,0.1330619,-0.32707766,1,0.9999558761347783
58,0.56621313,-0.38570926,0.024615882,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,0.09067267,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00015473330314658552
59,0.56621313,-0.32537416,0.024615882,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,0.09067267,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00015042166155709237
60,0.56621313,-0.32537416,0.024615882,1.514659,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.09067267,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.0022556022703462686
61,0.56621313,-0.38570926,0.024615882,0.29572892,0.9631263,1.4972138,0.512324,-0.6787025,-0.67870253,-0.44333947,0.09067267,-0.4870455,-0.37762898,-0.2588163,2.6749535,1,0.16641664535486916
62,0.56621313,-0.20470393,0.024615882,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00011066601135138847
63,0.56621313,-0.20470393,0.024615882,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00011066601135138847
64,0.56621313,-0.20470393,0.024615882,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00011066601135138847
65,0.56621313,0.21764186,0.024615882,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00010806159827165847
66,0.56621313,0.21764186,0.024615882,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00010806159827165847
67,0.56621313,0.21764186,0.024615882,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00010806159827165847
68,0.56621313,0.21764186,0.024615882,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00010806159827165847
69,0.56621313,0.21764186,0.024615882,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00010806159827165847
70,0.56621313,-0.32537416,0.024615882,-1.292574,0.9631263,1.4972138,1.8314286,-0.09646228,-0.09646234,-0.44333947,-0.16879705,-0.4870455,-0.37762898,-0.2588163,-0.32707766,1,0.8922010973339313
71,0.56621313,-0.14436881,0.024615882,-1.0709504,-0.6413419,1.4972138,1.8314286,2.5110824,2.5110822,-0.44333947,2.4259,-0.4870455,-0.37762898,-0.2588163,2.6749535,1,0.9999941145556593
72,0.56621313,-0.38570926,-0.8849096,-0.44301668,0.9631263,1.4972138,-0.1472283,-0.43792647,-0.4379264,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.0035382410132409657
73,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,0.043866291516145524
74,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,0.043866291516145524
75,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,0.043866291516145524
76,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,0.043866291516145524
77,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,0.043866291516145524
78,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,0.043866291516145524
79,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,0.043866291516145524
80,0.56621313,-0.38570926,0.024615882,-0.77545214,-2.24581,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,3.992567966741006e-05
81,0.56621313,-0.20470393,0.024615882,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,5.950812116399976e-05
82,0.56621313,-0.20470393,0.024615882,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,5.950812116399976e-05
83,0.56621313,-0.20470393,0.9341414,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.31410524,-0.37762898,-0.23353381,-0.32707766,0,3.0232351228226968e-05
84,0.56621313,-0.14436881,0.024615882,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00010758217143066761
85,0.56621313,-0.14436881,0.024615882,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.00010758217143066761
86,0.56621313,0.277977,0.024615882,1.1822237,0.9631263,1.4972138,-0.80678064,0.9045822,0.9045822,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.004030499431765638
87,0.56621313,-0.023698593,0.024615882,-0.036706623,0.9631263,1.4972138,-0.80678064,-0.6433438,-0.6433438,-0.44333947,-0.6877364,2.5344374,-0.37762898,-0.1892895,2.6749535,0,0.0006733015344298664
88,0.56621313,-0.14436881,-0.8849096,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,2.6749535,0,0.0006744310575199383
89,0.56621313,-0.023698593,-0.8849096,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,2.6749535,0,0.0006373868217738056
90,0.56621313,0.09697163,-0.8849096,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,2.6749535,0,0.0006023760740979613
91,0.56621313,0.09697163,-0.8849096,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,2.6749535,0,0.0006023760740979613
92,0.56621313,-0.20470393,0.024615882,-1.3295113,0.9631263,1.4972138,1.8314286,2.8453827,2.8453827,-0.44333947,0.35014236,-0.4870455,-0.37762898,-0.2588163,2.6749535,1,0.9999354935514337
93,0.56621313,-0.26503903,0.024615882,1.514659,-0.6413419,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.35014236,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.0020702711802998474
94,0.56621313,-0.26503903,0.024615882,1.514659,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.35014236,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.003354488458452535
95,0.56621313,-0.20470393,0.024615882,0.22185442,-2.24581,1.4972138,1.8314286,-0.35227492,-0.3522749,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,1,0.9082369029479932
96,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,0,0.0015513694272922414
97,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,0,0.0015513694272922414
98,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,1.8314286,-0.407619,-0.407619,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,1,0.969290895725141
99,0.56621313,-0.32537416,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,0,0.001508199241325265
100,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,0,0.0015513694272922414
101,0.56621313,-0.20470393,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,0,0.0014254242326523616
102,0.56621313,-0.38570926,0.024615882,0.48041534,-0.6413419,1.4972138,1.8314286,-0.41562474,-0.4156247,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,1,0.9473320491635048
103,0.56621313,-0.32537416,0.024615882,0.48041534,-0.6413419,1.4972138,-0.80678064,-0.41562474,-0.4156247,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,0,0.0008600216335047312
104,0.56621313,-0.38570926,0.024615882,0.48041534,-0.6413419,1.4972138,-0.80678064,-0.41562474,-0.4156247,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,0,0.0008846550404168817
105,0.56621313,-0.38570926,0.024615882,0.73897624,0.9631263,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,2.6749535,0,0.3396023411755552
106,0.56621313,-0.38570926,-0.8849096,-0.44301668,0.9631263,1.4972138,-0.1472283,-0.43792647,-0.4379264,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,0,0.01836157862470335
107,0.56621313,-0.38570926,-0.8849096,-0.44301668,0.9631263,1.4972138,-0.1472283,-0.43792647,-0.4379264,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,0,0.01836157862470335
108,0.56621313,0.39864722,0.024615882,-0.81238943,0.9631263,1.4972138,-0.80678064,-0.6276288,-0.6276288,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,-0.32707766,0,0.0003050835555522007
109,0.56621313,-0.20470393,0.024615882,-1.0709504,-0.6413419,1.4972138,1.8314286,2.5110824,2.5110822,-0.44333947,0.09067267,0.7441967,-0.37762898,-0.15768641,2.6749535,1,0.999819195909309
110,0.56621313,-0.20470393,0.024615882,-1.4403232,-2.24581,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,1.3479353645646978e-05
111,0.56621313,0.277977,0.024615882,0.5173526,0.9631263,1.4972138,-0.80678064,2.5048914,2.5048914,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.059494699821067906
112,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.0002948694171496723
113,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,-0.6877364,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.0002948694171496723
114,0.56621313,-0.20470393,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,-0.46533382,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.0003903324453637125
115,0.56621313,-0.023698593,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,-0.46533382,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.0003586101383692248
116,0.56621313,-0.38570926,0.024615882,0.73897624,-0.6413419,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.03140605228345016
117,0.56621313,-0.38570926,0.024615882,0.73897624,-0.6413419,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.03140605228345016
118,0.56621313,-0.38570926,0.024615882,0.73897624,-0.6413419,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.03140605228345016
119,0.56621313,-0.38570926,0.024615882,0.73897624,-0.6413419,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.03140605228345016
120,0.56621313,-0.38570926,0.024615882,0.73897624,0.9631263,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.4870455,-0.37762898,-0.2588163,2.6749535,0,0.12332331215327867
121,0.56621313,-0.38570926,0.024615882,0.73897624,0.9631263,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.4870455,-0.37762898,-0.2588163,2.6749535,0,0.12332331215327867
122,0.56621313,-0.38570926,0.024615882,-1.4033859,-0.6413419,1.4972138,0.512324,1.0067296,1.0067296,-0.44333947,-0.46533382,-0.4870455,-0.37762898,-0.2588163,-0.32707766,0,0.15605051172062973
