,F64,F69,F102,F103,F108,F94,F109,F22,F111,F116,F117,F110,F114,F115,F61,F40,F45,F131,F38,F1,category,1
38,-0.8489416,-0.38570926,-0.87447935,-0.78623563,0.024615882,-1.1987895,0.73897624,0.9631263,-1.1987896,0.512324,-0.52548134,-0.52548134,3.5034614,2.4259,-0.61379904,0.14944181,-0.3071121,-0.7775299,-0.20193073,-0.32707766,1,0.947544809443295
39,-0.8489416,-0.38570926,-0.87447935,-0.78623563,0.024615882,-1.1987895,-1.3295113,-0.6413419,-1.1987896,0.512324,0.08740303,0.08740303,3.5034614,2.4259,-0.61379904,0.14944181,-0.3071121,-0.7775299,-0.20193073,-0.32707766,1,0.9209730913734444
40,-0.8489416,-0.38570926,-0.87447935,-0.78623563,0.024615882,-1.1987895,-0.81238943,0.9631263,-1.1987896,1.8314286,1.0067296,1.0067296,3.5034614,2.4259,-0.61379904,0.14944181,-0.3071121,-0.7775299,-0.20193073,-0.32707766,1,0.9999597763037289
41,-0.7879495,-0.38570926,-0.7047832,-0.5962594,0.024615882,-1.2329161,1.4038471,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.407619,3.5034614,2.4259,-0.61379904,0.6451069,1.1614784,-0.19174884,-0.2208926,-0.32707766,1,0.999355728312748
42,-0.7879495,-0.38570926,-0.34653562,-0.42245138,0.024615882,-1.2329161,1.4038471,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.407619,3.5034614,2.4259,-0.59693563,2.7981908,1.1614784,2.3527832,3.0658276,-0.32707766,1,0.9999472748278719
43,0.20916922,-0.38570926,-0.26386312,0.58401823,0.024615882,-0.78927,-1.0709504,-0.6413419,-0.7892699,0.512324,0.1709782,0.17097814,0.5478661,2.4259,-0.36084825,1.6493565,-0.28565046,0.82006806,-0.1892895,-0.32707766,1,0.8333454040906272
44,0.20916922,0.09697163,0.35545543,0.24044427,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,2.8769212,-0.4870455,-0.28565046,1.1132106,-0.2588163,2.6749535,0,0.0007030174988149512
45,0.20916922,0.09697163,0.35545543,0.24044427,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,-0.6475258,-0.4870455,-0.28565046,1.1132106,-0.2588163,2.6749535,0,0.0028703340601221538
46,0.20916922,1.9070251,0.35545543,0.24044427,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,2.8769212,-0.4870455,-0.28565046,1.1132106,-0.2588163,-0.32707766,0,0.0001367525209195462
47,0.20916922,-0.38570926,-0.7511958,-0.733689,0.024615882,-0.78927,-1.2556367,-0.6413419,-0.7892699,-0.80678064,-0.8319236,-0.8319236,0.5478661,-0.6877364,-0.5463455,-0.4870455,-0.28565046,-1.084814,-0.2588163,-0.32707766,0,1.3252511234387283e-05
48,0.20916922,0.94166327,1.7579871,2.7869337,0.024615882,-0.78927,0.22185442,-2.24581,-0.7892699,-0.80678064,-0.35227492,-0.3522749,0.5478661,0.09067267,0.54977435,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.0001876116707629104
49,0.20916922,-0.26503903,1.7579871,2.7869337,0.024615882,-0.78927,-0.73851484,0.9631263,-0.7892699,1.8314286,2.2937868,2.2937868,0.5478661,0.09067267,-0.39457503,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,1,0.9996999833263117
50,0.20916922,-0.32537416,1.7579871,2.7869337,0.024615882,-0.78927,1.4038471,-0.6413419,-0.7892699,-0.80678064,-0.407619,-0.407619,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.000336687088267421
51,0.20916922,-0.084033705,1.7579871,2.7869337,0.024615882,-0.78927,0.59122705,0.9631263,-0.7892699,-0.80678064,-0.109595545,-0.109595545,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.000604063635355725
52,0.20916922,-0.38570926,1.7579871,2.7869337,0.024615882,-0.78927,1.1822237,-0.6413419,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.0039331638357451865
53,0.20916922,-0.38570926,1.7579871,2.7869337,0.024615882,-0.78927,1.1822237,-0.6413419,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.0039331638357451865
54,0.20916922,-0.084033705,1.7579871,2.7869337,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,0.667818,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,0,0.014709699183458323
55,0.20916922,-0.32537416,1.7579871,2.7869337,0.9341414,-0.78927,-1.1817622,-0.6413419,-0.7892699,1.8314286,-0.3722603,-0.37226027,0.5478661,0.09067267,2.961238,1.2579869,-0.28565046,0.4971925,-0.05023596,-0.32707766,1,0.5446069043916311
56,0.20916922,0.3383121,0.42217356,1.3803015,0.024615882,-0.78927,1.1822237,0.9631263,-0.7892699,1.8314286,0.9045822,0.9045822,0.5478661,2.4259,0.11132641,1.8689076,-0.28565046,0.32541648,0.1330619,-0.32707766,1,0.9999537600363759
57,0.20916922,-0.38570926,0.42217356,1.3803015,0.024615882,-0.78927,-1.3295113,-0.6413419,-0.7892699,1.8314286,1.9260561,1.9260561,0.5478661,2.4259,1.1737195,1.8689076,-0.28565046,0.32541648,0.1330619,-0.32707766,1,0.9999528583106786
58,0.56621313,-0.38570926,0.03201739,-0.51541847,0.024615882,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,-0.32707766,0,0.0001492697680807699
59,0.56621313,-0.32537416,0.03201739,-0.51541847,0.024615882,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,-0.32707766,0,0.0001457828306323238
60,0.56621313,-0.32537416,0.03201739,-0.51541847,0.024615882,1.497214,1.514659,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,-0.32707766,0,0.0018368744820372149
61,0.56621313,-0.38570926,0.03201739,-0.51541847,0.024615882,1.497214,0.29572892,0.9631263,1.4972138,0.512324,-0.6787025,-0.67870253,-0.44333947,0.09067267,-0.02358064,-0.4870455,-0.37762898,-0.6113346,-0.2588163,2.6749535,1,0.15592847599311388
62,0.56621313,-0.20470393,0.04942213,0.050468083,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.37762898,-0.12149758,-0.2588163,-0.32707766,0,0.00011196337801976839
63,0.56621313,-0.20470393,0.04942213,0.050468083,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.37762898,-0.12149758,-0.2588163,-0.32707766,0,0.00011196337801976839
64,0.56621313,-0.20470393,0.04942213,0.050468083,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.1956433,-0.4870455,-0.37762898,-0.12149758,-0.2588163,-0.32707766,0,0.00011196337801976839
65,0.56621313,0.21764186,-0.68302727,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,0,0.00014407956422763396
66,0.56621313,0.21764186,-0.68302727,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,0,0.00014407956422763396
67,0.56621313,0.21764186,-0.68302727,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,0,0.00014407956422763396
68,0.56621313,0.21764186,-0.68302727,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.4957553,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,0,0.00014407956422763396
69,0.56621313,0.21764186,-0.68302727,-0.51541847,0.024615882,1.497214,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.5126187,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,0,0.00014505401773272402
70,0.56621313,-0.32537416,-0.68302727,-0.51541847,0.024615882,1.497214,-1.292574,0.9631263,1.4972138,1.8314286,-0.09646228,-0.09646234,-0.44333947,-0.16879705,-0.24280462,-0.4870455,-0.37762898,-0.075313546,-0.2588163,-0.32707766,1,0.9242402999974955
71,0.56621313,-0.14436881,-0.27981746,0.31320113,0.024615882,1.497214,-1.0709504,-0.6413419,1.4972138,1.8314286,2.5110824,2.5110822,-0.44333947,2.4259,-0.07417078,-0.4870455,-0.37762898,-0.6246217,-0.2588163,2.6749535,1,0.9999964637814567
72,0.56621313,-0.38570926,-0.9005864,-0.8670766,-0.8849096,1.497214,-0.44301668,0.9631263,1.4972138,-0.1472283,-0.43792647,-0.4379264,-0.44333947,-0.6877364,-0.66438913,-0.4870455,-0.37762898,-1.5297359,-0.2588163,-0.32707766,0,0.007039554432045772
73,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.04350946371957549
74,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.6509546,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.0316570386716891
75,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.4317307,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.034456737564978815
76,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.29682362,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.03629677943825379
77,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.54977435,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.03292076441207749
78,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.04350946371957549
79,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,0.6509546,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,0.0316570386716891
80,0.56621313,-0.38570926,-0.5365374,-0.60434353,0.024615882,1.497214,-0.77545214,-2.24581,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.14505316,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,3.375515719598813e-05
81,0.56621313,-0.20470393,-0.5365374,-0.60434353,0.024615882,1.497214,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,-0.17535108,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,6.079898706159867e-05
82,0.56621313,-0.20470393,-0.5365374,-0.60434353,0.024615882,1.497214,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.38114053,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,4.8672579483476596e-05
83,0.56621313,-0.20470393,-0.5365374,-0.60434353,0.9341414,1.497214,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,0.38114053,0.31410524,-0.37762898,0.21836515,-0.23353381,-0.32707766,0,2.5299389608734865e-05
84,0.56621313,-0.14436881,-0.25661117,-0.72156286,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.38114053,-0.4870455,-0.37762898,1.1732236,-0.2588163,-0.32707766,0,5.2157617316853724e-05
85,0.56621313,-0.14436881,-0.25661117,-0.72156286,0.024615882,1.497214,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,0.38114053,-0.4870455,-0.37762898,1.1732236,-0.2588163,-0.32707766,0,5.2157617316853724e-05
86,0.56621313,0.277977,-0.25661117,-0.72156286,0.024615882,1.497214,1.1822237,0.9631263,1.4972138,-0.80678064,0.9045822,0.9045822,-0.44333947,-0.6877364,0.16191655,-0.4870455,-0.37762898,1.1732236,-0.2588163,-0.32707766,0,0.001925300401040353
87,0.56621313,-0.023698593,0.17415608,0.8427092,0.024615882,1.497214,-0.036706623,0.9631263,1.4972138,-0.80678064,-0.6433438,-0.6433438,-0.44333947,-0.6877364,-0.1584877,2.5344374,-0.37762898,0.38188925,-0.1892895,2.6749535,0,0.0013295193440412494
88,0.56621313,-0.14436881,-0.060807873,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,2.6749535,0,0.00029266432170853914
89,0.56621313,-0.023698593,-0.060807873,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,2.6749535,0,0.0002791525886769631
90,0.56621313,0.09697163,-0.060807873,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,2.6749535,0,0.00026626449910630956
91,0.56621313,0.09697163,-0.060807873,-0.43457752,-0.8849096,1.497214,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,0.31368703,-0.4870455,-0.37762898,1.6836698,-0.2588163,2.6749535,0,0.00026626449910630956
92,0.56621313,-0.20470393,0.30179083,-0.018246718,0.024615882,1.497214,-1.3295113,0.9631263,1.4972138,1.8314286,2.8453827,2.8453827,-0.44333947,0.35014236,-0.17535108,-0.4870455,-0.37762898,-0.09054939,-0.2588163,2.6749535,1,0.9999429816693097
93,0.56621313,-0.26503903,0.30179083,-0.018246718,0.024615882,1.497214,1.514659,-0.6413419,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.35014236,0.027009506,-0.4870455,-0.37762898,-0.09054939,-0.2588163,-0.32707766,0,0.0015476458059492633
94,0.56621313,-0.26503903,0.30179083,-0.018246718,0.024615882,1.497214,1.514659,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.35014236,0.027009506,-0.4870455,-0.37762898,-0.09054939,-0.2588163,-0.32707766,0,0.002629913218672158
