,F64,F69,F108,F109,F22,F111,F116,F117,F110,F114,F115,F45,F38,F1,category,1
10,-0.40897584,0.820993,0.024615882,1.514659,-0.6413419,-1.062283,-0.80678064,-0.28713745,-0.28713742,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,6.0688042581409345e-05
11,-0.40897584,-0.14436881,-0.8849096,0.22185442,-2.24581,-1.062283,-0.80678064,-0.35227492,-0.3522749,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,5.0394113881340656e-05
12,-0.40897584,-0.38570926,-0.8849096,-0.44301668,0.9631263,-1.062283,-0.1472283,-0.43792647,-0.4379264,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.001015505302865396
13,-0.40897584,-0.084033705,0.024615882,1.514659,0.9631263,-1.062283,-0.80678064,-0.28713745,-0.28713742,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.0001557590444233963
14,-0.66116804,-0.32537416,0.024615882,1.514659,-0.6413419,-1.062283,-0.80678064,-0.28713745,-0.28713742,2.2367778,-0.6877364,-0.37149706,-0.2588163,-0.32707766,0,0.0005904398831790161
15,-0.66116804,0.036636516,0.024615882,1.514659,0.9631263,-1.062283,-0.80678064,-0.28713745,-0.28713742,2.2367778,-0.6877364,-0.37149706,-0.2588163,-0.32707766,0,0.0008056618821001746
16,-0.66116804,-0.20470393,0.024615882,1.1822237,0.9631263,-1.062283,1.8314286,0.9045822,0.9045822,2.2367778,2.4259,-0.37149706,-0.2588163,-0.32707766,1,0.9999639168576159
17,-0.66116804,0.45898232,0.024615882,-0.73851484,0.9631263,-1.062283,1.8314286,2.2937868,2.2937868,2.2367778,2.4259,-0.37149706,-0.23353381,-0.32707766,1,0.9999905594437135
18,-0.66116804,0.45898232,0.024615882,-0.73851484,0.9631263,-1.062283,1.8314286,2.2937868,2.2937868,2.2367778,2.4259,-0.37149706,-0.23353381,-0.32707766,1,0.9999905594437135
19,-0.66116804,0.45898232,0.024615882,0.5173526,-0.6413419,-1.062283,1.8314286,2.5048914,2.5048914,2.2367778,2.4259,-0.37149706,-0.23353381,-0.32707766,1,0.9999951481038941
20,-0.66116804,0.45898232,0.024615882,0.5173526,-0.6413419,-1.062283,1.8314286,2.5048914,2.5048914,2.2367778,2.4259,-0.37149706,-0.23353381,-0.32707766,1,0.9999951481038941
21,-0.10058861,0.3383121,0.024615882,1.1822237,0.9631263,-0.72101665,-0.80678064,0.9045822,0.9045822,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.0010555686393564918
22,-0.10058861,-0.38570926,0.024615882,1.1822237,-0.6413419,-0.72101665,-0.80678064,0.9045822,0.9045822,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.0009265082275312071
23,-0.10058861,-0.14436881,0.024615882,1.1822237,-0.6413419,-0.72101665,-0.80678064,0.9045822,0.9045822,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.0008215676346584611
24,-0.10058861,-0.26503903,0.024615882,-1.4033859,-0.6413419,-0.72101665,-0.80678064,-0.8319236,-0.8319236,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,5.958206345873555e-06
25,-0.10058861,-0.084033705,0.024615882,-1.0340132,0.9631263,-0.72101665,-0.80678064,0.7002874,0.7002874,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.00023695311955777157
26,-0.10058861,-0.38570926,0.024615882,0.73897624,-0.6413419,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.005588496923626003
27,-0.10058861,-0.38570926,0.024615882,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.009103433574570887
28,-0.10058861,-0.38570926,0.024615882,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,0.042406283,-0.2588163,2.6749535,0,0.025298511775321008
29,-0.10058861,-0.38570926,0.024615882,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.009103433574570887
30,-0.10058861,-0.38570926,0.024615882,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.009103433574570887
31,-0.10058861,-0.38570926,0.024615882,0.73897624,0.9631263,-0.72101665,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.009103433574570887
32,-0.10058861,-0.38570926,-0.8849096,-0.44301668,0.9631263,-0.72101665,-0.1472283,-0.43792647,-0.4379264,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.0009514668916431867
33,-0.10058861,-0.38570926,-0.8849096,-0.44301668,0.9631263,-0.72101665,-0.1472283,-0.43792647,-0.4379264,-0.9299314,-0.6877364,0.042406283,-0.2588163,-0.32707766,0,0.0009514668916431867
34,-0.10058861,-0.38570926,0.024615882,0.29572892,0.9631263,-0.72101665,0.512324,-0.6787025,-0.67870253,-0.9299314,-0.6877364,0.042406283,0.6071081,-0.32707766,0,0.008805556576551132
35,-0.76670504,-0.38570926,0.024615882,0.59122705,0.9631263,-1.1646628,1.8314286,-0.109595545,-0.109595545,2.3951132,2.4259,0.12825291,0.24683298,-0.32707766,1,0.9997097325982782
36,-0.76670504,-0.38570926,0.024615882,0.59122705,0.9631263,-1.1646628,1.8314286,-0.109595545,-0.109595545,2.3951132,2.4259,0.12825291,0.24683298,-0.32707766,1,0.9997097325982782
37,-0.76670504,-0.38570926,0.024615882,0.73897624,-0.6413419,-1.1646628,0.512324,-0.52548134,-0.52548134,2.3951132,2.4259,0.12825291,0.2657948,-0.32707766,1,0.8803992537730766
38,-0.8489416,-0.38570926,0.024615882,0.73897624,0.9631263,-1.1987896,0.512324,-0.52548134,-0.52548134,3.5034614,2.4259,-0.3071121,-0.20193073,-0.32707766,1,0.9491034917335087
39,-0.8489416,-0.38570926,0.024615882,-1.3295113,-0.6413419,-1.1987896,0.512324,0.08740303,0.08740303,3.5034614,2.4259,-0.3071121,-0.20193073,-0.32707766,1,0.9206001702581277
40,-0.8489416,-0.38570926,0.024615882,-0.81238943,0.9631263,-1.1987896,1.8314286,1.0067296,1.0067296,3.5034614,2.4259,-0.3071121,-0.20193073,-0.32707766,1,0.9999549073503802
41,-0.7879495,-0.38570926,0.024615882,1.4038471,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.407619,3.5034614,2.4259,1.1614784,-0.2208926,-0.32707766,1,0.9994009329574258
42,-0.7879495,-0.38570926,0.024615882,1.4038471,-0.6413419,-1.2329162,1.8314286,-0.407619,-0.407619,3.5034614,2.4259,1.1614784,3.0658276,-0.32707766,1,0.9999205331015654
43,0.20916922,-0.38570926,0.024615882,-1.0709504,-0.6413419,-0.7892699,0.512324,0.1709782,0.17097814,0.5478661,2.4259,-0.28565046,-0.1892895,-0.32707766,1,0.7502676745654904
44,0.20916922,0.09697163,0.024615882,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,-0.28565046,-0.2588163,2.6749535,0,0.006781513277056031
45,0.20916922,0.09697163,0.024615882,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,-0.28565046,-0.2588163,2.6749535,0,0.006781513277056031
46,0.20916922,1.9070251,0.024615882,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,-0.6877364,-0.28565046,-0.2588163,-0.32707766,0,0.000979316409283304
47,0.20916922,-0.38570926,0.024615882,-1.2556367,-0.6413419,-0.7892699,-0.80678064,-0.8319236,-0.8319236,0.5478661,-0.6877364,-0.28565046,-0.2588163,-0.32707766,0,1.3989921006406346e-05
48,0.20916922,0.94166327,0.024615882,0.22185442,-2.24581,-0.7892699,-0.80678064,-0.35227492,-0.3522749,0.5478661,0.09067267,-0.28565046,-0.05023596,-0.32707766,0,0.00011405123875341101
49,0.20916922,-0.26503903,0.024615882,-0.73851484,0.9631263,-0.7892699,1.8314286,2.2937868,2.2937868,0.5478661,0.09067267,-0.28565046,-0.05023596,-0.32707766,1,0.999162294688872
50,0.20916922,-0.32537416,0.024615882,1.4038471,-0.6413419,-0.7892699,-0.80678064,-0.407619,-0.407619,0.5478661,0.09067267,-0.28565046,-0.05023596,-0.32707766,0,0.0006264123601474528
51,0.20916922,-0.084033705,0.024615882,0.59122705,0.9631263,-0.7892699,-0.80678064,-0.109595545,-0.109595545,0.5478661,0.09067267,-0.28565046,-0.05023596,-0.32707766,0,0.0010242660759320343
52,0.20916922,-0.38570926,0.024615882,1.1822237,-0.6413419,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,-0.28565046,-0.05023596,-0.32707766,0,0.007777530262588227
53,0.20916922,-0.38570926,0.024615882,1.1822237,-0.6413419,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,-0.28565046,-0.05023596,-0.32707766,0,0.007777530262588227
54,0.20916922,-0.084033705,0.024615882,1.1822237,0.9631263,-0.7892699,-0.80678064,0.9045822,0.9045822,0.5478661,0.09067267,-0.28565046,-0.05023596,-0.32707766,0,0.010904467284775461
55,0.20916922,-0.32537416,0.9341414,-1.1817622,-0.6413419,-0.7892699,1.8314286,-0.3722603,-0.37226027,0.5478661,0.09067267,-0.28565046,-0.05023596,-0.32707766,1,0.578708723390623
56,0.20916922,0.3383121,0.024615882,1.1822237,0.9631263,-0.7892699,1.8314286,0.9045822,0.9045822,0.5478661,2.4259,-0.28565046,0.1330619,-0.32707766,1,0.9998924530779182
57,0.20916922,-0.38570926,0.024615882,-1.3295113,-0.6413419,-0.7892699,1.8314286,1.9260561,1.9260561,0.5478661,2.4259,-0.28565046,0.1330619,-0.32707766,1,0.9999310121194103
58,0.56621313,-0.38570926,0.024615882,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,0.09067267,-0.37762898,-0.2588163,-0.32707766,0,0.00017148072844589982
59,0.56621313,-0.32537416,0.024615882,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,0.09067267,-0.37762898,-0.2588163,-0.32707766,0,0.00016640050329390667
60,0.56621313,-0.32537416,0.024615882,1.514659,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.09067267,-0.37762898,-0.2588163,-0.32707766,0,0.0024970625362127816
61,0.56621313,-0.38570926,0.024615882,0.29572892,0.9631263,1.4972138,0.512324,-0.6787025,-0.67870253,-0.44333947,0.09067267,-0.37762898,-0.2588163,2.6749535,1,0.1830974494419034
62,0.56621313,-0.20470393,0.024615882,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.00012071199350840305
63,0.56621313,-0.20470393,0.024615882,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.00012071199350840305
64,0.56621313,-0.20470393,0.024615882,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.00012071199350840305
65,0.56621313,0.21764186,0.024615882,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.37762898,-0.2588163,-0.32707766,0,0.00011632705347456822
66,0.56621313,0.21764186,0.024615882,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.37762898,-0.2588163,-0.32707766,0,0.00011632705347456822
67,0.56621313,0.21764186,0.024615882,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.37762898,-0.2588163,-0.32707766,0,0.00011632705347456822
68,0.56621313,0.21764186,0.024615882,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.37762898,-0.2588163,-0.32707766,0,0.00011632705347456822
69,0.56621313,0.21764186,0.024615882,-0.6646403,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.16879705,-0.37762898,-0.2588163,-0.32707766,0,0.00011632705347456822
70,0.56621313,-0.32537416,0.024615882,-1.292574,0.9631263,1.4972138,1.8314286,-0.09646228,-0.09646234,-0.44333947,-0.16879705,-0.37762898,-0.2588163,-0.32707766,1,0.8967171240887668
71,0.56621313,-0.14436881,0.024615882,-1.0709504,-0.6413419,1.4972138,1.8314286,2.5110824,2.5110822,-0.44333947,2.4259,-0.37762898,-0.2588163,2.6749535,1,0.999995431575111
72,0.56621313,-0.38570926,-0.8849096,-0.44301668,0.9631263,1.4972138,-0.1472283,-0.43792647,-0.4379264,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.003934597749356353
73,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,0.03702193135984215
74,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,0.03702193135984215
75,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,0.03702193135984215
76,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,0.03702193135984215
77,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,0.03702193135984215
78,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,0.03702193135984215
79,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,0.03702193135984215
80,0.56621313,-0.38570926,0.024615882,-0.77545214,-2.24581,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,3.467933191560973e-05
81,0.56621313,-0.20470393,0.024615882,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,5.1799148350570655e-05
82,0.56621313,-0.20470393,0.024615882,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,5.1799148350570655e-05
83,0.56621313,-0.20470393,0.9341414,-0.77545214,-0.6413419,1.4972138,-0.80678064,-0.6383811,-0.6383811,-0.44333947,-0.6877364,-0.37762898,-0.23353381,-0.32707766,0,2.5441899356253697e-05
84,0.56621313,-0.14436881,0.024615882,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.00011713564719396159
85,0.56621313,-0.14436881,0.024615882,-0.73851484,0.9631263,1.4972138,-0.80678064,-0.464193,-0.464193,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.00011713564719396159
86,0.56621313,0.277977,0.024615882,1.1822237,0.9631263,1.4972138,-0.80678064,0.9045822,0.9045822,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.0044963105891037
87,0.56621313,-0.023698593,0.024615882,-0.036706623,0.9631263,1.4972138,-0.80678064,-0.6433438,-0.6433438,-0.44333947,-0.6877364,-0.37762898,-0.1892895,2.6749535,0,0.0003425277942851869
88,0.56621313,-0.14436881,-0.8849096,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,-0.37762898,-0.2588163,2.6749535,0,0.0008126037990673367
89,0.56621313,-0.023698593,-0.8849096,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,-0.37762898,-0.2588163,2.6749535,0,0.0007651977188243029
90,0.56621313,0.09697163,-0.8849096,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,-0.37762898,-0.2588163,2.6749535,0,0.0007205552420900914
91,0.56621313,0.09697163,-0.8849096,-1.2556367,0.9631263,1.4972138,-0.80678064,-0.21903916,-0.21903922,-0.44333947,-0.6877364,-0.37762898,-0.2588163,2.6749535,0,0.0007205552420900914
92,0.56621313,-0.20470393,0.024615882,-1.3295113,0.9631263,1.4972138,1.8314286,2.8453827,2.8453827,-0.44333947,0.35014236,-0.37762898,-0.2588163,2.6749535,1,0.9999483480579567
93,0.56621313,-0.26503903,0.024615882,1.514659,-0.6413419,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.35014236,-0.37762898,-0.2588163,-0.32707766,0,0.002286098302956914
94,0.56621313,-0.26503903,0.024615882,1.514659,0.9631263,1.4972138,-0.80678064,-0.28713745,-0.28713742,-0.44333947,0.35014236,-0.37762898,-0.2588163,-0.32707766,0,0.003731755595580821
95,0.56621313,-0.20470393,0.024615882,0.22185442,-2.24581,1.4972138,1.8314286,-0.35227492,-0.3522749,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,1,0.8794766483446945
96,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,0,0.0012352001068949886
97,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,0,0.0012352001068949886
98,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,1.8314286,-0.407619,-0.407619,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,1,0.9589065718113624
99,0.56621313,-0.32537416,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,0,0.001198644301458182
100,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,0,0.0012352001068949886
101,0.56621313,-0.20470393,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,0,0.001128742636324395
102,0.56621313,-0.38570926,0.024615882,0.48041534,-0.6413419,1.4972138,1.8314286,-0.41562474,-0.4156247,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,1,0.9304550153174087
103,0.56621313,-0.32537416,0.024615882,0.48041534,-0.6413419,1.4972138,-0.80678064,-0.41562474,-0.4156247,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,0,0.0006876035662381329
104,0.56621313,-0.38570926,0.024615882,0.48041534,-0.6413419,1.4972138,-0.80678064,-0.41562474,-0.4156247,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,0,0.000708584899460427
105,0.56621313,-0.38570926,0.024615882,0.73897624,0.9631263,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,0.09067267,-0.37762898,-0.15768641,2.6749535,0,0.2957907691152236
106,0.56621313,-0.38570926,-0.8849096,-0.44301668,0.9631263,1.4972138,-0.1472283,-0.43792647,-0.4379264,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,0,0.015178338879187505
107,0.56621313,-0.38570926,-0.8849096,-0.44301668,0.9631263,1.4972138,-0.1472283,-0.43792647,-0.4379264,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,0,0.015178338879187505
108,0.56621313,0.39864722,0.024615882,-0.81238943,0.9631263,1.4972138,-0.80678064,-0.6276288,-0.6276288,-0.44333947,0.09067267,-0.37762898,-0.15768641,-0.32707766,0,0.0002407260638282091
109,0.56621313,-0.20470393,0.024615882,-1.0709504,-0.6413419,1.4972138,1.8314286,2.5110824,2.5110822,-0.44333947,0.09067267,-0.37762898,-0.15768641,2.6749535,1,0.9997947055869196
110,0.56621313,-0.20470393,0.024615882,-1.4403232,-2.24581,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,1.4355610724582265e-05
111,0.56621313,0.277977,0.024615882,0.5173526,0.9631263,1.4972138,-0.80678064,2.5048914,2.5048914,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.0699991754395797
112,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.0003168708486017134
113,0.56621313,-0.38570926,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.0003168708486017134
114,0.56621313,-0.20470393,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,0.000419627841622223
115,0.56621313,-0.023698593,0.024615882,1.4038471,-0.6413419,1.4972138,-0.80678064,-0.407619,-0.407619,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,0.00038343463529184034
116,0.56621313,-0.38570926,0.024615882,0.73897624,-0.6413419,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,0.03268274545634909
117,0.56621313,-0.38570926,0.024615882,0.73897624,-0.6413419,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,0.03268274545634909
118,0.56621313,-0.38570926,0.024615882,0.73897624,-0.6413419,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,0.03268274545634909
119,0.56621313,-0.38570926,0.024615882,0.73897624,-0.6413419,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,0.03268274545634909
120,0.56621313,-0.38570926,0.024615882,0.73897624,0.9631263,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.37762898,-0.2588163,2.6749535,0,0.13498021238081856
121,0.56621313,-0.38570926,0.024615882,0.73897624,0.9631263,1.4972138,0.512324,-0.52548134,-0.52548134,-0.44333947,-0.46533382,-0.37762898,-0.2588163,2.6749535,0,0.13498021238081856
122,0.56621313,-0.38570926,0.024615882,-1.4033859,-0.6413419,1.4972138,0.512324,1.0067296,1.0067296,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,0.1715023267019354
123,0.56621313,-0.38570926,0.024615882,1.2560982,-0.6413419,1.4972138,0.512324,-0.43437696,-0.43437696,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,0.05201281408888861
124,0.56621313,-0.26503903,0.024615882,-1.0340132,0.9631263,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,7.267786577209584e-05
125,0.56621313,-0.20470393,0.024615882,0.59122705,0.9631263,1.4972138,0.512324,-0.109595545,-0.109595545,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,0.09615710183828324
126,0.56621313,-0.20470393,0.024615882,1.1822237,-0.6413419,1.4972138,0.512324,0.9045822,0.9045822,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,1,0.41168144725171313
127,0.56621313,0.7606579,0.024615882,-1.4033859,-0.6413419,1.4972138,-0.80678064,-0.8319236,-0.8319236,-0.44333947,-0.46533382,-0.37762898,-0.2588163,-0.32707766,0,2.1481288194496482e-05
128,-0.8852628,-0.32537416,0.024615882,1.1822237,0.9631263,-1.2670428,1.8314286,0.9045822,0.9045822,3.5034614,2.4259,-0.37762898,-0.2588163,-0.32707766,1,0.9999815953547383
129,-0.5158834,0.45898232,-0.8849096,-1.2556367,0.9631263,-0.8916498,-0.80678064,-0.8319236,-0.8319236,-0.56048197,-0.6877364,0.14664862,-0.23985444,-0.32707766,0,1.8838117040201e-05
130,-0.5158834,0.3383121,-0.8849096,-1.2556367,0.9631263,-0.8916498,-0.80678064,-0.8319236,-0.8319236,-0.56048197,-0.6877364,0.14664862,-0.23985444,-0.32707766,0,2.000611550024122e-05
