,F109,F116,F117,F110,F114,F115,F77,F46,F132,F83,F74,F84,F146,F4,category,1
22,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.6556208,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.00014399265702412967
23,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.6556208,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,2.6874556376363516e-05
24,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47630215,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,1.6314094324725846e-05
25,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.6556208,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,2.6874556376363516e-05
26,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.6040968,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,5.5334563173947095e-05
27,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.6040968,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,5.5334563173947095e-05
28,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.0287789,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.00011386423360093571
29,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.0287789,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.00011386423360093571
30,-0.5469199,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,0.7149429,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,3.683317,0,0.0005182367096181026
31,-0.5469199,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-1.6556208,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.00026384384700132036
32,-0.5469199,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-1.6556208,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,4.92481899502763e-05
33,-0.5469199,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-0.47630215,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,2.9896183916744223e-05
34,-0.5469199,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-1.6556208,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,4.92481899502763e-05
35,-0.5469199,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-1.0287789,1.0885307,-0.8185809,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.00020237054250115
36,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-1.6861385,-0.36086097,-0.86844957,-0.15233326,0.36645445,-0.3089514,-0.30867997,-0.4454895,0,9.406417082312019e-05
37,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.36086097,-0.86844957,-0.3789341,-0.123422734,-0.3089514,-0.30867997,3.683317,0,0.0002704963095666748
38,-0.9711296,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.68922496,-0.36086097,-0.86844957,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.005069281766890207
39,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.36086097,-0.86844957,-0.3789341,-0.123422734,-0.3089514,-0.30867997,1.6189138,0,5.049019278843495e-05
40,-0.9848138,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47595137,-0.36086097,-0.86844957,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,1.0249259115117471e-05
41,-0.9848138,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47595137,-0.36086097,-0.86844957,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,1.0249259115117471e-05
42,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.36086097,-0.86844957,-0.3789341,-0.123422734,-0.3089514,-0.30867997,1.6189138,0,3.1938270375770666e-05
43,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.36086097,-0.86844957,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.4454895,0,5.6409595406359685e-06
44,0.15097365,-0.4835828,-0.23134618,-0.23134615,-0.495448,-0.31939963,-0.67554456,-0.36086097,-0.86844957,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.4454895,0,2.8498789884951203e-05
45,0.15097365,-0.4835828,-0.23134618,-0.23134615,-0.495448,-0.31939963,-0.67554456,-0.36086097,-0.86844957,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.4454895,0,2.8498789884951203e-05
46,-1.0121821,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.36086097,-0.86844957,-0.33326927,-0.024702232,-0.3089514,-0.30867997,1.6189138,0,3.093154271368339e-05
47,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.36086097,-0.86844957,-0.33326927,-0.024702232,-0.3089514,-0.30867997,1.6189138,0,3.0231291030839526e-05
48,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.36086097,-0.86844957,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.4454895,0,9.626536271484965e-06
49,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.36086097,-0.86844957,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.4454895,0,9.626536271484965e-06
50,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-1.1119134,-0.36086097,-0.86844957,0.5490092,1.8835837,-0.3089514,-0.30867997,-0.4454895,0,3.172242088522137e-05
51,-0.46481472,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.1508499,-0.36086097,-0.86844957,0.525746,1.833292,-0.3089514,-0.30867997,-0.4454895,0,6.137223473094535e-06
52,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.36086097,-0.86844957,-0.3789341,-0.123422734,-0.3089514,-0.30867997,1.6189138,0,3.1938270375770666e-05
53,-1.0395505,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.73237073,0.31352332,-0.92032534,-0.5499616,-0.49409026,-0.263707,-0.26357004,-0.4454895,0,1.6831478688982403e-05
54,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.495448,-0.31939963,0.59427494,0.31352332,-0.92032534,-0.5499616,-0.49409026,-0.263707,-0.26357004,-0.4454895,0,0.011583866447985546
55,-0.88902456,0.49306235,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,0.31352332,-0.92032534,-0.27381888,0.103820674,-0.263707,-0.26357004,-0.4454895,0,0.00015893715059601333
56,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.17497432,-0.31939963,-0.31143606,-0.15867624,2.1394188,-0.29751286,0.05259778,-0.28990114,-0.2896863,-0.4454895,0,0.0038681361968087246
57,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,0.14668113,-0.15867624,2.1394188,-0.106237665,0.46610627,-0.28990114,-0.2896863,-0.4454895,0,3.5248431167778886e-06
58,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.30440566,0.03769657,-0.28990114,-0.2896863,-0.4454895,0,6.792494069181334e-06
59,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,4.54109340921144e-05
60,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,4.54109340921144e-05
61,-0.779551,1.4697074,-0.02496504,-0.024965132,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,0.006587174520205604
62,1.7383393,3.4229977,2.5467408,2.5467408,-0.17497432,6.4126368,-1.813822,-0.15867624,2.1394188,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,1,0.9999987333594277
63,-0.8479719,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.32939208,-0.016320303,-0.28990114,-0.2896863,-0.4454895,0,6.9465171087349825e-06
64,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,0.008146787871438726
65,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,0.008146787871438726
66,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,1.6154753019134005e-05
67,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,7.110753539727801e-05
68,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,3.683317,0,0.00038091749978460247
69,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,8.855120335363037e-06
70,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,8.458712934215508e-06
71,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,9.412711107631476e-06
72,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,5.0053210007209475e-05
73,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,9.341136248774779e-06
74,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,5.0053210007209475e-05
75,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,9.341136248774779e-06
76,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,5.0053210007209475e-05
77,-0.88902456,1.4697074,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,0.003975628770803965
78,-0.72481424,3.4229977,1.2795846,1.2795845,-0.17497432,1.3636094,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,1,0.9946695883151848
79,1.7383393,-0.4835828,2.5467408,2.5467408,-0.17497432,1.3636094,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,0.03520164197650185
80,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.17497432,1.3636094,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.3826432921156744e-05
81,-0.27323616,-0.4835828,0.1735076,0.1735077,-0.17497432,1.3636094,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,0.0008436668063384514
82,1.7383393,-0.4835828,2.5467408,2.5467408,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,0.006443481010670408
83,-1.0395505,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,3.716023387270967e-05
84,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.163812334376917e-05
85,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.163812334376917e-05
86,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,0.0002766448724114986
87,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,7.204715767987745e-06
88,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,7.204715767987745e-06
89,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,7.204715767987745e-06
90,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,7.204715767987745e-06
91,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,7.204715767987745e-06
92,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,7.204715767987745e-06
93,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,8.017285638527636e-06
94,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,8.017285638527636e-06
95,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.163812334376917e-05
96,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,4.166797753056402e-05
97,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,1.174299381317314e-05
98,-0.3416571,-0.4835828,-0.2642475,-0.26424757,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,1.3811420061608605e-05
99,-0.7932352,-0.4835828,-0.005736988,-0.0057369797,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,1.7192232522084815e-05
100,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,5.8298569321971196e-05
101,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.17497432,-0.31939963,-0.31775007,-0.15867624,2.1394188,-0.30440566,0.03769657,-0.28990114,-0.2896863,-0.4454895,0,0.003910611774005352
102,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.35093206,-0.06288658,-0.28990114,-0.2896863,-0.4454895,0,6.455413524118406e-06
103,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.35093206,-0.06288658,-0.28990114,-0.2896863,-0.4454895,0,6.455413524118406e-06
104,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.35093206,-0.06288658,-0.28990114,-0.2896863,-0.4454895,0,6.455413524118406e-06
105,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.15867624,2.1394188,-0.35093206,-0.06288658,-0.28990114,-0.2896863,-0.4454895,0,6.455413524118406e-06
106,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,0.5925211,-0.15867624,2.1394188,-0.35093206,-0.06288658,-0.28990114,-0.2896863,-0.4454895,0,3.6296415662377555e-06
107,-0.90270865,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,0.23437586,-0.15867624,2.1394188,-0.12519287,0.42512795,-0.28990114,-0.2896863,-0.4454895,0,2.2147968211038634e-06
108,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,-0.43105167,-0.15867624,2.1394188,-0.35093206,-0.06288658,-0.28990114,-0.2896863,-0.4454895,0,0.0035865447109059497
109,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,0.59427494,-0.15867624,2.1394188,-0.38798088,-0.14298056,-0.28990114,-0.2896863,-0.4454895,0,0.0024325251043456875
110,-0.10902593,-0.4835828,-0.30363646,-0.3036363,-0.17497432,-0.31939963,-1.8324133,-0.15867624,2.1394188,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,1.2973026247919073e-05
111,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.17497432,-0.31939963,0.31751046,-0.15867624,2.1394188,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,4.909326887853194e-06
112,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.79488,-0.15867624,2.1394188,-0.28717366,0.074949585,-0.28990114,-0.2896863,-0.4454895,0,9.966834223263194e-06
113,-0.88902456,1.4697074,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.8222407,-0.15867624,2.1394188,-0.29751286,0.05259778,-0.28990114,-0.2896863,-0.4454895,0,0.002946961462164687
114,-0.9437612,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,0.22946496,-0.15867624,2.1394188,-0.46121684,-0.3013059,-0.28990114,-0.2896863,-0.4454895,0,3.249607987265778e-06
115,0.15097365,-0.4835828,-0.23134618,-0.23134615,-0.17497432,-0.31939963,-1.4914563,-0.15867624,2.1394188,-0.40693608,-0.18395889,-0.28990114,-0.2896863,-0.4454895,0,1.664071853821509e-05
116,-0.779551,1.4697074,-0.02496504,-0.024965132,-0.17497432,-0.31939963,0.59427494,-0.15867624,2.1394188,-0.40693608,-0.18395889,-0.28990114,-0.2896863,-0.4454895,0,0.002681527610652818
117,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,0.59427494,-0.15867624,2.1394188,-0.4151213,-0.20165406,-0.28990114,-0.2896863,-0.4454895,0,0.0025130463964800945
118,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,0.59427494,-0.15867624,2.1394188,-0.4151213,-0.20165406,-0.28990114,-0.2896863,-0.4454895,0,0.0025130463964800945
119,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,-1.79488,-0.15867624,2.1394188,-0.4151213,-0.20165406,-0.28990114,-0.2896863,1.6189138,0,0.03578433770051619
120,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,0.59427494,-0.15867624,2.1394188,-0.4151213,-0.20165406,-0.28990114,-0.2896863,-0.4454895,0,0.0025130463964800945
121,-0.8479719,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.66642433,-0.5445867,-1.0078657,-0.28717366,0.074949585,1.188876,1.18707,-0.4454895,0,0.000978656572600164
122,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.66642433,-0.5445867,-1.0078657,-0.28717366,0.074949585,1.188876,1.18707,-0.4454895,0,2.1899395206858216e-06
123,-0.8479719,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.5014503,0.7698058,-0.28717366,0.074949585,-0.263707,-0.26357004,1.6189138,0,0.009072156096691276
124,-0.9437612,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.17919244,-0.5014503,0.7698058,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.4454895,0,5.047237851909427e-06
125,-0.7658669,-0.4835828,0.72994506,0.7299452,-0.495448,-0.31939963,-0.60082865,-0.5014503,0.7698058,-0.29751286,0.05259778,-0.263707,-0.26357004,3.683317,0,0.0015763419033705268
126,-0.8069194,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.60082865,-0.5014503,0.7698058,-0.29751286,0.05259778,-0.263707,-0.26357004,3.683317,0,0.00018695217990272566
