,F116,F117,F110,F114,F115,F84,F4,category,1
131,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
132,-0.4835828,0.1735076,0.1735077,-0.495448,-0.31939963,-0.263707,1.6189138,0,0.00012297960496654548
133,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
134,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
135,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
136,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
137,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
138,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
139,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
140,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
141,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
142,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
143,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
144,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
145,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
146,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
147,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
148,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
149,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
150,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
151,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
152,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
153,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
154,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
155,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
156,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
157,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
158,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
159,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
160,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
161,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
162,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
163,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
164,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
165,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
166,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
167,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
168,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
169,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
170,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
171,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
172,-0.4835828,-0.24746113,-0.24746117,-0.495448,-0.31939963,-0.263707,-0.4454895,0,9.0940293082738e-06
173,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
174,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
175,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
176,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
177,1.4697074,-0.08708645,-0.08708645,-0.495448,-0.31939963,-0.263707,-0.4454895,0,0.01079045006755358
178,1.4697074,-0.08708645,-0.08708645,-0.495448,-0.31939963,-0.263707,-0.4454895,0,0.01079045006755358
179,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
180,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
181,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
182,-0.4835828,-0.2642475,-0.26424757,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.792057877587944e-06
183,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
184,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
185,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
186,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
187,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
188,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
189,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
190,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
191,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
192,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
193,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
194,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
195,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
196,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
197,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.904684091098889e-06
198,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.904684091098889e-06
199,-0.4835828,-0.2642475,-0.26424757,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.792057877587944e-06
200,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
201,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
202,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
203,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
204,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
205,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
206,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
207,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
208,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.904684091098889e-06
209,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.904684091098889e-06
210,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
211,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
212,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
213,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
214,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
215,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
216,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
217,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
218,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
219,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
220,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-0.263707,-0.4454895,0,8.628425419427585e-06
221,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.263707,-0.4454895,0,6.314883257818148e-06
222,1.4697074,-0.32172576,-0.32172582,-0.495448,-0.31939963,-0.263707,-0.4454895,0,0.00675781933810722
223,-0.4835828,-0.23134618,-0.23134615,-0.495448,-0.31939963,-0.263707,-0.4454895,0,9.39367587870791e-06
