,F105,F109,F116,F117,F110,F114,F115,F77,F45,F46,F126,F38,F132,F134,F83,F74,F84,F146,F4,category,1
55,0.10042929,-0.88902456,0.49306235,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.44548059,0.31352332,-0.46916902,-0.16339336,-0.92032534,-0.6700635,-0.27381888,0.103820674,-0.263707,-0.26357004,-0.4454895,0,0.00015583824029979454
56,0.6729433,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.17497432,-0.31939963,-0.31143606,-0.53877485,-0.15867624,-0.37731212,-0.16339336,2.1394188,0.16018412,-0.29751286,0.05259778,-0.28990114,-0.2896863,-0.4454895,0,0.0018895566668729392
57,-1.6171124,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,0.14668113,-0.53877485,-0.15867624,-0.316949,-0.16339336,2.1394188,0.16018412,-0.106237665,0.46610627,-0.28990114,-0.2896863,-0.4454895,0,6.357534170686556e-06
58,-1.2899616,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,0.3208004,-0.16339336,2.1394188,0.16018412,-0.30440566,0.03769657,-0.28990114,-0.2896863,-0.4454895,0,1.7008825046405012e-05
59,0.6729433,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,1.1842554,-0.16339336,2.1394188,0.16018412,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,4.532658664172205e-05
60,0.6729433,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,1.1842554,-0.16339336,2.1394188,0.16018412,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,4.532658664172205e-05
61,0.6729433,-0.779551,1.4697074,-0.02496504,-0.024965132,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,1.1842554,-0.16339336,2.1394188,0.16018412,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,0.007601058200555332
62,-1.2354364,1.7383393,3.4229977,2.5467408,2.5467408,-0.17497432,6.4126368,-1.813822,-0.53877485,-0.15867624,-0.5413423,-0.16339336,2.1394188,0.16018412,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,1,0.9999986485403368
63,-0.4720845,-0.8479719,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,0.6947893,-0.16339336,2.1394188,0.16018412,-0.32939208,-0.016320303,-0.28990114,-0.2896863,-0.4454895,0,1.3588251362038168e-05
64,0.6729433,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,0.003894715305310557
65,0.6729433,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,0.003894715305310557
66,0.6729433,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,9.248945634555998e-06
67,-1.7960229,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,0.0001174707027355801
68,-2.1419168,-0.16376267,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,3.683317,0,0.0006326589093755423
69,-1.0445985,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,1.2827372183865554e-05
70,-1.6171124,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,1.6478621337604252e-05
71,-1.6171124,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,1.7964400396411555e-05
72,-1.5231756,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,7.7135680598883e-05
73,-1.6569394,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,1.8214615032903145e-05
74,-1.622644,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,8.108593074321872e-05
75,-1.6874498,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,1.8495817934158864e-05
76,-1.6668962,-0.7932352,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,8.290776041485054e-05
77,0.6729433,-0.88902456,1.4697074,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,0.0021113230107760467
78,-0.4720845,-0.72481424,3.4229977,1.2795846,1.2795845,-0.17497432,1.3636094,-1.813822,-0.53877485,-0.15867624,-0.49147713,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,1,0.9932776845531822
79,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,-0.17497432,1.3636094,-1.813822,-0.53877485,-0.15867624,-0.49147713,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,0.015180317995405226
80,-1.7635822,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.17497432,1.3636094,-1.813822,-0.53877485,-0.15867624,-0.49147713,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,0.00011384622681626311
81,-0.35758182,-0.27323616,-0.4835828,0.1735076,0.1735077,-0.17497432,1.3636094,-1.813822,-0.53877485,-0.15867624,-0.49147713,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,0.0007217229066385733
82,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.5413423,-0.16339336,2.1394188,0.16018412,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,0.0026149623880700537
83,-2.035488,-1.0395505,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,9.337291063454756e-05
84,-1.453537,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,8.15222097650803e-05
85,-1.453537,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,8.15222097650803e-05
86,-2.0305946,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,0.0004931430082089758
87,0.6729433,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.457161588381629e-06
88,0.6729433,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.457161588381629e-06
89,0.6729433,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.457161588381629e-06
90,0.6729433,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.457161588381629e-06
91,0.6729433,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.457161588381629e-06
92,0.6729433,-0.9711296,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.457161588381629e-06
93,0.6729433,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.949207231339472e-06
94,0.6729433,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,5.949207231339472e-06
95,-1.3881068,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.39043453,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,7.036891461947254e-05
96,-2.2156496,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.39043453,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,0.00010001080687163475
