,F116,F117,F110,F115,F84,F4,category,1
54,1.4697074,-0.08708645,-0.08708645,-0.31939963,-0.263707,-0.4454895,0,0.00903998665553196
55,0.49306235,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,0.00021555703268209784
56,1.4697074,-0.08708645,-0.08708645,-0.31939963,-0.28990114,-0.4454895,0,0.009357047513109694
57,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
58,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
59,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.28990114,-0.4454895,0,1.3297973808837758e-05
60,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.28990114,-0.4454895,0,1.3297973808837758e-05
61,1.4697074,-0.02496504,-0.024965132,-0.31939963,-0.28990114,-0.4454895,0,0.010491558658145696
62,3.4229977,2.5467408,2.5467408,6.4126368,-0.28990114,-0.4454895,1,0.9999893700549232
63,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
64,1.4697074,-0.32172576,-0.32172582,-0.31939963,-0.28990114,-0.4454895,0,0.006066974913169063
65,1.4697074,-0.32172576,-0.32172582,-0.31939963,-0.28990114,-0.4454895,0,0.006066974913169063
66,-0.4835828,-0.25792032,-0.25792018,-0.31939963,-0.28990114,-0.4454895,0,1.369129852031035e-05
67,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,1.6189138,0,5.920884919444091e-05
68,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,3.683317,0,0.0003517776192570905
69,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
70,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
71,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
72,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,1.6189138,0,5.920884919444091e-05
73,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
74,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,1.6189138,0,5.920884919444091e-05
75,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
76,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,1.6189138,0,5.920884919444091e-05
77,1.4697074,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,0.0049769244203633645
78,3.4229977,1.2795846,1.2795845,1.3636094,-0.28990114,-0.4454895,1,0.9952649831796556
79,-0.4835828,2.5467408,2.5467408,1.3636094,-0.28990114,-0.4454895,0,0.008736092199677435
80,-0.4835828,-0.4287542,-0.4287542,1.3636094,-0.28990114,-0.4454895,0,3.472837169379561e-05
81,-0.4835828,0.1735076,0.1735077,1.3636094,-0.28990114,1.6189138,0,0.0006325680187024583
82,-0.4835828,2.5467408,2.5467408,-0.31939963,-0.28990114,-0.4454895,0,0.0025219437212146505
83,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,1.6189138,0,5.920884919444091e-05
84,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.28990114,-0.4454895,0,1.3297973808837758e-05
85,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.28990114,-0.4454895,0,1.3297973808837758e-05
86,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.28990114,1.6189138,0,7.902520532841445e-05
87,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
88,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
89,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
90,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
91,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
92,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
93,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
94,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
95,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.28990114,-0.4454895,0,1.3297973808837758e-05
96,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,1.6189138,0,5.920884919444091e-05
97,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
98,-0.4835828,-0.2642475,-0.26424757,-0.31939963,-0.28990114,-0.4454895,0,1.353105863962895e-05
99,-0.4835828,-0.005736988,-0.0057369797,-0.31939963,-0.28990114,-0.4454895,0,2.1888929484019023e-05
100,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,1.6189138,0,5.920884919444091e-05
101,1.4697074,-0.08708645,-0.08708645,-0.31939963,-0.28990114,-0.4454895,0,0.009357047513109694
102,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
103,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
104,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
105,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
106,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
107,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
108,1.4697074,-0.32172576,-0.32172582,-0.31939963,-0.28990114,-0.4454895,0,0.006066974913169063
109,1.4697074,-0.32172576,-0.32172582,-0.31939963,-0.28990114,-0.4454895,0,0.006066974913169063
110,-0.4835828,-0.30363646,-0.3036363,-0.31939963,-0.28990114,-0.4454895,0,1.2574854711746452e-05
111,-0.4835828,-0.25792032,-0.25792018,-0.31939963,-0.28990114,-0.4454895,0,1.369129852031035e-05
112,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
113,1.4697074,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,0.0049769244203633645
114,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.28990114,-0.4454895,0,9.96321040504336e-06
115,-0.4835828,-0.23134618,-0.23134615,-0.31939963,-0.28990114,-0.4454895,0,1.4385277484670495e-05
116,1.4697074,-0.02496504,-0.024965132,-0.31939963,-0.28990114,-0.4454895,0,0.010491558658145696
117,1.4697074,-0.32172576,-0.32172582,-0.31939963,-0.28990114,-0.4454895,0,0.006066974913169063
118,1.4697074,-0.32172576,-0.32172582,-0.31939963,-0.28990114,-0.4454895,0,0.006066974913169063
119,1.4697074,-0.32172576,-0.32172582,-0.31939963,-0.28990114,1.6189138,0,0.03500645959908137
120,1.4697074,-0.32172576,-0.32172582,-0.31939963,-0.28990114,-0.4454895,0,0.006066974913169063
121,1.4697074,-0.4287542,-0.4287542,-0.31939963,1.188876,-0.4454895,0,0.0007011227419777352
122,-0.4835828,-0.4287542,-0.4287542,-0.31939963,1.188876,-0.4454895,0,1.397570689440228e-06
123,1.4697074,-0.4287542,-0.4287542,-0.31939963,-0.263707,1.6189138,0,0.027908326842913417
124,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
125,-0.4835828,0.72994506,0.7299452,-0.31939963,-0.263707,3.683317,0,0.002926551473603133
126,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,3.683317,0,0.00033975308421809505
127,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
128,1.4697074,-0.02496504,-0.024965132,-0.31939963,-0.263707,-0.4454895,0,0.010136448569348418
129,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,1.6189138,0,5.718438803364303e-05
130,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
131,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
132,-0.4835828,0.1735076,0.1735077,-0.31939963,-0.263707,1.6189138,0,0.0001753476635418384
133,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
134,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
135,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
136,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
137,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
138,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
139,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
140,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
141,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
142,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
143,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
144,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
145,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
146,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
147,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
148,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
149,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
150,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
151,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
152,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
153,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
154,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
155,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
156,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
157,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
158,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
159,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
160,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
161,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
162,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
163,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
164,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
165,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
166,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
167,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
168,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
169,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
170,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
171,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
172,-0.4835828,-0.24746113,-0.24746117,-0.31939963,-0.263707,-0.4454895,0,1.3482997896922132e-05
173,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
174,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
175,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
176,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
177,1.4697074,-0.08708645,-0.08708645,-0.31939963,-0.263707,-0.4454895,0,0.00903998665553196
178,1.4697074,-0.08708645,-0.08708645,-0.31939963,-0.263707,-0.4454895,0,0.00903998665553196
179,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
180,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
181,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
182,-0.4835828,-0.2642475,-0.26424757,-0.31939963,-0.263707,-0.4454895,0,1.3068386056114817e-05
183,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
184,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
185,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
186,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
187,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
188,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
189,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
190,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
191,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
192,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
193,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
194,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
195,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
196,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
197,-0.4835828,-0.25792032,-0.25792018,-0.31939963,-0.263707,-0.4454895,0,1.3223146866666366e-05
198,-0.4835828,-0.25792032,-0.25792018,-0.31939963,-0.263707,-0.4454895,0,1.3223146866666366e-05
199,-0.4835828,-0.2642475,-0.26424757,-0.31939963,-0.263707,-0.4454895,0,1.3068386056114817e-05
200,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
201,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
202,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
203,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
204,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
205,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
206,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
207,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
208,-0.4835828,-0.25792032,-0.25792018,-0.31939963,-0.263707,-0.4454895,0,1.3223146866666366e-05
209,-0.4835828,-0.25792032,-0.25792018,-0.31939963,-0.263707,-0.4454895,0,1.3223146866666366e-05
210,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
211,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
212,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
213,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
214,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
215,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
216,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
217,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
218,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
219,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
220,-0.4835828,-0.27358633,-0.27358618,-0.31939963,-0.263707,-0.4454895,0,1.2843271080354948e-05
221,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
222,1.4697074,-0.32172576,-0.32172582,-0.31939963,-0.263707,-0.4454895,0,0.0058607376722357015
223,-0.4835828,-0.23134618,-0.23134615,-0.31939963,-0.263707,-0.4454895,0,1.3893396680323503e-05
224,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
225,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
226,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
227,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
228,-0.4835828,-0.23134618,-0.23134615,-0.31939963,-0.263707,-0.4454895,0,1.3893396680323503e-05
229,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
230,-0.4835828,-0.07341976,-0.07341979,-0.31939963,-0.263707,-0.4454895,0,1.8639017767743584e-05
231,-0.4835828,-0.4287542,-0.4287542,-0.31939963,-0.263707,-0.4454895,0,9.622533425840517e-06
232,-0.4835828,-0.24746113,-0.24746117,-0.31939963,0.6816626,-0.4454895,0,3.841106409915471e-06
233,-0.4835828,-0.4287542,-0.4287542,-0.31939963,0.6816626,-0.4454895,0,2.741309689825146e-06
234,1.4697074,-0.2221644,-0.22216427,-0.31939963,0.6816626,1.6189138,0,0.011869894816097563
235,-0.4835828,2.5467408,2.5467408,-0.31939963,0.6816626,1.6189138,0,0.004117225272483892
236,-0.4835828,-0.4287542,-0.4287542,-0.31939963,0.6816626,1.6189138,0,1.6291494357946286e-05
237,-0.4835828,-0.4287542,-0.4287542,-0.31939963,0.6816626,1.6189138,0,1.6291494357946286e-05
238,-0.4835828,-0.4287542,-0.4287542,-0.31939963,0.6816626,1.6189138,0,1.6291494357946286e-05
239,-0.4835828,-0.27358633,-0.27358618,-0.31939963,0.6816626,-0.4454895,0,3.6588560407267102e-06
240,-0.4835828,-0.4287542,-0.4287542,-0.31939963,0.6816626,-0.4454895,0,2.741309689825146e-06
249,3.4229977,4.0129266,4.0129266,4.916629,0.3935273,3.683317,1,0.9999998520883596
250,3.4229977,4.0129266,4.0129266,4.916629,0.3935273,1.6189138,1,0.999999120955809
251,3.4229977,8.454608,8.454608,4.916629,0.3935273,1.6189138,1,0.9999999997736442
252,1.4697074,8.454608,8.454608,4.916629,0.3935273,-0.4454895,1,0.9999993246569887
253,3.4229977,2.5467408,2.5467408,4.916629,0.3935273,1.6189138,1,0.9999865477181271
254,3.4229977,2.5467408,2.5467408,4.916629,0.3935273,3.683317,1,0.9999977364392976
255,3.4229977,2.5467408,2.5467408,4.916629,0.3935273,1.6189138,1,0.9999865477181271
291,3.4229977,4.0129266,4.0129266,3.0466185,0.6816626,1.6189138,1,0.9999948385690354
