,F104,F105,F109,F79,F116,F117,F110,F114,F115,F77,F45,F46,F126,F38,F132,F134,F83,F74,F84,F146,F4,category,1
11,0.42802542,0.6729433,-0.8342877,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,4.781484884942424e-05
12,0.42802542,0.6729433,-0.36902544,-0.35606685,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,-0.57452023,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,3.43277726356265e-05
13,0.42802542,0.6729433,-0.36902544,-0.35606685,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,-0.57452023,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,3.43277726356265e-05
14,0.42802542,0.6729433,-0.16376267,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.88460875,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,5.7477202,0,0.003942863487552645
15,0.42802542,-1.6691592,-0.16376267,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.88460875,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,3.683317,0,0.0026851631528912664
16,0.42802542,-1.5070136,-0.16376267,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.88460875,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.0005840659456100479
17,0.42802542,-1.3433014,-0.16376267,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47630215,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.0004438450669507758
18,0.42802542,-1.5070136,-0.16376267,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.88460875,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.0005840659456100479
19,0.42802542,-1.8174922,-0.16376267,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.6040968,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,3.683317,0,0.0013874173451487372
20,0.42802542,-2.321745,-0.16376267,1.5663875,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.4858843,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,3.683317,0,0.0022805827157656505
21,0.42802542,0.6729433,-0.88902456,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,3.683317,0,0.00030361583030755424
22,0.42802542,-0.576178,-0.88902456,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.6556208,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.0004006051434132203
23,0.42802542,-0.38400543,-0.88902456,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.6556208,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,8.57991158074471e-05
24,0.42802542,0.07553738,-0.88902456,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47630215,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,3.9047038035032034e-05
25,0.42802542,-0.38400543,-0.88902456,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.6556208,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,8.57991158074471e-05
26,0.42802542,-1.0445985,-0.88902456,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.6040968,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.00016400856443236924
27,0.42802542,-1.4409542,-0.88902456,1.5663875,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.6040968,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.0002424036686051759
28,0.42802542,-0.70109004,-0.8342877,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.0287789,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.00031986497282836436
29,0.42802542,0.6729433,-0.8342877,1.5663875,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.0287789,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.00021088589710230565
30,0.42802542,0.6729433,-0.5469199,0.9255693,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,0.7149429,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,3.683317,0,0.0005143622859185715
31,0.42802542,-0.576178,-0.5469199,0.9255693,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-1.6556208,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.0006786283232590851
32,0.42802542,-0.38400543,-0.5469199,0.9255693,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-1.6556208,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,0.00014537616395232612
33,0.42802542,0.07553738,-0.5469199,0.9255693,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-0.47630215,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,6.616260379473964e-05
34,0.42802542,-0.38400543,-0.5469199,0.9255693,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-1.6556208,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,-0.4454895,0,0.00014537616395232612
35,0.42802542,-0.11976826,-0.5469199,1.5663875,-0.4835828,-0.20097572,-0.20097569,-0.495448,-0.31939963,-1.0287789,-0.40432134,1.0885307,0.383788,-0.060719617,-0.8185809,-0.5327876,-0.5120512,-0.4121336,-0.054154027,-0.054639872,1.6189138,0,0.0005002046107787783
36,2.0639758,-1.3881068,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-1.6861385,-0.44273663,-0.36086097,-0.4337385,-0.16339336,-0.86844957,-0.73133355,-0.15233326,0.36645445,-0.3089514,-0.30867997,-0.4454895,0,5.9555763186901034e-05
37,0.026719596,-0.93764526,-0.23218362,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.44273663,-0.36086097,0.097719334,-0.16339336,-0.86844957,-0.73133355,-0.3789341,-0.123422734,-0.3089514,-0.30867997,3.683317,0,0.0003302954530243291
38,-0.2526497,0.6729433,-0.9711296,-0.996885,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.68922496,-0.44273663,-0.36086097,-0.4875404,-0.16339336,-0.86844957,-0.73133355,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0034527974327785167
39,-0.38209006,0.6729433,-0.23218362,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.44273663,-0.36086097,-0.41667935,-0.16339336,-0.86844957,-0.73133355,-0.3789341,-0.123422734,-0.3089514,-0.30867997,1.6189138,0,3.432483901680553e-05
40,2.1773589,-0.3085091,-0.9848138,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47595137,-0.44273663,-0.36086097,-0.53478116,-0.16339336,-0.86844957,-0.73133355,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,5.6009399910714785e-06
41,2.1773589,-0.3085091,-0.9848138,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47595137,-0.44273663,-0.36086097,-0.53478116,-0.16339336,-0.86844957,-0.73133355,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,5.6009399910714785e-06
42,0.026719596,-0.921917,-1.0532347,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.44273663,-0.36086097,0.097719334,-0.16339336,-0.86844957,-0.73133355,-0.3789341,-0.123422734,-0.3089514,-0.30867997,1.6189138,0,6.50685058224554e-05
43,1.1182165,0.6729433,-1.0532347,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,-0.44273663,-0.36086097,-0.49016488,-0.16339336,-0.86844957,-0.73133355,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.4454895,0,3.8104859241076413e-06
44,1.1182165,-0.1858276,0.15097365,0.28475124,-0.4835828,-0.23134618,-0.23134615,-0.495448,-0.31939963,-0.67554456,-0.44273663,-0.36086097,-0.49016488,-0.16339336,-0.86844957,-0.73133355,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.4454895,0,2.15654677280756e-05
45,1.1182165,-0.1858276,0.15097365,0.28475124,-0.4835828,-0.23134618,-0.23134615,-0.495448,-0.31939963,-0.67554456,-0.44273663,-0.36086097,-0.49016488,-0.16339336,-0.86844957,-0.73133355,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.4454895,0,2.15654677280756e-05
46,1.1182165,0.6729433,-1.0121821,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.44273663,-0.36086097,-0.49016488,-0.16339336,-0.86844957,-0.73133355,-0.33326927,-0.024702232,-0.3089514,-0.30867997,1.6189138,0,1.6614073638315447e-05
47,1.1182165,0.6729433,-1.0532347,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.44273663,-0.36086097,-0.49016488,-0.16339336,-0.86844957,-0.73133355,-0.33326927,-0.024702232,-0.3089514,-0.30867997,1.6189138,0,1.6306286424539664e-05
48,1.1182165,0.6729433,-0.095341735,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.44273663,-0.36086097,-0.49016488,-0.16339336,-0.86844957,-0.73133355,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.4454895,0,4.7791571377816e-06
49,1.1182165,0.6729433,-0.095341735,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.44273663,-0.36086097,-0.49016488,-0.16339336,-0.86844957,-0.73133355,-0.33326927,-0.024702232,-0.3089514,-0.30867997,-0.4454895,0,4.7791571377816e-06
50,3.1596475,-0.4720845,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,-1.1119134,-0.44273663,-0.36086097,-0.53609335,-0.16339336,-0.86844957,-0.73133355,0.5490092,1.8835837,-0.3089514,-0.30867997,-0.4454895,0,7.672859876568053e-06
51,2.1339629,-1.2899616,-0.46481472,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.1508499,-0.44273663,-0.36086097,-0.5032873,-0.16339336,-0.86844957,-0.73133355,0.525746,1.833292,-0.3089514,-0.30867997,-0.4454895,0,4.7214458107941715e-06
52,0.026719596,-0.921917,-1.0532347,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,-0.44273663,-0.36086097,0.097719334,-0.16339336,-0.86844957,-0.73133355,-0.3789341,-0.123422734,-0.3089514,-0.30867997,1.6189138,0,6.50685058224554e-05
53,0.7624163,-2.105433,-1.0395505,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.73237073,-0.44548059,0.31352332,-0.10699035,-0.1360137,-0.92032534,-0.6700635,-0.5499616,-0.49409026,-0.263707,-0.26357004,-0.4454895,0,4.382299415227032e-05
54,-0.8550083,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,-0.495448,-0.31939963,0.59427494,-0.44548059,0.31352332,-0.3825611,-0.14970353,-0.92032534,-0.6700635,-0.5499616,-0.49409026,-0.263707,-0.26357004,-0.4454895,0,0.009387972249867227
55,0.55353045,0.10042929,-0.88902456,-0.996885,0.49306235,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.59427494,-0.44548059,0.31352332,-0.46916902,-0.16339336,-0.92032534,-0.6700635,-0.27381888,0.103820674,-0.263707,-0.26357004,-0.4454895,0,9.974091906299576e-05
56,1.1555998,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,-0.17497432,-0.31939963,-0.31143606,-0.53877485,-0.15867624,-0.37731212,-0.16339336,2.1394188,0.16018412,-0.29751286,0.05259778,-0.28990114,-0.2896863,-0.4454895,0,0.0010246615160063178
57,0.82437676,-1.6171124,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,0.14668113,-0.53877485,-0.15867624,-0.316949,-0.16339336,2.1394188,0.16018412,-0.106237665,0.46610627,-0.28990114,-0.2896863,-0.4454895,0,4.38549351424771e-06
58,-0.49788344,-1.2899616,-0.8342877,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,0.3208004,-0.16339336,2.1394188,0.16018412,-0.30440566,0.03769657,-0.28990114,-0.2896863,-0.4454895,0,2.2731348750438352e-05
59,-1.3104199,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,1.1842554,-0.16339336,2.1394188,0.16018412,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,0.00010264111879856392
60,-1.3104199,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,1.1842554,-0.16339336,2.1394188,0.16018412,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,0.00010264111879856392
61,-1.3104199,0.6729433,-0.779551,-0.996885,1.4697074,-0.02496504,-0.024965132,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,1.1842554,-0.16339336,2.1394188,0.16018412,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,0.014000604947813826
62,-1.0098469,-1.2354364,1.7383393,-0.35606685,3.4229977,2.5467408,2.5467408,-0.17497432,6.4126368,-1.813822,-0.53877485,-0.15867624,-0.5413423,-0.16339336,2.1394188,0.16018412,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,1,0.9999988654302688
63,-0.37514248,-0.4720845,-0.8479719,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,0.6947893,-0.16339336,2.1394188,0.16018412,-0.32939208,-0.016320303,-0.28990114,-0.2896863,-0.4454895,0,1.8345515610155437e-05
64,-0.54332024,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,0.004829684384023539
65,-0.54332024,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,0.004829684384023539
66,-0.54332024,0.6729433,-0.36902544,0.28475124,-0.4835828,-0.25792032,-0.25792018,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,1.634373689545567e-05
67,-0.54332024,-1.7960229,-0.16376267,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,0.000221002463576328
68,-0.54332024,-2.1419168,-0.16376267,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,3.683317,0,0.0011061944975231895
69,-0.54332024,-1.0445985,-0.88902456,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,2.6354931468857255e-05
70,-0.54332024,-1.6171124,-0.9711296,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,2.6719196110486848e-05
71,-0.54332024,-1.6171124,-0.779551,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,2.9155549205864795e-05
72,-0.54332024,-1.5231756,-0.7932352,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,9.626890799321608e-05
73,-0.54332024,-1.6569394,-0.7932352,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,2.391704277867808e-05
74,-0.54332024,-1.622644,-0.7932352,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,0.00010073641447102432
75,-0.54332024,-1.6874498,-0.7932352,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,2.4252177920405088e-05
76,-0.54332024,-1.6668962,-0.7932352,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,1.6189138,0,0.00010279002015448935
77,-0.54332024,0.6729433,-0.88902456,-0.996885,1.4697074,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.42324057,0.0008846232,2.1394188,0.16018412,-0.5499616,-0.49409026,-0.28990114,-0.2896863,-0.4454895,0,0.0026440185646780805
78,-0.7362893,-0.4720845,-0.72481424,-0.35606685,3.4229977,1.2795846,1.2795845,-0.17497432,1.3636094,-1.813822,-0.53877485,-0.15867624,-0.49147713,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,1,0.9948783603424995
79,-0.7362893,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,-0.17497432,1.3636094,-1.813822,-0.53877485,-0.15867624,-0.49147713,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,0.016097649545918493
80,-0.7362893,-1.7635822,-0.23218362,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,1.3636094,-1.813822,-0.53877485,-0.15867624,-0.49147713,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,0.00015801038643949896
81,-0.7362893,-0.35758182,-0.27323616,-0.35606685,-0.4835828,0.1735076,0.1735077,-0.17497432,1.3636094,-1.813822,-0.53877485,-0.15867624,-0.49147713,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,0.0009325734463872657
82,-0.7634966,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.5413423,-0.16339336,2.1394188,0.16018412,-0.31000608,0.025589341,-0.28990114,-0.2896863,-0.4454895,0,0.0027893942372820505
83,-0.67428994,-2.035488,-1.0395505,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,0.00012096376127984316
84,-0.67428994,-1.453537,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,0.00011423525942897448
85,-0.67428994,-1.453537,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,0.00011423525942897448
86,-0.67428994,-2.0305946,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,1.6189138,0,0.0006355957126017349
87,-0.67428994,0.6729433,-0.9711296,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,8.48117974219466e-06
88,-0.67428994,0.6729433,-0.9711296,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.17497432,-0.31939963,-1.813822,-0.53877485,-0.15867624,-0.13454743,-0.16339336,2.1394188,0.16018412,-0.4168445,-0.20537937,-0.28990114,-0.2896863,-0.4454895,0,1.2907730265976198e-05
