,F67,F68,F108,F79,F113,F116,F110,F114,F115,F70,F127,F134,F136,F73,category,1
10,-0.44910866,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.6433665,-0.23474766,0.35708824,-0.059575077,-0.35629988,-0.24204884,0.12364409,0,0.1822514886434078
11,-0.44910866,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.6433665,-0.23474766,0.35708824,-0.059575077,-0.35629988,-0.24204884,0.12364409,0,0.1822514886434078
12,-0.44910866,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.6433665,-0.23474766,0.35708824,-0.059575077,-0.35629988,-0.24204884,0.12364409,0,0.1822514886434078
13,-0.44910866,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.6433665,-0.23474766,0.35708824,-0.059575077,-0.35629988,-0.24204884,0.12364409,0,0.22591898582639403
14,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
15,-0.6090709,-0.3426522,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.6433665,-0.23474766,0.57336575,-0.08594384,-0.35629988,-0.24204884,0.12364409,0,0.0029820456802428638
16,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
17,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
18,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
19,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
20,-0.44910866,-0.3426522,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0705136,-0.6433665,-0.23474766,-0.07085848,-0.10812709,-0.35629988,-0.24204884,0.12364409,0,0.0001302379842818033
21,-0.44910866,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.6433665,-0.23474766,0.70300925,-0.10812709,-0.35629988,-0.24204884,0.12364409,0,0.2822679190955309
22,-0.44910866,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.6433665,-0.23474766,0.70300925,-0.10812709,-0.35629988,-0.24204884,0.12364409,0,0.2822679190955309
23,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
24,-0.6090709,-0.3426522,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.0513488,-0.6433665,-0.23474766,0.03881631,-0.123194955,-0.35629988,-0.24204884,0.12364409,0,0.0027112580925009386
25,-0.6090709,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.6433665,-0.23474766,0.03881631,-0.123194955,-0.35629988,-0.24204884,0.12364409,0,0.22585293263482203
26,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
27,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
28,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
29,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
30,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
31,-0.6090709,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.6433665,-0.23474766,-1.3688304,-0.123194955,-0.35629988,-0.24204884,0.12364409,0,0.1507700844753085
32,-0.6090709,-0.3426522,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.48311114,-0.6433665,-0.2024719,1.0662878,-0.06271422,-0.35629988,-0.24204884,0.12364409,1,0.14695182326532316
33,-0.6090709,-0.3426522,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.48311114,-0.6433665,-0.2024719,0.054484136,-0.06271422,-0.35629988,-0.24204884,0.12364409,0,0.10757714752434876
34,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
35,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
36,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
37,-0.6090709,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,0.23138721,-0.17019612,1.2848693,-0.09054791,-0.54361266,-0.71933734,0.12364409,1,0.34240721771703314
38,-0.6090709,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,0.23138721,-0.17019612,1.2848693,-0.09054791,-0.54361266,-0.71933734,0.12364409,1,0.34240721771703314
39,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
40,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
41,-0.6090709,-0.75417984,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.72982025,-0.097821206,-0.17019612,1.8269454,0.06871106,-0.5419476,-0.57616055,0.12364409,1,0.9920599637106035
42,-0.44910866,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.81038,18.804974,0.30720365,-0.7926765,0.12364409,0,0.5805678951395477
43,-0.44910866,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.81038,18.804974,0.30720365,-0.7926765,0.12364409,0,0.5805678951395477
44,-0.44910866,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.81038,18.804974,0.30720365,-0.7926765,0.12364409,0,0.5805678951395477
45,-0.44910866,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.20655422,18.804974,0.30720365,-0.7926765,0.12364409,0,0.5279811769028285
46,-0.44910866,-0.72312117,-1.304367,-0.22326696,-0.22330233,-1.0179702,-0.16867809,-0.756238,-0.23474766,0.81299126,18.804974,0.30720365,-0.7926765,0.12364409,0,0.7853729135262465
47,-0.44910866,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.81038,18.804974,0.30720365,-0.7926765,0.12364409,0,0.9437259894296389
48,-0.44910866,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.81299126,18.804974,0.30720365,-0.7926765,0.12364409,0,0.943774902692624
49,-0.44910866,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.81038,18.804974,0.30720365,-0.7926765,0.12364409,0,0.9437259894296389
50,-0.44910866,-0.72312117,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.756238,-0.23474766,0.81299126,18.804974,0.30720365,-0.7926765,0.12364409,0,0.9973463597714861
51,-0.6090709,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.13721633,-0.11712595,0.30720365,-0.7926765,0.12364409,0,0.005616098580742335
52,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
53,-0.6090709,-0.74641514,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,0.23067038,-0.12173002,-0.50531757,-0.7121396,0.12364409,0,0.00019950584526031524
54,-0.6090709,-0.74641514,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,0.23067038,-0.12173002,-0.50531757,-0.7121396,0.12364409,0,0.00019950584526031524
55,-0.6090709,-0.74641514,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,0.23067038,-0.12173002,-0.50531757,-0.7121396,0.12364409,0,0.00019950584526031524
56,-0.6090709,-0.74641514,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,0.23067038,-0.12173002,-0.50531757,-0.7121396,0.12364409,0,0.00019950584526031524
57,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
58,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
59,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
60,-0.6090709,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0188934,-0.5367657,-0.2024719,-1.1182988,-0.103104465,-0.54694265,-0.70017576,0.12364409,0,0.00013189197029486917
61,-0.6090709,-0.72312117,0.04003775,-0.25606793,-0.2561036,0.24932778,1.3900499,-0.5367657,-0.2024719,1.1661319,-0.103104465,-0.54694265,-0.70017576,0.12364409,1,0.7728675367967923
62,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
63,-0.6090709,-0.71535647,-1.304367,-0.22326696,-0.22330233,1.5166258,0.3490423,0.95564574,-0.19171329,1.1661319,-0.068992496,-0.5386176,-0.4795745,0.12364409,1,0.9996375066474168
64,-0.6090709,-0.71535647,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.82716113,0.95564574,-0.19171329,-1.1182988,-0.068992496,-0.5386176,-0.4795745,0.12364409,0,0.20008891874455725
65,-0.6090709,-0.71535647,-1.304367,-0.19046597,-0.19050106,0.24932778,0.6329534,0.95564574,-0.19171329,1.1661319,-0.068992496,-0.5386176,-0.4795745,0.12364409,1,0.9211968787050678
66,-0.6090709,-0.71535647,-1.304367,-0.22326696,-0.22330233,1.5166258,-0.16867809,0.95564574,-0.17019612,1.1661319,-0.079665564,-0.5386176,-0.4795745,0.12364409,1,0.9992507377906938
67,-0.6090709,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,0.17869559,0.95564574,-0.17019612,1.1661319,-0.10833637,-0.5386176,-0.4795745,0.12364409,1,0.9988782696143811
68,-0.6090709,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,0.40902352,0.95564574,-0.17019612,1.1661319,-0.10833637,-0.5386176,-0.4795745,0.12364409,1,0.9991953943808567
69,-0.6090709,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.6580953,0.95564574,-0.17019612,1.1661319,-0.10059316,-0.5386176,-0.4795745,0.12364409,1,0.996133165694309
70,-0.6090709,-0.71535647,0.04003775,-0.157665,-0.15769981,1.5166258,-0.7403843,0.95564574,-0.17826506,1.1661319,-0.008930306,-0.5386176,-0.4795745,0.12364409,1,0.9960330309531175
71,-0.6090709,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,0.6329534,0.95564574,-0.17826506,1.1661319,-0.008930306,-0.5386176,-0.4795745,0.12364409,1,0.9994126613324542
72,-0.6090709,-0.71535647,-1.304367,-0.22326696,-0.22330233,1.5166258,0.3490423,0.95564574,-0.17826506,1.1661319,-0.008930306,-0.5386176,-0.4795745,0.12364409,1,0.9996507378887708
73,-0.6090709,-0.71535647,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.82716113,0.95564574,-0.17826506,-1.1182988,-0.008930306,-0.5386176,-0.4795745,0.12364409,0,0.20610883679558123
74,-0.6090709,-0.71535647,0.04003775,-0.157665,-0.15769981,1.5166258,-0.82716113,0.95564574,-0.17826506,-1.1182988,-0.008930306,-0.5386176,-0.4795745,0.12364409,1,0.9899928543480528
75,-0.6090709,-0.71535647,0.04003775,-0.157665,-0.15769981,1.5166258,-0.043025505,0.95564574,-0.17826506,1.1661319,-0.008930306,-0.5386176,-0.4795745,0.12364409,1,0.9985471327925515
76,-0.6090709,-0.71535647,-1.304367,-0.19046597,-0.19050106,0.24932778,0.6329534,0.95564574,-0.17826506,1.1661319,-0.008930306,-0.5386176,-0.4795745,0.12364409,1,0.9238551515714561
77,-0.6090709,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.3233789,0.95564574,-0.17826506,1.1661319,-0.008930306,-0.5386176,-0.4795745,0.12364409,1,0.9976672688219937
78,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
79,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
80,-0.44910866,-0.74641514,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.88123953,-0.756238,-0.23474766,1.3735001,-0.04304228,-0.5261301,-0.6985222,0.12364409,0,0.10837525103932646
81,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
82,-0.6090709,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.97210616,-0.17019612,1.3735001,-0.10226736,-0.54444516,-0.5059339,0.12364409,1,0.9988725128631852
83,-0.6090709,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,1.3735001,-0.10226736,-0.54444516,-0.5059339,0.12364409,1,0.996588150496141
84,-0.6090709,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,1.3735001,-0.10226736,-0.54444516,-0.5059339,0.12364409,1,0.996588150496141
85,-0.6090709,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,1.2007757,0.97210616,-0.17019612,1.3735001,-0.099756055,-0.54444516,-0.5059339,0.12364409,1,0.9997582621318074
86,-0.6090709,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.97210616,-0.17019612,1.3735001,-0.099756055,-0.54444516,-0.5059339,0.12364409,1,0.998873529512304
87,-0.6090709,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,1.3735001,-0.099756055,-0.54444516,-0.5059339,0.12364409,1,0.9965912199132626
88,-0.6090709,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,1.3735001,-0.099756055,-0.54444516,-0.5059339,0.12364409,1,0.9965912199132626
89,-0.6090709,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.97210616,-0.17019612,1.3735001,-0.114405364,-0.54444516,-0.5059339,0.12364409,1,0.998867586118118
90,-0.6090709,-0.71535647,-1.304367,-0.22326696,-0.22330233,1.5166258,0.10743946,0.97210616,-0.17019612,1.3735001,-0.027974416,-0.54444516,-0.5059339,0.12364409,1,0.9995493812807655
91,-0.6090709,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,0.97756284,0.97210616,-0.2024719,1.3735001,-0.0005592699,-0.54444516,-0.5059339,0.12364409,1,0.9996657664392053
92,-0.6090709,-0.71535647,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0705136,0.97210616,-0.2024719,0.66752625,-0.0005592699,-0.54444516,-0.5059339,0.12364409,0,0.0008934594776823436
93,-0.6090709,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,1.5302528,0.97210616,-0.2024719,1.3735001,-0.0005592699,-0.54444516,-0.5059339,0.12364409,1,0.9998495033365284
94,-0.2891464,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,1.2007757,0.97210616,-0.17019612,1.1045357,0.003626248,-0.54444516,-0.5059339,0.12364409,1,0.999772332840197
95,-0.2891464,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.19724192,0.97210616,-0.17019612,1.3735001,0.003626248,-0.54444516,-0.5059339,0.12364409,1,0.9984432077454514
96,-0.2891464,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,1.2007757,0.97210616,-0.17019612,1.3735001,0.003626248,-0.54444516,-0.5059339,0.12364409,1,0.9997929418349994
97,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
98,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
99,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
100,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
101,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
102,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
103,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
104,-0.6090709,-0.69206244,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.50933164,-0.23474766,0.7733609,-0.123194955,-0.5344551,-0.6572811,0.12364409,0,0.0017339527843188804
105,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
106,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
107,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
108,-0.6090709,-0.69206244,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.03810927,-0.50933164,-0.2024719,1.3183554,-0.091385014,-0.5344551,-0.6572811,0.12364409,1,0.9943207733196096
109,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
110,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
111,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
112,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
113,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
114,-0.44910866,-0.6221804,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.45754665,-0.119218715,-0.54694265,-0.42335427,0.12364409,0,0.0005363445191477363
115,-0.44910866,-0.6221804,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.72982025,-0.756238,-0.23474766,0.45754665,-0.119218715,-0.54694265,-0.42335427,0.12364409,0,0.00024864415497936914
116,-0.44910866,-0.6221804,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.45754665,-0.119218715,-0.54694265,-0.42335427,0.12364409,0,0.0064596509498228
117,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
118,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
119,-0.6090709,-0.75417984,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.7733609,-0.123194955,-0.54860765,-0.76009214,0.12364409,0,0.0014696035567584088
120,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
121,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
122,-0.6090709,-0.75417984,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.7733609,-0.123194955,-0.54777515,-0.76116204,0.12364409,0,0.0014711582486467373
123,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
124,-0.6090709,-0.7308858,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.7733609,-0.123194955,-0.54611015,-0.73276013,0.12364409,0,0.0036364307882444605
125,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
126,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
127,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
128,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
129,-0.6090709,-0.7308858,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.6102312,-0.123194955,-0.54694265,-0.73451096,0.12364409,0,0.0013573932113809897
130,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
131,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
132,0.03077812,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,1.2664366,-0.08238615,0.2580861,1.055491,0.12364409,1,0.9999999998519022
133,-0.6090709,-0.75417984,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.7733609,-0.123194955,-0.54777515,-0.76116204,0.12364409,0,0.0014711582486467373
134,0.19074038,-0.7075918,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.0705136,-0.756238,-0.23474766,-0.9539402,-0.100174606,-0.5228001,-0.64337194,0.12364409,0,0.00014111312662502001
135,0.19074038,-0.7075918,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.17869559,-0.756238,-0.23474766,-0.893573,-0.100174606,-0.5228001,-0.64337194,0.12364409,0,0.0008747897991221883
136,0.19074038,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.17869559,-0.756238,-0.23474766,-0.8991028,-0.100174606,-0.5228001,-0.64337194,0.12364409,0,0.0008432703202756614
