,F68,F108,F79,F113,F116,F110,F114,F115,F134,F136,F73,category,1
18,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
19,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
20,-0.3426522,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0705136,-0.6433665,-0.23474766,-0.35629988,-0.24204884,0.12364409,0,0.0002029854058063491
21,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.6433665,-0.23474766,-0.35629988,-0.24204884,0.12364409,0,0.27111068006768585
22,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.6433665,-0.23474766,-0.35629988,-0.24204884,0.12364409,0,0.27111068006768585
23,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
24,-0.3426522,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.0513488,-0.6433665,-0.23474766,-0.35629988,-0.24204884,0.12364409,0,0.0031924960805486445
25,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.6433665,-0.23474766,-0.35629988,-0.24204884,0.12364409,0,0.27111068006768585
26,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
27,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
28,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
29,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
30,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
31,-0.3426522,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.6433665,-0.23474766,-0.35629988,-0.24204884,0.12364409,0,0.27111068006768585
32,-0.3426522,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.48311114,-0.6433665,-0.2024719,-0.35629988,-0.24204884,0.12364409,1,0.14216329521489388
33,-0.3426522,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.48311114,-0.6433665,-0.2024719,-0.35629988,-0.24204884,0.12364409,0,0.14216329521489388
34,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
35,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
36,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
37,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,0.23138721,-0.17019612,-0.54361266,-0.71933734,0.12364409,1,0.31641741520399796
38,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,0.23138721,-0.17019612,-0.54361266,-0.71933734,0.12364409,1,0.31641741520399796
39,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
40,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
41,-0.75417984,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.72982025,-0.097821206,-0.17019612,-0.5419476,-0.57616055,0.12364409,1,0.9883754519992448
42,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.30720365,-0.7926765,0.12364409,0,0.0013094168087439643
43,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.30720365,-0.7926765,0.12364409,0,0.0013094168087439643
44,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.30720365,-0.7926765,0.12364409,0,0.0013094168087439643
45,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.30720365,-0.7926765,0.12364409,0,0.0013094168087439643
46,-0.72312117,-1.304367,-0.22326696,-0.22330233,-1.0179702,-0.16867809,-0.756238,-0.23474766,0.30720365,-0.7926765,0.12364409,0,0.0038780514311473765
47,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.30720365,-0.7926765,0.12364409,0,0.012235269236795965
48,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.30720365,-0.7926765,0.12364409,0,0.012235269236795965
49,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.30720365,-0.7926765,0.12364409,0,0.012235269236795965
50,-0.72312117,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.756238,-0.23474766,0.30720365,-0.7926765,0.12364409,0,0.25976408967600007
51,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.30720365,-0.7926765,0.12364409,0,0.00600214459161518
52,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
53,-0.74641514,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,-0.50531757,-0.7121396,0.12364409,0,0.0002746734181273761
54,-0.74641514,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,-0.50531757,-0.7121396,0.12364409,0,0.0002746734181273761
55,-0.74641514,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,-0.50531757,-0.7121396,0.12364409,0,0.0002746734181273761
56,-0.74641514,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,-0.50531757,-0.7121396,0.12364409,0,0.0002746734181273761
57,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
58,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
59,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
60,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0188934,-0.5367657,-0.2024719,-0.54694265,-0.70017576,0.12364409,0,0.00030243120429267434
61,-0.72312117,0.04003775,-0.25606793,-0.2561036,0.24932778,1.3900499,-0.5367657,-0.2024719,-0.54694265,-0.70017576,0.12364409,1,0.70291886111589
62,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
63,-0.71535647,-1.304367,-0.22326696,-0.22330233,1.5166258,0.3490423,0.95564574,-0.19171329,-0.5386176,-0.4795745,0.12364409,1,0.9995944520445241
64,-0.71535647,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.82716113,0.95564574,-0.19171329,-0.5386176,-0.4795745,0.12364409,0,0.3535759399640956
65,-0.71535647,-1.304367,-0.19046597,-0.19050106,0.24932778,0.6329534,0.95564574,-0.19171329,-0.5386176,-0.4795745,0.12364409,1,0.9126144238383194
66,-0.71535647,-1.304367,-0.22326696,-0.22330233,1.5166258,-0.16867809,0.95564574,-0.17019612,-0.5386176,-0.4795745,0.12364409,1,0.9992302638726421
67,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,0.17869559,0.95564574,-0.17019612,-0.5386176,-0.4795745,0.12364409,1,0.9986404771587546
68,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,0.40902352,0.95564574,-0.17019612,-0.5386176,-0.4795745,0.12364409,1,0.9989919078696163
69,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.6580953,0.95564574,-0.17019612,-0.5386176,-0.4795745,0.12364409,1,0.9958531779847645
70,-0.71535647,0.04003775,-0.157665,-0.15769981,1.5166258,-0.7403843,0.95564574,-0.17826506,-0.5386176,-0.4795745,0.12364409,1,0.9956041366775529
71,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,0.6329534,0.95564574,-0.17826506,-0.5386176,-0.4795745,0.12364409,1,0.9992139241693884
72,-0.71535647,-1.304367,-0.22326696,-0.22330233,1.5166258,0.3490423,0.95564574,-0.17826506,-0.5386176,-0.4795745,0.12364409,1,0.999602445187087
73,-0.71535647,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.82716113,0.95564574,-0.17826506,-0.5386176,-0.4795745,0.12364409,0,0.3581407135365375
74,-0.71535647,0.04003775,-0.157665,-0.15769981,1.5166258,-0.82716113,0.95564574,-0.17826506,-0.5386176,-0.4795745,0.12364409,1,0.9950817688245885
75,-0.71535647,0.04003775,-0.157665,-0.15769981,1.5166258,-0.043025505,0.95564574,-0.17826506,-0.5386176,-0.4795745,0.12364409,1,0.9982198065235989
76,-0.71535647,-1.304367,-0.19046597,-0.19050106,0.24932778,0.6329534,0.95564574,-0.17826506,-0.5386176,-0.4795745,0.12364409,1,0.9141895815889317
77,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.3233789,0.95564574,-0.17826506,-0.5386176,-0.4795745,0.12364409,1,0.9972801091807107
78,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
79,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
80,-0.74641514,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.88123953,-0.756238,-0.23474766,-0.5261301,-0.6985222,0.12364409,0,0.0895714130418098
81,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
82,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9985434020195317
83,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9960502920964994
84,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9960502920964994
85,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,1.2007757,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9996354602271147
86,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9985434020195317
87,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9960502920964994
88,-0.71535647,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9960502920964994
89,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9985434020195317
90,-0.71535647,-1.304367,-0.22326696,-0.22330233,1.5166258,0.10743946,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9994722540297605
91,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,0.97756284,0.97210616,-0.2024719,-0.54444516,-0.5059339,0.12364409,1,0.9994889537868289
92,-0.71535647,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0705136,0.97210616,-0.2024719,-0.54444516,-0.5059339,0.12364409,0,0.0011012102497437353
93,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,1.5302528,0.97210616,-0.2024719,-0.54444516,-0.5059339,0.12364409,1,0.9997508075212537
94,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,1.2007757,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9996354602271147
95,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.19724192,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9977601160413136
96,-0.71535647,0.04003775,-0.22326696,-0.22330233,1.5166258,1.2007757,0.97210616,-0.17019612,-0.54444516,-0.5059339,0.12364409,1,0.9996354602271147
97,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
98,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
99,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
100,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
101,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
102,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
103,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
104,-0.69206244,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.50933164,-0.23474766,-0.5344551,-0.6572811,0.12364409,0,0.0013585247152342501
105,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
106,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
107,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
108,-0.69206244,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.03810927,-0.50933164,-0.2024719,-0.5344551,-0.6572811,0.12364409,1,0.9926443548249931
109,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
110,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
111,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
112,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
113,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
114,-0.6221804,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.54694265,-0.42335427,0.12364409,0,0.0005991627872862369
115,-0.6221804,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.72982025,-0.756238,-0.23474766,-0.54694265,-0.42335427,0.12364409,0,0.00029990970533713473
116,-0.6221804,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,-0.54694265,-0.42335427,0.12364409,0,0.0056320345033138205
117,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
118,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
119,-0.75417984,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54860765,-0.76009214,0.12364409,0,0.0011332192219427907
120,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
121,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
122,-0.75417984,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54777515,-0.76116204,0.12364409,0,0.0011342560631762933
123,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
124,-0.7308858,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54611015,-0.73276013,0.12364409,0,0.0031785876427444268
125,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
126,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
127,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
128,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
129,-0.7308858,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54694265,-0.73451096,0.12364409,0,0.0011131605547448644
130,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
131,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
132,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
133,-0.75417984,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54777515,-0.76116204,0.12364409,0,0.0011342560631762933
134,-0.7075918,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.0705136,-0.756238,-0.23474766,-0.5228001,-0.64337194,0.12364409,0,0.0002246614756873595
135,-0.7075918,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.17869559,-0.756238,-0.23474766,-0.5228001,-0.64337194,0.12364409,0,0.0011387092554145746
136,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.17869559,-0.756238,-0.23474766,-0.5228001,-0.64337194,0.12364409,0,0.0011048980089779989
137,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.23229964,-0.756238,-0.23474766,-0.5228001,-0.64337194,0.12364409,0,0.000647858552568968
138,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.756238,-0.23474766,-0.5228001,-0.64337194,0.12364409,0,0.2512349009109806
139,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0705136,-0.756238,-0.23474766,-0.5228001,-0.64337194,0.12364409,0,0.00021798476782442959
140,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
141,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.5228001,-0.64337194,0.12364409,0,0.0006780473910477644
142,-0.7075918,41.71658,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,-0.5228001,-0.64337194,0.12364409,0,4.777542261231191e-18
143,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
144,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
145,-0.72312117,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.756238,-0.23474766,-0.54777515,-0.7566878,0.12364409,0,0.1565623774176873
146,-0.72312117,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.54777515,-0.7566878,0.12364409,0,0.0010610466328766237
147,-0.72312117,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.54777515,-0.7566878,0.12364409,0,0.0010610466328766237
148,-0.72312117,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.54777515,-0.7566878,0.12364409,0,0.0010295390153421979
149,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.756238,-0.23474766,-0.54694265,-0.71748924,0.12364409,0,0.20893738360797845
150,-0.7075918,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.54694265,-0.71748924,0.12364409,0,0.00035350721558305176
151,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.54694265,-0.71748924,0.12364409,0,0.001010741551446379
152,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.54694265,-0.71748924,0.12364409,0,0.001010741551446379
153,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,-0.54694265,-0.71748924,0.12364409,0,0.001010741551446379
154,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.82716113,-0.756238,-0.23474766,-0.54694265,-0.71748924,0.12364409,0,0.00030011654060988695
155,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
156,-0.7075918,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.82716113,-0.756238,-0.23474766,-0.54694265,-0.71748924,0.12364409,0,0.00030011654060988695
157,-0.7075918,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.756238,-0.23474766,-0.54694265,-0.71748924,0.12364409,0,0.2518882034427673
158,-0.77747387,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,-0.54860765,-0.76330197,0.12364409,0,0.31595176271265896
159,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
160,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
161,-0.76194453,1.3844424,-0.22326696,-0.22330233,1.5166258,0.10743946,0.23138721,-0.17019612,-0.54860765,-0.7674844,0.12364409,1,0.9921798432711615
162,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
163,-0.75417984,0.04003775,-0.19046597,-0.19050106,-1.0179702,1.0588201,-0.756238,-0.23474766,-0.54611015,-0.7583413,0.12364409,0,0.00370919361525452
164,-0.75417984,1.3844424,-0.19046597,-0.19050106,-1.0179702,0.97756284,-0.756238,-0.23474766,-0.54611015,-0.7583413,0.12364409,0,0.001169449045912896
165,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
166,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
167,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
168,1.054989,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.2580861,1.055491,0.12364409,1,0.9999999998886717
