,F108,F116,F110,F114,F115,F73,category,1
89,0.04003775,1.5166258,0.13437776,0.97210616,-0.17019612,0.12364409,1,0.9983613406875982
90,-1.304367,1.5166258,0.10743946,0.97210616,-0.17019612,0.12364409,1,0.9993762832278572
91,0.04003775,1.5166258,0.97756284,0.97210616,-0.2024719,0.12364409,1,0.9994297561421392
92,0.04003775,-1.0179702,-1.0705136,0.97210616,-0.2024719,0.12364409,0,0.0009135932012491929
93,0.04003775,1.5166258,1.5302528,0.97210616,-0.2024719,0.12364409,1,0.9997241525884194
94,0.04003775,1.5166258,1.2007757,0.97210616,-0.17019612,0.12364409,1,0.9995961312262388
95,0.04003775,1.5166258,-0.19724192,0.97210616,-0.17019612,0.12364409,1,0.9974682837429194
96,0.04003775,1.5166258,1.2007757,0.97210616,-0.17019612,0.12364409,1,0.9995961312262388
97,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
98,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
99,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
100,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
101,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
102,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
103,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
104,1.3844424,-1.0179702,0.97756284,-0.50933164,-0.23474766,0.12364409,0,0.001258941786375235
105,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
106,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
107,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
108,0.04003775,1.5166258,-0.03810927,-0.50933164,-0.2024719,0.12364409,1,0.9919711913152331
109,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
110,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
111,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
112,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
113,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
114,0.04003775,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0005883145799799529
115,0.04003775,-1.0179702,-0.72982025,-0.756238,-0.23474766,0.12364409,0,0.00029221330102320543
116,0.04003775,-1.0179702,1.5302528,-0.756238,-0.23474766,0.12364409,0,0.005670061613686436
117,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
118,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
119,1.3844424,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010110607752503227
120,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
121,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
122,1.3844424,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010110607752503227
123,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
124,0.04003775,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.00275005684282589
125,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
126,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
127,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
128,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
129,1.3844424,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010110607752503227
130,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
131,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
132,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
133,1.3844424,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010110607752503227
134,0.04003775,-1.0179702,-1.0705136,-0.756238,-0.23474766,0.12364409,0,0.00018674577989914487
135,0.04003775,-1.0179702,0.17869559,-0.756238,-0.23474766,0.12364409,0,0.0009639655635851119
136,0.04003775,-1.0179702,0.17869559,-0.756238,-0.23474766,0.12364409,0,0.0009639655635851119
137,0.04003775,-1.0179702,-0.23229964,-0.756238,-0.23474766,0.12364409,0,0.0005618331598426429
138,0.04003775,0.24932778,0.08784404,-0.756238,-0.23474766,0.12364409,0,0.2357777294416154
139,0.04003775,-1.0179702,-1.0705136,-0.756238,-0.23474766,0.12364409,0,0.00018674577989914487
140,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
141,0.04003775,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0005883145799799529
142,41.71658,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,1.88327329438121e-17
143,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
144,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
145,0.04003775,0.24932778,-0.38439485,-0.756238,-0.23474766,0.12364409,0,0.1422499543795453
146,0.04003775,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.00087784988882136
147,0.04003775,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.00087784988882136
148,0.04003775,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.00087784988882136
149,0.04003775,0.24932778,-0.09890646,-0.756238,-0.23474766,0.12364409,0,0.19443396377018865
150,1.3844424,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.0003223595801830848
151,0.04003775,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.00087784988882136
152,0.04003775,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.00087784988882136
153,0.04003775,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.00087784988882136
154,0.04003775,-1.0179702,-0.82716113,-0.756238,-0.23474766,0.12364409,0,0.00025712556973289354
155,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
156,0.04003775,-1.0179702,-0.82716113,-0.756238,-0.23474766,0.12364409,0,0.00025712556973289354
157,0.04003775,0.24932778,0.08784404,-0.756238,-0.23474766,0.12364409,0,0.2357777294416154
158,0.04003775,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2882111034617657
159,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
160,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
161,1.3844424,1.5166258,0.10743946,0.23138721,-0.17019612,0.12364409,1,0.9911276519190046
162,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
163,0.04003775,-1.0179702,1.0588201,-0.756238,-0.23474766,0.12364409,0,0.0030591108316159383
164,1.3844424,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010110607752503227
165,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
166,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
167,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
168,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
169,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
170,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
171,0.04003775,-1.0179702,0.13437776,-0.756238,-0.23474766,0.12364409,0,0.000909463039538641
172,0.04003775,-1.0179702,-0.6580953,-0.756238,-0.23474766,0.12364409,0,0.0003210951668127267
173,0.04003775,-1.0179702,-1.638336,-0.756238,-0.23474766,0.12364409,0,8.853909447421406e-05
174,0.04003775,-1.0179702,-0.53338426,-0.756238,-0.23474766,0.12364409,0,0.0003782717916291083
175,0.04003775,-1.0179702,-0.0008947598,-0.756238,-0.23474766,0.12364409,0,0.0007614213203346524
176,0.04003775,0.24932778,0.08784404,-0.756238,-0.23474766,0.12364409,0,0.2357777294416154
177,0.04003775,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2882111034617657
178,0.04003775,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2882111034617657
179,0.04003775,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2882111034617657
180,0.04003775,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2882111034617657
181,0.04003775,1.5166258,-0.124143004,1.2190124,-0.17019612,0.12364409,1,0.9981522385536213
182,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
183,0.04003775,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.00275005684282589
184,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
185,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
186,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
187,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
188,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
189,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
190,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
191,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
192,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
193,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
194,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
195,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
196,0.04003775,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999968138453
205,0.04003775,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.00275005684282589
206,0.04003775,0.24932778,-0.46605748,-0.756238,-0.23474766,0.12364409,0,0.12964824481081957
208,0.04003775,-1.0179702,1.2007757,-0.756238,-0.23474766,0.12364409,0,0.003684362564527194
209,0.04003775,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2882111034617657
216,0.04003775,0.24932778,0.22195823,-0.756238,-0.23474766,0.12364409,0,0.2690051132133959
223,0.04003775,0.24932778,0.29467633,-0.47405937,-0.23474766,0.12364409,0,0.3422668405966098
225,0.04003775,0.24932778,0.29467633,-0.47405937,-0.23474766,0.12364409,0,0.3422668405966098
233,0.04003775,-1.0179702,-0.043025505,-0.756238,-0.23474766,0.12364409,0,0.0007204291090964126
234,1.3844424,-1.0179702,-0.043025505,-0.756238,-0.23474766,0.12364409,0,0.00026452594701193013
236,0.04003775,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.00275005684282589
239,1.3844424,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010110607752503227
240,0.04003775,-1.0179702,-0.53338426,-0.756238,-0.23474766,0.12364409,0,0.0003782717916291083
241,0.04003775,-1.0179702,-0.53338426,-0.756238,-0.23474766,0.12364409,0,0.0003782717916291083
242,0.04003775,-1.0179702,-0.6580953,-0.756238,-0.23474766,0.12364409,0,0.0003210951668127267
243,0.04003775,-1.0179702,-0.0008947598,-0.756238,-0.23474766,0.12364409,0,0.0007614213203346524
247,0.04003775,0.24932778,-0.38439485,-0.756238,-0.23474766,0.12364409,0,0.1422499543795453
252,-1.304367,-1.0179702,1.0588201,-0.756238,-0.23474766,0.12364409,0,0.00829145837869254
255,0.04003775,-1.0179702,-1.002375,-0.2914732,-0.23474766,0.12364409,0,0.0003087116646559968
256,0.04003775,-1.0179702,-1.002375,-0.2914732,-0.23474766,0.12364409,0,0.0003087116646559968
258,0.04003775,0.24932778,-0.46605748,-0.2914732,-0.23474766,0.12364409,0,0.18379280900242534
259,0.04003775,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0008890683820757025
260,0.04003775,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0008890683820757025
261,0.04003775,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0008890683820757025
262,0.04003775,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0008890683820757025
263,0.04003775,0.24932778,0.22195823,-0.2914732,-0.23474766,0.12364409,0,0.3574468739279988
264,0.04003775,0.24932778,0.22195823,-0.2914732,-0.23474766,0.12364409,0,0.3574468739279988
265,0.04003775,0.24932778,0.22195823,-0.2914732,-0.23474766,0.12364409,0,0.3574468739279988
266,0.04003775,0.24932778,0.22195823,-0.2914732,-0.23474766,0.12364409,0,0.3574468739279988
268,0.04003775,0.24932778,-0.31341708,-0.2914732,-0.23474766,0.12364409,0,0.2158166933050748
278,0.04003775,0.24932778,-0.46605748,-0.2914732,-0.23474766,0.12364409,0,0.18379280900242534
279,0.04003775,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0008890683820757025
280,0.04003775,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0008890683820757025
281,0.04003775,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0008890683820757025
282,0.04003775,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0008890683820757025
283,-1.304367,-1.0179702,-0.16867809,-0.2914732,-0.23474766,0.12364409,0,0.0025110602186414963
284,0.04003775,0.24932778,0.22195823,-0.2914732,-0.23474766,0.12364409,0,0.3574468739279988
285,0.04003775,0.24932778,0.22195823,-0.2914732,-0.23474766,0.12364409,0,0.3574468739279988
286,0.04003775,0.24932778,0.22195823,-0.2914732,-0.23474766,0.12364409,0,0.3574468739279988
287,0.04003775,0.24932778,0.22195823,-0.2914732,-0.23474766,0.12364409,0,0.3574468739279988
289,-1.304367,-1.0179702,1.5414692,-0.756238,-0.23474766,0.12364409,0,0.015523403480609191
292,0.04003775,-1.0179702,-0.043025505,-0.756238,-0.23474766,0.12364409,0,0.0007204291090964126
293,0.04003775,-1.0179702,-0.043025505,-0.756238,-0.23474766,0.12364409,0,0.0007204291090964126
294,0.04003775,-1.0179702,-0.043025505,-0.756238,-0.23474766,0.12364409,0,0.0007204291090964126
295,0.04003775,-1.0179702,-0.0008947598,-0.756238,-0.23474766,0.12364409,0,0.0007614213203346524
297,0.04003775,-1.0179702,0.13437776,0.033862155,-0.23474766,0.12364409,0,0.0018342500281736986
298,0.04003775,-1.0179702,0.13437776,0.033862155,-0.23474766,0.12364409,0,0.0018342500281736986
299,0.04003775,0.24932778,0.29467633,0.033862155,-0.23474766,0.12364409,0,0.4497636990188582
301,0.04003775,-1.0179702,-1.2749295,0.033862155,-0.23474766,0.12364409,0,0.0002881280057008294
303,0.04003775,-1.0179702,-0.48311114,0.033862155,-0.23474766,0.12364409,0,0.0008154354028422694
304,0.04003775,-1.0179702,-0.48311114,0.033862155,-0.23474766,0.12364409,0,0.0008154354028422694
305,0.04003775,-1.0179702,-0.48311114,0.033862155,-0.23474766,0.12364409,0,0.0008154354028422694
306,0.04003775,-1.0179702,-0.48311114,0.033862155,-0.23474766,0.12364409,0,0.0008154354028422694
310,0.04003775,0.24932778,0.29467633,0.033862155,-0.23474766,0.12364409,0,0.4497636990188582
316,0.04003775,0.24932778,-0.3216464,-0.756238,-0.23474766,0.12364409,0,0.1526140395666306
317,0.04003775,-1.0179702,-1.0705136,-0.756238,-0.23474766,0.12364409,0,0.00018674577989914487
318,0.04003775,-1.0179702,0.13437776,-0.47405937,-0.23474766,0.12364409,0,0.0011684981499427113
319,0.04003775,-1.0179702,-0.6580953,-0.47405937,-0.23474766,0.12364409,0,0.00041261935424671386
320,1.3844424,-1.0179702,0.10743946,-0.47405937,-0.23474766,0.12364409,0,0.0004142440235932354
323,0.04003775,-1.0179702,0.13437776,-0.47405937,-0.23474766,0.12364409,0,0.0011684981499427113
324,1.3844424,-1.0179702,-0.6580953,-0.47405937,-0.23474766,0.12364409,0,0.0001514753526477619
326,0.04003775,0.24932778,-0.46605748,-0.756238,-0.23474766,0.12364409,0,0.12964824481081957
327,0.04003775,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0005883145799799529
328,0.04003775,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0005883145799799529
329,0.04003775,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0005883145799799529
330,0.04003775,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0005883145799799529
331,0.04003775,0.24932778,0.22195823,-0.756238,-0.23474766,0.12364409,0,0.2690051132133959
332,0.04003775,0.24932778,0.22195823,-0.756238,-0.23474766,0.12364409,0,0.2690051132133959
333,0.04003775,0.24932778,0.22195823,-0.756238,-0.23474766,0.12364409,0,0.2690051132133959
334,0.04003775,0.24932778,0.22195823,-0.756238,-0.23474766,0.12364409,0,0.2690051132133959
338,0.04003775,0.24932778,-0.3216464,0.23138721,-0.2024719,0.12364409,0,0.31336406669957273
342,0.04003775,0.24932778,-0.3216464,0.23138721,-0.23474766,0.12364409,0,0.3023429262523683
343,0.04003775,0.24932778,-0.3216464,0.23138721,-0.23474766,0.12364409,0,0.3023429262523683
344,0.04003775,0.24932778,-0.3216464,0.23138721,-0.23474766,0.12364409,0,0.3023429262523683
345,0.04003775,0.24932778,0.08784404,0.23138721,-0.23474766,0.12364409,0,0.42607318033455627
349,0.04003775,-0.3843212,-0.88123953,0.23138721,-0.23474766,0.12364409,0,0.010822744633628138
352,0.04003775,0.24932778,-0.3216464,0.23138721,-0.17941776,0.12364409,0,0.32136835734352864
361,0.04003775,0.24932778,-0.3216464,0.23138721,-0.23474766,0.12364409,0,0.3023429262523683
362,0.04003775,0.24932778,-0.3216464,0.23138721,-0.23474766,0.12364409,0,0.3023429262523683
