,F108,F79,F113,F116,F110,F114,F115,F73,category,1
41,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.72982025,-0.097821206,-0.17019612,0.12364409,1,0.9871216481579769
42,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0006036467401823899
43,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0006036467401823899
44,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0006036467401823899
45,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0006036467401823899
46,-1.304367,-0.22326696,-0.22330233,-1.0179702,-0.16867809,-0.756238,-0.23474766,0.12364409,0,0.0016495323278912402
47,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.12364409,0,0.005825599078634023
48,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.12364409,0,0.005825599078634023
49,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.12364409,0,0.005825599078634023
50,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.756238,-0.23474766,0.12364409,0,0.14183213931201605
51,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0028243923175255885
52,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
53,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,0.12364409,0,0.0002254699718794617
54,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,0.12364409,0,0.0002254699718794617
55,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,0.12364409,0,0.0002254699718794617
56,0.04003775,-0.12486401,-0.12489857,-1.0179702,-1.002375,-0.756238,-0.23474766,0.12364409,0,0.0002254699718794617
57,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
58,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
59,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
60,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0188934,-0.5367657,-0.2024719,0.12364409,0,0.0002620785629109004
61,0.04003775,-0.25606793,-0.2561036,0.24932778,1.3900499,-0.5367657,-0.2024719,0.12364409,1,0.6856678317070273
62,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
63,-1.304367,-0.22326696,-0.22330233,1.5166258,0.3490423,0.95564574,-0.19171329,0.12364409,1,0.9995125952122341
64,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.82716113,0.95564574,-0.19171329,0.12364409,0,0.3212870224760641
65,-1.304367,-0.19046597,-0.19050106,0.24932778,0.6329534,0.95564574,-0.19171329,0.12364409,1,0.8948659019405892
66,-1.304367,-0.22326696,-0.22330233,1.5166258,-0.16867809,0.95564574,-0.17019612,0.12364409,1,0.9990699757981131
67,0.04003775,-0.19046597,-0.19050106,1.5166258,0.17869559,0.95564574,-0.17019612,0.12364409,1,0.998487040421076
68,0.04003775,-0.19046597,-0.19050106,1.5166258,0.40902352,0.95564574,-0.17019612,0.12364409,1,0.9988820456744273
69,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.6580953,0.95564574,-0.17019612,0.12364409,1,0.9953530168781519
70,0.04003775,-0.157665,-0.15769981,1.5166258,-0.7403843,0.95564574,-0.17826506,0.12364409,1,0.9950082588880772
71,0.04003775,-0.22326696,-0.22330233,1.5166258,0.6329534,0.95564574,-0.17826506,0.12364409,1,0.9991352067841599
72,-1.304367,-0.22326696,-0.22330233,1.5166258,0.3490423,0.95564574,-0.17826506,0.12364409,1,0.9995229656305552
73,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.82716113,0.95564574,-0.17826506,0.12364409,0,0.32599694090046005
74,0.04003775,-0.157665,-0.15769981,1.5166258,-0.82716113,0.95564574,-0.17826506,0.12364409,1,0.9944080746523672
75,0.04003775,-0.157665,-0.15769981,1.5166258,-0.043025505,0.95564574,-0.17826506,0.12364409,1,0.9979992687128897
76,-1.304367,-0.19046597,-0.19050106,0.24932778,0.6329534,0.95564574,-0.17826506,0.12364409,1,0.8968730910618063
77,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.3233789,0.95564574,-0.17826506,0.12364409,1,0.996964199292013
78,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
79,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
80,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.88123953,-0.756238,-0.23474766,0.12364409,0,0.07916970682804399
81,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
82,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.97210616,-0.17019612,0.12364409,1,0.9983802208255077
83,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,0.12364409,1,0.9955308595764378
84,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,0.12364409,1,0.9955308595764378
85,0.04003775,-0.22326696,-0.22330233,1.5166258,1.2007757,0.97210616,-0.17019612,0.12364409,1,0.9996011534984451
86,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.97210616,-0.17019612,0.12364409,1,0.9983802208255077
87,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,0.12364409,1,0.9955308595764378
88,0.04003775,-0.19046597,-0.19050106,1.5166258,-0.6580953,0.97210616,-0.17019612,0.12364409,1,0.9955308595764378
89,0.04003775,-0.22326696,-0.22330233,1.5166258,0.13437776,0.97210616,-0.17019612,0.12364409,1,0.9983802208255077
90,-1.304367,-0.22326696,-0.22330233,1.5166258,0.10743946,0.97210616,-0.17019612,0.12364409,1,0.9993623890315377
91,0.04003775,-0.22326696,-0.22330233,1.5166258,0.97756284,0.97210616,-0.2024719,0.12364409,1,0.9994367877750432
92,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0705136,0.97210616,-0.2024719,0.12364409,0,0.0009315212961174805
93,0.04003775,-0.22326696,-0.22330233,1.5166258,1.5302528,0.97210616,-0.2024719,0.12364409,1,0.9997276835865497
94,0.04003775,-0.22326696,-0.22330233,1.5166258,1.2007757,0.97210616,-0.17019612,0.12364409,1,0.9996011534984451
95,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.19724192,0.97210616,-0.17019612,0.12364409,1,0.997496720406815
96,0.04003775,-0.22326696,-0.22330233,1.5166258,1.2007757,0.97210616,-0.17019612,0.12364409,1,0.9996011534984451
97,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
98,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
99,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
100,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
101,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
102,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
103,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
104,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.50933164,-0.23474766,0.12364409,0,0.0013361481978163279
105,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
106,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
107,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
108,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.03810927,-0.50933164,-0.2024719,0.12364409,1,0.9920993912220599
109,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
110,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
111,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
112,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
113,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
114,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0006036467401823899
115,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.72982025,-0.756238,-0.23474766,0.12364409,0,0.00029969470655467944
116,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.756238,-0.23474766,0.12364409,0,0.005825599078634023
117,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
118,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
119,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010739180289261604
120,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
121,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
122,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010739180289261604
123,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
124,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0028243923175255885
125,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
126,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
127,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
128,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
129,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010739180289261604
130,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
131,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
132,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
133,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010739180289261604
134,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.0705136,-0.756238,-0.23474766,0.12364409,0,0.00019624298655850767
135,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.17869559,-0.756238,-0.23474766,0.12364409,0,0.001014029628061921
136,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.17869559,-0.756238,-0.23474766,0.12364409,0,0.0009893952842023386
137,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.23229964,-0.756238,-0.23474766,0.12364409,0,0.0005764583288471242
138,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.756238,-0.23474766,0.12364409,0,0.23523307907817517
139,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0705136,-0.756238,-0.23474766,0.12364409,0,0.00019147174683059267
140,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
141,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,0.0006036467401823899
142,41.71658,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.756238,-0.23474766,0.12364409,0,5.481039165080819e-17
143,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
144,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
145,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.756238,-0.23474766,0.12364409,0,0.14183213931201605
146,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.0009233894713469383
147,0.04003775,-0.19046597,-0.19050106,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.0009233894713469383
148,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.0009009551095953027
149,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.756238,-0.23474766,0.12364409,0,0.19393564096642918
150,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.0003421609085667206
151,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.0009009551095953027
152,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.0009009551095953027
153,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.756238,-0.23474766,0.12364409,0,0.0009009551095953027
154,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.82716113,-0.756238,-0.23474766,0.12364409,0,0.0002636869569639642
155,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
156,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.82716113,-0.756238,-0.23474766,0.12364409,0,0.0002636869569639642
157,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.756238,-0.23474766,0.12364409,0,0.23523307907817517
158,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2876271100391554
159,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
160,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
161,1.3844424,-0.22326696,-0.22330233,1.5166258,0.10743946,0.23138721,-0.17019612,0.12364409,1,0.9915362062049619
162,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
163,0.04003775,-0.19046597,-0.19050106,-1.0179702,1.0588201,-0.756238,-0.23474766,0.12364409,0,0.0032200490196865185
164,1.3844424,-0.19046597,-0.19050106,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0011006545339538529
165,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
166,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
167,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
168,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
169,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
170,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
171,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.756238,-0.23474766,0.12364409,0,0.0009334210066778964
172,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,0.12364409,0,0.0003293359480713843
173,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.756238,-0.23474766,0.12364409,0,9.073595914665544e-05
174,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.53338426,-0.756238,-0.23474766,0.12364409,0,0.00038802073505718123
175,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.756238,-0.23474766,0.12364409,0,0.0007813922552332114
176,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.756238,-0.23474766,0.12364409,0,0.23523307907817517
177,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2876271100391554
178,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2876271100391554
179,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2876271100391554
180,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2876271100391554
181,0.04003775,-0.22326696,-0.22330233,1.5166258,-0.124143004,1.2190124,-0.17019612,0.12364409,1,0.9981716983915563
182,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
183,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0028243923175255885
184,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
185,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
186,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
187,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
188,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
189,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
190,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
191,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
192,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
193,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
194,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
195,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
196,0.04003775,4.6640797,4.664085,1.5166258,2.7067394,3.293025,4.6388946,0.12364409,1,0.9999999999181457
205,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0028243923175255885
206,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.756238,-0.23474766,0.12364409,0,0.1292540145192455
208,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.2007757,-0.756238,-0.23474766,0.12364409,0,0.0037845757734626916
209,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.756238,-0.23474766,0.12364409,0,0.2876271100391554
216,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.756238,-0.23474766,0.12364409,0,0.26843316122716776
223,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.47405937,-0.23474766,0.12364409,0,0.34142547919882005
225,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.47405937,-0.23474766,0.12364409,0,0.34142547919882005
233,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,0.12364409,0,0.0007392990892771019
234,1.3844424,-0.22326696,-0.22330233,-1.0179702,-0.043025505,-0.756238,-0.23474766,0.12364409,0,0.00028073969793087033
236,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0028243923175255885
239,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.97756284,-0.756238,-0.23474766,0.12364409,0,0.0010739180289261604
240,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.53338426,-0.756238,-0.23474766,0.12364409,0,0.00038802073505718123
241,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.53338426,-0.756238,-0.23474766,0.12364409,0,0.00038802073505718123
242,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,0.12364409,0,0.0003293359480713843
243,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.0008947598,-0.756238,-0.23474766,0.12364409,0,0.0007813922552332114
247,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.756238,-0.23474766,0.12364409,0,0.14183213931201605
252,-1.304367,-0.22326696,-0.22330233,-1.0179702,1.0588201,-0.756238,-0.23474766,0.12364409,0,0.008235610074977646
255,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.002375,-0.2914732,-0.23474766,0.12364409,0,0.0003239527892230817
256,0.04003775,-0.19046597,-0.19050106,-1.0179702,-1.002375,-0.2914732,-0.23474766,0.12364409,0,0.0003239527892230817
258,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.46605748,-0.2914732,-0.23474766,0.12364409,0,0.18304900994715614
259,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0009108946333901195
260,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0009108946333901195
261,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.2914732,-0.23474766,0.12364409,0,0.0009108946333901195
