,F62,F64,F67,F66,F104,F79,F113,F116,F117,F118,F120,F115,F42,F133,F134,F83,F3,F18,F1,F5,F4,category,1
61,-0.100201614,-0.3707036,0.21782899,-0.19575302,-0.38737983,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5913543,1.0032079,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0008496650474627922
62,-0.100201614,-0.3707036,0.8397778,-0.19575302,-0.7083618,0.16259405,0.16171953,-0.6569131,0.49149722,-0.53208065,1.6755152,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0014835872786149633
63,-0.100201614,-0.3707036,0.8397778,-0.19575302,-0.7083618,0.16259405,0.16171953,-0.6569131,0.49149722,-0.53208065,1.6755152,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0014835872786149633
64,-0.100201614,-0.3707036,0.8397778,-0.19575302,-0.7083618,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,10.142464,-0.7745457,-0.24996941,-0.70600045,0,0.0002571811907532446
65,-0.100201614,-0.3707036,0.8397778,-0.19575302,-0.7083618,-0.30483934,-0.30601406,-0.6569131,2.0862057,-0.5147649,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0017224641872628222
66,-0.09219723,-0.74990773,-0.31527,-0.39323196,0.46972796,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,2.1670203,-0.49409062,-0.4097378,0.099828616,0.7074543,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.011021300887158
67,-0.08863973,-0.3707036,-0.31527,-0.19575302,0.13237095,-0.30483934,-0.30601406,-0.6569131,0.23419486,3.2287478,-1.0685259,-0.4044043,-0.54212713,0.39100605,2.7565777,1.5592511,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.001233551150354924
68,-0.076188475,-0.3707036,0.04012931,-0.19575302,0.1823498,-0.30483934,-0.30601406,-0.6569131,3.0828984,-0.50230664,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.32057625,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0033231533110687312
69,-0.100201614,-0.3707036,0.04012931,-0.19575302,0.1823498,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.32057625,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.013347118455068977
70,-0.100201614,-0.3707036,0.04012931,-0.19575302,0.47561753,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.7122069,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.013305614923822926
71,-0.100201614,-0.3707036,0.04012931,-0.19575302,0.47561753,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.7122069,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0001494507176773862
72,-0.100201614,-0.3707036,0.04012931,-0.19575302,0.47561753,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.7122069,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0001494507176773862
73,-0.057511587,-0.3707036,-0.31527,-0.19575302,1.2973534,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.37932083,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,9.223728871689133e-05
74,-0.057511587,-0.3707036,-0.31527,-0.19575302,1.2973534,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.37932083,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,9.223728871689133e-05
75,-0.100201614,-0.3707036,0.12897915,-0.19575302,-0.20419113,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,2.1670203,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.01204188988966151
76,-0.100201614,-0.3707036,0.12897915,-0.19575302,-0.20419113,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,2.1670203,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,1,0.5938329393124891
77,-0.091307856,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5913543,1.0032079,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.001804268018763572
78,-0.091307856,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5913543,1.0032079,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.001804268018763572
79,-0.05484346,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,1.9052366,-0.24996941,2.1168196,0,5.052536403950276e-05
80,-0.05484346,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,0.56534547,-0.24996941,0.7054097,0,0.00019320488730600573
81,-0.05484346,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,1.9052366,-0.24996941,2.1168196,0,5.052536403950276e-05
82,-0.05484346,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,1.9052366,-0.24996941,2.1168196,0,5.052536403950276e-05
83,-0.08419285,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0015779083798737265
84,-0.07707785,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0015666112272259955
85,-0.06373721,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0015456462565166958
86,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0015864345984681586
87,-0.085082226,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0015793262324741634
88,-0.085082226,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.24996941,-0.70600045,0,0.0015793262324741634
