,F62,F67,F66,F104,F79,F113,F116,F117,F118,F120,F115,F42,F83,F3,F18,F1,F4,category,1
28,-0.100201614,-0.048720524,-1.2309452,1.0336478,0.16259405,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,2.5787590666996517e-05
29,-0.100201614,-0.048720524,-1.2309452,1.0336478,0.16259405,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,2.5787590666996517e-05
30,-0.100201614,-0.048720524,-1.2309452,1.0336478,0.16259405,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,2.5787590666996517e-05
31,-0.08419285,-0.048720524,-1.2309452,1.0336478,-0.30483934,-0.30601406,-0.6569131,2.580689,0.033007268,-0.79336905,-0.4044043,-0.9618143,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0005394171952101837
32,-0.100201614,-0.048720524,-1.2309452,1.0336478,0.16259405,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,-0.4044043,-0.9618143,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0007689915967071538
33,-0.08775035,-0.13757037,-1.2309452,1.7800115,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,2.956067,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,2.411446256262687e-05
34,-0.05484346,-0.13757037,-1.2309452,1.7800115,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,2.956067,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,1.662895235516558e-05
35,-0.08775035,-0.13757037,-1.2309452,1.7800115,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9618143,2.956067,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,5.123811375678442e-05
36,-0.08419285,-0.13757037,-1.2309452,1.7800115,-0.30483934,-0.30601406,-0.6569131,-0.5716418,-0.66980135,0.7421534,-0.4044043,-0.9618143,2.956067,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,3.0076944352153284e-05
37,-0.100201614,-0.13757037,-1.2309452,1.7800115,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,2.956067,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,1.7398479775284773e-05
38,-0.100201614,0.04012931,-1.2309452,1.7502506,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9618143,0.17548929,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.00013417848408231464
39,-0.100201614,-0.2264202,-0.19575302,1.2973534,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.5359731,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.013098460077862643
40,-0.100201614,-0.2264202,-0.19575302,0.43152988,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.5359731,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.023463693105615083
41,-0.100201614,-0.048720524,-0.19575302,-0.35917073,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.5359731,0.1943628,-0.098595366,-0.7745457,-0.70600045,0,0.06250418209558001
42,-0.100201614,0.12897915,-0.19575302,-0.103243455,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,0.8813079,-0.54212713,-0.82316893,0.1943628,-0.098595366,-0.7745457,-0.70600045,1,0.30942290755184565
43,-0.100201614,0.12897915,-0.19575302,-0.103243455,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,0.8813079,-0.54212713,-0.82316893,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.19301533765748788
44,-0.100201614,0.12897915,-0.19575302,-0.103243455,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,0.8813079,-0.54212713,-0.82316893,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0024907797752011314
45,-0.100201614,0.12897915,-0.19575302,-0.103243455,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,0.8813079,-0.54212713,-0.82316893,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0024907797752011314
46,0.13103603,0.21782899,-0.19575302,-0.07836352,0.16259405,0.16171953,2.3423522,2.5332072,-0.50609607,0.7421534,4.738445,-0.54212713,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,1,0.9999991386009325
47,0.13103603,0.21782899,-0.19575302,-0.07836352,0.16259405,0.16171953,2.3423522,2.5332072,-0.50609607,0.7421534,4.738445,-0.54212713,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,1,0.9999991386009325
48,-0.100201614,-0.2264202,-0.19575302,1.973778,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.5359731,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.008278656301289909
49,0.011859708,0.9286276,-0.19575302,-0.39868718,-0.30483934,-0.30601406,-0.6569131,-0.15635316,-0.5966797,1.6755152,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0005813128032108131
50,-0.100201614,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.013919332240131836
51,-0.100201614,0.9286276,-0.19575302,-0.39868718,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.00016746977619907442
52,-0.100201614,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.013919332240131836
53,-0.100201614,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.013919332240131836
54,-0.100201614,0.9286276,-0.19575302,-0.39868718,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.00016746977619907442
55,-0.100201614,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.013919332240131836
56,-0.100201614,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.013919332240131836
57,-0.100201614,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.013919332240131836
58,-0.100201614,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.013919332240131836
59,-0.100201614,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.013919332240131836
60,-0.08419285,-0.31527,-0.19575302,1.8066614,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.9848594,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,3.864407233080429e-05
61,-0.100201614,0.21782899,-0.19575302,-0.38737983,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5913543,1.0032079,-0.4044043,-0.54212713,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0013283613300217596
62,-0.100201614,0.8397778,-0.19575302,-0.7083618,0.16259405,0.16171953,-0.6569131,0.49149722,-0.53208065,1.6755152,-0.4044043,-0.54212713,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0024892366523502915
63,-0.100201614,0.8397778,-0.19575302,-0.7083618,0.16259405,0.16171953,-0.6569131,0.49149722,-0.53208065,1.6755152,-0.4044043,-0.54212713,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0024892366523502915
64,-0.100201614,0.8397778,-0.19575302,-0.7083618,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,-0.92818224,-0.4044043,-0.54212713,-0.61103565,-0.7090083,10.142464,-0.7745457,-0.70600045,0,0.00037152765699437017
65,-0.100201614,0.8397778,-0.19575302,-0.7083618,-0.30483934,-0.30601406,-0.6569131,2.0862057,-0.5147649,0.7421534,-0.4044043,-0.54212713,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0028646946184304107
66,-0.09219723,-0.31527,-0.39323196,0.46972796,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,2.1670203,-0.49409062,0.7074543,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.011456648630418582
67,-0.08863973,-0.31527,-0.19575302,0.13237095,-0.30483934,-0.30601406,-0.6569131,0.23419486,3.2287478,-1.0685259,-0.4044043,-0.54212713,1.5592511,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0017771520470321511
68,-0.076188475,0.04012931,-0.19575302,0.1823498,-0.30483934,-0.30601406,-0.6569131,3.0828984,-0.50230664,0.7421534,-0.4044043,-0.54212713,-0.32057625,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.005532276741130777
69,-0.100201614,0.04012931,-0.19575302,0.1823498,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.32057625,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.020009675970736038
70,-0.100201614,0.04012931,-0.19575302,0.47561753,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,-0.7122069,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.01998379963687397
71,-0.100201614,0.04012931,-0.19575302,0.47561753,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,-0.7122069,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.00024190395120161933
72,-0.100201614,0.04012931,-0.19575302,0.47561753,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,-0.7122069,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.00024190395120161933
73,-0.057511587,-0.31527,-0.19575302,1.2973534,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,-0.37932083,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.00015010291275835828
74,-0.057511587,-0.31527,-0.19575302,1.2973534,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,-0.37932083,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.00015010291275835828
75,-0.100201614,0.12897915,-0.19575302,-0.20419113,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,2.1670203,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.01699612760107668
76,-0.100201614,0.12897915,-0.19575302,-0.20419113,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,2.1670203,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,1,0.6715727903659079
77,-0.091307856,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5913543,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0027113664190392328
78,-0.091307856,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5913543,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0027113664190392328
79,-0.05484346,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,1.9052366,2.1168196,0,6.211517095377971e-05
80,-0.05484346,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,0.56534547,0.7054097,0,0.00025743291659459134
81,-0.05484346,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,1.9052366,2.1168196,0,6.211517095377971e-05
82,-0.05484346,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,1.9052366,2.1168196,0,6.211517095377971e-05
83,-0.08419285,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0023643737819978787
84,-0.07707785,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0023476943537213196
85,-0.06373721,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0023167361489803977
86,-0.089529105,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0023769609013662095
87,-0.085082226,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.002366467007871421
88,-0.085082226,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.002366467007871421
89,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0033324857305769584
90,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.0015087757937356943
91,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0033324857305769584
92,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.0015087757937356943
93,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0033324857305769584
94,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.0015087757937356943
95,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0033324857305769584
96,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.0015087757937356943
97,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0033324857305769584
98,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.0015087757937356943
99,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0033324857305769584
100,-0.089529105,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.0015087757937356943
101,-0.08419285,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0023643737819978787
102,-0.09041848,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.002379065244285931
103,-0.089529105,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.54212713,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.0008679576270070818
104,-0.08863973,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.54212713,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.0008671887348419519
105,-0.07796723,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.54212713,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.0008580149459915303
106,-0.08863973,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.54212713,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.0008671887348419519
107,-0.09664411,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,-0.54212713,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0018741752084959857
