,F25,F62,F65,F64,F67,F66,F102,F104,F108,F22,F79,F111,F112,F113,F116,F117,F118,F120,F114,F115,F61,F77,F43,F42,F46,F132,F133,F134,F135,F136,F83,F74,F73,F3,F6,F18,F1,F5,F4,F8,category,1
10,0.111303955,-0.09842286,-0.2899004,-0.9668807,0.12897915,-1.1642803,-0.3026466,1.7322657,0.49416724,-0.6948579,-0.30483934,-0.7776585,-0.65438116,-0.30601406,2.3423522,0.92339736,-0.5607914,0.7421534,5.844184,4.738445,-0.3061699,0.15407418,-0.5366528,-0.95928603,-0.60919327,-1.0419447,-0.9904764,-1.059889,-1.0512019,-1.0475204,0.16896212,0.48255178,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.999993178227473
11,0.111303955,-0.07707785,-0.2899004,-0.9668807,0.12897915,-1.1642803,-0.3026466,1.7322657,0.49416724,0.7807114,-0.30483934,-0.7776585,-0.65438116,-0.30601406,2.3423522,0.92339736,-0.5607914,0.7421534,5.844184,4.738445,-0.3061699,0.15407418,-0.5366528,-0.95928603,-0.60919327,-1.0419447,-0.9904764,-1.059889,-1.0512019,-1.0475204,0.16896212,0.48255178,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9999943391204851
12,0.111303955,-0.085082226,-0.7728175,-0.9668807,-0.2264202,-1.1642803,-0.5178762,-0.22290015,0.49416724,-0.6948579,-0.30483934,-0.7776585,-0.69681793,-0.30601406,2.3423522,0.33444262,-0.5970422,0.7421534,5.844184,4.738445,-0.25103348,-0.24285862,-0.5366528,-0.95928603,-0.60919327,-1.0419447,-0.9904764,-1.059889,-1.0512019,-1.0475204,-0.5881905,-0.2913116,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9999994117685241
13,0.7662218,-0.09219723,-0.565853,-1.018184,-0.31527,-1.2359765,-0.5014317,0.97776264,0.49416724,-2.1704273,0.16259405,-0.78156847,-0.6685267,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.52510834,-0.4044043,-0.581852,-0.79856455,-0.5526732,-0.9415884,0.70827836,-1.114603,-0.9796873,-1.0920141,-1.1132673,-1.1347347,0.16896212,0.48255178,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0001961955430010739
14,0.7662218,-0.09219723,-0.565853,-1.018184,-0.31527,-1.2359765,-0.5014317,0.97776264,-1.7042791,0.7807114,-0.30483934,-0.78156847,-0.6685267,-0.30601406,0.092903145,-0.5716418,-0.6719447,1.0032079,-0.52510834,-0.4044043,-0.25103348,0.66016346,-0.5526732,-0.9415884,0.70827836,-1.114603,-0.9796873,-1.0920141,-1.1132673,-1.1347347,0.16896212,0.48255178,0.040953003,-0.7090083,-0.21152818,-0.098595366,0.56534547,3.6027853,-0.70600045,10.618941,0,0.00019050332834199903
15,0.7662218,-0.09397598,-0.565853,-1.018184,-0.31527,-1.2359765,-0.5014317,0.97776264,0.49416724,0.7807114,-0.30483934,-0.78156847,-0.6685267,-0.30601406,-0.6569131,-0.7125883,-0.68297017,0.7421534,-0.52510834,-0.4044043,-0.25103348,0.66016346,-0.5526732,-0.9415884,0.70827836,-1.114603,-0.9796873,-1.0920141,-1.1132673,-1.1347347,0.16896212,0.48255178,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0002014689181239598
16,-0.5350529,-0.0788566,-0.81880957,-1.0408784,-0.2264202,-1.2661643,-0.58026856,2.1679947,0.49416724,-0.6948579,-0.30483934,-0.7824373,-0.69681793,-0.30601406,-0.6569131,2.219098,-0.51890874,1.0032079,-0.52510834,-0.4044043,-0.63698846,-0.55792403,-0.5526732,-0.9618143,-1.3466519,-1.1429574,-1.0434841,-1.0952266,-1.1462013,-1.1567048,0.932642,1.2630864,0.040953003,1.0977339,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0016690162124147609
17,0.9502837,-0.100201614,-0.6578372,-1.0161208,-0.13757037,-1.2246561,-0.5415756,1.0524938,0.49416724,0.7807114,-0.7722727,-0.7798307,-0.69681793,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,0.5667702,-0.4044043,0.024648666,1.1265595,-0.5526732,-0.9441166,-1.2606244,-1.078522,-1.0209676,-0.94423836,-1.0846264,-1.0850525,-0.81337816,-0.52480483,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.022506909277792222
18,0.9502837,0.01363846,-0.7038293,-1.0161208,0.04012931,-1.2246561,-0.46950996,0.7411354,0.49416724,-2.1704273,-0.30483934,-0.7798307,-0.64023554,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,0.5667702,0.6241654,-0.25103348,-0.024545576,-0.5526732,-0.9441166,-1.2606244,-1.078522,-1.0209676,-0.94423836,-1.0846264,-1.0850525,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0025764625749788036
19,0.9502837,-0.05662221,-0.7038293,-1.0161208,0.04012931,-1.2246561,-0.46950996,0.7411354,0.49416724,-2.1704273,-0.30483934,-0.7798307,-0.64023554,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,0.5667702,0.6241654,-0.25103348,-0.024545576,-0.5526732,-0.9441166,-1.2606244,-1.078522,-1.0209676,-0.94423836,-1.0846264,-1.0850525,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.002746277786621601
20,0.9502837,-0.100201614,-0.7038293,-1.0161208,0.04012931,-1.2246561,-0.46950996,0.7411354,0.49416724,-2.1704273,-0.30483934,-0.7798307,-0.64023554,-0.30601406,2.3423522,7.401901,-0.73624545,1.6755152,0.5667702,0.6241654,-0.581852,-1.6618934,-0.5526732,-0.9441166,-1.2606244,-1.078522,-1.0209676,-0.94423836,-1.0846264,-1.0850525,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9999833491910562
21,0.9502837,-0.100201614,-0.7038293,-1.0161208,0.04012931,-1.2246561,-0.46950996,0.7411354,0.49416724,-0.6948579,-0.30483934,-0.7798307,-0.64023554,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,0.5667702,0.6241654,0.35546723,1.1265595,-0.5526732,-0.9441166,-1.2606244,-1.078522,-1.0209676,-0.94423836,-1.0846264,-1.0850525,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00031127803054403584
22,0.9502837,-0.09753349,-0.7038293,-1.0161208,0.04012931,-1.2246561,-0.46950996,0.7411354,0.49416724,-0.6948579,-0.30483934,-0.7798307,-0.64023554,-0.30601406,-0.6569131,2.580689,0.033007268,-0.79336905,0.5667702,0.6241654,0.35546723,1.1265595,-0.5526732,-0.9441166,-1.2606244,-1.078522,-1.0209676,-0.94423836,-1.0846264,-1.0850525,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.005813914307081556
23,0.9502837,-0.100201614,-0.7038293,-1.0161208,-0.2264202,-1.2246561,-0.5647914,1.1478826,0.49416724,0.7807114,-0.7722727,-0.7798307,-0.69681793,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,0.5667702,-0.4044043,-0.25103348,1.1265595,-0.5526732,-0.9441166,-1.2606244,-1.078522,-1.0209676,-0.94423836,-1.0846264,-1.0850525,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.019724499783804948
24,0.9502837,-0.095754735,-0.72682536,-1.0015413,-0.2264202,-1.2309452,-0.5502815,1.6176001,0.49416724,0.7807114,-0.30483934,-0.77635527,-0.69681793,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.52510834,-0.4044043,-0.36130634,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,1.099085,1.4332029,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,7.799769687295664e-05
25,0.9502837,-0.09308661,-0.6118451,-1.0015413,-0.048720524,-1.2309452,-0.49611136,1.0336478,0.49416724,0.7807114,-0.30483934,-0.77635527,-0.59779865,-0.30601406,-0.6569131,2.0862057,-0.5147649,0.7421534,-0.52510834,-0.4044043,-0.3061699,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,1.5951506,1.9402168,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0005839139305971777
26,0.9502837,-0.09753349,-0.6118451,-1.0015413,-0.048720524,-1.2309452,-0.49611136,1.0336478,0.49416724,-2.1704273,-0.30483934,-0.77635527,-0.59779865,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.52510834,-0.4044043,-0.3061699,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,1.5951506,1.9402168,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,9.9844731174771e-05
27,0.9502837,-0.071741596,-0.6118451,-1.0015413,-0.048720524,-1.2309452,-0.49611136,1.0336478,0.49416724,-0.6948579,-0.30483934,-0.77635527,-0.59779865,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.52510834,-0.4044043,-0.3061699,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,1.5951506,1.9402168,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,6.366286480197912e-05
28,0.9502837,-0.100201614,-0.6118451,-1.0015413,-0.048720524,-1.2309452,-0.49611136,1.0336478,0.49416724,-0.6948579,0.16259405,-0.77635527,-0.59779865,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.52510834,-0.4044043,-0.3061699,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,1.5951506,1.9402168,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,1.8072462608053358e-05
29,0.9502837,-0.100201614,-0.6118451,-1.0015413,-0.048720524,-1.2309452,-0.49611136,1.0336478,0.49416724,-0.6948579,0.16259405,-0.77635527,-0.59779865,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.52510834,-0.4044043,-0.3061699,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,1.5951506,1.9402168,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,1.8072462608053358e-05
30,0.9502837,-0.100201614,-0.6118451,-1.0015413,-0.048720524,-1.2309452,-0.49611136,1.0336478,0.49416724,-0.6948579,0.16259405,-0.77635527,-0.59779865,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.52510834,-0.4044043,-0.3061699,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,1.5951506,1.9402168,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,1.8072462608053358e-05
31,0.9502837,-0.08419285,-0.6118451,-1.0015413,-0.048720524,-1.2309452,-0.49611136,1.0336478,0.49416724,-0.6948579,-0.30483934,-0.77635527,-0.59779865,-0.30601406,-0.6569131,2.580689,0.033007268,-0.79336905,-0.52510834,-0.4044043,-0.3061699,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,1.5951506,1.9402168,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00025927372987243953
32,0.9502837,-0.100201614,-0.6118451,-1.0015413,-0.048720524,-1.2309452,-0.49611136,1.0336478,0.49416724,-0.6948579,0.16259405,-0.77635527,-0.59779865,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,-0.52510834,-0.4044043,-0.3061699,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,1.5951506,1.9402168,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0003401341193683003
33,0.9502837,-0.08775035,-0.6118451,-1.0015413,-0.13757037,-1.2309452,-0.4525818,1.7800115,0.49416724,0.7807114,0.16259405,-0.77635527,-0.64023554,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.52510834,-0.4044043,-0.5267156,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,2.956067,3.3311696,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,2.458523673389765e-05
34,0.9502837,-0.05484346,-0.6118451,-1.0015413,-0.13757037,-1.2309452,-0.4525818,1.7800115,0.49416724,0.7807114,-0.30483934,-0.77635527,-0.64023554,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.52510834,-0.4044043,-0.5267156,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,2.956067,3.3311696,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,1.8452936140375222e-05
35,0.9502837,-0.08775035,-0.6118451,-1.0015413,-0.13757037,-1.2309452,-0.4525818,1.7800115,0.49416724,0.7807114,0.16259405,-0.77635527,-0.64023554,0.16171953,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.52510834,-0.4044043,-0.5267156,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,2.956067,3.3311696,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,5.9161260989109235e-05
36,0.9502837,-0.08419285,-0.6118451,-1.0015413,-0.13757037,-1.2309452,-0.4525818,1.7800115,0.49416724,0.7807114,-0.30483934,-0.77635527,-0.64023554,-0.30601406,-0.6569131,-0.5716418,-0.66980135,0.7421534,-0.52510834,-0.4044043,-0.5267156,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,2.956067,3.3311696,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,3.0308136645667544e-05
37,0.9502837,-0.100201614,-0.6118451,-1.0015413,-0.13757037,-1.2309452,-0.4525818,1.7800115,0.49416724,0.7807114,-0.30483934,-0.77635527,-0.64023554,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.52510834,-0.4044043,-0.5267156,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,2.956067,3.3311696,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,1.923129245532617e-05
38,0.9502837,-0.100201614,-0.72682536,-1.0015413,0.04012931,-1.2309452,-0.48353615,1.7502506,0.49416724,-0.6948579,-0.30483934,-0.77635527,-0.69681793,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.52510834,-0.4044043,-0.25103348,1.1215979,-0.5526732,-0.9618143,-1.3466519,-1.0983701,-1.0322258,-1.0759516,-1.1057851,-1.1063567,0.17548929,0.4858874,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00011033891051154627
39,-0.9973479,-0.100201614,-0.79581356,-0.3707036,-0.2264202,-0.19575302,-0.5778503,1.2973534,0.49416724,0.7807114,-0.7722727,-0.5209095,-0.69681793,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4744076,-0.4044043,-0.5267156,-1.0466475,-0.05604117,-0.54212713,-0.5614419,0.33331695,0.39100605,2.7565777,0.39212558,0.32194522,-0.5359731,-0.23794168,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.001924616315171533
40,0.9502837,-0.100201614,-0.79581356,-0.3707036,-0.2264202,-0.19575302,-0.56430775,0.43152988,0.49416724,0.7807114,-0.7722727,-0.5209095,-0.69681793,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4744076,-0.4044043,0.13492152,1.1265595,-0.05604117,-0.54212713,-0.5614419,0.33331695,0.39100605,2.7565777,0.39212558,0.32194522,-0.5359731,-0.23794168,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.003181396594302991
41,0.9502837,-0.100201614,-0.7498214,-0.3707036,-0.048720524,-0.19575302,-0.5014317,-0.35917073,0.49416724,0.7807114,-0.7722727,-0.5209095,-0.69681793,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4744076,-0.4044043,-0.085624196,1.1215979,-0.05604117,-0.54212713,-0.5614419,0.33331695,0.39100605,2.7565777,0.39212558,0.32194522,-0.5359731,-0.23794168,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.007157192061462221
42,0.9502837,-0.100201614,-0.79581356,-0.3707036,0.12897915,-0.19575302,-0.4728956,-0.103243455,0.49416724,0.7807114,-0.7722727,-0.5209095,-0.65438116,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4744076,0.8813079,0.41060367,1.1265595,-0.05604117,-0.54212713,-0.5614419,0.33331695,0.39100605,2.7565777,0.39212558,0.32194522,-0.82316893,-0.5348117,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.049790530490224714
43,0.9502837,-0.100201614,-0.79581356,-0.3707036,0.12897915,-0.19575302,-0.4728956,-0.103243455,0.49416724,0.7807114,-0.7722727,-0.5209095,-0.65438116,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4744076,0.8813079,0.41060367,1.1265595,-0.05604117,-0.54212713,-0.5614419,0.33331695,0.39100605,2.7565777,0.39212558,0.32194522,-0.82316893,-0.5348117,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.03012716981714853
44,0.9502837,-0.100201614,-0.79581356,-0.3707036,0.12897915,-0.19575302,-0.4728956,-0.103243455,0.49416724,-0.6948579,-0.30483934,-0.5209095,-0.65438116,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4744076,0.8813079,0.41060367,1.1265595,-0.05604117,-0.54212713,-0.5614419,0.33331695,0.39100605,2.7565777,0.39212558,0.32194522,-0.82316893,-0.5348117,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0003396526300218632
45,0.9502837,-0.100201614,-0.79581356,-0.3707036,0.12897915,-0.19575302,-0.4728956,-0.103243455,0.49416724,-0.6948579,-0.30483934,-0.5209095,-0.65438116,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4744076,0.8813079,0.41060367,1.1265595,-0.05604117,-0.54212713,-0.5614419,0.33331695,0.39100605,2.7565777,0.39212558,0.32194522,-0.82316893,-0.5348117,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0003396526300218632
46,0.9502837,0.13103603,-0.7498214,-0.3707036,0.21782899,-0.19575302,-0.34569252,-0.07836352,2.6926136,-0.6948579,0.16259405,-0.5209095,-0.6826724,0.16171953,2.3423522,2.5332072,-0.50609607,0.7421534,-0.4744076,4.738445,-0.581852,-1.6742975,-0.05604117,-0.54212713,-0.5614419,0.33331695,0.39100605,2.7565777,0.39212558,0.32194522,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9999977108709924
47,0.9502837,0.13103603,-0.7498214,-0.3707036,0.21782899,-0.19575302,-0.34569252,-0.07836352,2.6926136,0.7807114,0.16259405,-0.5209095,-0.6826724,0.16171953,2.3423522,2.5332072,-0.50609607,0.7421534,-0.4744076,4.738445,0.24519438,-0.1510679,-0.05604117,-0.54212713,-0.5614419,0.33331695,0.39100605,2.7565777,0.39212558,0.32194522,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9999974303599494
