,F62,F65,F64,F67,F66,F104,F108,F79,F111,F113,F116,F117,F118,F120,F115,F42,F133,F134,F83,F3,F6,F18,F1,F5,F4,F8,category,1
10,-0.09842286,-0.2899004,-0.9668807,0.12897915,-1.1642803,1.7322657,0.49416724,-0.30483934,-0.7776585,-0.30601406,2.3423522,0.92339736,-0.5607914,0.7421534,4.738445,-0.95928603,-0.9904764,-1.059889,0.16896212,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9999850223134622
11,-0.07707785,-0.2899004,-0.9668807,0.12897915,-1.1642803,1.7322657,0.49416724,-0.30483934,-0.7776585,-0.30601406,2.3423522,0.92339736,-0.5607914,0.7421534,4.738445,-0.95928603,-0.9904764,-1.059889,0.16896212,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.999984763547821
12,-0.085082226,-0.7728175,-0.9668807,-0.2264202,-1.1642803,-0.22290015,0.49416724,-0.30483934,-0.7776585,-0.30601406,2.3423522,0.33444262,-0.5970422,0.7421534,4.738445,-0.95928603,-0.9904764,-1.059889,-0.5881905,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9999981867703795
13,-0.09219723,-0.565853,-1.018184,-0.31527,-1.2359765,0.97776264,0.49416724,0.16259405,-0.78156847,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9415884,-0.9796873,-1.0920141,0.16896212,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00024906039570382057
14,-0.09219723,-0.565853,-1.018184,-0.31527,-1.2359765,0.97776264,-1.7042791,-0.30483934,-0.78156847,-0.30601406,0.092903145,-0.5716418,-0.6719447,1.0032079,-0.4044043,-0.9415884,-0.9796873,-1.0920141,0.16896212,-0.7090083,-0.21152818,-0.098595366,0.56534547,3.6027853,-0.70600045,10.618941,0,0.00022218999957782776
15,-0.09397598,-0.565853,-1.018184,-0.31527,-1.2359765,0.97776264,0.49416724,-0.30483934,-0.78156847,-0.30601406,-0.6569131,-0.7125883,-0.68297017,0.7421534,-0.4044043,-0.9415884,-0.9796873,-1.0920141,0.16896212,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0002731276094889893
16,-0.0788566,-0.81880957,-1.0408784,-0.2264202,-1.2661643,2.1679947,0.49416724,-0.30483934,-0.7824373,-0.30601406,-0.6569131,2.219098,-0.51890874,1.0032079,-0.4044043,-0.9618143,-1.0434841,-1.0952266,0.932642,1.0977339,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0016130070227983713
17,-0.100201614,-0.6578372,-1.0161208,-0.13757037,-1.2246561,1.0524938,0.49416724,-0.7722727,-0.7798307,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9441166,-1.0209676,-0.94423836,-0.81337816,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0232739719768205
18,0.01363846,-0.7038293,-1.0161208,0.04012931,-1.2246561,0.7411354,0.49416724,-0.30483934,-0.7798307,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,0.6241654,-0.9441166,-1.0209676,-0.94423836,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0027641444260983234
19,-0.05662221,-0.7038293,-1.0161208,0.04012931,-1.2246561,0.7411354,0.49416724,-0.30483934,-0.7798307,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,0.6241654,-0.9441166,-1.0209676,-0.94423836,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.002924008070036969
20,-0.100201614,-0.7038293,-1.0161208,0.04012931,-1.2246561,0.7411354,0.49416724,-0.30483934,-0.7798307,-0.30601406,2.3423522,7.401901,-0.73624545,1.6755152,0.6241654,-0.9441166,-1.0209676,-0.94423836,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9999725200261393
21,-0.100201614,-0.7038293,-1.0161208,0.04012931,-1.2246561,0.7411354,0.49416724,-0.30483934,-0.7798307,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,0.6241654,-0.9441166,-1.0209676,-0.94423836,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00040044529243507375
22,-0.09753349,-0.7038293,-1.0161208,0.04012931,-1.2246561,0.7411354,0.49416724,-0.30483934,-0.7798307,-0.30601406,-0.6569131,2.580689,0.033007268,-0.79336905,0.6241654,-0.9441166,-1.0209676,-0.94423836,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00770808789953604
23,-0.100201614,-0.7038293,-1.0161208,-0.2264202,-1.2246561,1.1478826,0.49416724,-0.7722727,-0.7798307,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9441166,-1.0209676,-0.94423836,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.020785478436449095
24,-0.095754735,-0.72682536,-1.0015413,-0.2264202,-1.2309452,1.6176001,0.49416724,-0.30483934,-0.77635527,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9618143,-1.0322258,-1.0759516,1.099085,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,7.101115738138382e-05
25,-0.09308661,-0.6118451,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.49416724,-0.30483934,-0.77635527,-0.30601406,-0.6569131,2.0862057,-0.5147649,0.7421534,-0.4044043,-0.9618143,-1.0322258,-1.0759516,1.5951506,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0005841799001719936
26,-0.09753349,-0.6118451,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.49416724,-0.30483934,-0.77635527,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9618143,-1.0322258,-1.0759516,1.5951506,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00013668037247271814
27,-0.071741596,-0.6118451,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.49416724,-0.30483934,-0.77635527,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9618143,-1.0322258,-1.0759516,1.5951506,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,7.406152179131382e-05
28,-0.100201614,-0.6118451,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.49416724,0.16259405,-0.77635527,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,-1.0322258,-1.0759516,1.5951506,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,2.405280162568249e-05
29,-0.100201614,-0.6118451,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.49416724,0.16259405,-0.77635527,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,-1.0322258,-1.0759516,1.5951506,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,2.405280162568249e-05
30,-0.100201614,-0.6118451,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.49416724,0.16259405,-0.77635527,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,-1.0322258,-1.0759516,1.5951506,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,2.405280162568249e-05
31,-0.08419285,-0.6118451,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.49416724,-0.30483934,-0.77635527,-0.30601406,-0.6569131,2.580689,0.033007268,-0.79336905,-0.4044043,-0.9618143,-1.0322258,-1.0759516,1.5951506,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0003465483580206168
32,-0.100201614,-0.6118451,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.49416724,0.16259405,-0.77635527,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,-0.4044043,-0.9618143,-1.0322258,-1.0759516,1.5951506,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00046718957428578555
33,-0.08775035,-0.6118451,-1.0015413,-0.13757037,-1.2309452,1.7800115,0.49416724,0.16259405,-0.77635527,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,-1.0322258,-1.0759516,2.956067,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,2.0576861130107055e-05
34,-0.05484346,-0.6118451,-1.0015413,-0.13757037,-1.2309452,1.7800115,0.49416724,-0.30483934,-0.77635527,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,-1.0322258,-1.0759516,2.956067,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,1.5056028387919605e-05
35,-0.08775035,-0.6118451,-1.0015413,-0.13757037,-1.2309452,1.7800115,0.49416724,0.16259405,-0.77635527,0.16171953,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9618143,-1.0322258,-1.0759516,2.956067,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,4.6813429270505305e-05
36,-0.08419285,-0.6118451,-1.0015413,-0.13757037,-1.2309452,1.7800115,0.49416724,-0.30483934,-0.77635527,-0.30601406,-0.6569131,-0.5716418,-0.66980135,0.7421534,-0.4044043,-0.9618143,-1.0322258,-1.0759516,2.956067,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,2.4840258363096047e-05
37,-0.100201614,-0.6118451,-1.0015413,-0.13757037,-1.2309452,1.7800115,0.49416724,-0.30483934,-0.77635527,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,-1.0322258,-1.0759516,2.956067,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,1.561415707617829e-05
38,-0.100201614,-0.72682536,-1.0015413,0.04012931,-1.2309452,1.7502506,0.49416724,-0.30483934,-0.77635527,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9618143,-1.0322258,-1.0759516,0.17548929,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00015483893848203565
39,-0.100201614,-0.79581356,-0.3707036,-0.2264202,-0.19575302,1.2973534,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.5359731,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.006052590570115823
40,-0.100201614,-0.79581356,-0.3707036,-0.2264202,-0.19575302,0.43152988,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.5359731,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.012827885725614675
41,-0.100201614,-0.7498214,-0.3707036,-0.048720524,-0.19575302,-0.35917073,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.5359731,0.1943628,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.037359220789107
42,-0.100201614,-0.79581356,-0.3707036,0.12897915,-0.19575302,-0.103243455,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,0.8813079,-0.54212713,0.39100605,2.7565777,-0.82316893,0.1943628,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.20614892264446133
43,-0.100201614,-0.79581356,-0.3707036,0.12897915,-0.19575302,-0.103243455,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,0.8813079,-0.54212713,0.39100605,2.7565777,-0.82316893,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.12932215826275253
44,-0.100201614,-0.79581356,-0.3707036,0.12897915,-0.19575302,-0.103243455,0.49416724,-0.30483934,-0.5209095,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,0.8813079,-0.54212713,0.39100605,2.7565777,-0.82316893,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0019098789418291187
45,-0.100201614,-0.79581356,-0.3707036,0.12897915,-0.19575302,-0.103243455,0.49416724,-0.30483934,-0.5209095,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,0.8813079,-0.54212713,0.39100605,2.7565777,-0.82316893,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0019098789418291187
46,0.13103603,-0.7498214,-0.3707036,0.21782899,-0.19575302,-0.07836352,2.6926136,0.16259405,-0.5209095,0.16171953,2.3423522,2.5332072,-0.50609607,0.7421534,4.738445,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9999991138894244
47,0.13103603,-0.7498214,-0.3707036,0.21782899,-0.19575302,-0.07836352,2.6926136,0.16259405,-0.5209095,0.16171953,2.3423522,2.5332072,-0.50609607,0.7421534,4.738445,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9999991138894244
48,-0.100201614,-0.79581356,-0.3707036,-0.2264202,-0.19575302,1.973778,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.5359731,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.003356930073689006
49,0.011859708,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,-1.7042791,-0.30483934,-0.5209095,-0.30601406,-0.6569131,-0.15635316,-0.5966797,1.6755152,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00015283706364677165
50,-0.100201614,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.006709800644547959
51,-0.100201614,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.49416724,0.16259405,-0.5209095,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,9.203761193992878e-05
52,-0.100201614,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.006709800644547959
53,-0.100201614,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.006709800644547959
54,-0.100201614,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.49416724,0.16259405,-0.5209095,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,9.203761193992878e-05
55,-0.100201614,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.006709800644547959
56,-0.100201614,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.006709800644547959
57,-0.100201614,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.006709800644547959
58,-0.100201614,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.006709800644547959
59,-0.100201614,0.7219258,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.27814957,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.006709800644547959
60,-0.08419285,-0.7038293,-0.3707036,-0.31527,-0.19575302,1.8066614,0.49416724,-0.30483934,-0.5209095,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,0.9848594,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,1.7648636776382455e-05
61,-0.100201614,-0.58884907,-0.3707036,0.21782899,-0.19575302,-0.38737983,0.49416724,-0.30483934,-0.5209095,-0.30601406,-0.6569131,0.49149722,-0.5913543,1.0032079,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0007998952245972581
62,-0.100201614,-0.63484114,-0.3707036,0.8397778,-0.19575302,-0.7083618,-1.7042791,0.16259405,-0.5209095,0.16171953,-0.6569131,0.49149722,-0.53208065,1.6755152,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0007683203897872299
63,-0.100201614,-0.63484114,-0.3707036,0.8397778,-0.19575302,-0.7083618,-1.7042791,0.16259405,-0.5209095,0.16171953,-0.6569131,0.49149722,-0.53208065,1.6755152,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0007683203897872299
64,-0.100201614,-0.63484114,-0.3707036,0.8397778,-0.19575302,-0.7083618,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-1.2361038,-0.73624545,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.21152818,10.142464,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00016284388904291142
65,-0.100201614,-0.63484114,-0.3707036,0.8397778,-0.19575302,-0.7083618,-1.7042791,-0.30483934,-0.5209095,-0.30601406,-0.6569131,2.0862057,-0.5147649,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.61103565,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0006950050252637012
66,-0.09219723,-0.54285693,-0.74990773,-0.31527,-0.39323196,0.46972796,0.49416724,0.16259405,-0.75637144,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,2.1670203,-0.49409062,-0.4097378,0.099828616,0.7074543,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.014419922847582964
67,-0.08863973,-0.7728175,-0.3707036,-0.31527,-0.19575302,0.13237095,0.49416724,-0.30483934,-0.5209095,-0.30601406,-0.6569131,0.23419486,3.2287478,-1.0685259,-0.4044043,-0.54212713,0.39100605,2.7565777,1.5592511,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0013123833103397544
68,-0.076188475,-0.6808332,-0.3707036,0.04012931,-0.19575302,0.1823498,0.49416724,-0.30483934,-0.5209095,-0.30601406,-0.6569131,3.0828984,-0.50230664,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.32057625,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0020632951173451385
69,-0.100201614,-0.6808332,-0.3707036,0.04012931,-0.19575302,0.1823498,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.32057625,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.011092446166351215
70,-0.100201614,-0.7728175,-0.3707036,0.04012931,-0.19575302,0.47561753,0.49416724,-0.7722727,-0.5209095,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.7122069,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.010889517174314071
71,-0.100201614,-0.7728175,-0.3707036,0.04012931,-0.19575302,0.47561753,0.49416724,0.16259405,-0.5209095,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.7122069,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00014999283782020457
72,-0.100201614,-0.7728175,-0.3707036,0.04012931,-0.19575302,0.47561753,0.49416724,0.16259405,-0.5209095,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,2.7565777,-0.7122069,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.00014999283782020457
