,F62,F64,F67,F66,F104,F79,F113,F116,F117,F118,F120,F115,F42,F133,F83,F3,F18,F1,F4,category,1
18,0.01363846,-1.0161208,0.04012931,-1.2246561,0.7411354,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,0.6241654,-0.9441166,-1.0209676,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0018710181690718846
19,-0.05662221,-1.0161208,0.04012931,-1.2246561,0.7411354,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,0.6241654,-0.9441166,-1.0209676,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0020049679988333492
20,-0.100201614,-1.0161208,0.04012931,-1.2246561,0.7411354,-0.30483934,-0.30601406,2.3423522,7.401901,-0.73624545,1.6755152,0.6241654,-0.9441166,-1.0209676,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,1,0.9999856025601817
21,-0.100201614,-1.0161208,0.04012931,-1.2246561,0.7411354,-0.30483934,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,0.6241654,-0.9441166,-1.0209676,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.00034131879763132293
22,-0.09753349,-1.0161208,0.04012931,-1.2246561,0.7411354,-0.30483934,-0.30601406,-0.6569131,2.580689,0.033007268,-0.79336905,0.6241654,-0.9441166,-1.0209676,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.009238051729337605
23,-0.100201614,-1.0161208,-0.2264202,-1.2246561,1.1478826,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.9441166,-1.0209676,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.02081924621606522
24,-0.095754735,-1.0015413,-0.2264202,-1.2309452,1.6176001,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9618143,-1.0322258,1.099085,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,6.857307304279434e-05
25,-0.09308661,-1.0015413,-0.048720524,-1.2309452,1.0336478,-0.30483934,-0.30601406,-0.6569131,2.0862057,-0.5147649,0.7421534,-0.4044043,-0.9618143,-1.0322258,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0007831612744397463
26,-0.09753349,-1.0015413,-0.048720524,-1.2309452,1.0336478,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9618143,-1.0322258,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0001174510763092816
27,-0.071741596,-1.0015413,-0.048720524,-1.2309452,1.0336478,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,-0.4044043,-0.9618143,-1.0322258,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,6.687528165961181e-05
28,-0.100201614,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.16259405,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,-1.0322258,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,2.6866598265921748e-05
29,-0.100201614,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.16259405,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,-1.0322258,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,2.6866598265921748e-05
30,-0.100201614,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.16259405,0.16171953,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.4044043,-0.9618143,-1.0322258,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,2.6866598265921748e-05
31,-0.08419285,-1.0015413,-0.048720524,-1.2309452,1.0336478,-0.30483934,-0.30601406,-0.6569131,2.580689,0.033007268,-0.79336905,-0.4044043,-0.9618143,-1.0322258,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.000516515481725289
32,-0.100201614,-1.0015413,-0.048720524,-1.2309452,1.0336478,0.16259405,0.16171953,-0.6569131,2.580689,0.033007268,-0.79336905,-0.4044043,-0.9618143,-1.0322258,1.5951506,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0007351063221062234
33,-0.08775035,-1.0015413,-0.13757037,-1.2309452,1.7800115,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,-1.0322258,2.956067,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,2.5188240399624185e-05
34,-0.05484346,-1.0015413,-0.13757037,-1.2309452,1.7800115,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,-1.0322258,2.956067,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,1.740215844690331e-05
35,-0.08775035,-1.0015413,-0.13757037,-1.2309452,1.7800115,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9618143,-1.0322258,2.956067,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,5.31432342678686e-05
36,-0.08419285,-1.0015413,-0.13757037,-1.2309452,1.7800115,-0.30483934,-0.30601406,-0.6569131,-0.5716418,-0.66980135,0.7421534,-0.4044043,-0.9618143,-1.0322258,2.956067,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,3.098997985348493e-05
37,-0.100201614,-1.0015413,-0.13757037,-1.2309452,1.7800115,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.9618143,-1.0322258,2.956067,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,1.8198118786844813e-05
38,-0.100201614,-1.0015413,0.04012931,-1.2309452,1.7502506,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.9618143,-1.0322258,0.17548929,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.00013372110274238594
39,-0.100201614,-0.3707036,-0.2264202,-0.19575302,1.2973534,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.5359731,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.020908409809383636
40,-0.100201614,-0.3707036,-0.2264202,-0.19575302,0.43152988,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.5359731,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.03765078358415549
41,-0.100201614,-0.3707036,-0.048720524,-0.19575302,-0.35917073,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.5359731,0.1943628,-0.098595366,-0.7745457,-0.70600045,0,0.09670683430657384
42,-0.100201614,-0.3707036,0.12897915,-0.19575302,-0.103243455,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,0.8813079,-0.54212713,0.39100605,-0.82316893,0.1943628,-0.098595366,-0.7745457,-0.70600045,1,0.40631202452739995
43,-0.100201614,-0.3707036,0.12897915,-0.19575302,-0.103243455,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,0.8813079,-0.54212713,0.39100605,-0.82316893,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.26994438316644276
44,-0.100201614,-0.3707036,0.12897915,-0.19575302,-0.103243455,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,0.8813079,-0.54212713,0.39100605,-0.82316893,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.003940082213635476
45,-0.100201614,-0.3707036,0.12897915,-0.19575302,-0.103243455,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.0032079,0.8813079,-0.54212713,0.39100605,-0.82316893,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.003940082213635476
46,0.13103603,-0.3707036,0.21782899,-0.19575302,-0.07836352,0.16259405,0.16171953,2.3423522,2.5332072,-0.50609607,0.7421534,4.738445,-0.54212713,0.39100605,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,1,0.9999993288135482
47,0.13103603,-0.3707036,0.21782899,-0.19575302,-0.07836352,0.16259405,0.16171953,2.3423522,2.5332072,-0.50609607,0.7421534,4.738445,-0.54212713,0.39100605,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,1,0.9999993288135482
48,-0.100201614,-0.3707036,-0.2264202,-0.19575302,1.973778,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.5359731,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.013132034508020215
49,0.011859708,-0.3707036,0.9286276,-0.19575302,-0.39868718,-0.30483934,-0.30601406,-0.6569131,-0.15635316,-0.5966797,1.6755152,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0008794785377725113
50,-0.100201614,-0.3707036,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.021004026601703064
51,-0.100201614,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0002609290017079342
52,-0.100201614,-0.3707036,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.021004026601703064
53,-0.100201614,-0.3707036,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.021004026601703064
54,-0.100201614,-0.3707036,0.9286276,-0.19575302,-0.39868718,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0002609290017079342
55,-0.100201614,-0.3707036,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.021004026601703064
56,-0.100201614,-0.3707036,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.021004026601703064
57,-0.100201614,-0.3707036,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.021004026601703064
58,-0.100201614,-0.3707036,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.021004026601703064
59,-0.100201614,-0.3707036,0.9286276,-0.19575302,-0.39868718,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.27814957,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.021004026601703064
60,-0.08419285,-0.3707036,-0.31527,-0.19575302,1.8066614,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,0.9848594,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,6.482848699298227e-05
61,-0.100201614,-0.3707036,0.21782899,-0.19575302,-0.38737983,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5913543,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0020841455970077053
62,-0.100201614,-0.3707036,0.8397778,-0.19575302,-0.7083618,0.16259405,0.16171953,-0.6569131,0.49149722,-0.53208065,1.6755152,-0.4044043,-0.54212713,0.39100605,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.003723472313595831
63,-0.100201614,-0.3707036,0.8397778,-0.19575302,-0.7083618,0.16259405,0.16171953,-0.6569131,0.49149722,-0.53208065,1.6755152,-0.4044043,-0.54212713,0.39100605,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.003723472313595831
64,-0.100201614,-0.3707036,0.8397778,-0.19575302,-0.7083618,-0.7722727,-0.7737477,0.84271944,-1.2361038,-0.73624545,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.61103565,-0.7090083,10.142464,-0.7745457,-0.70600045,0,0.0006332486311990504
65,-0.100201614,-0.3707036,0.8397778,-0.19575302,-0.7083618,-0.30483934,-0.30601406,-0.6569131,2.0862057,-0.5147649,0.7421534,-0.4044043,-0.54212713,0.39100605,-0.61103565,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.004170542638190574
66,-0.09219723,-0.74990773,-0.31527,-0.39323196,0.46972796,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,2.1670203,-0.49409062,-0.4097378,0.7074543,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.01253448329255641
67,-0.08863973,-0.3707036,-0.31527,-0.19575302,0.13237095,-0.30483934,-0.30601406,-0.6569131,0.23419486,3.2287478,-1.0685259,-0.4044043,-0.54212713,0.39100605,1.5592511,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0029319536870267317
68,-0.076188475,-0.3707036,0.04012931,-0.19575302,0.1823498,-0.30483934,-0.30601406,-0.6569131,3.0828984,-0.50230664,0.7421534,-0.4044043,-0.54212713,0.39100605,-0.32057625,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.008256368121465832
69,-0.100201614,-0.3707036,0.04012931,-0.19575302,0.1823498,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.32057625,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.03175994796101466
70,-0.100201614,-0.3707036,0.04012931,-0.19575302,0.47561753,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-0.4044043,-0.54212713,0.39100605,-0.7122069,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.031471024724747866
71,-0.100201614,-0.3707036,0.04012931,-0.19575302,0.47561753,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,-0.7122069,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0003951305988530209
72,-0.100201614,-0.3707036,0.04012931,-0.19575302,0.47561753,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,-0.7122069,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0003951305988530209
73,-0.057511587,-0.3707036,-0.31527,-0.19575302,1.2973534,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,-0.37932083,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.000249688743946706
74,-0.057511587,-0.3707036,-0.31527,-0.19575302,1.2973534,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,-0.54212713,0.39100605,-0.37932083,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.000249688743946706
75,-0.100201614,-0.3707036,0.12897915,-0.19575302,-0.20419113,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,2.1670203,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.02596216254376461
76,-0.100201614,-0.3707036,0.12897915,-0.19575302,-0.20419113,-0.7722727,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,2.1670203,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,1,0.7543078629208275
77,-0.091307856,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5913543,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.004422747817729916
78,-0.091307856,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.49149722,-0.5913543,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.004422747817729916
79,-0.05484346,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,1.9052366,2.1168196,0,0.00010844949605680385
80,-0.05484346,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,0.56534547,0.7054097,0,0.0004423526253612063
81,-0.05484346,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,1.9052366,2.1168196,0,0.00010844949605680385
82,-0.05484346,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,1.9052366,2.1168196,0,0.00010844949605680385
83,-0.08419285,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0038717747725054517
84,-0.07707785,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0038448109059392313
85,-0.06373721,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.0037947567830646954
86,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.003892121233098977
87,-0.085082226,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.003875158476672545
88,-0.085082226,-0.3707036,-0.31527,-0.19575302,-0.64232635,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.003875158476672545
89,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.005445215457583659
90,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.002477456085395569
91,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.005445215457583659
92,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.002477456085395569
93,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.005445215457583659
94,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.002477456085395569
95,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.005445215457583659
96,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,0.1943628,-0.098595366,0.56534547,0.7054097,0,0.002477456085395569
97,-0.089529105,-0.3707036,-0.31527,-0.19575302,-0.64232635,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.54212713,0.39100605,-0.81011456,-0.7090083,-0.098595366,-0.7745457,-0.70600045,0,0.005445215457583659
