,F67,F34,F103,F105,F109,F79,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F115,F88,F41,F45,F46,F128,F130,F132,F134,F135,F136,F137,F6,F13,F1,F5,category,1
13,-0.6037303,0.9052451,-0.75371736,-1.9551927,-1.0423961,0.30908012,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.17125078,-1.1849854,-0.34821066,-0.9040411,-1.5637398,-1.1849854,-0.30475688,-1.9199995,-0.6991447,-0.6742548,-0.36697465,-0.5771349,-0.5904788,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,2.2548258,-0.20027964,2.1607478,2.0101879,0,4.3208951626118816e-07
14,0.13641186,-0.39734986,4.6779413,0.95888686,-0.967416,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,1.2470527,-0.6991447,-0.6742548,-0.36697465,5.677145,5.267109,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,4.9930186,-0.36730444,-0.38955462,0,0.004635312027413699
15,0.13641186,-0.23452547,0.08319728,0.95888686,-0.967416,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,2.7894843,1.2470527,-0.6991447,-0.6742548,-0.36697465,-0.1830296,-1.2077583,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,4.9930186,-0.36730444,-0.38955462,0,0.00823257907727609
16,-0.6037303,-0.5601742,0.21992096,0.95888686,-0.967416,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,2.7894843,1.2470527,-0.6991447,-0.6742548,-0.36697465,-0.3115422,-0.07263952,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.019181975604643953
17,0.13641186,-0.07170111,-0.24411091,-1.951944,2.0319061,0.30908012,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-2.3318677,-0.6991447,-0.6742548,-0.36697465,-0.58570236,-0.08577312,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,4.8413806,-0.20027964,-0.36730444,4.40993,0,2.191857909382199e-05
18,0.13641186,-0.07170111,-0.24411091,-0.103797294,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-2.3318677,-0.6991447,-0.6742548,-0.36697465,-0.58570236,-0.08577312,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,2.7138059973192946e-05
19,0.13641186,-0.07170111,-0.24411091,-0.103797294,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-2.3318677,-0.6991447,-0.6742548,-0.36697465,-0.58570236,-0.08577312,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,2.7138059973192946e-05
20,0.13641186,1.2308939,-0.24411091,-0.011389988,0.8321773,0.30908012,0.29662398,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-2.3318677,-0.6991447,-0.6742548,-0.36697465,-0.58570236,-0.08577312,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,2.2284363611309524e-05
21,0.13641186,0.57959634,0.23235038,-1.5408365,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.4783241,-0.6991447,-0.6742548,-0.36697465,-0.47432482,0.57465965,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,4.8413806,-0.20027964,-0.36730444,4.40993,0,2.1591687625185684e-05
22,0.13641186,-0.07170111,0.23235038,-0.95394486,-0.967416,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,0.72998303,-0.6991447,-0.6742548,-0.36697465,-0.47432482,0.57465965,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,2.212528409882202e-05
23,0.13641186,-0.07170111,0.23235038,-0.103797294,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,0.79186636,-0.6991447,-0.6742548,-0.36697465,-0.47432482,0.57465965,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,6.142571135033275e-05
24,0.13641186,-0.07170111,0.23235038,-0.103797294,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,0.79186636,-0.6991447,-0.6742548,-0.36697465,-0.47432482,0.57465965,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,6.142571135033275e-05
25,-0.6037303,-0.07170111,0.7833882,-0.103797294,-0.42378882,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.30475688,0.3813735,-0.6991447,-0.6742548,-0.36697465,0.29675072,-0.15894607,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,8.502760650562296e-06
26,-0.6037303,-0.07170111,0.7833882,0.7994842,-0.42378882,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.30475688,0.3806859,-0.6991447,-0.6742548,-0.36697465,0.29675072,-0.15894607,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,5.293040530969659e-06
27,-0.6037303,-0.07170111,0.7833882,0.7994842,-0.42378882,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.30475688,0.49963945,-0.6991447,-0.6742548,-0.36697465,0.29675072,-0.15894607,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,5.4568641967341e-06
28,-0.6037303,-0.07170111,-0.7744331,-1.1664817,-0.89243287,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-2.0939605,-0.6991447,-0.6742548,-0.36697465,-0.58570236,-0.592355,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,1.4053421589063577e-05
29,-0.6037303,-0.07170111,-0.19853635,-0.103797294,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.76711303,-0.6991447,-0.6742548,-0.36697465,-0.50002736,-0.43850425,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.000183968157110428
30,-0.6037303,-0.07170111,-0.19853635,-0.103797294,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.76711303,-0.6991447,-0.6742548,-0.36697465,-0.50002736,-0.43850425,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,2.2548258,-0.20027964,-0.36730444,2.0101879,0,4.695948658194738e-05
31,-0.23365924,0.57959634,-0.8200076,0.95888686,-0.27382272,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,-1.1567715,-0.6991447,-0.6742548,-0.36697465,-0.58570236,-0.4816575,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00011511395108164094
32,0.13641186,-0.07170111,-0.40155032,-0.95394486,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.71760637,-0.6991447,-0.6742548,-0.36697465,-0.4229198,-0.41974196,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00036523979724480376
33,0.13641186,-0.07170111,-0.40155032,-0.95394486,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.71760637,-0.6991447,-0.6742548,-0.36697465,-0.4229198,-0.41974196,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,2.1607478,-0.38955462,0,0.00020433608230863986
34,-0.23365924,-0.07170111,-0.049383253,-2.0064814,-0.7612125,0.30908012,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.6227186,-0.6991447,-0.6742548,-0.36697465,-0.45718983,-0.2621387,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,2.2548258,-0.20027964,-0.36730444,2.0101879,0,5.303953384905293e-06
35,-0.23365924,-1.3742962,-0.049383253,0.95888686,-0.7612125,0.30908012,0.29662398,-0.5545398,2.3480036,0.6084233,0.5234678,0.77764183,2.3480036,1.3798654,1.2008175,0.77764183,-0.30475688,0.61790544,-0.6991447,-0.6742548,-0.36697465,-0.45718983,-0.2621387,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0014646273021705985
36,-0.23365924,0.57959634,-0.049383253,-0.6351395,-0.5737549,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.6227186,-0.6991447,-0.6742548,-0.36697465,-0.45718983,-0.2621387,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,2.7898087698537034e-05
37,-0.23365924,-0.07170111,-0.049383253,-1.5460118,-0.46128032,-0.21071526,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,-0.30475688,0.52301764,-0.6991447,-0.6742548,-0.36697465,-0.45718983,-0.2621387,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00012309570327377267
38,-0.23365924,-0.07170111,-0.049383253,-1.5460118,-0.46128032,-0.21071526,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,-0.30475688,-1.0247538,-0.6991447,-0.6742548,-0.36697465,-0.45718983,-0.2621387,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,8.279676846071616e-05
39,-0.23365924,0.9052451,-0.049383253,-1.0215702,0.40102473,-0.21071526,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,-0.02636902,-0.6991447,-0.6742548,-0.36697465,-0.45718983,-0.2621387,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,4.6888003,-0.38955462,0,8.043704429560848e-06
40,-0.6037303,-1.3742962,2.7265215,0.95888686,-0.61124647,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,0.2578324,-0.9326163,-0.6991447,-0.6742548,-0.36697465,2.0702245,-1.9226017,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00012491696940701447
41,-0.6037303,-1.3742962,2.7265215,0.95888686,-0.61124647,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,0.2578324,-0.9326163,-0.6991447,-0.6742548,-0.36697465,2.0702245,-1.9226017,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00012491696940701447
42,-0.6037303,-1.3742962,2.7265215,0.95888686,-0.61124647,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,0.2578324,-0.9326163,-0.6991447,-0.6742548,-0.36697465,2.0702245,-1.9226017,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00012491696940701447
43,-0.6037303,-0.07170111,2.7265215,-0.103797294,-0.87368715,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,0.2578324,0.6708501,-0.6991447,-0.6742548,-0.36697465,2.0702245,-1.9226017,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00013289643942286054
44,-0.6037303,1.2308939,2.7265215,0.95888686,-0.29256848,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,2.1411674,-1.1384512,0.7172509,0.2578324,-0.66239226,-0.6991447,-0.6742548,-0.36697465,2.0702245,-1.9226017,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.001194740095545747
45,-0.6037303,2.0450156,2.7265215,0.95888686,-0.29256848,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,2.1411674,-1.1384512,0.7172509,0.2578324,-0.0284318,-0.6991447,-0.6742548,-0.36697465,2.0702245,-1.9226017,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0010568497614718824
46,-0.6037303,-0.7229986,2.7265215,0.95888686,-0.87368715,-0.73051065,-0.7526805,1.4804965,6.122704,1.0299858,2.857456,0.9465304,6.122704,-0.9040411,0.3501744,0.9465304,0.2578324,0.6852895,-0.6991447,-0.6742548,-0.36697465,2.0702245,-1.9226017,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,1,0.9914881521726556
47,-0.6037303,-0.07170111,2.7265215,-0.103797294,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,0.2578324,1.2305505,-0.6991447,-0.6742548,-0.36697465,2.0702245,-1.9226017,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.012669995765725584
48,-0.6037303,-0.39734986,2.7265215,0.42754474,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,0.2578324,1.2305505,-0.6991447,-0.6742548,-0.36697465,2.0702245,-1.9226017,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.010767488262898445
49,-0.6037303,-0.39734986,2.7265215,0.42754474,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,0.2578324,1.2305505,-0.6991447,-0.6742548,-0.36697465,2.0702245,-1.9226017,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.010767488262898445
50,-0.6037303,-0.07170111,-0.6915702,-0.6351395,-0.61124647,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.098566264,-0.6991447,-0.6742548,-0.36697465,-0.38008228,-1.3053222,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,7.944799115615184e-06
51,-0.6037303,-1.3742962,-0.6915702,0.95888686,-0.46128032,-0.21071526,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,-0.30475688,-2.3318677,-0.6991447,-0.6742548,-0.36697465,-0.38008228,-1.3053222,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,2.488133502336209e-05
52,-0.6037303,1.2308939,-0.6915702,0.7136521,-1.0049075,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.01626173,-0.6991447,-0.6742548,-0.36697465,-0.38008228,-1.3053222,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,2.1607478,-0.38955462,0,4.5026615074536305e-06
53,-0.6037303,1.2308939,-0.73300165,-1.1664817,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-2.3318677,-0.6991447,-0.6742548,-0.36697465,-0.58570236,-0.46852392,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,2.2548258,-0.20027964,-0.36730444,2.0101879,0,1.8351989129628987e-05
54,6.427621,0.25394762,1.8398893,-1.537023,-1.0423961,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.17125078,-1.1849854,-0.34821066,-0.9040411,-1.5637398,-1.1849854,-0.30475688,-0.6321382,-0.6991447,-0.6742548,-0.36697465,2.3186824,1.3683046,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00032894986672908947
55,6.427621,-1.3742962,1.8398893,0.95888686,-0.31131428,0.30908012,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,-0.6197615,-0.6991447,-0.6742548,-0.36697465,2.3186824,1.3683046,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.0004209577529563539
56,6.427621,-1.3742962,1.8398893,0.95888686,-0.31131428,0.30908012,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,-0.6403893,-0.6991447,-0.6742548,-0.36697465,2.3186824,1.3683046,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,0.00041873944053604406
57,-0.6037303,0.57959634,-0.60042113,-0.31633413,-0.89243287,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.09120934,-0.6991447,-0.6742548,-0.36697465,-0.5342974,1.338285,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,7.045135386180676e-06
58,-0.6037303,-1.3742962,-0.60042113,0.95888686,-0.967416,1.8684663,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.09120934,-0.6991447,-0.6742548,-0.36697465,-0.5342974,1.338285,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,5.3982726868022044e-06
59,-0.6037303,-1.3742962,-0.60042113,0.95888686,-0.31131428,1.8684663,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.09120934,-0.6991447,-0.6742548,-0.36697465,-0.5342974,1.338285,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,6.701231354371594e-06
60,-0.6037303,-1.3742962,-0.60042113,0.95888686,-0.31131428,1.8684663,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.09120934,-0.6991447,-0.6742548,-0.36697465,-0.5342974,1.338285,0.18244214,0.030627463,0.24755852,-0.18996717,2.063957,-0.33172852,-0.20027964,-0.36730444,-0.38955462,0,6.701231354371594e-06
