,F34,F103,F105,F109,F113,F116,F117,F118,F119,F120,F110,F122,F115,F46,F128,F136,F137,F13,F5,category,1
10,-1.3742962,-0.2316815,0.95888686,-0.46128032,0.29662398,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.39721727,-0.18996717,2.063957,-0.20027964,-0.38955462,0,3.3218034546490844e-05
11,-1.3742962,-0.2316815,0.95888686,-0.46128032,0.29662398,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.39721727,-0.18996717,2.063957,-0.20027964,-0.38955462,0,3.3218034546490844e-05
12,1.2308939,-0.75371736,-1.1664817,2.0319061,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.5771349,-0.18996717,2.063957,-0.20027964,-0.38955462,0,7.454513689523014e-05
13,0.9052451,-0.75371736,-1.9551927,-1.0423961,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.17125078,-1.1849854,-0.34821066,-1.5637398,-0.30475688,-0.36697465,-0.5771349,-0.18996717,2.063957,-0.20027964,2.0101879,0,8.696310099625682e-07
14,-0.39734986,4.6779413,0.95888686,-0.967416,-0.7526805,1.4804965,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,4.9930186,-0.38955462,0,0.025366857890763293
15,-0.23452547,0.08319728,0.95888686,-0.967416,-0.7526805,1.4804965,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,2.7894843,-0.36697465,-0.1830296,-0.18996717,2.063957,4.9930186,-0.38955462,0,0.0028557819204115408
16,-0.5601742,0.21992096,0.95888686,-0.967416,-0.7526805,1.4804965,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,2.7894843,-0.36697465,-0.3115422,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.013895135787652557
17,-0.07170111,-0.24411091,-1.951944,2.0319061,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.58570236,-0.18996717,2.063957,-0.20027964,4.40993,0,3.92153934105893e-05
18,-0.07170111,-0.24411091,-0.103797294,0.8321773,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,0.3501744,-0.30475688,-0.36697465,-0.58570236,-0.18996717,2.063957,-0.20027964,-0.38955462,0,2.4870505063824412e-05
19,-0.07170111,-0.24411091,-0.103797294,0.8321773,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,0.3501744,-0.30475688,-0.36697465,-0.58570236,-0.18996717,2.063957,-0.20027964,-0.38955462,0,2.4870505063824412e-05
20,1.2308939,-0.24411091,-0.011389988,0.8321773,0.29662398,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,0.3501744,-0.30475688,-0.36697465,-0.58570236,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.8801975459813806e-05
21,0.57959634,0.23235038,-1.5408365,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.47432482,-0.18996717,2.063957,-0.20027964,4.40993,0,2.5802952082295535e-05
22,-0.07170111,0.23235038,-0.95394486,-0.967416,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,-0.30475688,-0.36697465,-0.47432482,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.4847925158866985e-05
23,-0.07170111,0.23235038,-0.103797294,0.8321773,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,0.3501744,-0.30475688,-0.36697465,-0.47432482,-0.18996717,2.063957,-0.20027964,-0.38955462,0,3.3616251337128754e-05
24,-0.07170111,0.23235038,-0.103797294,0.8321773,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,0.3501744,-0.30475688,-0.36697465,-0.47432482,-0.18996717,2.063957,-0.20027964,-0.38955462,0,3.3616251337128754e-05
25,-0.07170111,0.7833882,-0.103797294,-0.42378882,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,0.3501744,-0.30475688,-0.36697465,0.29675072,-0.18996717,2.063957,-0.20027964,-0.38955462,0,2.5241638656235158e-06
26,-0.07170111,0.7833882,0.7994842,-0.42378882,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,0.3501744,-0.30475688,-0.36697465,0.29675072,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.6228485936097787e-06
27,-0.07170111,0.7833882,0.7994842,-0.42378882,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,0.3501744,-0.30475688,-0.36697465,0.29675072,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.6228485936097787e-06
28,-0.07170111,-0.7744331,-1.1664817,-0.89243287,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.58570236,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.2315506904484272e-05
29,-0.07170111,-0.19853635,-0.103797294,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.50002736,-0.18996717,2.063957,-0.20027964,-0.38955462,0,7.764674833247469e-05
30,-0.07170111,-0.19853635,-0.103797294,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.50002736,-0.18996717,2.063957,-0.20027964,2.0101879,0,3.17294025089457e-05
31,0.57959634,-0.8200076,0.95888686,-0.27382272,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.58570236,-0.18996717,2.063957,-0.20027964,-0.38955462,0,9.26777612934962e-05
32,-0.07170111,-0.40155032,-0.95394486,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.4229198,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.00010984917225652874
33,-0.07170111,-0.40155032,-0.95394486,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.4229198,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.00010984917225652874
34,-0.07170111,-0.049383253,-2.0064814,-0.7612125,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.45718983,-0.18996717,2.063957,-0.20027964,2.0101879,0,4.1385561510287275e-06
35,-1.3742962,-0.049383253,0.95888686,-0.7612125,0.29662398,-0.5545398,2.3480036,0.6084233,0.5234678,0.77764183,2.3480036,1.2008175,-0.30475688,-0.36697465,-0.45718983,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0008024265611666325
36,0.57959634,-0.049383253,-0.6351395,-0.5737549,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.45718983,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.2783255298448444e-05
37,-0.07170111,-0.049383253,-1.5460118,-0.46128032,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.45718983,-0.18996717,2.063957,-0.20027964,-0.38955462,0,5.593507349377847e-05
38,-0.07170111,-0.049383253,-1.5460118,-0.46128032,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.45718983,-0.18996717,2.063957,-0.20027964,-0.38955462,0,5.593507349377847e-05
39,0.9052451,-0.049383253,-1.0215702,0.40102473,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.2008175,-0.30475688,-0.36697465,-0.45718983,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.7193973927823527e-05
40,-1.3742962,2.7265215,0.95888686,-0.61124647,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.07514721,0.2578324,-0.36697465,2.0702245,-0.18996717,2.063957,-0.20027964,-0.38955462,0,8.350039143335686e-05
41,-1.3742962,2.7265215,0.95888686,-0.61124647,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.07514721,0.2578324,-0.36697465,2.0702245,-0.18996717,2.063957,-0.20027964,-0.38955462,0,8.350039143335686e-05
42,-1.3742962,2.7265215,0.95888686,-0.61124647,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.07514721,0.2578324,-0.36697465,2.0702245,-0.18996717,2.063957,-0.20027964,-0.38955462,0,8.350039143335686e-05
43,-0.07170111,2.7265215,-0.103797294,-0.87368715,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,0.3501744,0.2578324,-0.36697465,2.0702245,-0.18996717,2.063957,-0.20027964,-0.38955462,0,2.4214730018097756e-05
44,1.2308939,2.7265215,0.95888686,-0.29256848,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,-1.1384512,0.2578324,-0.36697465,2.0702245,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0008643097621867615
45,2.0450156,2.7265215,0.95888686,-0.29256848,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,-1.1384512,0.2578324,-0.36697465,2.0702245,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.000631587950127455
46,-0.7229986,2.7265215,0.95888686,-0.87368715,-0.7526805,1.4804965,6.122704,1.0299858,2.857456,0.9465304,6.122704,0.3501744,0.2578324,-0.36697465,2.0702245,-0.18996717,2.063957,-0.20027964,-0.38955462,1,0.9497601240517081
47,-0.07170111,2.7265215,-0.103797294,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,0.2578324,-0.36697465,2.0702245,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.00631504078870089
48,-0.39734986,2.7265215,0.42754474,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,0.2578324,-0.36697465,2.0702245,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.005525970669855471
49,-0.39734986,2.7265215,0.42754474,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,0.2578324,-0.36697465,2.0702245,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.005525970669855471
50,-0.07170111,-0.6915702,-0.6351395,-0.61124647,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.07514721,-0.30475688,-0.36697465,-0.38008228,-0.18996717,2.063957,-0.20027964,-0.38955462,0,3.303562284781878e-06
51,-1.3742962,-0.6915702,0.95888686,-0.46128032,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.38008228,-0.18996717,2.063957,-0.20027964,-0.38955462,0,2.0169331792704025e-05
52,1.2308939,-0.6915702,0.7136521,-1.0049075,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.38008228,-0.18996717,2.063957,-0.20027964,-0.38955462,0,3.294067744971129e-06
53,1.2308939,-0.73300165,-1.1664817,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.58570236,-0.18996717,2.063957,-0.20027964,2.0101879,0,2.346291321886794e-05
54,0.25394762,1.8398893,-1.537023,-1.0423961,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.17125078,-1.1849854,-0.34821066,-1.5637398,-0.30475688,-0.36697465,2.3186824,-0.18996717,2.063957,-0.20027964,-0.38955462,0,2.6320631262860417e-05
55,-1.3742962,1.8398893,0.95888686,-0.31131428,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,2.3186824,-0.18996717,2.063957,-0.20027964,-0.38955462,0,4.624180984659992e-05
56,-1.3742962,1.8398893,0.95888686,-0.31131428,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,2.3186824,-0.18996717,2.063957,-0.20027964,-0.38955462,0,4.624180984659992e-05
57,0.57959634,-0.60042113,-0.31633413,-0.89243287,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.5342974,-0.18996717,2.063957,-0.20027964,-0.38955462,0,7.09341489029836e-06
58,-1.3742962,-0.60042113,0.95888686,-0.967416,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.5342974,-0.18996717,2.063957,-0.20027964,-0.38955462,0,5.905314465531283e-06
59,-1.3742962,-0.60042113,0.95888686,-0.31131428,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.5342974,-0.18996717,2.063957,-0.20027964,-0.38955462,0,7.395824315858746e-06
60,-1.3742962,-0.60042113,0.95888686,-0.31131428,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.5342974,-0.18996717,2.063957,-0.20027964,-0.38955462,0,7.395824315858746e-06
61,-1.3742962,-0.60042113,0.95888686,-0.31131428,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.5342974,-0.18996717,2.063957,-0.20027964,-0.38955462,0,7.395824315858746e-06
62,-1.3742962,-0.60042113,0.95888686,-0.31131428,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.5342974,-0.18996717,2.063957,-0.20027964,-0.38955462,0,7.395824315858746e-06
63,-0.07170111,-0.60042113,-0.103797294,-0.5737549,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.5342974,-0.18996717,2.063957,-0.20027964,-0.38955462,0,9.167708591389881e-06
64,-0.07170111,-0.509272,-0.103797294,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,-0.36697465,-0.50002736,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0001977780549762484
65,1.8821913,0.659094,-1.5948086,2.0319061,-0.22826111,3.5155332,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,1.2423636,-0.36697465,0.5023709,-0.18996717,2.063957,-0.20027964,-0.38955462,1,0.9210596847084012
66,1.2308939,0.659094,-1.7989198,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,1.2423636,-0.36697465,0.5023709,-0.18996717,2.063957,-0.20027964,2.0101879,0,0.0005108088487878698
67,-1.3742962,0.659094,0.95888686,-0.61124647,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,1.2423636,-0.36697465,0.5023709,-0.18996717,2.063957,-0.20027964,-0.38955462,0,9.975973600273073e-05
68,0.57959634,0.659094,-1.7461275,-0.9111787,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,1.2423636,-0.36697465,0.5023709,-0.18996717,2.063957,-0.20027964,-0.38955462,0,5.3092104510660826e-05
69,-0.07170111,4.6779413,-1.6495199,-0.9111787,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.005278139816312883
70,-0.07170111,4.6779413,-0.103797294,-0.42378882,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,0.3501744,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0002517167927385135
71,-0.07170111,4.6779413,-0.103797294,-0.42378882,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,0.3501744,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0002517167927385135
72,-0.07170111,4.6779413,0.5161018,-1.0236533,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0017797375617119458
73,-1.3742962,4.6779413,0.95888686,-1.0049075,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0018236796929610036
74,-1.3742962,4.6779413,0.95888686,-1.0049075,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0023822430964756847
75,0.57959634,4.6779413,-1.8465996,-0.9111787,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.005905735703994556
76,0.57959634,4.6779413,-0.40742135,-0.46128032,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.005474393355528544
77,-0.07170111,4.6779413,-0.69890064,-1.0236533,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.00321938371236127
78,-1.3742962,4.6779413,0.95888686,-0.34880576,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.002960974102063181
79,-1.3742962,4.6779413,0.95888686,-0.34880576,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.002960974102063181
80,-1.3742962,4.6779413,0.95888686,-0.34880576,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.002960974102063181
81,0.41677198,4.6779413,0.95888686,-0.27382272,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,5.677145,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0334455862497012
82,-0.07170111,-0.8158645,0.95888686,-0.27382272,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.58570236,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.00011939055815733866
83,1.2308939,-0.50098574,-1.1664817,2.0319061,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.50002736,-0.18996717,2.063957,-0.20027964,-0.38955462,0,8.82222887161313e-05
84,-1.3742962,-0.50098574,0.95888686,-0.34880576,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.50002736,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.0418879713119216e-05
85,-1.3742962,-0.50098574,0.95888686,-0.34880576,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.50002736,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.3617589616444734e-05
86,-1.3742962,-0.50098574,0.95888686,-0.34880576,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.50002736,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.0418879713119216e-05
87,-0.07170111,-0.6501388,-0.103797294,-0.61124647,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.07514721,-0.30475688,-0.36697465,-0.48289233,-0.18996717,2.063957,-0.20027964,-0.38955462,0,2.4781690512381754e-06
88,-0.07170111,-0.6501388,0.95888686,-0.27382272,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.48289233,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0001367100355913891
89,0.57959634,-0.8200076,0.06623222,2.0319061,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.58570236,-0.18996717,2.063957,-0.20027964,-0.38955462,0,5.0457588434356114e-05
90,0.57959634,-0.8200076,-1.559675,2.0319061,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.58570236,-0.18996717,2.063957,-0.20027964,2.0101879,0,4.566245331170909e-05
91,1.2308939,1.8937502,-1.0029918,-0.94867015,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.39721727,-0.18996717,2.063957,-0.20027964,-0.38955462,0,7.617648022096509e-06
92,0.57959634,1.8937502,0.95888686,-0.29256848,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,-1.1384512,-0.30475688,-0.36697465,-0.39721727,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.00012700789986280395
93,-0.07170111,1.8937502,0.74635005,-1.0423961,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,-0.30475688,-0.36697465,-0.39721727,-0.18996717,2.063957,-0.20027964,-0.38955462,0,1.5524383860103005e-05
94,0.57959634,1.8937502,-1.3365113,-1.0049075,-0.22826111,-0.5545398,2.0484245,1.7153752,-0.17125078,-1.1849854,2.0484242,-1.5637398,-0.30475688,-0.36697465,-0.39721727,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0005806126207503723
95,-0.07170111,1.8937502,0.95888686,-1.0236533,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.39721727,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0004138966078293391
96,-0.07170111,1.8937502,0.95888686,-1.0236533,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.39721727,-0.18996717,2.063957,-0.20027964,-0.38955462,0,0.0004138966078293391
97,0.25394762,0.16606012,0.95888686,-0.29256848,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,-1.1384512,-0.30475688,-0.36697465,-0.4400548,-0.18996717,2.063957,-0.20027964,2.0101879,0,2.3455061737219393e-05
