,F34,F103,F105,F113,F116,F117,F118,F119,F110,F122,F115,F46,F136,F137,F5,category,1
34,-0.07170111,-0.049383253,-2.0064814,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,2.0101879,0,7.834169150637182e-06
35,-1.3742962,-0.049383253,0.95888686,0.29662398,-0.5545398,2.3480036,0.6084233,0.5234678,2.3480036,1.2008175,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0013111175460730595
36,0.57959634,-0.049383253,-0.6351395,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.6759975731036827e-05
37,-0.07170111,-0.049383253,-1.5460118,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,7.153189122046654e-05
38,-0.07170111,-0.049383253,-1.5460118,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,7.153189122046654e-05
39,0.9052451,-0.049383253,-1.0215702,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,-0.2560324,1.2008175,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,2.0306264819606465e-05
40,-1.3742962,2.7265215,0.95888686,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,0.2578324,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.00011156220502822125
41,-1.3742962,2.7265215,0.95888686,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,0.2578324,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.00011156220502822125
42,-1.3742962,2.7265215,0.95888686,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,0.2578324,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.00011156220502822125
43,-0.07170111,2.7265215,-0.103797294,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,0.2578324,-0.36697465,-0.18996717,2.063957,-0.38955462,0,2.149710654513213e-05
44,1.2308939,2.7265215,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,0.2578324,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0004960962387015166
45,2.0450156,2.7265215,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,0.2578324,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0003498330748198762
46,-0.7229986,2.7265215,0.95888686,-0.7526805,1.4804965,6.122704,1.0299858,2.857456,6.122704,0.3501744,0.2578324,-0.36697465,-0.18996717,2.063957,-0.38955462,1,0.9177436430757849
47,-0.07170111,2.7265215,-0.103797294,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,0.2578324,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0037881172337782777
48,-0.39734986,2.7265215,0.42754474,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,0.2578324,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.003332975093946182
49,-0.39734986,2.7265215,0.42754474,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,0.2578324,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.003332975093946182
50,-0.07170111,-0.6915702,-0.6351395,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,9.056707219045424e-06
51,-1.3742962,-0.6915702,0.95888686,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,2.3338872997873792e-05
52,1.2308939,-0.6915702,0.7136521,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,4.237119559154103e-06
53,1.2308939,-0.73300165,-1.1664817,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.18996717,2.063957,2.0101879,0,2.724154341882558e-05
54,0.25394762,1.8398893,-1.537023,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.17125078,-0.34821066,-1.5637398,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,2.2629516766845695e-05
55,-1.3742962,1.8398893,0.95888686,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,3.0042088537077102e-05
56,-1.3742962,1.8398893,0.95888686,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,3.0042088537077102e-05
57,0.57959634,-0.60042113,-0.31633413,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,9.99693099117902e-06
58,-1.3742962,-0.60042113,0.95888686,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.6243457675002233e-05
59,-1.3742962,-0.60042113,0.95888686,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.6243457675002233e-05
60,-1.3742962,-0.60042113,0.95888686,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.6243457675002233e-05
61,-1.3742962,-0.60042113,0.95888686,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.6243457675002233e-05
62,-1.3742962,-0.60042113,0.95888686,1.8705814,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.6243457675002233e-05
63,-0.07170111,-0.60042113,-0.103797294,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.1876320523893439e-05
64,-0.07170111,-0.509272,-0.103797294,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.123258606,1.2008175,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.000271529645221156
65,1.8821913,0.659094,-1.5948086,-0.22826111,3.5155332,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,1.2423636,-0.36697465,-0.18996717,2.063957,-0.38955462,1,0.9419521949081153
66,1.2308939,0.659094,-1.7989198,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,1.2423636,-0.36697465,-0.18996717,2.063957,2.0101879,0,0.0004176569063838125
67,-1.3742962,0.659094,0.95888686,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,1.2423636,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.00012211017681844997
68,0.57959634,0.659094,-1.7461275,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,1.2423636,-0.36697465,-0.18996717,2.063957,-0.38955462,0,7.81746006574863e-05
69,-0.07170111,4.6779413,-1.6495199,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0007821743258321488
70,-0.07170111,4.6779413,-0.103797294,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,4.37251152427133e-05
71,-0.07170111,4.6779413,-0.103797294,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,4.37251152427133e-05
72,-0.07170111,4.6779413,0.5161018,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0003549510004436235
73,-1.3742962,4.6779413,0.95888686,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.000360399659388995
74,-1.3742962,4.6779413,0.95888686,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0004964274537616455
75,0.57959634,4.6779413,-1.8465996,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0008998660993451418
76,0.57959634,4.6779413,-0.40742135,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0006437887628104808
77,-0.07170111,4.6779413,-0.69890064,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0006552819013038165
78,-1.3742962,4.6779413,0.95888686,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0003667909391402182
79,-1.3742962,4.6779413,0.95888686,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0003667909391402182
80,-1.3742962,4.6779413,0.95888686,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0003667909391402182
81,0.41677198,4.6779413,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.006393847611913678
82,-0.07170111,-0.8158645,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.000228583092647063
83,1.2308939,-0.50098574,-1.1664817,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.00012609565317933338
84,-1.3742962,-0.50098574,0.95888686,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.2953843726725108e-05
85,-1.3742962,-0.50098574,0.95888686,0.29662398,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.7845431343024886e-05
86,-1.3742962,-0.50098574,0.95888686,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.2953843726725108e-05
87,-0.07170111,-0.6501388,-0.103797294,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,7.113631249307159e-06
88,-0.07170111,-0.6501388,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.00025439142116190556
89,0.57959634,-0.8200076,0.06623222,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,7.284684317777631e-05
90,0.57959634,-0.8200076,-1.559675,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.18996717,2.063957,2.0101879,0,5.722364882599129e-05
91,1.2308939,1.8937502,-1.0029918,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.9869661287297537e-05
92,0.57959634,1.8937502,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.00022119349736862419
93,-0.07170111,1.8937502,0.74635005,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,-0.34821066,1.2008175,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,3.801936834608139e-05
94,0.57959634,1.8937502,-1.3365113,-0.22826111,-0.5545398,2.0484245,1.7153752,-0.17125078,2.0484242,-1.5637398,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0016397183918342997
95,-0.07170111,1.8937502,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0013132576469452465
96,-0.07170111,1.8937502,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.0013132576469452465
97,0.25394762,0.16606012,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,-0.36697465,-0.18996717,2.063957,2.0101879,0,2.8826690560483438e-05
98,0.25394762,0.16606012,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,8.338626815438385e-05
99,0.25394762,0.16606012,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,8.338626815438385e-05
100,-0.07170111,0.16606012,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,9.589513120825128e-05
101,0.57959634,-0.5217014,-1.8749379,0.29662398,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,6.484810689697234e-05
102,0.57959634,-0.5217014,-0.8122536,0.29662398,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,3.792404043223973e-05
103,-0.07170111,0.1950621,-1.0628052,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,4.531184930635249e-05
104,0.9052451,-0.7910056,-0.4992791,-0.22826111,-0.5545398,1.6126726,0.43395585,0.5234678,1.6126724,1.2008175,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.00017085970979982136
105,1.3937181,-0.7910056,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.00012384443984823177
106,-1.3742962,-0.7910056,0.95888686,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,-0.13464919,0.3501744,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,1.511135004581228e-05
107,-0.07170111,-0.2233952,-0.103797294,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.18996717,2.063957,-0.38955462,0,0.00011200763623583027
108,2.5334888,-0.7827194,-1.4877584,1.3459289,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-0.34821066,-0.07514721,-0.30475688,-0.36697465,-1.0243026,0.13224095,-0.38955462,0,2.780639231443305e-05
109,2.8591375,-0.7827194,-1.3394768,1.3459289,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,-0.36697465,-1.0243026,0.13224095,-0.38955462,0,7.390669718433582e-05
118,-1.3742962,0.00033444475,0.95888686,-0.22826111,3.5155332,6.8416944,-0.5265527,0.5234678,6.8416944,1.2008175,2.7894843,-0.36697465,-0.8392951,0.4280187,-0.38955462,1,0.9999870948114632
135,-0.7229986,-0.3601189,0.95888686,-0.7526805,1.4804965,6.122704,1.0299858,2.857456,6.122704,0.3501744,2.7894843,-0.36697465,-0.98870736,2.0083616,-0.38955462,1,0.918195406160702
110,2.5334888,-0.7827194,-1.265336,1.3459289,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,-0.36697465,-1.0243026,0.13224095,-0.38955462,0,0.00016421296290850259
111,3.8360837,-0.7827194,-1.1170546,1.3459289,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.10115841,0.3501744,-0.30475688,-0.36697465,-1.0243026,0.13224095,-0.38955462,0,8.77040451458531e-05
112,-0.07170111,-0.70399964,-0.6351395,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.8392951,0.4280187,-0.38955462,0,7.297003747040942e-06
113,0.57959634,-0.45126802,-0.9303297,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.8392951,0.4280187,4.40993,0,4.395084016081378e-05
114,1.5565425,-0.62527996,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.8392951,0.4280187,-0.38955462,0,0.00043686079194489894
115,-0.07170111,0.40221918,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,-0.34821066,-1.1384512,-0.30475688,-0.36697465,-0.8392951,0.4280187,-0.38955462,0,0.00041283312265234285
116,2.0450156,0.40221918,0.42754474,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,-0.34821066,0.3501744,-0.30475688,-0.36697465,-0.8392951,0.4280187,-0.38955462,0,3.300881910588641e-05
117,1.2308939,-0.2233952,-1.6978238,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,-0.30475688,-0.36697465,-0.8392951,0.4280187,-0.38955462,0,3.7358168211881826e-05
119,2.20784,0.00033444475,0.95888686,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-0.34821066,-1.7764336,2.7894843,-0.36697465,-0.8392951,0.4280187,-0.38955462,0,0.008526559616740205
120,0.57959634,-0.7910056,-0.95394486,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,0.0003908949,-0.07514721,-0.30475688,-0.36697465,-0.8392951,0.4280187,-0.38955462,0,0.00039577776779841224
